,Datetime,code,name,bankuai,pessimistic,optimistic
33,2025-01-27,SH.ZB_600655,豫园股份,珠宝首饰,-0.654589,1.7695904
34,2025-01-27,SH.ZB_603398,沐邦高科,光伏设备,-0.6627988,23.13034
35,2025-01-27,SH.ZB_600811,东方集团,农牧饲渔,-0.674255,10.509207
36,2025-01-27,SZ.ZB_002529,海源复材,专用设备,-0.68988466,14.681135
37,2025-01-27,SZ.ZB_002519,银河电子,通信设备,-0.71087235,2.3554041
38,2025-01-27,SZ.ZB_003032,传智教育,教育,-0.7143393,3.1003222
39,2025-01-27,SH.KC_300741,华宝股份,食品饮料,-0.71440226,2.489382
40,2025-01-27,SZ.ZB_000016,深康佳Ａ,家电行业,-0.7301157,15.492709
41,2025-01-27,SZ.ZB_000488,晨鸣纸业,造纸印刷,-0.7582981,2.7628362
42,2025-01-27,SH.ZB_600421,华嵘控股,通用设备,-0.7916065,12.714897
43,2025-01-27,SZ.ZB_000903,云内动力,汽车零部件,-0.80399346,6.176305
44,2025-01-27,SH.ZB_603690,至纯科技,专用设备,-0.8145776,3.506136
45,2025-01-27,SH.KC_300569,天能重工,风电设备,-0.81841576,2.416116
46,2025-01-27,SH.ZB_600228,返利科技,互联网服务,-0.85441864,13.472663
47,2025-01-27,SH.KC_300583,赛托生物,化学制药,-0.8593211,7.5974984
48,2025-01-27,SH.ZB_600355,精伦电子,通信设备,-0.8727623,9.619649
49,2025-01-27,SH.KC_688053,思科瑞,电子元件,-0.8850144,10.415803
50,2025-01-27,SH.ZB_600129,太极集团,中药,-0.8920411,5.3459034
51,2025-01-27,SH.ZB_600636,国新文化,教育,-0.9116808,10.873209
52,2025-01-27,SH.KC_688253,英诺特,生物制品,-0.9126341,5.125801
53,2025-01-27,SZ.ZB_000517,荣安地产,房地产开发,-0.9668776,3.71096
54,2025-01-27,SZ.ZB_002693,双成药业,生物制品,-0.9889109,9.572514
55,2025-01-27,SZ.ZB_002603,以岭药业,中药,-0.9991021,6.6807227
56,2025-01-27,SH.KC_300829,金丹科技,食品饮料,-0.99988526,7.6596246
57,2025-01-27,SH.KC_300091,金通灵,通用设备,-1.0046383,5.37678
58,2025-01-27,SH.ZB_600884,杉杉股份,电子元件,-1.0087148,3.3639922
59,2025-01-27,SH.ZB_600724,宁波富达,房地产开发,-1.0104613,7.81787
60,2025-01-27,SH.KC_688559,海目星,专用设备,-1.0136029,4.5892806
61,2025-01-27,SZ.ZB_000830,鲁西化工,化学原料,-1.0226328,0.035257638
62,2025-01-27,SH.KC_300827,上能电气,光伏设备,-1.0309339,8.434357
63,2025-01-27,SZ.ZB_002373,千方科技,互联网服务,-1.0339254,3.4614966
64,2025-01-27,SZ.ZB_002932,明德生物,医疗器械,-1.0513237,-0.19688904
65,2025-01-27,SH.ZB_600423,柳化股份,化学原料,-1.0552094,9.385072
66,2025-01-27,SH.KC_688362,甬矽电子,半导体,-1.0556259,11.106963
67,2025-01-27,SZ.ZB_002317,众生药业,中药,-1.0817817,3.1541095
68,2025-01-27,SZ.ZB_002030,达安基因,医疗器械,-1.0893234,0.8890927
69,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,-1.0907211,9.951501
70,2025-01-27,SZ.ZB_002918,蒙娜丽莎,装修建材,-1.1134862,4.1648107
71,2025-01-27,SZ.ZB_000691,亚太实业,化学制品,-1.1164352,15.100484
72,2025-01-27,SH.KC_688511,天微电子,电子元件,-1.1256497,9.897698
73,2025-01-27,SH.KC_688556,高测股份,光伏设备,-1.1364517,4.2019186
74,2025-01-27,SZ.ZB_000981,山子高科,汽车零部件,-1.1459559,4.8389435
75,2025-01-27,SH.ZB_603868,飞科电器,家电行业,-1.1506248,5.351347
76,2025-01-27,SH.KC_300003,乐普医疗,医疗器械,-1.1508062,2.101101
77,2025-01-27,SH.ZB_600596,新安股份,农药兽药,-1.157921,0.6550759
78,2025-01-27,SH.KC_688066,航天宏图,航天航空,-1.1603808,5.8652134
79,2025-01-27,SH.ZB_603066,音飞储存,物流行业,-1.1615033,2.1062567
80,2025-01-27,SH.KC_300093,金刚光伏,光伏设备,-1.1631881,12.169348
81,2025-01-27,SZ.ZB_002713,东易日盛,装修装饰,-1.1649429,5.396019
82,2025-01-27,SH.ZB_603511,爱慕股份,纺织服装,-1.1685131,7.9862638
83,2025-01-27,SH.ZB_600468,百利电气,电网设备,-1.1707458,4.26106
84,2025-01-27,SH.ZB_600280,中央商场,商业百货,-1.1708275,4.871379
85,2025-01-27,SH.ZB_600778,友好集团,商业百货,-1.1728991,13.236157
86,2025-01-27,SZ.ZB_002055,得润电子,消费电子,-1.174711,3.7856996
87,2025-01-27,SH.KC_300420,五洋自控,通用设备,-1.1761454,7.0039287
88,2025-01-27,SZ.ZB_002724,海洋王,电子元件,-1.1829044,3.372477
89,2025-01-27,SH.KC_688420,美腾科技,专用设备,-1.1864483,3.3623443
90,2025-01-27,SH.KC_300437,清水源,化学制品,-1.1913357,7.628353
91,2025-01-27,SH.KC_300256,星星科技,消费电子,-1.2031187,8.080027
92,2025-01-27,SZ.ZB_002004,华邦健康,农药兽药,-1.203589,3.4155383
93,2025-01-27,SH.KC_301566,达利凯普,电子元件,-1.2120055,5.221458
94,2025-01-27,SZ.ZB_002414,高德红外,电子元件,-1.2156416,6.032878
95,2025-01-27,SZ.ZB_000039,中集集团,通用设备,-1.2223202,4.0742354
96,2025-01-27,SH.KC_300068,南都电源,电池,-1.2310097,8.98474
97,2025-01-27,SZ.ZB_000816,智慧农业,通用设备,-1.2316859,13.872938
98,2025-01-27,SH.KC_688408,中信博,光伏设备,-1.2360195,11.517419
99,2025-01-27,SZ.ZB_000009,中国宝安,综合行业,-1.2408879,2.3189604
100,2025-01-27,SH.KC_300477,合纵科技,电网设备,-1.2434888,3.9459734
101,2025-01-27,SH.ZB_600358,国旅联合,互联网服务,-1.2437788,11.356051
102,2025-01-27,SH.KC_300190,维尔利,环保行业,-1.2485769,4.8206387
103,2025-01-27,SH.KC_688656,浩欧博,医疗器械,-1.2520611,4.268041
104,2025-01-27,SH.ZB_603261,立航科技,航天航空,-1.254364,16.899021
105,2025-01-27,SH.ZB_600665,天地源,房地产开发,-1.2597529,4.100354
106,2025-01-27,SH.ZB_600305,恒顺醋业,食品饮料,-1.2598546,0.766328
107,2025-01-27,SH.ZB_600261,阳光照明,家电行业,-1.2682273,1.4861524
108,2025-01-27,SZ.ZB_000822,山东海化,化学原料,-1.2689639,3.2194748
109,2025-01-27,SZ.ZB_002039,黔源电力,电力行业,-1.2704507,0.20684898
110,2025-01-27,SH.ZB_600500,中化国际,化学制品,-1.279525,1.1887834
111,2025-01-27,SH.ZB_603187,海容冷链,通用设备,-1.2854447,0.83324164
112,2025-01-27,SZ.ZB_001333,光华股份,化学制品,-1.2859167,-0.8450344
113,2025-01-27,SH.KC_301216,万凯新材,化学制品,-1.2861876,1.2419403
114,2025-01-27,SH.KC_301327,华宝新能,电源设备,-1.288327,4.642506
115,2025-01-27,SZ.ZB_002014,永新股份,包装材料,-1.2913537,0.41133463
116,2025-01-27,SH.ZB_600926,杭州银行,银行,-1.2938573,-0.1693517
117,2025-01-27,SH.ZB_603389,亚振家居,装修建材,-1.2954327,8.879333
118,2025-01-27,SH.ZB_603288,海天味业,食品饮料,-1.2977675,2.499281
119,2025-01-27,SZ.ZB_002202,金风科技,风电设备,-1.2994798,2.8077512
120,2025-01-27,SH.ZB_600817,宇通重工,工程机械,-1.3042516,0.9408653
121,2025-01-27,SH.ZB_603107,上海汽配,汽车零部件,-1.3043242,1.3155327
122,2025-01-27,SH.KC_300572,安车检测,专业服务,-1.3055195,6.446192
123,2025-01-27,SH.ZB_600026,中远海能,航运港口,-1.3081001,1.0318921
124,2025-01-27,SZ.ZB_002567,唐人神,农牧饲渔,-1.3092282,1.1059656
125,2025-01-27,SH.ZB_600409,三友化工,化学原料,-1.3127664,0.22256374
126,2025-01-27,SH.KC_300042,朗科科技,半导体,-1.3151262,6.822708
127,2025-01-27,SH.ZB_603958,哈森股份,纺织服装,-1.3154631,4.116738
128,2025-01-27,SH.ZB_601003,柳钢股份,钢铁行业,-1.3204432,0.087453425
129,2025-01-27,SH.ZB_600329,达仁堂,中药,-1.3207309,2.7442455
130,2025-01-27,SH.KC_300529,健帆生物,医疗器械,-1.3213929,4.8803897
131,2025-01-27,SZ.ZB_003037,三和管桩,水泥建材,-1.3229995,5.397585
132,2025-01-27,SH.KC_688566,吉贝尔,化学制药,-1.3255769,0.37490726
133,2025-01-27,SZ.ZB_002507,涪陵榨菜,食品饮料,-1.3269678,1.4338896
134,2025-01-27,SH.ZB_603057,紫燕食品,食品饮料,-1.3283379,2.5713727
135,2025-01-27,SH.ZB_600597,光明乳业,食品饮料,-1.332081,0.85041225
136,2025-01-27,SZ.ZB_002884,凌霄泵业,通用设备,-1.3327019,1.9278824
137,2025-01-27,SZ.ZB_002426,胜利精密,通用设备,-1.3346792,6.011665
138,2025-01-27,SZ.ZB_002430,杭氧股份,专用设备,-1.3371735,0.906682
139,2025-01-27,SZ.ZB_002382,蓝帆医疗,医疗器械,-1.3408813,1.1363953
140,2025-01-27,SH.ZB_603500,祥和实业,交运设备,-1.3427924,3.0192792
141,2025-01-27,SH.ZB_600202,哈空调,电源设备,-1.3432399,4.617986
142,2025-01-27,SH.ZB_600038,中直股份,航天航空,-1.3466309,3.3375635
143,2025-01-27,SZ.ZB_002818,富森美,商业百货,-1.349606,2.5841787
144,2025-01-27,SZ.ZB_000983,山西焦煤,煤炭行业,-1.3499361,1.1953413
145,2025-01-27,SH.ZB_601158,重庆水务,公用事业,-1.3502113,1.2737975
146,2025-01-27,SH.KC_300868,杰美特,电子元件,-1.3508546,3.0920684
147,2025-01-27,SZ.ZB_002342,巨力索具,通用设备,-1.3516742,5.054404
148,2025-01-27,SH.ZB_601568,北元集团,化学原料,-1.3537214,0.45259595
149,2025-01-27,SH.ZB_600166,福田汽车,汽车整车,-1.3542643,2.0389662
150,2025-01-27,SH.KC_300146,汤臣倍健,食品饮料,-1.3553463,2.0517542
151,2025-01-27,SZ.ZB_002190,成飞集成,汽车零部件,-1.3555436,7.7428102
152,2025-01-27,SH.ZB_600475,华光环能,电源设备,-1.3561414,1.34767
153,2025-01-27,SZ.ZB_002346,柘中股份,电网设备,-1.3567848,7.23156
154,2025-01-27,SZ.ZB_002786,银宝山新,专用设备,-1.3594105,4.2955384
155,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,-1.3606309,4.6745462
156,2025-01-27,SH.ZB_600828,茂业商业,商业百货,-1.3608807,3.569542
157,2025-01-27,SZ.ZB_003016,欣贺股份,纺织服装,-1.3610559,5.670087
158,2025-01-27,SH.ZB_601808,中海油服,采掘行业,-1.3622394,1.5165836
159,2025-01-27,SH.KC_688062,迈威生物-U,生物制品,-1.3631322,7.7885256
160,2025-01-27,SH.ZB_600984,建设机械,工程机械,-1.3637695,3.7016778
161,2025-01-27,SH.ZB_603658,安图生物,医疗器械,-1.3729979,1.2992992
162,2025-01-27,SH.ZB_600080,金花股份,中药,-1.3741065,6.2344713
163,2025-01-27,SH.ZB_600072,中船科技,风电设备,-1.3777375,3.0119047
164,2025-01-27,SH.ZB_605008,长鸿高科,塑料制品,-1.3780805,0.9364158
165,2025-01-27,SH.KC_300014,亿纬锂能,电池,-1.3784697,3.805551
166,2025-01-27,SH.ZB_600697,欧亚集团,商业百货,-1.3790194,1.5016079
167,2025-01-27,SH.KC_301559,中集环科,通用设备,-1.3794237,1.3973012
168,2025-01-27,SZ.ZB_002022,科华生物,医疗器械,-1.3798338,1.5773296
169,2025-01-27,SH.ZB_600251,冠农股份,农牧饲渔,-1.3802878,1.1759132
170,2025-01-27,SZ.ZB_002110,三钢闽光,钢铁行业,-1.3821536,-0.2580434
171,2025-01-27,SH.ZB_600888,新疆众和,有色金属,-1.3841672,0.15977174
172,2025-01-27,SH.ZB_600712,南宁百货,商业百货,-1.385474,5.4383903
173,2025-01-27,SZ.ZB_002697,红旗连锁,商业百货,-1.3862259,2.9314547
174,2025-01-27,SH.ZB_600582,天地科技,专用设备,-1.3862929,0.9518519
175,2025-01-27,SZ.ZB_000701,厦门信达,商业百货,-1.387634,2.993393
176,2025-01-27,SH.ZB_601718,际华集团,纺织服装,-1.3894215,3.806725
177,2025-01-27,SH.ZB_605005,合兴股份,汽车零部件,-1.391024,1.3505862
178,2025-01-27,SH.ZB_600446,金证股份,互联网服务,-1.3915387,9.487049
179,2025-01-27,SH.ZB_600185,格力地产,房地产开发,-1.3923534,4.118472
180,2025-01-27,SH.KC_688151,华强科技,专用设备,-1.3932269,1.5038087
181,2025-01-27,SZ.ZB_002737,葵花药业,中药,-1.3933414,4.063952
182,2025-01-27,SH.ZB_600681,百川能源,燃气,-1.394661,-0.08625388
183,2025-01-27,SZ.ZB_000789,万年青,水泥建材,-1.3961104,-0.5788028
184,2025-01-27,SZ.ZB_002158,汉钟精机,通用设备,-1.3989518,1.4961541
185,2025-01-27,SZ.ZB_000998,隆平高科,农牧饲渔,-1.4000775,1.1695683
186,2025-01-27,SZ.ZB_002275,桂林三金,中药,-1.403453,0.685519
187,2025-01-27,SH.ZB_601699,潞安环能,煤炭行业,-1.4040337,2.425179
188,2025-01-27,SH.ZB_600028,中国石化,石油行业,-1.4045013,1.284185
189,2025-01-27,SH.ZB_600516,方大炭素,非金属材料,-1.4049755,2.6806488
190,2025-01-27,SH.ZB_603589,口子窖,酿酒行业,-1.4056396,1.6906947
191,2025-01-27,SH.KC_688057,金达莱,环保行业,-1.4057095,0.567995
192,2025-01-27,SZ.ZB_003000,劲仔食品,食品饮料,-1.4063694,1.857029
193,2025-01-27,SZ.ZB_002091,江苏国泰,贸易行业,-1.4064262,0.85725486
194,2025-01-27,SH.ZB_600089,特变电工,电网设备,-1.4092749,2.118583
195,2025-01-27,SH.ZB_601606,长城军工,专用设备,-1.4109037,2.8478549
196,2025-01-27,SZ.ZB_001239,永达股份,专用设备,-1.4113977,2.0940542
197,2025-01-27,SH.ZB_600497,驰宏锌锗,有色金属,-1.4135145,1.373902
198,2025-01-27,SZ.ZB_002732,燕塘乳业,食品饮料,-1.4140078,0.9642899
199,2025-01-27,SH.ZB_600567,山鹰国际,造纸印刷,-1.4151994,3.242533
200,2025-01-27,SH.ZB_600664,哈药股份,化学制药,-1.4157629,1.4076442
201,2025-01-27,SH.ZB_601615,明阳智能,风电设备,-1.4158988,4.502137
202,2025-01-27,SH.ZB_605296,神农集团,农牧饲渔,-1.41594,2.7095497
203,2025-01-27,SZ.ZB_000589,贵州轮胎,橡胶制品,-1.4160315,0.6153494
204,2025-01-27,SZ.ZB_000501,武商集团,商业百货,-1.4175421,3.9556072
205,2025-01-27,SZ.ZB_002419,天虹股份,商业百货,-1.4182128,2.7199998
206,2025-01-27,SZ.ZB_002108,沧州明珠,塑料制品,-1.4205084,1.4389977
207,2025-01-27,SH.KC_688658,悦康药业,化学制药,-1.4210371,0.88439584
208,2025-01-27,SH.ZB_603399,永杉锂业,小金属,-1.421693,4.587774
209,2025-01-27,SH.ZB_600741,华域汽车,汽车零部件,-1.4218588,1.1371062
210,2025-01-27,SH.KC_301487,盟固利,电池,-1.4225224,7.3024645
211,2025-01-27,SZ.ZB_000050,深天马Ａ,光学光电子,-1.4228021,3.6678462
212,2025-01-27,SH.ZB_603486,科沃斯,家电行业,-1.4236554,4.4251604
213,2025-01-27,SZ.ZB_002847,盐津铺子,食品饮料,-1.4262202,5.54442
214,2025-01-27,SZ.ZB_002783,凯龙股份,化学制品,-1.426648,1.9473791
215,2025-01-27,SZ.ZB_000800,一汽解放,汽车整车,-1.4266751,1.0602906
216,2025-01-27,SZ.ZB_002728,特一药业,中药,-1.4286677,3.1477914
217,2025-01-27,SZ.ZB_002100,天康生物,农牧饲渔,-1.4294937,0.121976435
218,2025-01-27,SZ.ZB_002254,泰和新材,化纤行业,-1.4295812,1.7369344
219,2025-01-27,SZ.ZB_000738,航发控制,航天航空,-1.4297235,2.6229172
220,2025-01-27,SH.ZB_600887,伊利股份,食品饮料,-1.4298422,2.3354783
221,2025-01-27,SH.ZB_603101,汇嘉时代,商业百货,-1.4299132,9.670572
222,2025-01-27,SZ.ZB_001217,华尔泰,化学原料,-1.4299238,6.6636353
223,2025-01-27,SZ.ZB_002959,小熊电器,家电行业,-1.4300612,1.9694567
224,2025-01-27,SZ.ZB_000561,烽火电子,通信设备,-1.4305075,6.692073
225,2025-01-27,SH.KC_300422,博世科,环保行业,-1.4305743,3.6936135
226,2025-01-27,SZ.ZB_002146,荣盛发展,房地产开发,-1.4306968,3.1533406
227,2025-01-27,SZ.ZB_002176,江特电机,电机,-1.4329755,3.9944158
228,2025-01-27,SH.KC_301062,上海艾录,包装材料,-1.4341487,5.6436195
229,2025-01-27,SH.KC_688425,铁建重工,工程机械,-1.4363117,2.493696
230,2025-01-27,SZ.ZB_000521,长虹美菱,家电行业,-1.4364301,2.6302323
231,2025-01-27,SH.KC_300471,厚普股份,专用设备,-1.4367744,5.108337
232,2025-01-27,SH.ZB_600168,武汉控股,公用事业,-1.4392327,1.1521206
233,2025-01-27,SZ.ZB_002371,北方华创,半导体,-1.4413373,2.4834886
234,2025-01-27,SH.ZB_603876,鼎胜新材,有色金属,-1.4424422,1.5200303
235,2025-01-27,SH.KC_300040,九洲集团,电网设备,-1.4433514,6.0522394
236,2025-01-27,SH.ZB_601065,江盐集团,化学原料,-1.4434916,0.37258565
237,2025-01-27,SH.ZB_601566,九牧王,纺织服装,-1.4444135,0.18883198
238,2025-01-27,SH.KC_688223,晶科能源,光伏设备,-1.4467101,4.3879957
239,2025-01-27,SH.ZB_603678,火炬电子,电子元件,-1.4469604,3.8825393
240,2025-01-27,SZ.ZB_002049,紫光国微,半导体,-1.4470642,2.3637295
241,2025-01-27,SZ.ZB_002508,老板电器,家电行业,-1.4472213,1.0999129
242,2025-01-27,SH.ZB_600549,厦门钨业,小金属,-1.4481688,2.2572174
243,2025-01-27,SH.ZB_600395,盘江股份,煤炭行业,-1.4483669,-0.16878545
244,2025-01-27,SH.KC_688623,双元科技,专用设备,-1.4488163,1.9661949
245,2025-01-27,SZ.ZB_002157,正邦科技,农牧饲渔,-1.4491309,1.4826149
246,2025-01-27,SH.ZB_600011,华能国际,电力行业,-1.4503291,1.648201
247,2025-01-27,SZ.ZB_002557,洽洽食品,食品饮料,-1.4503566,2.3983016
248,2025-01-27,SZ.ZB_000876,新 希 望,农牧饲渔,-1.4504439,1.3860404
249,2025-01-27,SH.KC_300601,康泰生物,生物制品,-1.4522763,3.8764343
250,2025-01-27,SH.ZB_600056,中国医药,医药商业,-1.4526091,0.6646842
251,2025-01-27,SH.ZB_600897,厦门空港,航空机场,-1.4546764,0.35219043
252,2025-01-27,SH.ZB_603839,安正时尚,纺织服装,-1.4557091,0.9736702
253,2025-01-27,SH.ZB_600362,江西铜业,有色金属,-1.4561539,0.23333877
254,2025-01-27,SH.ZB_600127,金健米业,农牧饲渔,-1.4574946,1.2303114
255,2025-01-27,SH.KC_688033,天宜上佳,光伏设备,-1.4588646,2.3274615
256,2025-01-27,SH.KC_688311,盟升电子,通信设备,-1.4592326,7.3325067
257,2025-01-27,SZ.ZB_000159,国际实业,石油行业,-1.4592667,3.3275576
258,2025-01-27,SZ.ZB_000425,徐工机械,工程机械,-1.460649,1.5051305
259,2025-01-27,SH.ZB_600795,国电电力,电力行业,-1.4622321,1.8059194
260,2025-01-27,SZ.ZB_000756,新华制药,化学制药,-1.4636725,1.8832817
261,2025-01-27,SZ.ZB_002875,安奈儿,纺织服装,-1.4649353,4.357906
262,2025-01-27,SH.KC_300072,海新能科,化学制品,-1.4659898,5.568266
263,2025-01-27,SH.ZB_603276,恒兴新材,化学原料,-1.4677558,1.5760988
264,2025-01-27,SH.ZB_603001,奥康国际,纺织服装,-1.4685788,1.8496022
265,2025-01-27,SZ.ZB_000078,海王生物,医药商业,-1.4705824,4.1236773
266,2025-01-27,SH.ZB_601212,白银有色,有色金属,-1.4708104,1.0534316
267,2025-01-27,SZ.ZB_001387,雪祺电气,家电行业,-1.4717224,0.9621814
268,2025-01-27,SH.KC_300723,一品红,化学制药,-1.4719919,4.6558604
269,2025-01-27,SH.ZB_603808,歌力思,纺织服装,-1.4732565,5.6692123
270,2025-01-27,SH.KC_300896,爱美客,美容护理,-1.4740372,1.9673691
271,2025-01-27,SZ.ZB_002214,大立科技,电子元件,-1.4760873,4.640913
272,2025-01-27,SH.ZB_601116,三江购物,商业百货,-1.4770821,2.4421706
273,2025-01-27,SH.ZB_603899,晨光股份,家用轻工,-1.4774845,0.7561773
274,2025-01-27,SH.ZB_600310,广西能源,电力行业,-1.4786949,2.5217369
275,2025-01-27,SZ.ZB_002242,九阳股份,家电行业,-1.4806187,0.84878504
276,2025-01-27,SZ.ZB_000157,中联重科,工程机械,-1.4806445,0.8271888
277,2025-01-27,SH.ZB_600177,雅戈尔,纺织服装,-1.4819002,0.24463832
278,2025-01-27,SH.ZB_600135,乐凯胶片,塑料制品,-1.4826573,2.0275295
279,2025-01-27,SH.ZB_600606,绿地控股,房地产开发,-1.4830728,3.3753216
280,2025-01-27,SH.ZB_603085,天成自控,汽车零部件,-1.4833895,4.659997
281,2025-01-27,SH.ZB_601958,金钼股份,小金属,-1.4845629,1.0071084
282,2025-01-27,SH.ZB_601163,三角轮胎,橡胶制品,-1.4849511,-0.6552264
283,2025-01-27,SH.ZB_600195,中牧股份,农药兽药,-1.4857584,1.1082993
284,2025-01-27,SH.KC_300463,迈克生物,医疗器械,-1.4879831,2.2658496
285,2025-01-27,SH.ZB_601033,永兴股份,环保行业,-1.4884754,0.8662686
286,2025-01-27,SZ.ZB_000782,恒申新材,化纤行业,-1.4886686,3.5266593
287,2025-01-27,SH.KC_301533,威马农机,专用设备,-1.489233,4.6862216
288,2025-01-27,SZ.ZB_002907,华森制药,中药,-1.4895079,2.2138982
289,2025-01-27,SH.KC_300537,广信材料,电子化学品,-1.4900186,8.874221
290,2025-01-27,SH.ZB_601388,怡球资源,有色金属,-1.4900655,1.7253234
291,2025-01-27,SH.ZB_601857,中国石油,石油行业,-1.4901149,2.5511293
292,2025-01-27,SH.ZB_601669,中国电建,工程建设,-1.4904608,0.80928355
293,2025-01-27,SH.KC_300782,卓胜微,半导体,-1.4907622,3.3997297
294,2025-01-27,SZ.ZB_002372,伟星新材,装修建材,-1.4911807,0.55178404
295,2025-01-27,SH.ZB_600725,云维股份,煤炭行业,-1.4912475,2.326958
296,2025-01-27,SZ.ZB_000539,粤电力Ａ,电力行业,-1.4918398,0.94682425
297,2025-01-27,SH.KC_300158,振东制药,化学制药,-1.4922765,3.874743
298,2025-01-27,SH.KC_688069,德林海,环保行业,-1.4932318,2.4836512
299,2025-01-27,SH.ZB_600054,黄山旅游,旅游酒店,-1.4933158,0.20320714
300,2025-01-27,SH.KC_688653,康希通信,半导体,-1.4934262,3.0183568
301,2025-01-27,SH.ZB_603208,江山欧派,装修建材,-1.4934927,2.7184353
302,2025-01-27,SH.KC_300999,金龙鱼,食品饮料,-1.4937377,1.8261939
303,2025-01-27,SH.KC_300396,迪瑞医疗,医疗器械,-1.49605,1.1955903
304,2025-01-27,SZ.ZB_000544,中原环保,公用事业,-1.4960537,0.51918924
305,2025-01-27,SZ.ZB_002048,宁波华翔,汽车零部件,-1.4975897,1.1257126
306,2025-01-27,SZ.ZB_002299,圣农发展,农牧饲渔,-1.4979043,0.5202308
307,2025-01-27,SH.ZB_600332,白云山,中药,-1.4983517,1.2120724
308,2025-01-27,SZ.ZB_002692,远程股份,电网设备,-1.499283,4.2474732
309,2025-01-27,SH.ZB_601061,中信金属,贸易行业,-1.4993137,0.9103641
310,2025-01-27,SH.ZB_600118,中国卫星,航天航空,-1.4999844,3.058864
311,2025-01-27,SH.ZB_603391,力聚热能,通用设备,-1.4999963,1.6141727
312,2025-01-27,SZ.ZB_000799,酒鬼酒,酿酒行业,-1.5004491,5.21265
313,2025-01-27,SH.ZB_600495,晋西车轴,交运设备,-1.501548,1.4293671
314,2025-01-27,SH.ZB_600841,动力新科,汽车整车,-1.5020504,4.255259
315,2025-01-27,SH.KC_300851,交大思诺,交运设备,-1.502422,0.8814454
316,2025-01-27,SZ.ZB_002304,洋河股份,酿酒行业,-1.5025923,1.0262012
317,2025-01-27,SZ.ZB_002159,三特索道,旅游酒店,-1.5026952,2.9217408
318,2025-01-27,SH.ZB_600283,钱江水利,公用事业,-1.5030893,0.94296485
319,2025-01-27,SH.ZB_600859,王府井,商业百货,-1.5037718,3.6540554
320,2025-01-27,SH.KC_688779,五矿新能,电池,-1.5041484,3.4889295
321,2025-01-27,SZ.ZB_000895,双汇发展,食品饮料,-1.5059854,2.1374135
322,2025-01-27,SZ.ZB_002210,飞马国际,环保行业,-1.5070733,3.9913282
323,2025-01-27,SH.ZB_600929,雪天盐业,化学原料,-1.5075353,0.5591616
