,Datetime,code,name,price,ushadow,dshadow,RF,Turnover,RF_2,RF_4,RF_6,RF_8,RF_10,RF_12,RF_14,RF_16,RF_18,RF_20,RF_22,RF_24,RF_26,RF_28,RF_30,RF_32,RF_34,RF_36,RF_38,RF_40,RF_42,RF_44,RF_46,RF_48,RF_50,RF_52,RF_54,RF_56,RF_58,RF_60,Turnover_5,Turnover_10,price_5,price_10,expect_max,expect_min
5,2025-01-20,1366,播恩集团,11.15,0.008071748878923753,0.04035874439461893,0.0297,47867613.55,1.02208022,1.0064006202154088,1.0179968914898532,1.0074269890456384,0.9950247165718157,1.025080074951686,1.0195712331240911,1.0405831688390526,1.0428630553444838,0.9806667548668914,1.0178751148133753,0.9758560696962485,0.9776051941155719,0.9675526949776244,0.9661913483357909,0.979934260836249,0.9867772299737522,0.9326971407115757,0.9605438584683177,0.9769304293197526,0.9580632943253414,0.9766401990861087,0.9736048013473476,0.9804035712995892,1.0179831460780733,1.017881347763466,0.9787571645452432,0.9674000872734412,0.9564897490891705,0.9020016366752452,1.4490838516745763,0.9567709915388937,0.022600896860986607,0.029506726457399157,0.052017937219730914,-0.0035874439461883734
6,2025-01-17,1366,播恩集团,10.78,0.013914656771799663,0.010204081632653008,-0.0074,18680877.0,0.98535402,0.9688695103617894,0.9637208602741659,0.9443221616265418,0.9765679115931601,1.0096496183509758,1.0249181153799616,1.0149147095902298,1.0011363797300399,0.9804762786592841,0.9823873838025954,0.9513104037691505,0.9474140266173928,0.9255505531251431,0.9199320170034082,0.9498614992140041,0.9400114449657703,0.9430232040349827,0.930879592469199,0.9370828251326794,0.9410364337968836,0.9370889741643922,0.9437262816595007,0.9557435222594225,0.9886210994251465,0.9589654224194797,0.9508116846601982,0.9478585491406952,0.9033565902585403,0.8645094835726908,0.5994347640470966,0.3881461565613667,-0.00037105751391461594,0.0004638218923932287,0.06215213358070493,0.030612244897959107
7,2025-01-16,1366,播恩集团,10.83,0.014773776546629746,0.01200369344413673,-0.0073,27006874.0,0.98465913,0.9960048845186076,0.9856633259624556,0.973528982462664,1.0029350484364974,0.9975452153100969,1.0181032256343368,1.0203338592586046,0.9594811989091143,0.9958857386100041,0.9547744400104412,0.9564857777167157,0.9466504448913261,0.945318507715364,0.9587645291054052,0.9654596681009561,0.9125478827010034,0.9397930217926708,0.9558255900106868,0.9373660458132547,0.9555416296835376,0.9525718062984798,0.9592237009533257,0.9959914360519309,0.9958918369083261,0.957612861880101,0.9465011340043751,0.935826494215073,0.8825155002757467,0.8812318108793558,0.7107413854036098,0.5347644100761593,0.01200369344413673,0.00637119113573415,0.05724838411819011,-0.004616805170821858
8,2025-01-15,1366,播恩集团,10.83,0.012927054478301067,0.014773776546629746,-0.008100000000000001,28959733.5,0.98327047,0.9780452920607824,0.9583582574987026,0.9910832977503458,1.0246567201816215,1.0401521631585384,1.0300000700156782,1.0160169435651563,0.9950497575067325,0.9969892686920742,0.9654503705877716,0.9614960789599182,0.93930763394576,0.9336055857400452,0.9639799299890248,0.9539834677548382,0.957039992626186,0.944715882388341,0.9510113178740361,0.9550236916848257,0.951017558302946,0.9577535205666493,0.9699493815019119,1.0033156402255776,0.9732191709325748,0.9649442386810358,0.9619472087206741,0.9167837872712391,0.8773592698923487,0.8680049004511274,0.6460094589106969,0.5652211931867274,0.010710987996306525,0.006094182825484832,0.049861495844875314,-0.004616805170821858
9,2025-01-14,1366,播恩集团,10.9,0.0027522935779815925,0.040366972477064174,-0.008700000000000001,42649994.0,1.01152252,1.0010198412139393,0.9886964461119291,1.0185606550324653,1.0130868489586817,1.0339651505941316,1.0362305372201288,0.9744297997918471,1.0114015178125693,0.9696497101595363,0.9713877103000261,0.9613991441803075,0.9600464555844457,0.9737019643593872,0.9805014128096857,0.9267652682009899,0.9544348832602312,0.9707172369494881,0.9519700952889704,0.9704288525548304,0.9674127596810886,0.974168290049091,1.0115088620078412,1.0114077111216406,0.9725323542981833,0.9612475070478197,0.9504065576633338,0.8962649848945662,0.8949612957728384,0.8745680991136774,0.7825796713696176,0.8157763117348318,0.019082568807339467,0.013027522935779929,0.022935779816513735,-0.011009174311926717
10,2025-01-13,1366,播恩集团,10.58,0.0009451795841209628,0.04914933837429108,0.0204,38523289.0,0.99468592,0.9746639269037568,1.007945756522461,1.0420904028386222,1.0578494879018776,1.0475246653300574,1.0333036276022367,1.0119797022956791,1.0139522126522056,0.9818767064038562,0.9778551357897671,0.9552891728211466,0.9494901090033194,0.980381247480182,0.9702147037476252,0.9733232328498445,0.9607894381170026,0.9671919852063046,0.9712726262234089,0.9671983318109268,0.9740489008753098,0.9864522642502545,1.0203862221404632,0.9897776864310537,0.9813619630832968,0.9783139411485368,0.9323821016116137,0.8922868088292621,0.8827732825649971,0.8831258622140531,0.5747365399104251,0.7015770778077604,-0.015500945179584093,-0.018809073724007547,0.05387523629489599,0.018903591682419618
11,2025-01-10,1366,播恩集团,10.36,0.07915057915057919,0.0009652509652509448,-0.0252,52850973.65,0.9896169600000001,0.9774339439441536,1.0069579617787108,1.0015465092746345,1.0221869806656718,1.0244265616747008,0.9633298127577496,0.999880376180423,0.9586041743880662,0.9603223765102394,0.9504475927835077,0.9491103130204611,0.962610268290801,0.9693322624292,0.9162082404265107,0.9435626635976737,0.9596595406985977,0.9411259526767336,0.9593744413666938,0.9563927056029249,0.9630712819414945,0.9999864975896346,0.9998864989398759,0.9614539815665036,0.9502976829896181,0.9395802257208608,0.8860553938972769,0.884766555442422,0.8646056630688532,0.8639124222482044,0.811933115312762,0.972464048745152,-0.03918918918918925,-0.044305019305019275,0.05212355212355213,0.021235521235521304
12,2025-01-09,1366,播恩集团,10.9,0.06513761467889899,0.010091743119266165,0.0152,61159272.0,0.97987104,1.0133306768054593,1.047657739880969,1.0635010173883608,1.0531210347584465,1.0388240215587217,1.0173861738142218,1.0193692222487734,0.9871223535604647,0.9830792978247517,0.9603927768688498,0.9545627317247232,0.9856189051918841,0.9753980470012334,0.9785231833279037,0.9659224271687716,0.9723591796758363,0.9764616213964393,0.9723655601870055,0.9792527282132534,0.9917223561888304,1.0258376052417262,0.9950655443389141,0.9866048602389956,0.9835405543375307,0.9373633253113844,0.897053824617586,0.8874894726216664,0.887843935917031,0.8827894581467343,0.9706806860081294,1.1958056721744659,0.007155963302752402,0.004311926605504642,0.0,-0.04954128440366978
13,2025-01-08,1366,播恩集团,10.72,0.04197761194029844,0.024253731343283562,-0.0348,77312650.08,0.9876891600000001,1.0175229431988624,1.0120547138507352,1.0329117446265996,1.035174823271724,0.9734370485705395,1.010371099723698,0.9686618289040502,0.9703980583661778,0.9604196686195714,0.9590683581458236,0.9727099546584176,0.9795024758156934,0.9258210777092086,0.9534625029038242,0.9697282680953626,0.9510002260639648,0.9694401775073598,0.9664271574356657,0.973175805254484,1.0104783345564678,1.0103772867230125,0.9715415361985142,0.9602681859753275,0.9494382813738972,0.8953518681584408,0.894049507238055,0.8736770872124637,0.8729765729239365,0.8797459562717213,1.3412191774738986,1.6090057265898692,-0.008768656716417855,-0.009608208955223857,0.01679104477611948,-0.03358208955223896
14,2025-01-07,1366,播恩集团,11.16,0.051075268817204325,0.04749103942652324,0.023300000000000005,105292494.69,1.03414698,1.0691792053380504,1.0853479427133195,1.0747547297228486,1.0601640207253413,1.0382857868870397,1.0403095720114082,1.0074002733670593,1.0032741633274025,0.9801216054602959,0.9741717968567815,1.0058659404730281,0.9954351207289823,0.9986244550383933,0.9857648483710383,0.9923338275982074,0.9965205435568739,0.9923403391807615,0.9993689865691443,1.0120947713576987,1.0469108314924034,1.0155066368110177,1.006872149460602,1.003744895182871,0.956619072354036,0.9154815154222601,0.9057206881240887,0.9060824329669249,0.900924123797693,0.9071810508467092,2.103169325163532,2.3589146791444358,0.030107526881720297,0.02876344086021519,-0.023297491039426466,-0.07168458781362008
15,2025-01-06,1366,播恩集团,10.69,0.02057998129092616,0.040224508886810076,0.0106,28848448.0,1.0302056400000001,1.0246692530783017,1.0457862518472911,1.0480775381515008,0.9855702461800224,1.0229646539035602,0.9807355068107158,0.9824933771331233,0.9723906138846066,0.9710224602908708,0.9848340895615556,0.9917112746440322,0.937360776247872,0.9653467320668216,0.9818152384049276,0.9628537647046413,0.9815235569734914,0.9784729817584165,0.9853057466526047,1.0230732253419363,1.0229709180194024,0.9836511076000005,0.9722372431173867,0.9612723514895082,0.9065117897602935,0.905193195841144,0.8845668481493345,0.8838576024504881,0.8907113613272026,0.875000192695888,0.6741648563244341,0.6996809525431693,-0.011599625818521869,-0.012347988774555629,0.0439663236669785,-0.030869971936389184
16,2025-01-03,1366,播恩集团,10.64,0.033834586466165356,0.023496240601503758,0.019400000000000004,42420044.0,1.03387548,1.0495103343175836,1.039266903552577,1.025157971959983,1.0040021456979351,1.0059591065202436,0.9741364553103072,0.9701465872166474,0.9477585144234487,0.9420051653168116,0.9726527852675527,0.9625663856108562,0.965650409807698,0.9532154204724732,0.9595674955200347,0.9636159683576835,0.9595737920936166,0.9663703573056359,0.9786759434889021,1.0123423959449203,0.9819751509703366,0.9736257697726896,0.9706017757580948,0.925032022386253,0.8852528055753351,0.8758142755724033,0.8761640757940665,0.8711760912338525,0.8772264178992325,0.8674675371680288,0.9728877224696121,0.9931112137429485,-0.021804511278195424,-0.03054511278195482,0.048872180451127845,-0.026315789473684292
17,2025-01-02,1366,播恩集团,10.86,0.0248618784530388,0.022099447513812175,0.014199999999999999,34344170.5,0.99462594,1.015123788147084,1.0173478939132006,0.9566733163876121,0.9929713196906591,0.9519803316265243,0.9536866611729318,0.9438801110471561,0.9425520717309126,0.9559587438887984,0.962634289833661,0.9098773486115568,0.9370427559169853,0.9530284054792474,0.9346228823836,0.9527452761503921,0.9497841438321154,0.9564165719890688,0.9930767078133413,0.9929774001425602,0.9548104469705685,0.9437312371124145,0.93308783622026,0.8799328547262598,0.8786529219944321,0.85863133902988,0.8579428884222455,0.8645956950179409,0.8493451780130887,0.8482358652629893,0.8742741286685144,0.8310246092031329,-0.0022099447513812993,-0.019337016574585714,0.027624309392265234,-0.02025782688766109
18,2024-12-31,1366,播恩集团,10.77,0.040854224698235964,0.0027855153203342024,-0.0193,39413477.24,1.01512257,1.0052147706922858,0.9915681257475832,0.9711054813853744,0.9729983213454714,0.9422183562282639,0.9383592182848242,0.9167047026044652,0.9111398650413989,0.9407832994235947,0.9310273860164051,0.9340103605201064,0.9219828102243737,0.9281267561544594,0.9320425786262805,0.9281328464174589,0.9347067185553486,0.9466091056622236,0.9791724588970039,0.949800212855746,0.9417244035739096,0.9387994923316054,0.8947228561666373,0.8562470265523031,0.8471177550050837,0.8474560938364323,0.8426315432433436,0.848483627737484,0.8390445019239927,0.8332650291476201,1.0248887931646713,0.9360584699031997,-0.00575673166202425,-0.03574744661095651,0.03621169916434552,-0.01207056638811499
19,2024-12-30,1366,播恩集团,11.11,0.0603060306030603,0.022502250225022502,0.0351,68930785.85,1.0206086,1.022844722824342,0.9618423146973344,0.9983364396173492,0.9571239732864039,0.9588395222961226,0.9489799864330464,0.947644771592135,0.9611238812943069,0.9678354958585345,0.9147935037885265,0.9421056884128572,0.9581777099833606,0.9396727400690957,0.957893050879401,0.9549159192772666,0.9615841830840133,0.998442397162235,0.998342552922519,0.9599693800169424,0.9488303081180594,0.9381293999031033,0.8846872169111735,0.8834003685791988,0.8632706070685024,0.8625784366957547,0.8692671890479157,0.8539342720270182,0.8528189655530091,0.8378532122386745,1.7580681721110714,1.566263950258058,0.023042304230422903,-0.014221422142214335,0.004500450045004545,-0.04230423042304221
20,2024-12-27,1366,播恩集团,10.98,0.012750455373406083,0.0282331511839709,-0.013999999999999995,32902517.0,0.9902398,0.9767964530111701,0.9566386464891372,0.9585032882733278,0.9281818610616291,0.9243802137950929,0.9030482916013435,0.8975663550081433,0.9267681827068378,0.9171576059198497,0.9200961422029129,0.9082477697490006,0.9143001875669649,0.9181576749163213,0.9143061871015821,0.9207821263942034,0.9325072002509249,0.9645854479395566,0.9356507686118594,0.9276952669606288,0.9248139289540231,0.8813939149896325,0.8434912707657589,0.8344980005765054,0.8348312990779353,0.8300786211889108,0.835843525513854,0.8265450170455699,0.8208516427209575,0.8108178559554443,0.8293984830973176,0.8050905404335617,0.01366120218579222,-0.041803278688524396,0.011839708561020013,-0.030965391621129323
21,2024-12-26,1366,播恩集团,10.7,0.011214953271028132,0.01775700934579435,0.004299999999999999,20824392.0,1.00219097,0.9424203506587485,0.9781775693614077,0.9377972841757397,0.9394781920278964,0.9298177444644757,0.9285094908980142,0.9417164241946491,0.9482925147392786,0.896321571059196,0.9230822554433279,0.9388297433348696,0.9206984343156581,0.9385508321989458,0.9356338162124703,0.9421674313581262,0.9782813873626335,0.9781835592238974,0.9405852351400356,0.9296710885231217,0.9191862579867575,0.8668232042245906,0.8655623405281895,0.8458390484545226,0.8451608547054715,0.8517145446823745,0.8366912370001763,0.8355984513093551,0.8209348933946613,0.8235639784375026,0.49787688625573695,0.5008413239300835,-0.0334579439252337,-0.08551401869158871,0.03831775700934581,-0.005607476635513864
22,2024-12-25,1366,播恩集团,10.6,0.032075471698113193,0.017924528301886747,-0.0020999999999999994,30210554.0,0.98642415,0.9660676600649026,0.9679506805051946,0.9373303931649981,0.9334912753406729,0.9119490971796361,0.9064131284241891,0.9359027810302493,0.9261974785499935,0.9291649782233686,0.9171998234659934,0.923311896337599,0.9272074046269614,0.923317955006032,0.9298577237495437,0.9416983646293806,0.9740927883726311,0.9448729172588896,0.9368390029976867,0.9339292653698863,0.8900812863607709,0.8518050584977083,0.8427231470362082,0.8430597306611342,0.8382602084756751,0.8440819340061407,0.8346917757149025,0.8289422852130943,0.818809601427295,0.8106893847289804,0.6965461613795971,0.6811420076358818,-0.061886792452830075,-0.11745283018867934,0.048113207547169745,0.00943396226415083
23,2024-12-24,1366,播恩集团,10.88,0.024816176470588196,0.027573529411764768,-0.0115,43173028.0,0.94036005,0.976039096981095,0.9357470903731449,0.9374243234579297,0.9277849953731631,0.9264796018846729,0.9396576624459598,0.9462193764720096,0.8943620506371116,0.9210642313443793,0.9367772923905606,0.9186856216791278,0.9364989910046243,0.9335883521405809,0.940107683626531,0.9761426880174678,0.9760450737486662,0.9385289463743977,0.9276386600481161,0.917176751240093,0.8649281725463867,0.863670065325164,0.8439898919210205,0.8433131808256779,0.8498525432556776,0.8348620792304449,0.8337716825660034,0.8191401818304762,0.8217635192197976,0.8099582288553899,0.9435649607029711,0.9627813350626021,-0.05496323529411755,-0.10845588235294099,0.02113970588235281,-0.02573529411764719
