,Datetime,code,name,bankuai,pessimistic,optimistic
90,2025-01-27,SH.ZB_600965,福成股份,农牧饲渔,-1.4512584,1.3802335
91,2025-01-27,SH.ZB_603187,海容冷链,通用设备,-1.4512854,0.80130845
92,2025-01-27,SH.KC_688511,天微电子,电子元件,-1.4521583,9.029603
93,2025-01-27,SH.ZB_600597,光明乳业,食品饮料,-1.453897,0.805217
94,2025-01-27,SZ.ZB_000589,贵州轮胎,橡胶制品,-1.454429,0.7095665
95,2025-01-27,SH.ZB_600500,中化国际,化学制品,-1.4631332,1.1071279
96,2025-01-27,SZ.ZB_002382,蓝帆医疗,医疗器械,-1.4648997,1.0343239
97,2025-01-27,SH.ZB_600817,宇通重工,工程机械,-1.4672893,0.7808
98,2025-01-27,SH.ZB_600926,杭州银行,银行,-1.4683858,-0.004349649
99,2025-01-27,SH.ZB_603057,紫燕食品,食品饮料,-1.470601,2.435212
100,2025-01-27,SH.ZB_600681,百川能源,燃气,-1.4712347,0.06375909
101,2025-01-27,SZ.ZB_003000,劲仔食品,食品饮料,-1.4723206,1.7223642
102,2025-01-27,SH.KC_300723,一品红,化学制药,-1.472556,4.130073
103,2025-01-27,SH.ZB_603128,华贸物流,物流行业,-1.4749407,0.5540043
104,2025-01-27,SZ.ZB_002373,千方科技,互联网服务,-1.475109,2.83985
105,2025-01-27,SZ.ZB_001239,永达股份,专用设备,-1.4770871,2.2025049
106,2025-01-27,SH.ZB_600567,山鹰国际,造纸印刷,-1.4784923,2.881448
107,2025-01-27,SH.ZB_603389,亚振家居,装修建材,-1.4796455,8.076644
108,2025-01-27,SH.KC_688559,海目星,专用设备,-1.4796851,4.400538
109,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,-1.4827751,4.1578517
110,2025-01-27,SH.ZB_605008,长鸿高科,塑料制品,-1.4832795,0.87611973
111,2025-01-27,SH.ZB_603288,海天味业,食品饮料,-1.4867209,2.1958365
112,2025-01-27,SH.KC_688151,华强科技,专用设备,-1.4897208,1.499775
113,2025-01-27,SH.KC_300583,赛托生物,化学制药,-1.4922833,6.5737543
114,2025-01-27,SZ.ZB_002091,江苏国泰,贸易行业,-1.4932393,0.8918375
115,2025-01-27,SZ.ZB_002567,唐人神,农牧饲渔,-1.4958298,1.2037784
116,2025-01-27,SH.KC_301216,万凯新材,化学制品,-1.4988052,1.3659849
117,2025-01-27,SZ.ZB_000501,武商集团,商业百货,-1.503267,3.626266
118,2025-01-27,SH.KC_300827,上能电气,光伏设备,-1.5039256,6.9647284
119,2025-01-27,SH.ZB_601568,北元集团,化学原料,-1.5054805,0.3987357
120,2025-01-27,SH.ZB_600166,福田汽车,汽车整车,-1.5055989,1.9359634
121,2025-01-27,SZ.ZB_000998,隆平高科,农牧饲渔,-1.5092148,1.016973
122,2025-01-27,SH.ZB_600251,冠农股份,农牧饲渔,-1.5093644,1.2451694
123,2025-01-27,SH.ZB_603066,音飞储存,物流行业,-1.5101038,1.8984646
124,2025-01-27,SH.ZB_600261,阳光照明,家电行业,-1.5101389,1.9725442
125,2025-01-27,SH.ZB_603839,安正时尚,纺织服装,-1.51135,1.1348248
126,2025-01-27,SH.ZB_600185,格力地产,房地产开发,-1.5144613,3.6003053
127,2025-01-27,SH.KC_300396,迪瑞医疗,医疗器械,-1.5147853,1.1878878
128,2025-01-27,SZ.ZB_002100,天康生物,农牧饲渔,-1.5152452,0.2799347
129,2025-01-27,SH.KC_688566,吉贝尔,化学制药,-1.515285,0.43646842
130,2025-01-27,SZ.ZB_002022,科华生物,医疗器械,-1.5155667,1.3828471
131,2025-01-27,SH.ZB_600828,茂业商业,商业百货,-1.5162597,3.2139897
132,2025-01-27,SZ.ZB_002959,小熊电器,家电行业,-1.5178666,1.6924411
133,2025-01-27,SZ.ZB_002732,燕塘乳业,食品饮料,-1.5184808,0.9509638
134,2025-01-27,SZ.ZB_000789,万年青,水泥建材,-1.5188994,-0.31353533
135,2025-01-27,SZ.ZB_002507,涪陵榨菜,食品饮料,-1.5233566,1.4185474
136,2025-01-27,SZ.ZB_002737,葵花药业,中药,-1.5241467,3.7314727
137,2025-01-27,SZ.ZB_000983,山西焦煤,煤炭行业,-1.524985,1.1153593
138,2025-01-27,SH.ZB_601808,中海油服,采掘行业,-1.5259186,1.4336377
139,2025-01-27,SH.KC_688362,甬矽电子,半导体,-1.5295157,9.765875
140,2025-01-27,SZ.ZB_002210,飞马国际,环保行业,-1.52959,3.850931
141,2025-01-27,SH.ZB_600582,天地科技,专用设备,-1.5297601,0.90599954
142,2025-01-27,SZ.ZB_002414,高德红外,电子元件,-1.5311891,5.3253665
143,2025-01-27,SZ.ZB_000009,中国宝安,综合行业,-1.5315322,2.2406683
144,2025-01-27,SH.ZB_600026,中远海能,航运港口,-1.5338299,1.0431097
145,2025-01-27,SZ.ZB_002430,杭氧股份,专用设备,-1.5354278,0.78460574
146,2025-01-27,SH.KC_300040,九洲集团,电网设备,-1.5377415,5.695139
147,2025-01-27,SZ.ZB_002818,富森美,商业百货,-1.5392864,2.4909706
148,2025-01-27,SZ.ZB_001387,雪祺电气,家电行业,-1.5402365,0.95246434
149,2025-01-27,SH.ZB_600590,泰豪科技,电网设备,-1.5432475,4.600343
150,2025-01-27,SZ.ZB_002697,红旗连锁,商业百货,-1.5447209,2.7806015
151,2025-01-27,SH.ZB_600054,黄山旅游,旅游酒店,-1.5453653,0.39687455
152,2025-01-27,SH.KC_688349,三一重能,风电设备,-1.5461226,2.7542903
153,2025-01-27,SH.KC_300146,汤臣倍健,食品饮料,-1.5470757,1.9125164
154,2025-01-27,SH.ZB_605005,合兴股份,汽车零部件,-1.547145,1.1716932
155,2025-01-27,SZ.ZB_002108,沧州明珠,塑料制品,-1.5477705,1.4036596
156,2025-01-27,SH.ZB_601003,柳钢股份,钢铁行业,-1.5480878,0.25102347
157,2025-01-27,SH.ZB_600549,厦门钨业,小金属,-1.5484833,2.1131382
158,2025-01-27,SH.ZB_600177,雅戈尔,纺织服装,-1.5487936,0.2802506
159,2025-01-27,SH.ZB_603658,安图生物,医疗器械,-1.5500863,1.3198853
160,2025-01-27,SH.ZB_603489,八方股份,电机,-1.5512903,2.2973895
161,2025-01-27,SH.ZB_603678,火炬电子,电子元件,-1.5519274,3.4221961
162,2025-01-27,SH.ZB_601163,三角轮胎,橡胶制品,-1.5540004,-0.4055336
163,2025-01-27,SH.ZB_601158,重庆水务,公用事业,-1.554282,1.3508871
164,2025-01-27,SH.ZB_600362,江西铜业,有色金属,-1.5568684,0.28228164
165,2025-01-27,SH.KC_300256,星星科技,消费电子,-1.5575948,7.0673885
166,2025-01-27,SH.ZB_601388,怡球资源,有色金属,-1.5585146,1.5219182
167,2025-01-27,SH.KC_688033,天宜上佳,光伏设备,-1.5588104,2.0953417
168,2025-01-27,SH.KC_300014,亿纬锂能,电池,-1.5613639,3.1690583
169,2025-01-27,SH.KC_301559,中集环科,通用设备,-1.5627934,1.2902945
170,2025-01-27,SZ.ZB_001258,立新能源,电力行业,-1.5641726,2.4887233
171,2025-01-27,SZ.ZB_000800,一汽解放,汽车整车,-1.5653894,1.1152446
172,2025-01-27,SH.KC_300420,五洋自控,通用设备,-1.5664027,6.0505466
173,2025-01-27,SH.ZB_600593,大连圣亚,旅游酒店,-1.567536,5.7783217
174,2025-01-27,SZ.ZB_002783,凯龙股份,化学制品,-1.5679665,1.637873
175,2025-01-27,SH.ZB_605066,天正电气,电网设备,-1.5681489,1.6214281
176,2025-01-27,SH.ZB_601699,潞安环能,煤炭行业,-1.5694317,2.1874235
177,2025-01-27,SZ.ZB_002728,特一药业,中药,-1.569568,2.7880087
178,2025-01-27,SZ.ZB_000822,山东海化,化学原料,-1.5701096,2.9023871
179,2025-01-27,SH.ZB_600475,华光环能,电源设备,-1.5709658,1.4201105
180,2025-01-27,SH.ZB_600202,哈空调,电源设备,-1.5709795,4.0794744
181,2025-01-27,SH.ZB_600127,金健米业,农牧饲渔,-1.5720893,1.2262032
182,2025-01-27,SH.ZB_600664,哈药股份,化学制药,-1.5734258,1.1759057
183,2025-01-27,SH.ZB_603589,口子窖,酿酒行业,-1.5738778,1.6543716
184,2025-01-27,SH.ZB_600028,中国石化,石油行业,-1.5743003,1.2658745
185,2025-01-27,SZ.ZB_000738,航发控制,航天航空,-1.5756564,2.3887084
186,2025-01-27,SH.ZB_603335,迪生力,汽车零部件,-1.5757647,3.45809
187,2025-01-27,SH.ZB_600665,天地源,房地产开发,-1.5763799,3.643906
188,2025-01-27,SZ.ZB_002512,达华智能,计算机设备,-1.5765203,2.6100829
189,2025-01-27,SZ.ZB_000756,新华制药,化学制药,-1.5785317,1.7458051
190,2025-01-27,SH.KC_300705,九典制药,化学制药,-1.5786786,2.7106867
191,2025-01-27,SH.ZB_600697,欧亚集团,商业百货,-1.578727,1.4477596
192,2025-01-27,SH.ZB_603876,鼎胜新材,有色金属,-1.5794363,1.3916403
193,2025-01-27,SH.KC_688556,高测股份,光伏设备,-1.580648,3.8919375
194,2025-01-27,SH.KC_688066,航天宏图,航天航空,-1.5816163,5.5055604
195,2025-01-27,SZ.ZB_002419,天虹股份,商业百货,-1.5822107,2.617164
196,2025-01-27,SH.ZB_601033,永兴股份,环保行业,-1.5824407,0.9639919
197,2025-01-27,SH.ZB_600897,厦门空港,航空机场,-1.5832796,0.45388192
198,2025-01-27,SH.ZB_603001,奥康国际,纺织服装,-1.5838431,1.7047703
199,2025-01-27,SH.ZB_600741,华域汽车,汽车零部件,-1.5841365,1.0059998
200,2025-01-27,SH.ZB_601958,金钼股份,小金属,-1.5848026,0.8698374
201,2025-01-27,SH.KC_688057,金达莱,环保行业,-1.5851405,0.71686953
202,2025-01-27,SH.ZB_601606,长城军工,专用设备,-1.5853915,2.5462017
203,2025-01-27,SH.ZB_601566,九牧王,纺织服装,-1.5863305,0.23380965
204,2025-01-27,SZ.ZB_002299,圣农发展,农牧饲渔,-1.5927762,0.6774366
205,2025-01-27,SH.ZB_601212,白银有色,有色金属,-1.592965,1.0060489
206,2025-01-27,SH.ZB_600497,驰宏锌锗,有色金属,-1.5930514,1.3461874
207,2025-01-27,SZ.ZB_000028,国药一致,医药商业,-1.5937229,1.3931348
208,2025-01-27,SH.KC_300851,交大思诺,交运设备,-1.5945073,0.9860799
209,2025-01-27,SZ.ZB_002158,汉钟精机,通用设备,-1.595201,1.2825191
210,2025-01-27,SH.ZB_600984,建设机械,工程机械,-1.5975671,3.30514
211,2025-01-27,SH.ZB_600080,金花股份,中药,-1.5977439,5.402778
212,2025-01-27,SH.ZB_600395,盘江股份,煤炭行业,-1.5978098,-0.017727911
213,2025-01-27,SH.KC_688658,悦康药业,化学制药,-1.5987389,0.95659643
214,2025-01-27,SZ.ZB_002745,木林森,光学光电子,-1.5990287,1.0455058
215,2025-01-27,SH.KC_300105,龙源技术,电源设备,-1.5991476,2.6164188
216,2025-01-27,SH.ZB_600168,武汉控股,公用事业,-1.5995616,1.2312307
217,2025-01-27,SH.ZB_600955,维远股份,化学原料,-1.5995897,0.7353768
218,2025-01-27,SH.ZB_600468,百利电气,电网设备,-1.6001701,3.877233
219,2025-01-27,SZ.ZB_002242,九阳股份,家电行业,-1.6009082,0.8162752
220,2025-01-27,SH.ZB_601061,中信金属,贸易行业,-1.6023219,0.934875
221,2025-01-27,SH.ZB_601065,江盐集团,化学原料,-1.6023979,0.37815124
222,2025-01-27,SH.KC_301062,上海艾录,包装材料,-1.603191,4.991412
223,2025-01-27,SH.ZB_601789,宁波建工,工程建设,-1.6043755,1.0631561
224,2025-01-27,SH.KC_688223,晶科能源,光伏设备,-1.606269,3.9050102
225,2025-01-27,SZ.ZB_000869,张  裕Ａ,酿酒行业,-1.6063343,0.988622
226,2025-01-27,SH.ZB_600056,中国医药,医药商业,-1.6073476,0.6325528
227,2025-01-27,SZ.ZB_002202,金风科技,风电设备,-1.6074039,2.5614665
228,2025-01-27,SZ.ZB_002049,紫光国微,半导体,-1.6075996,2.058971
229,2025-01-27,SH.ZB_600195,中牧股份,农药兽药,-1.6107386,1.1529893
230,2025-01-27,SH.ZB_600887,伊利股份,食品饮料,-1.6108583,2.2167592
231,2025-01-27,SH.KC_688623,双元科技,专用设备,-1.6111817,1.8311157
232,2025-01-27,SZ.ZB_002048,宁波华翔,汽车零部件,-1.6114049,1.0296152
233,2025-01-27,SH.ZB_600459,贵研铂业,小金属,-1.6115695,3.1554997
234,2025-01-27,SZ.ZB_002110,三钢闽光,钢铁行业,-1.6117481,-0.06950945
235,2025-01-27,SH.ZB_600516,方大炭素,非金属材料,-1.6141106,2.3879142
236,2025-01-27,SH.ZB_600300,维维股份,食品饮料,-1.6141948,0.61859787
237,2025-01-27,SH.ZB_601669,中国电建,工程建设,-1.6163146,0.9228289
238,2025-01-27,SZ.ZB_002907,华森制药,中药,-1.6166713,2.110341
239,2025-01-27,SZ.ZB_000157,中联重科,工程机械,-1.6167372,0.9016201
240,2025-01-27,SH.ZB_600332,白云山,中药,-1.6174849,1.3122425
241,2025-01-27,SZ.ZB_000670,盈方微,半导体,-1.6175363,6.509361
242,2025-01-27,SH.KC_300896,爱美客,美容护理,-1.6178254,1.8857449
243,2025-01-27,SH.ZB_600452,涪陵电力,电力行业,-1.6204704,1.5695407
244,2025-01-27,SZ.ZB_000078,海王生物,医药商业,-1.6206056,3.78211
245,2025-01-27,SH.ZB_600273,嘉化能源,化学制品,-1.6216278,0.6206721
246,2025-01-27,SH.ZB_603276,恒兴新材,化学原料,-1.6226008,1.4522419
247,2025-01-27,SZ.ZB_000950,重药控股,医药商业,-1.6230884,0.9508863
248,2025-01-27,SZ.ZB_000701,厦门信达,商业百货,-1.6249166,2.6223109
249,2025-01-27,SZ.ZB_002478,常宝股份,钢铁行业,-1.625024,0.19650906
250,2025-01-27,SZ.ZB_000691,亚太实业,化学制品,-1.62527,13.789983
251,2025-01-27,SH.KC_688425,铁建重工,工程机械,-1.6259186,2.305919
252,2025-01-27,SH.ZB_603511,爱慕股份,纺织服装,-1.6259723,7.1209116
253,2025-01-27,SH.ZB_603886,元祖股份,食品饮料,-1.6259849,1.0907382
254,2025-01-27,SH.ZB_601700,风范股份,电网设备,-1.6261932,1.4825807
255,2025-01-27,SZ.ZB_000876,新 希 望,农牧饲渔,-1.6270039,1.5017197
256,2025-01-27,SH.ZB_600089,特变电工,电网设备,-1.6272273,2.1011205
257,2025-01-27,SZ.ZB_000707,双环科技,化学原料,-1.6283288,1.6403868
258,2025-01-27,SH.ZB_603357,设计总院,工程咨询服务,-1.6287357,0.78266114
259,2025-01-27,SZ.ZB_002121,科陆电子,电网设备,-1.6287665,3.2412515
260,2025-01-27,SZ.ZB_000544,中原环保,公用事业,-1.6290629,0.7091746
261,2025-01-27,SH.ZB_603353,和顺石油,石油行业,-1.6295083,2.7750418
262,2025-01-27,SH.KC_300999,金龙鱼,食品饮料,-1.630745,1.7446861
263,2025-01-27,SZ.ZB_002227,奥 特 迅,电源设备,-1.632206,3.5871818
264,2025-01-27,SZ.ZB_002176,江特电机,电机,-1.6323646,3.6314993
265,2025-01-27,SH.ZB_600929,雪天盐业,化学原料,-1.6328288,0.5654469
266,2025-01-27,SH.ZB_603896,寿仙谷,中药,-1.6328365,1.2387782
267,2025-01-27,SH.ZB_605365,立达信,家电行业,-1.633087,1.5841693
268,2025-01-27,SH.ZB_600792,云煤能源,煤炭行业,-1.6335468,2.2162585
269,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,-1.6336129,8.647232
270,2025-01-27,SZ.ZB_002408,齐翔腾达,化学制品,-1.6344507,1.3395786
271,2025-01-27,SZ.ZB_002884,凌霄泵业,通用设备,-1.6345584,1.5970141
272,2025-01-27,SH.ZB_600391,航发科技,航天航空,-1.6349677,2.9005318
273,2025-01-27,SH.KC_688062,迈威生物-U,生物制品,-1.635315,7.122196
274,2025-01-27,SH.ZB_601615,明阳智能,风电设备,-1.635417,4.0726886
275,2025-01-27,SZ.ZB_002562,兄弟科技,化学制品,-1.6372107,1.7231569
276,2025-01-27,SZ.ZB_002508,老板电器,家电行业,-1.637645,0.89424103
277,2025-01-27,SH.KC_300025,华星创业,通信服务,-1.6386036,4.7574625
278,2025-01-27,SH.ZB_603899,晨光股份,家用轻工,-1.6387727,0.67848414
279,2025-01-27,SZ.ZB_000422,湖北宜化,化学原料,-1.6401883,0.8342862
280,2025-01-27,SZ.ZB_002304,洋河股份,酿酒行业,-1.6413047,1.1129707
281,2025-01-27,SH.KC_688793,倍轻松,家电行业,-1.6415384,3.0202568
282,2025-01-27,SZ.ZB_002080,中材科技,玻璃玻纤,-1.6415884,1.6875654
283,2025-01-27,SZ.ZB_000030,富奥股份,汽车零部件,-1.6418433,0.8201286
284,2025-01-27,SH.KC_688317,之江生物,医疗器械,-1.6430836,0.7890329
285,2025-01-27,SZ.ZB_002007,华兰生物,生物制品,-1.6433113,1.2701259
286,2025-01-27,SH.ZB_601117,中国化学,工程建设,-1.6435918,1.2055292
287,2025-01-27,SZ.ZB_002560,通达股份,电网设备,-1.6436762,3.2850802
288,2025-01-27,SH.ZB_600495,晋西车轴,交运设备,-1.6440909,1.3714268
289,2025-01-27,SH.ZB_601007,金陵饭店,旅游酒店,-1.6443435,1.2889981
290,2025-01-27,SH.ZB_600742,一汽富维,汽车零部件,-1.6453047,1.1495218
291,2025-01-27,SH.KC_300425,中建环能,环保行业,-1.6453153,2.7068825
292,2025-01-27,SZ.ZB_000521,长虹美菱,家电行业,-1.6458143,2.301015
293,2025-01-27,SH.KC_300601,康泰生物,生物制品,-1.6465436,3.4564986
294,2025-01-27,SH.ZB_600118,中国卫星,航天航空,-1.6474634,2.8219953
295,2025-01-27,SZ.ZB_002540,亚太科技,有色金属,-1.648378,1.0481328
296,2025-01-27,SH.ZB_603208,江山欧派,装修建材,-1.6495754,2.3644447
297,2025-01-27,SH.ZB_600339,中油工程,采掘行业,-1.6508155,1.5793294
298,2025-01-27,SZ.ZB_000788,北大医药,化学制药,-1.6509153,1.4432251
299,2025-01-27,SH.ZB_601116,三江购物,商业百货,-1.6511213,2.4240792
300,2025-01-27,SH.KC_688779,五矿新能,电池,-1.6525828,3.2570243
301,2025-01-27,SZ.ZB_002372,伟星新材,装修建材,-1.6528774,0.5397588
302,2025-01-27,SH.KC_300498,温氏股份,农牧饲渔,-1.6531746,0.7219717
303,2025-01-27,SH.ZB_601390,中国中铁,工程建设,-1.6537583,1.0936453
304,2025-01-27,SH.ZB_600613,神奇制药,化学制药,-1.6540151,1.8257409
305,2025-01-27,SZ.ZB_002157,正邦科技,农牧饲渔,-1.654414,1.3881459
306,2025-01-27,SZ.ZB_000717,中南股份,钢铁行业,-1.6551481,2.6013227
307,2025-01-27,SH.ZB_600785,新华百货,商业百货,-1.6551737,3.1340122
308,2025-01-27,SH.ZB_600755,厦门国贸,贸易行业,-1.6553797,0.57206005
309,2025-01-27,SH.ZB_600737,中粮糖业,食品饮料,-1.6560931,1.4443755
310,2025-01-27,SZ.ZB_002216,三全食品,食品饮料,-1.6572002,1.9931138
311,2025-01-27,SH.ZB_603970,中农立华,农药兽药,-1.6574461,1.285325
312,2025-01-27,SZ.ZB_000630,铜陵有色,有色金属,-1.657676,1.1620104
313,2025-01-27,SH.ZB_601717,郑煤机,汽车零部件,-1.6577873,1.2286574
314,2025-01-27,SH.ZB_600502,安徽建工,工程建设,-1.6582019,0.7305339
315,2025-01-27,SZ.ZB_002533,金杯电工,电网设备,-1.6591241,1.0782629
316,2025-01-27,SZ.ZB_002329,皇氏集团,食品饮料,-1.6597264,5.865839
317,2025-01-27,SH.ZB_600312,平高电气,电网设备,-1.660005,1.1216104
318,2025-01-27,SH.ZB_601857,中国石油,石油行业,-1.6616597,2.4400606
319,2025-01-27,SH.ZB_603237,五芳斋,食品饮料,-1.6620938,1.6156971
320,2025-01-27,SH.KC_300160,秀强股份,家电行业,-1.6631775,1.2765765
321,2025-01-27,SZ.ZB_002218,拓日新能,光伏设备,-1.6635705,3.239204
322,2025-01-27,SH.ZB_605011,杭州热电,公用事业,-1.6636196,1.3898075
