,Datetime,code,name,bankuai,pessimistic,optimistic
23,2025-01-27,SZ.ZB_002305,南国置业,房地产开发,-1.0825146,2.1067023
24,2025-01-27,SH.ZB_600811,东方集团,农牧饲渔,-1.1011478,8.412973
25,2025-01-27,SZ.ZB_000903,云内动力,汽车零部件,-1.1029648,4.589562
26,2025-01-27,SZ.ZB_000004,国华网安,软件开发,-1.1264583,10.766612
27,2025-01-27,SZ.ZB_003032,传智教育,教育,-1.1446456,1.9174769
28,2025-01-27,SH.ZB_605081,太和水,环保行业,-1.1461623,6.6724076
29,2025-01-27,SZ.ZB_002693,双成药业,生物制品,-1.1891507,7.9327955
30,2025-01-27,SH.ZB_600355,精伦电子,通信设备,-1.2174689,8.167307
31,2025-01-27,SZ.ZB_002058,威尔泰,电网设备,-1.2200981,8.386893
32,2025-01-27,SZ.ZB_000736,中交地产,房地产开发,-1.223968,9.536134
33,2025-01-27,SH.ZB_600315,上海家化,美容护理,-1.2717465,0.96691847
34,2025-01-27,SZ.ZB_002519,银河电子,通信设备,-1.3015347,1.1503711
35,2025-01-27,SH.ZB_603177,德创环保,环保行业,-1.3198485,8.166279
36,2025-01-27,SH.KC_688053,思科瑞,电子元件,-1.3441586,8.56395
37,2025-01-27,SH.KC_300391,长药控股,中药,-1.3445626,8.46705
38,2025-01-27,SH.KC_301502,华阳智能,电机,-1.3488643,4.9860997
39,2025-01-27,SH.KC_301030,仕净科技,专用设备,-1.3978534,8.707671
40,2025-01-27,SH.ZB_600421,华嵘控股,通用设备,-1.4182683,10.747446
41,2025-01-27,SZ.ZB_002529,海源复材,专用设备,-1.4596853,12.742196
42,2025-01-27,SH.KC_300741,华宝股份,食品饮料,-1.4766759,1.9506917
43,2025-01-27,SH.KC_300569,天能重工,风电设备,-1.4767381,1.8024161
44,2025-01-27,SH.ZB_600655,豫园股份,珠宝首饰,-1.4798222,1.2585773
45,2025-01-27,SH.KC_300437,清水源,化学制品,-1.5213861,6.43048
46,2025-01-27,SH.ZB_600636,国新文化,教育,-1.5242723,8.700745
47,2025-01-27,SH.KC_300091,金通灵,通用设备,-1.5302835,4.4038715
48,2025-01-27,SH.KC_688511,天微电子,电子元件,-1.575071,8.500431
49,2025-01-27,SZ.ZB_002055,得润电子,消费电子,-1.5855076,2.7463584
50,2025-01-27,SZ.ZB_000488,晨鸣纸业,造纸印刷,-1.5911934,1.7755389
51,2025-01-27,SH.ZB_600129,太极集团,中药,-1.5950763,3.7147954
52,2025-01-27,SZ.ZB_002713,东易日盛,装修装饰,-1.6015284,4.138501
53,2025-01-27,SH.ZB_600228,返利科技,互联网服务,-1.60232,11.314673
54,2025-01-27,SH.ZB_600884,杉杉股份,电子元件,-1.6107,2.811186
55,2025-01-27,SH.ZB_600202,哈空调,电源设备,-1.6203738,4.216851
56,2025-01-27,SH.KC_300477,合纵科技,电网设备,-1.6316855,3.4608483
57,2025-01-27,SZ.ZB_000008,神州高铁,交运设备,-1.6466696,3.5490394
58,2025-01-27,SZ.ZB_000691,亚太实业,化学制品,-1.6468374,13.375049
59,2025-01-27,SH.ZB_603690,至纯科技,专用设备,-1.6584992,2.5556087
60,2025-01-27,SH.KC_688253,英诺特,生物制品,-1.6753793,3.6312833
61,2025-01-27,SH.KC_688062,迈威生物-U,生物制品,-1.7141383,6.5311728
62,2025-01-27,SH.KC_301062,上海艾录,包装材料,-1.7241739,4.513946
63,2025-01-27,SH.ZB_603868,飞科电器,家电行业,-1.7285396,4.496914
64,2025-01-27,SH.ZB_600423,柳化股份,化学原料,-1.7323719,7.6335893
65,2025-01-27,SH.KC_688559,海目星,专用设备,-1.7473584,3.726901
66,2025-01-27,SZ.ZB_002373,千方科技,互联网服务,-1.7542843,2.1094143
67,2025-01-27,SZ.ZB_000517,荣安地产,房地产开发,-1.7612745,2.5872722
68,2025-01-27,SH.ZB_603389,亚振家居,装修建材,-1.7660488,7.3939695
69,2025-01-27,SZ.ZB_002603,以岭药业,中药,-1.7689102,4.942413
70,2025-01-27,SH.KC_300370,安控科技,仪器仪表,-1.7716516,4.958716
71,2025-01-27,SH.KC_688066,航天宏图,航天航空,-1.7727662,4.8223643
72,2025-01-27,SZ.ZB_000016,深康佳Ａ,家电行业,-1.7865766,12.146668
73,2025-01-27,SH.ZB_600724,宁波富达,房地产开发,-1.7892954,5.7904587
74,2025-01-27,SZ.ZB_002414,高德红外,电子元件,-1.7904464,4.80091
75,2025-01-27,SZ.ZB_002004,华邦健康,农药兽药,-1.7909586,2.620709
76,2025-01-27,SH.KC_300256,星星科技,消费电子,-1.793528,6.427936
77,2025-01-27,SZ.ZB_002724,海洋王,电子元件,-1.7992563,2.5210202
78,2025-01-27,SH.ZB_603288,海天味业,食品饮料,-1.8019674,1.8817097
79,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,-1.8020041,8.188298
80,2025-01-27,SH.KC_301566,达利凯普,电子元件,-1.8043002,4.329963
81,2025-01-27,SH.ZB_600596,新安股份,农药兽药,-1.8069699,0.4392311
82,2025-01-27,SH.KC_688658,悦康药业,化学制药,-1.8131365,0.894244
83,2025-01-27,SH.ZB_600280,中央商场,商业百货,-1.8164144,3.8998888
84,2025-01-27,SZ.ZB_000701,厦门信达,商业百货,-1.8207381,2.5312648
85,2025-01-27,SZ.ZB_002030,达安基因,医疗器械,-1.8279976,0.36278367
86,2025-01-27,SH.KC_300827,上能电气,光伏设备,-1.8362645,6.111786
87,2025-01-27,SZ.ZB_002932,明德生物,医疗器械,-1.8412094,-0.27679354
88,2025-01-27,SZ.ZB_002317,众生药业,中药,-1.8440641,2.1972404
89,2025-01-27,SH.ZB_600305,恒顺醋业,食品饮料,-1.8500097,0.60714483
90,2025-01-27,SZ.ZB_000830,鲁西化工,化学原料,-1.8581398,0.23951381
91,2025-01-27,SH.KC_300705,九典制药,化学制药,-1.8615978,2.598332
92,2025-01-27,SH.KC_300003,乐普医疗,医疗器械,-1.874008,1.5164644
93,2025-01-27,SH.KC_301327,华宝新能,电源设备,-1.8777702,3.5891294
94,2025-01-27,SZ.ZB_002482,广田集团,装修装饰,-1.877793,2.842404
95,2025-01-27,SH.ZB_603511,爱慕股份,纺织服装,-1.8799384,5.827664
96,2025-01-27,SZ.ZB_000981,山子高科,汽车零部件,-1.8799456,3.0605345
97,2025-01-27,SH.KC_688656,浩欧博,医疗器械,-1.8816835,3.013763
98,2025-01-27,SZ.ZB_002542,中化岩土,工程建设,-1.8850814,6.922045
99,2025-01-27,SH.KC_688420,美腾科技,专用设备,-1.8856034,2.7501612
100,2025-01-27,SZ.ZB_003016,欣贺股份,纺织服装,-1.885885,4.587756
101,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,-1.8859543,3.686203
102,2025-01-27,SZ.ZB_000822,山东海化,化学原料,-1.8878113,2.3428931
103,2025-01-27,SH.ZB_600468,百利电气,电网设备,-1.891771,3.0362859
104,2025-01-27,SZ.ZB_000155,川能动力,电力行业,-1.8938687,0.74879825
105,2025-01-27,SH.ZB_600166,福田汽车,汽车整车,-1.9016813,1.6208336
106,2025-01-27,SH.ZB_603066,音飞储存,物流行业,-1.9077073,1.4603257
107,2025-01-27,SH.ZB_600261,阳光照明,家电行业,-1.908302,1.9582555
108,2025-01-27,SZ.ZB_002039,黔源电力,电力行业,-1.9085277,0.16307384
109,2025-01-27,SH.KC_300190,维尔利,环保行业,-1.9111285,3.625235
110,2025-01-27,SH.ZB_603057,紫燕食品,食品饮料,-1.9113083,2.0398393
111,2025-01-27,SZ.ZB_002786,银宝山新,专用设备,-1.9123565,3.3098624
112,2025-01-27,SH.KC_300572,安车检测,专业服务,-1.9172297,5.195917
113,2025-01-27,SH.ZB_600185,格力地产,房地产开发,-1.9187734,3.4973965
114,2025-01-27,SH.ZB_600475,华光环能,电源设备,-1.922442,1.2641191
115,2025-01-27,SZ.ZB_001333,光华股份,化学制品,-1.9243255,-0.7997006
116,2025-01-27,SH.KC_688425,铁建重工,工程机械,-1.9247711,2.0809815
117,2025-01-27,SZ.ZB_002382,蓝帆医疗,医疗器械,-1.9256909,0.79750866
118,2025-01-27,SH.ZB_600888,新疆众和,有色金属,-1.9304891,0.046238303
119,2025-01-27,SH.KC_688223,晶科能源,光伏设备,-1.9305708,3.5400317
120,2025-01-27,SH.ZB_603398,沐邦高科,光伏设备,-1.9343343,18.53448
121,2025-01-27,SZ.ZB_002419,天虹股份,商业百货,-1.9347436,2.154055
122,2025-01-27,SH.ZB_601615,明阳智能,风电设备,-1.9357754,3.717898
123,2025-01-27,SH.KC_301216,万凯新材,化学制品,-1.9363482,1.1153831
124,2025-01-27,SH.KC_300146,汤臣倍健,食品饮料,-1.9368801,1.55745
125,2025-01-27,SZ.ZB_002329,皇氏集团,食品饮料,-1.9418521,5.4003134
126,2025-01-27,SZ.ZB_000078,海王生物,医药商业,-1.9479055,3.364937
127,2025-01-27,SZ.ZB_002737,葵花药业,中药,-1.9489695,3.1994357
128,2025-01-27,SH.ZB_600500,中化国际,化学制品,-1.9532893,0.80453455
129,2025-01-27,SZ.ZB_002176,江特电机,电机,-1.954331,3.311436
130,2025-01-27,SH.ZB_600597,光明乳业,食品饮料,-1.9576099,0.571318
131,2025-01-27,SH.ZB_600665,天地源,房地产开发,-1.9581258,3.2353892
132,2025-01-27,SH.KC_688151,华强科技,专用设备,-1.9601064,1.2561336
133,2025-01-27,SH.ZB_600926,杭州银行,银行,-1.9613706,-0.17154068
134,2025-01-27,SH.KC_300851,交大思诺,交运设备,-1.9616978,0.87718666
135,2025-01-27,SH.ZB_603237,五芳斋,食品饮料,-1.9622319,1.5205443
136,2025-01-27,SH.ZB_601238,广汽集团,汽车整车,-1.9627575,1.0656848
137,2025-01-27,SH.ZB_600697,欧亚集团,商业百货,-1.9663626,1.3639927
138,2025-01-27,SH.ZB_601388,怡球资源,有色金属,-1.9676212,1.3794825
139,2025-01-27,SZ.ZB_000789,万年青,水泥建材,-1.9676406,-0.44019073
140,2025-01-27,SH.ZB_601606,长城军工,专用设备,-1.9719962,2.1909058
141,2025-01-27,SZ.ZB_002342,巨力索具,通用设备,-1.9721873,3.9814875
142,2025-01-27,SH.KC_300093,金刚光伏,光伏设备,-1.9725431,9.463792
143,2025-01-27,SH.KC_688349,三一重能,风电设备,-1.9727923,2.4774642
144,2025-01-27,SH.KC_300583,赛托生物,化学制药,-1.9735307,5.543864
145,2025-01-27,SH.KC_688566,吉贝尔,化学制药,-1.974396,0.38543493
146,2025-01-27,SH.KC_301487,盟固利,电池,-1.9750797,5.8980794
147,2025-01-27,SH.ZB_603977,国泰集团,化学制品,-1.9763738,3.5550773
148,2025-01-27,SZ.ZB_002567,唐人神,农牧饲渔,-1.9781783,0.8119717
149,2025-01-27,SH.ZB_600567,山鹰国际,造纸印刷,-1.9797239,2.4234817
150,2025-01-27,SZ.ZB_002299,圣农发展,农牧饲渔,-1.9800749,0.39692074
151,2025-01-27,SZ.ZB_002507,涪陵榨菜,食品饮料,-1.9806206,1.0758758
152,2025-01-27,SH.ZB_603876,鼎胜新材,有色金属,-1.9817342,1.170455
153,2025-01-27,SH.KC_688033,天宜上佳,光伏设备,-1.983875,1.8685937
154,2025-01-27,SZ.ZB_000009,中国宝安,综合行业,-1.9850049,1.6878098
155,2025-01-27,SH.KC_300782,卓胜微,半导体,-1.985036,2.6021628
156,2025-01-27,SZ.ZB_002829,星网宇达,通信设备,-1.9865841,5.87728
157,2025-01-27,SH.ZB_600497,驰宏锌锗,有色金属,-1.9881268,1.0509074
158,2025-01-27,SH.ZB_600251,冠农股份,农牧饲渔,-1.9896444,0.9522766
159,2025-01-27,SH.ZB_600336,澳柯玛,家电行业,-1.990015,3.0938551
160,2025-01-27,SH.ZB_601789,宁波建工,工程建设,-1.9906394,1.00839
161,2025-01-27,SZ.ZB_002697,红旗连锁,商业百货,-1.991019,2.3550496
162,2025-01-27,SH.ZB_601568,北元集团,化学原料,-1.991716,0.14799982
163,2025-01-27,SH.ZB_600817,宇通重工,工程机械,-1.9922994,0.71661323
164,2025-01-27,SH.ZB_600072,中船科技,风电设备,-1.9942082,2.29692
165,2025-01-27,SH.ZB_600859,王府井,商业百货,-1.9943379,2.9901578
166,2025-01-27,SH.KC_688556,高测股份,光伏设备,-1.9978126,3.2181442
167,2025-01-27,SZ.ZB_002234,民和股份,农牧饲渔,-1.9983418,1.7380073
168,2025-01-27,SH.KC_300999,金龙鱼,食品饮料,-1.9992166,1.4621675
169,2025-01-27,SH.ZB_600189,泉阳泉,食品饮料,-1.9997816,1.880528
170,2025-01-27,SH.ZB_603489,八方股份,电机,-2.000695,2.1441593
171,2025-01-27,SH.ZB_600168,武汉控股,公用事业,-2.0020192,0.9908661
172,2025-01-27,SZ.ZB_001209,洪兴股份,纺织服装,-2.0034726,2.7255402
173,2025-01-27,SZ.ZB_000536,华映科技,光学光电子,-2.004029,4.163003
174,2025-01-27,SH.ZB_600409,三友化工,化学原料,-2.004508,0.23451746
175,2025-01-27,SZ.ZB_002818,富森美,商业百货,-2.0052261,2.0019338
176,2025-01-27,SZ.ZB_002158,汉钟精机,通用设备,-2.0053222,0.9855628
177,2025-01-27,SZ.ZB_002193,如意集团,纺织服装,-2.0058296,6.6411824
178,2025-01-27,SZ.ZB_000800,一汽解放,汽车整车,-2.0059998,0.810045
179,2025-01-27,SH.ZB_600310,广西能源,电力行业,-2.007062,1.9778774
180,2025-01-27,SH.KC_688362,甬矽电子,半导体,-2.0078058,8.385207
181,2025-01-27,SZ.ZB_002022,科华生物,医疗器械,-2.0082998,1.1970848
182,2025-01-27,SH.KC_300896,爱美客,美容护理,-2.0084634,1.5612199
183,2025-01-27,SH.KC_300829,金丹科技,食品饮料,-2.0091746,5.534984
184,2025-01-27,SH.ZB_603107,上海汽配,汽车零部件,-2.0093138,0.8304134
185,2025-01-27,SZ.ZB_002189,中光学,光学光电子,-2.0107448,3.699325
186,2025-01-27,SH.ZB_600790,轻纺城,商业百货,-2.01098,1.9423515
187,2025-01-27,SZ.ZB_002086,东方海洋,农牧饲渔,-2.012501,5.6498795
188,2025-01-27,SH.ZB_601699,潞安环能,煤炭行业,-2.0141635,1.7532796
189,2025-01-27,SH.ZB_605008,长鸿高科,塑料制品,-2.0142202,0.4695505
190,2025-01-27,SH.ZB_603101,汇嘉时代,商业百货,-2.015488,7.9660473
191,2025-01-27,SZ.ZB_002108,沧州明珠,塑料制品,-2.0172806,1.1105464
192,2025-01-27,SH.ZB_601700,风范股份,电网设备,-2.0173113,1.2876823
193,2025-01-27,SH.ZB_603678,火炬电子,电子元件,-2.023244,3.0559988
194,2025-01-27,SH.ZB_600984,建设机械,工程机械,-2.0246603,2.8547034
195,2025-01-27,SH.ZB_600887,伊利股份,食品饮料,-2.025703,1.8543646
196,2025-01-27,SZ.ZB_002732,燕塘乳业,食品饮料,-2.0276968,0.8183867
197,2025-01-27,SH.ZB_600199,金种子酒,酿酒行业,-2.027741,4.0824575
198,2025-01-27,SH.KC_300601,康泰生物,生物制品,-2.0286157,3.0628517
199,2025-01-27,SH.ZB_600681,百川能源,燃气,-2.029385,-0.20772964
200,2025-01-27,SZ.ZB_000659,珠海中富,包装材料,-2.0313013,7.2604403
201,2025-01-27,SH.ZB_600725,云维股份,煤炭行业,-2.0332804,1.6017705
202,2025-01-27,SH.ZB_603208,江山欧派,装修建材,-2.0338054,2.0535007
203,2025-01-27,SH.KC_300537,广信材料,电子化学品,-2.0339484,7.1007566
204,2025-01-27,SH.ZB_603128,华贸物流,物流行业,-2.034406,0.16185045
205,2025-01-27,SH.KC_301095,广立微,半导体,-2.0354445,4.727252
206,2025-01-27,SH.ZB_600593,大连圣亚,旅游酒店,-2.0362413,5.5921497
207,2025-01-27,SH.ZB_601212,白银有色,有色金属,-2.0373297,0.8542523
208,2025-01-27,SH.ZB_601158,重庆水务,公用事业,-2.0383098,0.9700328
209,2025-01-27,SZ.ZB_002121,科陆电子,电网设备,-2.0387177,2.9915392
210,2025-01-27,SH.KC_300723,一品红,化学制药,-2.0392373,3.6911116
211,2025-01-27,SZ.ZB_000589,贵州轮胎,橡胶制品,-2.0409975,0.5272135
212,2025-01-27,SH.ZB_600800,渤海化学,化学制品,-2.0415616,6.8682103
213,2025-01-27,SH.ZB_600841,动力新科,汽车整车,-2.0436056,3.4277587
214,2025-01-27,SH.ZB_600843,上工申贝,专用设备,-2.0442493,4.7342987
215,2025-01-27,SH.ZB_601003,柳钢股份,钢铁行业,-2.0449905,0.061535835
216,2025-01-27,SZ.ZB_002275,桂林三金,中药,-2.0454817,0.34744143
217,2025-01-27,SH.KC_301559,中集环科,通用设备,-2.0465932,1.0432422
218,2025-01-27,SZ.ZB_000630,铜陵有色,有色金属,-2.04704,0.9220764
219,2025-01-27,SH.KC_688623,双元科技,专用设备,-2.0480425,1.573807
220,2025-01-27,SZ.ZB_000050,深天马Ａ,光学光电子,-2.0490131,2.7214363
221,2025-01-27,SZ.ZB_000028,国药一致,医药商业,-2.0494528,1.0687917
222,2025-01-27,SZ.ZB_002227,奥 特 迅,电源设备,-2.0497854,3.3755078
223,2025-01-27,SH.KC_688057,金达莱,环保行业,-2.0507958,0.3877282
224,2025-01-27,SZ.ZB_002210,飞马国际,环保行业,-2.05087,3.0346036
225,2025-01-27,SH.ZB_600026,中远海能,航运港口,-2.0510542,0.54980516
226,2025-01-27,SZ.ZB_000501,武商集团,商业百货,-2.0530229,3.1865387
227,2025-01-27,SH.KC_300105,龙源技术,电源设备,-2.0530365,2.3387089
228,2025-01-27,SZ.ZB_000159,国际实业,石油行业,-2.0535345,2.8791323
229,2025-01-27,SZ.ZB_001387,雪祺电气,家电行业,-2.0550575,0.78745186
230,2025-01-27,SZ.ZB_002091,江苏国泰,贸易行业,-2.0559525,0.5504057
231,2025-01-27,SZ.ZB_002049,紫光国微,半导体,-2.056465,1.7657444
232,2025-01-27,SZ.ZB_002202,金风科技,风电设备,-2.0584946,1.9977198
233,2025-01-27,SH.ZB_600362,江西铜业,有色金属,-2.0589314,0.034748018
234,2025-01-27,SZ.ZB_002918,蒙娜丽莎,装修建材,-2.0589938,2.4944603
235,2025-01-27,SZ.ZB_000983,山西焦煤,煤炭行业,-2.059575,0.75546354
236,2025-01-27,SH.ZB_600495,晋西车轴,交运设备,-2.0611265,1.2770325
237,2025-01-27,SZ.ZB_002146,荣盛发展,房地产开发,-2.0611672,2.2609174
238,2025-01-27,SH.KC_300040,九洲集团,电网设备,-2.0618536,4.9350066
239,2025-01-27,SH.ZB_600828,茂业商业,商业百货,-2.062743,2.656716
240,2025-01-27,SZ.ZB_002458,益生股份,农牧饲渔,-2.0630484,1.839845
241,2025-01-27,SZ.ZB_002640,跨境通,贸易行业,-2.0645094,7.421811
242,2025-01-27,SH.KC_688779,五矿新能,电池,-2.0651515,2.8986068
243,2025-01-27,SH.ZB_600089,特变电工,电网设备,-2.0652997,1.7494545
244,2025-01-27,SH.ZB_605296,神农集团,农牧饲渔,-2.0653288,1.8572152
245,2025-01-27,SH.KC_301335,天元宠物,家用轻工,-2.066595,1.596731
246,2025-01-27,SZ.ZB_002242,九阳股份,家电行业,-2.066968,0.58086216
247,2025-01-27,SZ.ZB_002100,天康生物,农牧饲渔,-2.0674138,-0.055010617
248,2025-01-27,SZ.ZB_002561,徐家汇,商业百货,-2.0680058,2.610767
249,2025-01-27,SZ.ZB_002110,三钢闽光,钢铁行业,-2.0693436,-0.25070608
250,2025-01-27,SZ.ZB_003000,劲仔食品,食品饮料,-2.071017,1.2078732
251,2025-01-27,SH.ZB_600127,金健米业,农牧饲渔,-2.0714312,1.0369644
252,2025-01-27,SH.ZB_603589,口子窖,酿酒行业,-2.072494,1.1761472
253,2025-01-27,SH.ZB_601086,国芳集团,商业百货,-2.0730083,3.094314
254,2025-01-27,SH.ZB_603658,安图生物,医疗器械,-2.0744557,0.96939355
255,2025-01-27,SZ.ZB_002547,春兴精工,汽车零部件,-2.0758731,4.8326297
256,2025-01-27,SH.KC_300160,秀强股份,家电行业,-2.075898,1.1795626
257,2025-01-27,SH.KC_300086,康芝药业,化学制药,-2.0761604,3.3447146
258,2025-01-27,SH.ZB_600893,航发动力,航天航空,-2.0791237,2.162364
259,2025-01-27,SH.ZB_600028,中国石化,石油行业,-2.0791342,0.8336291
260,2025-01-27,SH.ZB_600056,中国医药,医药商业,-2.0807486,0.30953884
261,2025-01-27,SZ.ZB_002512,达华智能,计算机设备,-2.080887,2.621144
262,2025-01-27,SH.ZB_600582,天地科技,专用设备,-2.0813253,0.72309077
263,2025-01-27,SH.ZB_601816,京沪高铁,铁路公路,-2.0814722,1.3883367
264,2025-01-27,SH.ZB_600935,华塑股份,化学原料,-2.0820293,2.964516
265,2025-01-27,SZ.ZB_002077,大港股份,半导体,-2.0823386,3.6791563
266,2025-01-27,SH.ZB_601116,三江购物,商业百货,-2.082567,2.0536036
267,2025-01-27,SH.ZB_600148,长春一东,汽车零部件,-2.0828648,2.8519943
268,2025-01-27,SH.KC_688469,芯联集成-U,半导体,-2.0844054,2.205512
269,2025-01-27,SZ.ZB_002631,德尔未来,装修建材,-2.08502,4.102303
270,2025-01-27,SH.KC_300006,莱美药业,化学制药,-2.0853994,2.549857
271,2025-01-27,SH.KC_300900,广联航空,航天航空,-2.086306,4.591127
272,2025-01-27,SH.KC_300820,英杰电气,电源设备,-2.0868266,3.7456422
273,2025-01-27,SH.ZB_600452,涪陵电力,电力行业,-2.087694,1.2811244
274,2025-01-27,SZ.ZB_000428,华天酒店,旅游酒店,-2.0879421,3.2518103
275,2025-01-27,SH.ZB_600587,新华医疗,医疗器械,-2.0879884,0.7846013
276,2025-01-27,SH.ZB_601566,九牧王,纺织服装,-2.0884576,0.005066395
277,2025-01-27,SH.KC_300101,振芯科技,通信设备,-2.0887334,4.2500215
278,2025-01-27,SZ.ZB_001239,永达股份,专用设备,-2.088817,1.8719733
279,2025-01-27,SZ.ZB_002371,北方华创,半导体,-2.090013,1.6834662
280,2025-01-27,SH.ZB_600549,厦门钨业,小金属,-2.0910387,1.7546952
281,2025-01-27,SH.ZB_601718,际华集团,纺织服装,-2.0911791,2.6707873
282,2025-01-27,SZ.ZB_000738,航发控制,航天航空,-2.0920205,1.9643575
283,2025-01-27,SH.KC_300014,亿纬锂能,电池,-2.0921907,2.7895079
284,2025-01-27,SH.ZB_603779,威龙股份,酿酒行业,-2.0928292,4.3136954
285,2025-01-27,SH.ZB_603187,海容冷链,通用设备,-2.092867,0.59086084
286,2025-01-27,SH.ZB_601366,利群股份,商业百货,-2.0929637,1.6829743
287,2025-01-27,SZ.ZB_000516,国际医学,医疗服务,-2.0938065,1.975584
288,2025-01-27,SH.KC_300529,健帆生物,医疗器械,-2.094367,3.5350606
289,2025-01-27,SZ.ZB_000998,隆平高科,农牧饲渔,-2.0949163,0.85472465
290,2025-01-27,SH.ZB_600038,中直股份,航天航空,-2.0955398,2.728571
291,2025-01-27,SH.ZB_600712,南宁百货,商业百货,-2.0955517,4.4508204
292,2025-01-27,SZ.ZB_000670,盈方微,半导体,-2.0962532,5.569205
293,2025-01-27,SH.ZB_603839,安正时尚,纺织服装,-2.0966475,0.8014217
294,2025-01-27,SH.ZB_600795,国电电力,电力行业,-2.0969782,1.3522565
295,2025-01-27,SZ.ZB_002344,海宁皮城,商业百货,-2.097125,2.3564637
296,2025-01-27,SZ.ZB_003026,中晶科技,半导体,-2.0983605,2.5708005
297,2025-01-27,SZ.ZB_000955,欣龙控股,纺织服装,-2.099701,3.1151667
298,2025-01-27,SZ.ZB_002157,正邦科技,农牧饲渔,-2.099924,0.97890943
299,2025-01-27,SH.ZB_603392,万泰生物,生物制品,-2.100134,0.79185665
300,2025-01-27,SH.ZB_603896,寿仙谷,中药,-2.1013424,1.053217
301,2025-01-27,SH.ZB_605005,合兴股份,汽车零部件,-2.1017175,0.83655715
302,2025-01-27,SZ.ZB_002859,洁美科技,电子元件,-2.1025677,3.6506085
303,2025-01-27,SH.KC_300396,迪瑞医疗,医疗器械,-2.102575,0.8972883
304,2025-01-27,SZ.ZB_000561,烽火电子,通信设备,-2.1026742,5.2652283
305,2025-01-27,SZ.ZB_002983,芯瑞达,光学光电子,-2.1031756,2.0736754
306,2025-01-27,SH.ZB_600897,厦门空港,航空机场,-2.1033666,0.25102794
307,2025-01-27,SZ.ZB_002014,永新股份,包装材料,-2.1037698,0.28058738
308,2025-01-27,SZ.ZB_002952,亚世光电,光学光电子,-2.1041758,3.4423604
309,2025-01-27,SZ.ZB_000950,重药控股,医药商业,-2.1041882,0.73307604
310,2025-01-27,SZ.ZB_002430,杭氧股份,专用设备,-2.1042225,0.5074233
311,2025-01-27,SH.ZB_601800,中国交建,工程建设,-2.1046643,0.92589706
312,2025-01-27,SZ.ZB_000980,众泰汽车,汽车整车,-2.1048508,5.126226
313,2025-01-27,SH.ZB_601061,中信金属,贸易行业,-2.1054554,0.61795115
314,2025-01-27,SH.ZB_600172,黄河旋风,非金属材料,-2.1055763,6.6154346
315,2025-01-27,SZ.ZB_002326,永太科技,化学制品,-2.1057692,2.5553017
316,2025-01-27,SH.ZB_600358,国旅联合,互联网服务,-2.1058369,8.681486
317,2025-01-27,SH.KC_688126,沪硅产业,半导体,-2.106376,3.4705133
318,2025-01-27,SZ.ZB_000039,中集集团,通用设备,-2.1064022,4.105465
319,2025-01-27,SZ.ZB_002626,金达威,食品饮料,-2.1069915,1.4114931
320,2025-01-27,SH.ZB_605388,均瑶健康,食品饮料,-2.107769,3.0937061
321,2025-01-27,SH.ZB_603899,晨光股份,家用轻工,-2.1088223,0.42833984
322,2025-01-27,SH.ZB_601390,中国中铁,工程建设,-2.1102626,0.75491667
323,2025-01-27,SH.ZB_603300,海南华铁,专用设备,-2.1111388,1.9519494
