,Datetime,code,name,bankuai,optimistic,pessimistic
80,2025-01-27,SH.ZB_600556,天下秀,文化传媒,9.092484,-2.8328152
81,2025-01-27,SH.ZB_600187,国中水务,公用事业,9.043156,-2.289072
82,2025-01-27,SZ.ZB_000419,通程控股,商业百货,9.04109,-3.8420968
83,2025-01-27,SH.KC_688408,中信博,光伏设备,9.031434,-2.1346636
84,2025-01-27,SH.KC_300853,申昊科技,通用设备,8.984463,-2.7789264
85,2025-01-27,SZ.ZB_002265,建设工业,汽车零部件,8.960695,-6.270843
86,2025-01-27,SZ.ZB_000793,华闻集团,文化传媒,8.945023,-2.6850858
87,2025-01-27,SH.KC_300716,泉为科技,光伏设备,8.936338,-4.2250347
88,2025-01-27,SZ.ZB_002760,凤形股份,通用设备,8.933659,-3.5474546
89,2025-01-27,SH.ZB_603598,引力传媒,文化传媒,8.921893,-6.977453
90,2025-01-27,SH.KC_688165,埃夫特-U,通用设备,8.904745,-3.689217
91,2025-01-27,SH.KC_688716,中研股份,塑料制品,8.901591,-5.722602
92,2025-01-27,SZ.ZB_000716,黑芝麻,食品饮料,8.892085,-3.65427
93,2025-01-27,SH.ZB_600714,金瑞矿业,化学原料,8.832164,-2.7765703
94,2025-01-27,SH.ZB_605069,正和生态,环保行业,8.816387,-3.8698583
95,2025-01-27,SZ.ZB_001282,三联锻造,汽车零部件,8.766561,-6.4128675
96,2025-01-27,SH.KC_300170,汉得信息,互联网服务,8.731987,-10.060523
97,2025-01-27,SZ.ZB_002549,凯美特气,化学制品,8.709367,-3.931591
98,2025-01-27,SH.KC_301030,仕净科技,专用设备,8.707671,-1.3978534
99,2025-01-27,SH.ZB_600636,国新文化,教育,8.700745,-1.5242723
100,2025-01-27,SH.ZB_600358,国旅联合,互联网服务,8.681486,-2.1058369
101,2025-01-27,SH.ZB_603716,塞力医疗,医药商业,8.655773,-3.6504283
102,2025-01-27,SH.KC_300479,神思电子,计算机设备,8.647968,-3.7842133
103,2025-01-27,SH.KC_300607,拓斯达,通用设备,8.636488,-3.304883
104,2025-01-27,SH.KC_300697,电工合金,有色金属,8.629243,-7.2205186
105,2025-01-27,SH.KC_688053,思科瑞,电子元件,8.56395,-1.3441586
106,2025-01-27,SZ.ZB_003015,日久光电,光学光电子,8.5576935,-5.259828
107,2025-01-27,SZ.ZB_000573,粤宏远Ａ,房地产开发,8.515523,-9.716535
108,2025-01-27,SH.KC_301397,溯联股份,汽车零部件,8.513533,-6.223114
109,2025-01-27,SH.KC_688511,天微电子,电子元件,8.500431,-1.575071
110,2025-01-27,SH.ZB_603429,集友股份,造纸印刷,8.480422,-4.063678
111,2025-01-27,SZ.ZB_000010,美丽生态,工程建设,8.469187,-4.300944
112,2025-01-27,SH.KC_300391,长药控股,中药,8.46705,-1.3445626
113,2025-01-27,SH.ZB_600811,东方集团,农牧饲渔,8.412973,-1.1011478
114,2025-01-27,SH.KC_300493,润欣科技,贸易行业,8.387913,-6.5931892
115,2025-01-27,SZ.ZB_002058,威尔泰,电网设备,8.386893,-1.2200981
116,2025-01-27,SH.KC_688362,甬矽电子,半导体,8.385207,-2.0078058
117,2025-01-27,SH.KC_688095,福昕软件,软件开发,8.377706,-5.9197555
118,2025-01-27,SH.ZB_603789,星光农机,专用设备,8.373077,-0.4543023
119,2025-01-27,SZ.ZB_000627,天茂集团,保险,8.3670635,-5.7938123
120,2025-01-27,SH.KC_300959,线上线下,通信服务,8.310194,-3.6824923
121,2025-01-27,SH.KC_300127,银河磁体,小金属,8.307101,-3.1578648
122,2025-01-27,SH.ZB_603015,弘讯科技,专用设备,8.247669,-4.14039
123,2025-01-27,SH.ZB_600858,银座股份,商业百货,8.229449,-4.0747857
124,2025-01-27,SH.ZB_603800,洪田股份,专用设备,8.228535,-3.9180856
125,2025-01-27,SH.KC_688429,时创能源,光伏设备,8.19432,-3.2531574
126,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,8.188298,-1.8020041
127,2025-01-27,SH.ZB_600802,福建水泥,水泥建材,8.17907,-4.0053964
128,2025-01-27,SH.ZB_600355,精伦电子,通信设备,8.167307,-1.2174689
129,2025-01-27,SH.ZB_603177,德创环保,环保行业,8.166279,-1.3198485
130,2025-01-27,SH.KC_300688,创业黑马,教育,8.162218,-5.1613836
131,2025-01-27,SH.KC_688369,致远互联,软件开发,8.134913,-4.972353
132,2025-01-27,SH.ZB_605179,一鸣食品,食品饮料,8.102608,-4.1453543
133,2025-01-27,SZ.ZB_002636,金安国纪,电子元件,8.049446,-2.9459233
134,2025-01-27,SH.KC_300798,锦鸡股份,化学制品,8.024112,-3.8952153
135,2025-01-27,SH.ZB_600198,大唐电信,通信设备,8.010559,-2.1184678
136,2025-01-27,SZ.ZB_002657,中科金财,互联网服务,7.9845486,-4.37149
137,2025-01-27,SH.ZB_603101,汇嘉时代,商业百货,7.9660473,-2.015488
138,2025-01-27,SZ.ZB_002693,双成药业,生物制品,7.9327955,-1.1891507
139,2025-01-27,SH.KC_300792,壹网壹创,互联网服务,7.9309506,-3.7626987
140,2025-01-27,SH.KC_300276,三丰智能,专用设备,7.9241724,-3.6009092
141,2025-01-27,SZ.ZB_001236,弘业期货,多元金融,7.912584,-4.458569
142,2025-01-27,SH.KC_301220,亚香股份,化学制品,7.9061747,-6.5540075
143,2025-01-27,SH.KC_301061,匠心家居,家电行业,7.8994527,-6.0948367
144,2025-01-27,SH.KC_688085,三友医疗,医疗器械,7.883248,-2.6880667
145,2025-01-27,SH.KC_300250,初灵信息,互联网服务,7.881588,-4.2451916
146,2025-01-27,SH.KC_300211,亿通科技,通信服务,7.8700466,-3.5491314
147,2025-01-27,SH.ZB_600405,动力源,电源设备,7.865849,-2.6697571
148,2025-01-27,SH.KC_301018,申菱环境,专用设备,7.8628182,-4.530019
149,2025-01-27,SH.KC_300154,瑞凌股份,通用设备,7.861,-2.8840094
150,2025-01-27,SH.ZB_603880,南卫股份,医疗器械,7.8512774,-4.5579834
151,2025-01-27,SH.KC_300561,汇金科技,软件开发,7.8237953,-4.3976903
152,2025-01-27,SZ.ZB_002354,天娱数科,互联网服务,7.7948036,-4.102416
153,2025-01-27,SZ.ZB_002175,东方智造,仪器仪表,7.787983,-3.7759879
154,2025-01-27,SH.ZB_600693,东百集团,商业百货,7.7580676,-4.907862
155,2025-01-27,SZ.ZB_001309,德明利,半导体,7.712999,-4.939915
156,2025-01-27,SZ.ZB_002453,华软科技,化学制品,7.703169,-5.8733387
157,2025-01-27,SH.KC_688400,凌云光,专用设备,7.6946616,-5.719472
158,2025-01-27,SZ.ZB_002733,雄韬股份,电池,7.6857314,-4.7015624
159,2025-01-13,SH.KC_688073,毕得医药,生物制品,7.643326,-4.061676
160,2025-01-27,SH.ZB_600423,柳化股份,化学原料,7.6335893,-1.7323719
161,2025-01-23,SH.KC_688350,富淼科技,化学制品,7.600604,-4.7092743
162,2025-01-27,SH.ZB_603838,四通股份,装修建材,7.5913696,-2.2546828
163,2025-01-27,SH.KC_300377,赢时胜,软件开发,7.5905266,-2.7348278
164,2025-01-27,SH.ZB_603718,海利生物,农药兽药,7.583125,-4.2199483
165,2025-01-27,SZ.ZB_000795,英洛华,小金属,7.556474,-3.2349017
166,2025-01-27,SH.KC_301157,华塑科技,计算机设备,7.5399547,-4.628653
167,2025-01-27,SH.ZB_603615,茶花股份,塑料制品,7.535784,-4.536192
168,2025-01-27,SH.KC_300229,拓尔思,软件开发,7.5061398,-3.155718
169,2025-01-27,SZ.ZB_002009,天奇股份,专用设备,7.4961557,-4.0355606
170,2025-01-27,SH.KC_301001,凯淳股份,互联网服务,7.469434,-5.3728523
171,2025-01-27,SH.KC_301336,趣睡科技,家用轻工,7.4668036,-6.646879
172,2025-01-27,SH.KC_300084,海默科技,采掘行业,7.4620976,-3.564107
173,2025-01-27,SH.ZB_600626,申达股份,汽车零部件,7.45683,-3.086758
174,2025-01-27,SH.KC_688226,威腾电气,电网设备,7.4554787,-6.313172
175,2025-01-27,SH.ZB_600610,中毅达,化学原料,7.4552355,-2.772977
176,2025-01-27,SH.ZB_603079,圣达生物,化学制品,7.4466453,-3.7482884
177,2025-01-27,SH.KC_300812,易天股份,消费电子,7.422839,-2.8221283
178,2025-01-27,SZ.ZB_002640,跨境通,贸易行业,7.421811,-2.0645094
179,2025-01-27,SH.ZB_603978,深圳新星,有色金属,7.4200273,-3.1359851
180,2025-01-27,SH.ZB_603389,亚振家居,装修建材,7.3939695,-1.7660488
181,2025-01-27,SZ.ZB_002403,爱仕达,家电行业,7.392359,-3.6508164
182,2025-01-27,SZ.ZB_002291,遥望科技,互联网服务,7.388802,-2.620613
183,2025-01-27,SH.KC_300949,奥雅股份,工程咨询服务,7.38367,-3.4852133
184,2025-01-27,SH.KC_300299,富春股份,游戏,7.3807077,-3.8690276
185,2025-01-27,SZ.ZB_002583,海能达,通信设备,7.3543577,-3.3644483
186,2025-01-27,SZ.ZB_002047,宝鹰股份,装修装饰,7.343736,-2.8440118
187,2025-01-27,SH.KC_301600,慧翰股份,通信设备,7.339783,-3.5864286
188,2025-01-27,SZ.ZB_002256,兆新股份,电网设备,7.338019,-2.5414681
189,2025-01-27,SZ.ZB_002134,天津普林,电子元件,7.2964206,-3.7777822
190,2025-01-27,SZ.ZB_002229,鸿博股份,造纸印刷,7.2821455,-2.5447671
191,2025-01-27,SH.KC_301024,霍普股份,工程建设,7.2704134,-3.598186
192,2025-01-27,SH.ZB_603200,上海洗霸,环保行业,7.264343,-4.388985
193,2025-01-27,SH.KC_300985,致远新能,通用设备,7.262209,-3.3030353
194,2025-01-27,SZ.ZB_000659,珠海中富,包装材料,7.2604403,-2.0313013
195,2025-01-27,SZ.ZB_002495,佳隆股份,食品饮料,7.256508,-3.3768463
196,2025-01-27,SH.KC_300435,中泰股份,燃气,7.256442,-3.7827394
197,2025-01-27,SH.ZB_605338,巴比食品,食品饮料,7.2469754,-3.392065
198,2025-01-27,SH.KC_300242,佳云科技,文化传媒,7.225208,-3.768865
199,2025-01-27,SH.KC_688717,艾罗能源,光伏设备,7.212849,-4.2984343
200,2025-01-27,SH.ZB_603106,恒银科技,计算机设备,7.2120266,-3.696632
201,2025-01-27,SZ.ZB_001366,播恩集团,农牧饲渔,7.1997256,-4.220397
202,2025-01-27,SH.KC_301082,久盛电气,电网设备,7.1791544,-2.9495437
203,2025-01-27,SZ.ZB_002068,黑猫股份,橡胶制品,7.149005,-2.8934557
204,2025-01-27,SH.KC_688228,开普云,互联网服务,7.1444125,-4.181037
205,2025-01-27,SH.KC_301536,星宸科技,半导体,7.1305885,-6.1911054
206,2025-01-27,SZ.ZB_000158,常山北明,综合行业,7.1128516,-2.769454
207,2025-01-27,SH.KC_688512,慧智微-U,半导体,7.1012616,-3.3484387
208,2025-01-27,SH.KC_300537,广信材料,电子化学品,7.1007566,-2.0339484
209,2025-01-27,SH.KC_301556,托普云农,软件开发,7.0471945,-5.229204
210,2025-01-27,SH.ZB_603499,翔港科技,造纸印刷,7.0254936,-4.6914673
211,2025-01-27,SH.KC_688115,思林杰,仪器仪表,7.014604,-2.817208
212,2025-01-27,SH.KC_300085,银之杰,软件开发,7.0124254,-2.886876
213,2025-01-27,SZ.ZB_000681,视觉中国,文化传媒,7.0065203,-4.391443
214,2025-01-27,SZ.ZB_002717,岭南股份,环保行业,7.005441,-2.2072198
215,2025-01-27,SH.ZB_603665,康隆达,纺织服装,6.992091,-4.9947066
216,2025-01-27,SH.ZB_600094,大名城,房地产开发,6.9898458,-2.327644
217,2025-01-27,SZ.ZB_002137,实益达,电子元件,6.988761,-3.2489107
218,2025-01-27,SH.KC_300733,西菱动力,汽车零部件,6.9787593,-4.9305544
219,2025-01-27,SZ.ZB_000509,华塑控股,光学光电子,6.965101,-3.1679082
220,2025-01-27,SH.KC_688766,普冉股份,半导体,6.9533734,-4.8989096
221,2025-01-27,SH.KC_301037,保立佳,化学制品,6.923804,-2.8022192
222,2025-01-27,SH.ZB_600053,九鼎投资,多元金融,6.9233613,-3.3039608
223,2025-01-27,SZ.ZB_002542,中化岩土,工程建设,6.922045,-1.8850814
224,2025-01-27,SZ.ZB_002184,海得控制,专用设备,6.910643,-3.4264796
225,2025-01-27,SH.KC_300080,易成新能,通用设备,6.9096,-2.5210154
226,2025-01-27,SH.KC_688313,仕佳光子,通信设备,6.9042325,-6.7420936
227,2025-01-27,SH.KC_301210,金杨股份,电池,6.894207,-6.6451893
228,2025-01-27,SH.ZB_600692,亚通股份,房地产开发,6.8928466,-3.2330766
229,2025-01-27,SH.KC_300386,飞天诚信,软件开发,6.8748355,-3.8709111
230,2025-01-27,SH.ZB_600800,渤海化学,化学制品,6.8682103,-2.0415616
231,2025-01-27,SH.ZB_600824,益民集团,商业百货,6.866008,-3.142044
232,2025-01-27,SH.KC_300753,爱朋医疗,医疗器械,6.860791,-3.6242228
233,2025-01-27,SH.ZB_600446,金证股份,互联网服务,6.8557234,-2.4664543
234,2025-01-27,SH.KC_300289,利德曼,医疗器械,6.811142,-3.611029
235,2025-01-27,SH.KC_688320,禾川科技,仪器仪表,6.7890244,-4.5223875
236,2025-01-27,SZ.ZB_002552,宝鼎科技,通用设备,6.785402,-3.7160783
237,2025-01-27,SH.KC_300605,恒锋信息,软件开发,6.776008,-4.080069
238,2025-01-27,SH.KC_301129,瑞纳智能,仪器仪表,6.775841,-2.4493234
239,2025-01-27,SH.ZB_600889,南京化纤,化纤行业,6.7725673,-4.061794
240,2025-01-27,SH.KC_688502,茂莱光学,光学光电子,6.7695913,-4.313225
241,2025-01-27,SZ.ZB_002098,浔兴股份,纺织服装,6.758136,-3.6235988
242,2025-01-27,SH.KC_300287,飞利信,互联网服务,6.753251,-3.5174608
243,2025-01-27,SZ.ZB_002187,广百股份,商业百货,6.7444115,-2.9734063
244,2025-01-27,SH.KC_301288,清研环境,环保行业,6.743026,-0.46462473
245,2025-01-27,SZ.ZB_000526,学大教育,教育,6.7152367,-3.6553848
246,2025-01-27,SH.KC_688031,星环科技-U,软件开发,6.701642,-4.412264
247,2025-01-27,SH.KC_301456,盘古智能,风电设备,6.699297,-3.7441692
248,2025-01-27,SH.KC_300656,民德电子,电子元件,6.6935525,-2.8934104
249,2025-01-27,SZ.ZB_002188,中天服务,房地产服务,6.687951,-3.6142614
250,2025-01-27,SH.ZB_600751,海航科技,航运港口,6.675103,-2.9945638
251,2025-01-27,SH.ZB_605081,太和水,环保行业,6.6724076,-1.1461623
252,2025-01-27,SZ.ZB_002313,日海智能,通信设备,6.660995,-3.3024404
253,2025-01-27,SH.KC_300255,常山药业,化学制药,6.657508,-3.1698208
254,2025-01-27,SH.KC_300399,天利科技,互联网服务,6.6518054,-4.874297
255,2025-01-27,SH.KC_688244,永信至诚,软件开发,6.6459656,-3.9445918
256,2025-01-27,SH.ZB_600868,梅雁吉祥,电力行业,6.643182,-4.5691204
257,2025-01-27,SZ.ZB_002193,如意集团,纺织服装,6.6411824,-2.0058296
258,2025-01-27,SH.KC_301076,新瀚新材,化学原料,6.6157937,-5.256632
259,2025-01-27,SH.ZB_600172,黄河旋风,非金属材料,6.6154346,-2.1055763
260,2025-01-27,SH.KC_301315,威士顿,软件开发,6.6141753,-4.782665
261,2025-01-27,SZ.ZB_000702,正虹科技,农牧饲渔,6.6118555,-3.6146443
262,2025-01-27,SH.KC_688258,卓易信息,互联网服务,6.60218,-4.6294174
263,2025-01-27,SH.KC_300157,新锦动力,采掘行业,6.59776,-3.1380627
264,2025-01-27,SZ.ZB_003040,楚天龙,通信设备,6.5800533,-3.5994601
265,2025-01-27,SZ.ZB_001301,尚太科技,非金属材料,6.568116,-2.6968744
266,2025-01-27,SH.ZB_603129,春风动力,交运设备,6.55891,-5.479768
267,2025-01-27,SH.KC_300106,西部牧业,食品饮料,6.53995,-2.9674985
268,2025-01-27,SH.KC_688286,敏芯股份,半导体,6.539318,-4.481899
269,2025-01-27,SH.KC_688062,迈威生物-U,生物制品,6.5311728,-1.7141383
270,2025-01-27,SH.ZB_600410,华胜天成,互联网服务,6.530857,-5.2241535
271,2025-01-27,SH.KC_688691,灿芯股份,半导体,6.5145197,-3.0123782
272,2025-01-27,SH.KC_301152,天力锂能,电池,6.5113053,-2.2026908
273,2025-01-27,SH.ZB_603915,国茂股份,通用设备,6.4890428,-5.496164
274,2025-01-27,SH.ZB_603636,南威软件,互联网服务,6.488615,-3.0936446
275,2025-01-27,SZ.ZB_000720,新能泰山,电网设备,6.486371,-3.476829
276,2025-01-27,SZ.ZB_002164,宁波东力,通用设备,6.478356,-3.1165826
277,2025-01-27,SZ.ZB_002449,国星光电,光学光电子,6.4754443,-3.3121011
278,2025-01-27,SZ.ZB_002575,群兴玩具,房地产服务,6.474757,-3.2303925
279,2025-01-27,SH.KC_300748,金力永磁,小金属,6.4710364,-3.9953399
280,2025-01-27,SH.KC_300173,福能东方,专用设备,6.437999,-2.6694472
281,2025-01-27,SZ.ZB_001330,博纳影业,文化传媒,6.434046,-3.4291534
282,2025-01-27,SH.KC_300437,清水源,化学制品,6.43048,-1.5213861
283,2025-01-27,SH.KC_300256,星星科技,消费电子,6.427936,-1.793528
284,2025-01-27,SZ.ZB_002526,山东矿机,专用设备,6.4272375,-2.9432595
285,2025-01-27,SZ.ZB_002578,闽发铝业,有色金属,6.42688,-2.5137203
286,2025-01-27,SH.KC_301182,凯旺科技,消费电子,6.404309,-3.640865
287,2025-01-27,SH.ZB_603012,创力集团,专用设备,6.388651,-3.5048037
288,2025-01-27,SH.KC_300460,惠伦晶体,电子元件,6.388505,-2.7874074
289,2025-01-27,SZ.ZB_002356,赫美集团,贸易行业,6.3867807,-2.826661
290,2025-01-27,SH.ZB_600881,亚泰集团,水泥建材,6.3697696,-2.3213246
291,2025-01-27,SH.KC_300808,久量股份,光学光电子,6.367965,-4.0466824
292,2025-01-27,SH.ZB_603021,山东华鹏,玻璃玻纤,6.3591332,-3.2816074
293,2025-01-27,SZ.ZB_000042,中洲控股,房地产开发,6.359008,-3.7206213
294,2025-01-27,SH.KC_301183,东田微,光学光电子,6.353645,-4.0014505
295,2025-01-27,SH.ZB_600624,复旦复华,综合行业,6.34945,-2.2804487
296,2025-01-27,SH.ZB_603221,爱丽家居,塑料制品,6.3477635,-4.255453
297,2025-01-27,SH.KC_688365,光云科技,互联网服务,6.346293,-4.9894137
298,2025-01-27,SH.KC_300945,曼卡龙,珠宝首饰,6.342101,-2.800798
299,2025-01-27,SH.KC_300068,南都电源,电池,6.3386483,-2.2505293
300,2025-01-27,SH.KC_301326,捷邦科技,消费电子,6.337586,-3.8385158
301,2025-01-27,SH.KC_688227,品高股份,软件开发,6.3364224,-4.317775
302,2025-01-27,SH.ZB_603110,东方材料,化学制品,6.3253045,-3.7417643
303,2025-01-27,SH.KC_300901,中胤时尚,纺织服装,6.3236637,-3.3177524
304,2025-01-27,SH.ZB_603922,金鸿顺,汽车零部件,6.3218756,-3.2533507
305,2025-01-27,SH.ZB_600722,金牛化工,化学原料,6.318547,-3.375855
306,2025-01-27,SH.KC_301123,奕东电子,消费电子,6.3093066,-3.8476439
307,2025-01-27,SZ.ZB_000665,湖北广电,文化传媒,6.292792,-3.5591822
308,2025-01-27,SH.ZB_600255,鑫科材料,有色金属,6.2865047,-5.3004956
309,2025-01-27,SH.KC_300198,纳川股份,装修建材,6.2557535,-2.4707031
310,2025-01-27,SZ.ZB_002446,盛路通信,通信设备,6.2537193,-2.2593446
311,2025-01-27,SH.ZB_600653,申华控股,汽车服务,6.2520027,-3.543385
312,2025-01-27,SZ.ZB_000608,阳光股份,房地产服务,6.2507257,-2.9230895
313,2025-01-27,SZ.ZB_002117,东港股份,造纸印刷,6.2246413,-4.421837
314,2025-01-27,SH.KC_300123,亚光科技,船舶制造,6.2229576,-2.552357
315,2025-01-27,SZ.ZB_002799,环球印务,包装材料,6.2223835,-3.0284524
316,2025-01-27,SH.KC_300076,GQY视讯,光学光电子,6.2214003,-3.1257186
317,2025-01-27,SH.KC_688629,华丰科技,电子元件,6.219572,-3.8804955
318,2025-01-27,SZ.ZB_000056,皇庭国际,房地产服务,6.21306,-2.491041
319,2025-01-27,SH.KC_688433,华曙高科,通用设备,6.202413,-4.1652822
320,2025-01-27,SH.KC_688787,海天瑞声,互联网服务,6.1778727,-7.768932
321,2025-01-27,SH.ZB_605186,健麾信息,医疗服务,6.1733365,-3.9523687
322,2025-01-27,SH.KC_301366,一博科技,电子元件,6.165466,-3.6808133
323,2025-01-27,SH.KC_301611,珂玛科技,非金属材料,6.164719,-3.537168
324,2025-01-27,SH.ZB_600666,奥瑞德,光学光电子,6.1600194,-2.7666726
325,2025-01-27,SH.ZB_603291,联合水务,公用事业,6.1587706,-3.4374113
326,2025-01-27,SH.ZB_603895,天永智能,专用设备,6.1557665,-3.8698726
327,2025-01-27,SZ.ZB_000068,华控赛格,环保行业,6.1485453,-3.7140105
328,2025-01-27,SH.KC_688058,宝兰德,软件开发,6.1445146,-3.544154
329,2025-01-27,SZ.ZB_002518,科士达,电源设备,6.139754,-3.878193
