,Datetime,code,name,price,ushadow,dshadow,RF,Turnover,RF_5,RF_10,RF_15,RF_20,RF_25,RF_30,RF_35,RF_40,Turnover_5,Turnover_10,price_5,price_10,expect
22,2024-12-25,3021,兆威机电,165.09,0.03652553152825732,0.007208189472408975,-0.00020000000000000017,515036396.83,0.9879205726299194,0.9263078100114827,0.9329348281200359,1.0257633349398743,1.0219726571516898,1.1062850890760325,1.2569745591811226,1.3424406724201965,0.7413553995976541,0.6924561440279998,-0.00801986795081461,-0.032012841480404605,0.06620631170876501
23,2024-12-24,3021,兆威机电,169.17,0.020748359638233845,0.02133948099544828,-0.006699999999999999,792365651.4,0.9837704762055889,0.8932320060332771,0.9608351595471105,1.0135543094489916,1.0906629577724076,1.2085262795447516,1.3007260241336154,1.325656807241908,1.1310173314652918,0.9780002839343114,0.015262753443281702,-0.022498078855588955,0.04049181296920268
24,2024-12-23,3021,兆威机电,162.81,0.036054296419138904,0.00743197592285491,-0.0023,622875077.38,0.9736683329887389,0.9533923012146184,0.9578364793954985,0.950392110964251,1.1615950297265982,1.1883294243746698,1.3715699563853307,1.3869148838072993,0.8760816774156165,0.6809119048161415,-0.019323137399422558,-0.08095940052822298,0.08113752226521709
25,2024-12-20,3021,兆威机电,169.55,0.026127985844883385,0.035564730168092015,0.0098,947956450.19,0.9825491406766185,0.9426896914385295,0.9887499149337718,0.9840182926992794,1.1224754617213724,1.2696794290702589,1.4066256182955503,1.374125852103353,1.2855867895152933,0.9662199353311476,0.005378944264228877,-0.05094662341492171,0.03815983485697427
26,2024-12-19,3021,兆威机电,165.45,0.01112118464792991,0.01964339679661529,-0.0126,595379735.1,0.9468395412877971,0.9108559436884267,1.0283077447647524,1.0747413101782886,1.0896837939448027,1.2638955853648488,1.3829450523309796,1.3421472845410347,0.8072490232495785,0.5748601174675507,-0.02839528558476886,-0.08550619522514351,0.06388637050468438
27,2024-12-18,3021,兆威机电,165.96,0.01012292118582778,0.01669076885996632,-0.004399999999999999,544312163.56,0.9376338904913997,0.9443419379722935,1.0383054704582317,1.034468443582586,1.119811774069061,1.2723437430146445,1.3588548610203728,1.357507082308215,0.6865335787213404,0.4834080984657042,-0.05046999276934204,-0.09718004338394802,0.021631718486382345
28,2024-12-17,3021,兆威机电,166.01,0.0651767965785195,0.006204445515330409,-0.016900000000000005,844368163.43,0.9079678925499783,0.9766863133086285,1.0302751850800393,1.1086559153300715,1.2284636597410892,1.3221844480945668,1.3475265209777156,1.3100570557269309,0.9179896786967694,0.6945967498744985,-0.08044093729293425,-0.10631287271851111,0.02132401662550465
29,2024-12-16,3021,兆威机电,176.22,0.021734195891499334,0.013732833957552988,0.0068,754846397.02,0.9791756277911576,0.9837399933254032,0.9760943010716596,1.193008943980961,1.220466337574125,1.4086623852448876,1.4244222974265508,1.346169909160153,0.6748414257820385,0.5927032571157829,-0.0556463511519692,-0.04898989898989905,-0.03785041425490854
30,2024-12-13,3021,兆威机电,177.1,0.05488424618859401,0.004799548277809116,-0.026900000000000004,948801534.04,0.9594326150337474,1.0063109049720231,1.001495245338721,1.1424115245252726,1.292229952179198,1.431608415358134,1.3985314273005018,1.2980351090709945,0.7746435228552332,0.6896325422965572,-0.06006775832862792,-0.046374929418407644,-0.004968944099378869
31,2024-12-12,3021,兆威机电,186.39,0.036214389183969097,0.006223509844948746,-0.022199999999999998,871878158.29,0.9619960975114864,1.0860422488969463,1.1350828343274848,1.1508642662543678,1.334857206793269,1.4605907252775217,1.4175023602368562,1.358861746594,0.6536561350037879,0.6294574048021399,-0.014249691507055132,0.010419013895595144,-0.049841729706529336
32,2024-12-11,3021,兆威机电,191.1,0.024489795918367384,0.02825745682888543,-0.0359,1179112593.51,1.0071542289041815,1.1073676847517442,1.1032754405244853,1.1942953272328762,1.3569728610682241,1.4492382099245766,1.4478007845863656,1.410003199114617,0.8080892670602471,0.8661131919445727,0.006593406593406695,0.05209837781266362,-0.024646781789638972
33,2024-12-10,3021,兆威机电,199.32,0.017860726469998006,0.07224563515954248,0.0602,1838129989.76,1.0756837563558093,1.1347044246097377,1.2210298672747908,1.3529813882416217,1.4562017654404982,1.4841125242801934,1.4428451341464368,1.4528546603054244,1.216140258646091,1.3922810133018397,0.05702388119606656,0.10920630142484446,-0.04124021673690548
34,2024-12-09,3021,兆威机电,184.78,0.041346466067756174,0.047137136053685504,-0.013500000000000002,1286194857.29,1.0046614370340712,0.9968531419369079,1.2183809626391258,1.2464222994676404,1.4386207594061282,1.4547158415694934,1.3747992402515863,1.333496387420495,0.9003327703642588,1.046979058040769,0.005953025219179688,0.06400043294728863,0.07868816971533721
35,2024-12-06,3021,兆威机电,183.64,0.09758222609453288,0.04002395992158568,-0.0243,1493926159.93,1.0488604298037405,1.043841151161506,1.1907157486876647,1.3468689014014235,1.4921406599334526,1.4576650880805313,1.3529195159009022,1.430146150928418,0.978474364824924,1.1981766760723065,0.004094968416467053,0.06618928338052728,0.08538444783271615
36,2024-12-05,3021,兆威机电,190.36,0.03530153393570077,0.05447573019541922,0.023700000000000002,1498319200.74,1.1289466264014432,1.179924572733448,1.1963294541749696,1.3875910830057505,1.5182917363758661,1.473501154426389,1.4125439283060863,1.418273460734177,1.0431037768367497,1.1997539529511376,0.055211178819079734,0.11095818449254051,0.04706871191426765
37,2024-12-04,3021,兆威机电,181.67,0.05581548962404368,0.03699014696978037,0.029699999999999997,1440658396.02,1.0995015986345988,1.095438423293806,1.1858117584754726,1.3473337271736996,1.438943677475691,1.4375164627582637,1.3999873690137299,1.3194916909282322,1.1400939210365606,1.1860791280019796,0.050762371332635836,0.09010843837727736,0.09715418065723558
38,2024-12-03,3021,兆威机电,177.95,0.04591177296993547,0.007193031750491718,-0.009800000000000001,1423787325.68,1.0548680482578616,1.1351197413367882,1.2577873192259021,1.353745240491317,1.3796922334386226,1.3413283649782846,1.3506336334643474,1.4323859494217508,1.2610907370783497,1.174328539029956,0.060679966282663686,0.08351222253441973,0.12008991289688109
39,2024-12-02,3021,兆威机电,180.82,0.023393429930317546,0.032463223094790425,0.029900000000000003,1777265481.21,0.9922279338995885,1.2127279078571886,1.2406391382427173,1.4319458340644367,1.447966238123022,1.3684204345597497,1.327309219071053,1.4184989517299231,1.7282074128951368,1.5028459388929838,0.10282048445968359,0.11613206503705356,0.05275965048114162
40,2024-11-29,3021,兆威机电,168.45,0.0,0.06767586821015124,0.050199999999999995,1041993255.03,0.9952145409440477,1.1352470880329308,1.2841259553031719,1.42263033053183,1.3897607790898212,1.289894706156525,1.3635237923848673,1.3322788969884014,1.0776922552598023,0.9394980990988223,0.04967646185811811,0.08004155535767293,0.130068269516177
41,2024-11-28,3021,兆威机电,153.35,0.03860449951092283,0.012259537006847053,-0.002999999999999999,634452184.41,1.0451553201363457,1.0596864601015827,1.229102466454721,1.3448746830622755,1.3052000156315853,1.2512052343950213,1.2562803480399893,1.2878780577248379,0.597803221378909,0.5540560005680129,-0.03440495598304539,0.007394848386044905,0.24134333224649507
42,2024-11-27,3021,兆威机电,155.19,0.01011663122623876,0.03982215348927126,-0.0121,767564728.99,0.9963045298471245,1.078499349112413,1.2254040638475354,1.3087235882718347,1.3074255322078876,1.273292708944021,1.2000816484185424,1.3448443790344315,0.658487919377499,0.6395911690194483,-0.019086281332560018,0.023190927250467286,0.17062955087312326
43,2024-11-26,3021,兆威机电,153.33,0.06808843670514575,0.0,-0.0686,920657743.16,1.0760774707428704,1.1923646007698934,1.2833313538381013,1.3079287364113599,1.2715603313547306,1.2803815943567058,1.3578816343782223,1.3457973004488721,0.7104712852715471,0.7712441538409552,-0.03714863366594924,0.015359029544120826,0.17928650622839615
44,2024-11-25,3021,兆威机电,170.09,0.01957787053912625,0.08889411488035748,0.033,1469705027.18,1.2222271379631553,1.2503569954605487,1.4431621859673898,1.459308076958004,1.3791391955492265,1.3377059582011064,1.4296099749530662,1.4514208592451043,1.0994094599016484,1.2640355959109324,0.07452525133752728,0.12274678111587992,0.06308424951496261
45,2024-11-22,3021,兆威机电,161.17,0.028913569522864214,0.07687534901036165,0.10289999999999999,1514150640.29,1.1407058893613529,1.29030063616742,1.4294710055003226,1.3964434018131529,1.296097125884985,1.3700802553502143,1.3386851198181031,1.3957807178839174,1.2100458861620444,1.3711380421290147,0.0702239870943723,0.09215114475398632,0.05534528758453816
46,2024-11-21,3021,兆威机电,150.98,0.057557292356603514,0.01616108093787255,-0.0496,1156158843.95,1.0139033306201237,1.1759998181843236,1.2867701643491896,1.248809617561259,1.1971476490516217,1.2020034954001875,1.2322360446453333,1.2577086566624693,0.940805209917253,1.1393586358155328,0.034269439660882285,0.052497019472777774,0.12657305603391178
47,2024-11-20,3021,兆威机电,159.56,0.0,0.09306843820506389,0.06699999999999999,1418532199.18,1.0824996944236527,1.2299493047929477,1.3135778761064636,1.3122750053224215,1.2780155773650836,1.2045329640352893,1.3498326452864648,1.3046874627562386,1.1490504448873842,1.440210971824792,0.09106292303835549,0.11934068688894443,0.0659939834544998
48,2024-11-19,3021,兆威机电,145.27,0.0,0.10518345150409582,0.0579,1125519057.36,1.1080657603088224,1.1926012659220093,1.215459641124566,1.1816624415311925,1.189860051128841,1.2618809252096026,1.2506509401407695,1.2592007021053175,1.0310536152402734,1.1629903846392193,0.016149239347422066,0.055104288566118424,0.17085427135678377
49,2024-11-18,3021,兆威机电,132.28,0.13070758996068937,0.007635319020259985,-0.0359,1042222821.9,1.0230152453857897,1.1807643122475775,1.1939745335633316,1.1283820762215817,1.0944822910988519,1.1696761841956111,1.1875213813889791,1.1907594124077518,1.0542369083110783,1.1485765137601724,-0.06599637133353485,-0.019171454490474547,0.28583308134260665
50,2024-11-15,3021,兆威机电,140.94,0.12210869873705128,0.03604370654179072,-0.019700000000000002,1402084729.95,1.131142258667412,1.2531459851589268,1.2241923311143588,1.1362237523036112,1.2010810745592633,1.1735585239834192,1.2236113891420102,1.212867693169185,1.4646432795744364,1.6453485547253826,-0.013083581665957102,0.05923797360578983,0.14353625656307645
51,2024-11-14,3021,兆威机电,147.1,0.09796057104010875,0.001631543167912853,0.0147,1184269231.97,1.15987371050952,1.2691250985063582,1.2316850925003493,1.180731547966631,1.1855208076543333,1.215338787664967,1.2404621019374986,1.243551278592623,1.4792509355813226,1.6186401442806837,0.046213460231135296,0.1251393609789258,0.08470428280081577
52,2024-11-13,3021,兆威机电,149.03,0.0,0.08971348050728044,0.0922,704005661.61,1.1362121496466568,1.2134672026913063,1.2122636265695266,1.1806151853424103,1.1127328443973465,1.246958915776088,1.205254347393496,1.2203886500665553,0.9573496875691587,1.1086031792660733,0.08739180030866268,0.16386633563712,0.07065691471515811
53,2024-11-12,3021,兆威机电,135.7,0.04082535003684614,0.011569638909358831,-0.0233,610437542.22,1.0762910547742457,1.0969201329583655,1.066419055491669,1.0738171810283375,1.1388141123121711,1.128679348229484,1.136395281950029,1.1142387491726506,0.7233185799202567,1.0437823781524909,0.030169491525423687,0.11233603537214444,0.09823139277818727
54,2024-11-11,3021,兆威机电,141.15,0.0,0.10648246546227418,0.066,885640424.56,1.1542001134130693,1.1671131382925495,1.1029963446889366,1.069859218653297,1.1433614400873509,1.1608051656563068,1.1639703491991502,1.145953541050402,1.0719393883584234,1.5552721491932031,0.08875664187035062,0.1658094226000708,0.05582713425433927
55,2024-11-08,3021,兆威机电,128.53,0.05407297907103391,0.029253870691667353,0.005199999999999998,618582691.29,1.1078588705856027,1.082262042403551,1.0044923559324763,1.0618302564119968,1.037498612567068,1.0817484536238045,1.0722503592059702,1.0762933257970566,0.8280741499117542,1.2455390011466247,0.04770870613864471,0.1112502917606785,0.15949583754765428
56,2024-11-07,3021,兆威机电,125.62,0.059067027543384706,0.03224008915777751,-0.006000000000000001,858180660.85,1.0941924857912722,1.0619131042803647,1.017982852157196,1.0221119738402784,1.0478199278532503,1.069480315570371,1.0721436888558709,1.0500605497504707,1.2949722304057307,1.895255235410167,0.06796688425409952,0.10862919917210635,0.1863556758477949
57,2024-11-06,3021,兆威机电,127.03,0.043926631504369144,0.009682752105801811,0.0346,1246859095.02,1.0679935107793683,1.0669342225802818,1.0390798810852022,0.9793354566252329,1.0974701477746664,1.060765234527997,1.0740851965419271,1.055976383833573,2.3318524884947496,3.2503363970942964,0.1087774541446901,0.13418090214909853,0.1731874360387311
58,2024-11-05,3021,兆威机电,120.78,0.0,0.1073853286968041,0.04739999999999999,521756261.35,1.0191668211796543,0.9908277605404354,0.9977014825730135,1.058091217297202,1.0486748386719857,1.0558438415976523,1.0352578368370482,0.9928995033764733,1.601833946341041,1.789786024000376,0.09499917204835241,0.10626759397251219,0.16865375062096377
59,2024-11-04,3021,兆威机电,110.03,0.016540943379078372,0.04716895392165771,0.023199999999999995,489689529.98,1.0111878561866496,0.9556370094500172,0.9269269741185787,0.9906093638358188,1.0057226231105676,1.0084649409340196,0.9928551624048261,0.9550756632153875,1.566083318445274,1.710115489773504,0.0287194401526856,0.028455875670271746,0.28283195492138513
60,2024-11-01,3021,兆威机电,101.95,0.04041196665031869,0.0046101029916625685,-0.0072000000000000015,197024351.7,0.9768952265837599,0.9066970375039844,0.9584526374291016,0.9364898725942019,0.9764316397557058,0.9678582603569258,0.9715076120012819,0.922405952296175,0.8000551435788911,0.7208426859341825,-0.04035311427170186,-0.04615007356547325,0.26071603727317316
61,2024-10-31,3021,兆威机电,106.27,0.00969229321539476,0.012044791568645912,-0.0298,218208434.62,0.9704993573525004,0.9303507978498274,0.9341244681470572,0.9576193781805336,0.9774151526885781,0.9798492520998658,0.9596671183417173,0.8984352899580992,0.8983186325262466,0.7195904611645063,-0.005608356074150916,-0.009268843511809536,0.19535146325397568
62,2024-10-30,3021,兆威机电,107.5,0.031069767441860498,0.014604651162790635,-0.0127,201942986.22,0.9990081510904373,0.972927148524464,0.9169863362845367,1.0276000150729265,0.9932319099522463,1.0057038602773094,0.9887479401096491,0.9243641583551582,0.8685310497278727,0.6521308179852927,0.00690232558139539,0.006176744186046658,0.18167441860465128
63,2024-10-29,3021,兆威机电,108.6,0.03941068139963169,0.013996316758747662,0.0392,456555762.67,0.9721938940217685,0.9789383463427553,1.0381923697952546,1.0289530790044523,1.0359872590588708,1.0157884021761705,0.9742266749100236,0.9105075903984519,1.7743187404758627,1.4956956590314952,0.018563535911601998,0.022283609576427273,0.11215469613259677
64,2024-10-28,3021,兆威机电,106.0,0.009339622641509386,0.01603773584905663,-0.0115,157585788.86,0.9450637718829777,0.9166713864762657,0.9796491895893255,0.9945952346612503,0.9973072112803069,0.9818701404791795,0.9445086364240269,0.8781772111781836,0.6060679508219129,0.5346611228241236,-0.00875471698113205,0.0045754716981130684,0.038018867924528355
65,2024-10-25,3021,兆威机电,105.96,0.014722536806342038,0.008493771234428005,-0.0137,180245091.96,0.9281415374243752,0.9811212209326143,0.9586390097013197,0.9995254487733805,0.9907492984089639,0.9944849617073893,0.9442219873689668,0.8838629311089274,0.6000437101756658,0.5226012960665026,-0.012136655341638502,0.0030388825972063847,0.02491506228765572
66,2024-10-24,3021,兆威机电,105.73,0.013997919228222735,0.010971342097796375,-0.0013,166225159.11,0.9586310292752823,0.9625194092815547,0.9867285031418227,1.0071260174297734,1.0096341070980939,0.9888384892491499,0.9257453734013896,0.8812641249645334,0.4572002431596597,0.4508241472390878,-0.018102714461363866,0.00818121630568451,0.02714461363851317
67,2024-10-23,3021,兆威机电,106.63,0.030479227234361812,0.006283409922160759,-0.0392,325954563.0,0.9738931033370396,0.9178967511762821,1.0286202509471827,0.9942180240152334,1.0067023569122673,0.9897296023364884,0.925281898196923,0.8732341825021549,0.8426478809838381,0.8199142877277122,-0.0026634155490949246,0.01613054487480057,0.01847510081590542
68,2024-10-22,3021,兆威机电,110.32,0.034173313995649116,0.03553299492385776,0.0102,470056399.84,1.0069373530963937,1.067886124547094,1.0583825771090607,1.0656179445575433,1.0448413720992018,1.0020909212665858,0.9365493817615611,0.9318557528304117,1.3309274178315256,1.0601579964392405,0.04118926758520665,0.04353698332124713,-0.015591007976794802
69,2024-10-21,3021,兆威机电,107.59,0.03810763082070819,0.010781671159029617,-0.0292,359451802.83,0.9699571751119588,1.036595855999684,1.052410709469462,1.055280332345443,1.0389459099917326,0.9994125947100428,0.9292253468022299,0.9360067634102341,1.0910142152832962,0.7892332279081485,0.03241936982990984,0.019137466307277473,0.025374105400129965
70,2024-10-18,3021,兆威机电,107.95,0.023436776285317287,0.06039833256137097,0.0187,496171553.61,1.0570814701982412,1.0328586439106864,1.0769105879552574,1.0674549715319577,1.071479856905359,1.0173254286078126,0.9522932607473613,0.9723556045521435,1.274152408145903,1.060319352847058,0.0363131079203335,0.026577119036591143,0.021954608615099458
71,2024-10-17,3021,兆威机电,102.08,0.03360109717868345,0.010286050156739784,0.0146,282474638.66,1.004056179997858,1.0293099983293694,1.050587751359512,1.05320407567171,1.0315110392334204,0.9656951894215713,0.9192943875713706,0.9523109714947224,0.7555706257042482,0.6245370893210439,-5.877742946708687e-05,-0.0175940438871474,0.08072100313479624
72,2024-10-16,3021,兆威机电,100.94,0.022785813354467974,0.021101644541311627,-0.006599999999999999,157743555.4,0.9425025683323084,1.0561942038839998,1.0208697654892005,1.0336887626196416,1.016261023869237,0.9500856870496868,0.8966427419087603,0.9478995171619553,0.3863683594236633,0.34749983245005395,-0.019476916980384326,-0.017218149395680598,0.09292649098474337
73,2024-10-15,3021,兆威机电,101.95,0.04541441883276111,0.0,-0.0269,351487135.94,1.0605288613668755,1.0510907891682333,1.0582763081344664,1.0376428770729884,0.9951869579424132,0.9300969706621912,0.9254356787588606,0.9359720519268798,0.6587249477271098,0.7730245175917791,-0.03244727807748903,0.010083374203040762,0.0820990681706717
74,2024-10-14,3021,兆威机电,107.23,0.0054089340669588575,0.11526625011657185,0.05800000000000001,659188280.8,1.06870270419932,1.085007396690463,1.0879659014055292,1.071125547240589,1.0303677526739097,0.9580065704395376,0.9649980302503499,0.9665587452279538,1.133750052121968,1.5132789079204032,0.002517952065653364,0.07604215238272868,0.0067145388417420016
75,2024-10-11,3021,兆威机电,98.23,0.07177033492822964,0.01486307645322211,-0.032400000000000005,418386566.66,0.9770851850396999,1.0187583628282668,1.0098133413801786,1.0136208864813587,0.9623907497092226,0.900870261748862,0.919849256623325,0.9079988061267139,0.7656058606580867,1.1158649848058129,-0.08044385625572621,0.0191183956021582,0.09895144049679327
76,2024-10-10,3021,兆威机电,106.18,0.0738368807685062,0.00254285176116039,-0.047599999999999996,454556694.32,1.025151798111103,1.0463435934050556,1.0489493483063432,1.0273439472636092,0.9617939799181668,0.9155806277426943,0.9484638314728105,0.9452534078249675,0.8564699519855856,1.3320701602508898,0.004840836315690565,0.10931437182143529,0.009888867960067715
77,2024-10-09,3021,兆威机电,112.7,0.06202307009760421,0.08367346938775516,0.11779999999999999,784316832.79,1.120627401316116,1.083147993215082,1.0967490141153469,1.0782580950070393,1.008045727377482,0.951342491825042,1.0057261900508097,0.9911067335720415,1.5698752203684003,2.561674795091748,0.09094942324755989,0.18235137533274182,-0.04853593611357587
78,2024-10-08,3021,兆威机电,110.46,0.024352706862212675,0.08799565453557849,-0.019399999999999994,590666291.34,0.9911005984443665,0.9978760094944457,0.9784202154909859,0.9383874349819714,0.8770124081898386,0.872617155902859,0.8825521737527641,0.9000469182760596,1.5717800452190958,2.505039158796999,0.12560202788339653,0.19404309252217997,0.020278833967046994
79,2024-09-30,3021,兆威机电,103.09,0.005432146667960057,0.0634397128722476,-0.03269999999999999,484462355.36,1.0152565277762244,1.0180248418297406,1.0022670879672602,0.9641294521153745,0.8964200864049308,0.9029620926928726,0.9044224754274452,0.9159257798772997,1.6718146400022447,2.6504402968919023,0.11541371617033656,0.16575807546803759,0.09321951692695696
80,2024-09-27,3021,兆威机电,95.9,0.024713242961418042,0.05401459854014605,0.015200000000000005,339661817.94,1.0426505062471845,1.0334957042042852,1.0373925446839876,0.9849609475658152,0.92199766769799,0.9414217621014802,0.9292933922540452,0.9136532461528032,1.6698409010273856,2.382137778149138,0.09726798748696562,0.12556830031282587,0.17518248175182483
81,2024-09-26,3021,兆威机电,90.1,0.002885682574916816,0.07735849056603773,0.041100000000000005,298915547.36,1.0206718608239282,1.0232136842944515,1.002138365417244,0.9381966472578244,0.8931171260975209,0.9251935500873198,0.9220618932402475,0.9474922552695736,1.969804854307419,2.538170032434768,0.07347391786903446,0.08278579356270814,0.25083240843507215
82,2024-09-25,3021,兆威机电,83.38,0.04029743343727512,0.0003597985128328273,-0.0114,165266472.53,0.9665549779908854,0.9786919477671835,0.9621914418125804,0.8995369256486027,0.8489373816022541,0.8974670696697569,0.8844212915087032,0.9053551969476245,1.4658774985514251,1.7268911513373484,0.018373710721995642,0.01746222115615242,0.3516430798752699
83,2024-09-24,3021,兆威机电,83.49,0.0,0.05102407473948965,0.004499999999999997,160605497.64,1.0068362495802285,0.9872057559310493,0.9468135085932411,0.8848873762828913,0.8804526576540472,0.8904768851295417,0.9081287204233105,0.9104836504201173,1.6766768647903436,1.8860134841183513,0.024242424242424086,0.02028985507246346,0.32303269852676975
84,2024-09-23,3021,兆威机电,79.99,0.018752344043005378,0.005000625078134661,-0.0066,52599108.28,1.002726713867656,0.9872057559310494,0.9496412243979,0.8829493451949644,0.8893930430279359,0.8908314802057509,0.9021619214638346,0.902688568893375,0.6940213700693942,0.686670862550898,-0.010276284535567158,-0.021290161270158987,0.28878609826228296
85,2024-09-20,3021,兆威机电,80.44,0.026230730979612128,0.00783192441571352,-0.006200000000000001,81357436.34,0.9912196829253455,0.9949571198290383,0.9446702818099504,0.8842825684864809,0.902912103778612,0.8912798552209542,0.8762794826056512,0.8964186362123155,0.9950244356931502,1.0162126751132032,-0.0087518647439086,-0.02028841372451523,0.19219293883639987
