,Datetime,code,name,expext
0,2025-01-27,603398,沐邦高科,0.2127111
1,2025-01-27,300344,立方数科,0.20853058
2,2025-01-27,603777,来伊份,0.19352654
3,2025-01-27,668,荣丰控股,0.18635663
4,2025-01-23,300344,立方数科,0.18302402
5,2025-01-27,2496,辉丰股份,0.17583317
6,2025-01-27,856,冀东装备,0.1747585
7,2025-01-24,688143,长盈通,0.17457265
8,2025-01-23,856,冀东装备,0.17089745
9,2025-01-27,600892,大晟文化,0.1697546
10,2025-01-27,300857,协创数据,0.1627073
11,2025-01-23,603838,四通股份,0.15731394
12,2025-01-27,603261,立航科技,0.15707502
13,2025-01-24,605033,美邦股份,0.15493035
14,2025-01-24,301248,杰创智能,0.15150467
15,2025-01-23,301310,鑫宏业,0.1507445
16,2025-01-24,301397,溯联股份,0.15004894
17,2025-01-27,1270,铖昌科技,0.14954725
18,2025-01-24,300688,创业黑马,0.1488902
19,2025-01-27,600128,苏豪弘业,0.14883482
20,2025-01-27,300634,彩讯股份,0.14873028
21,2025-01-24,688229,博睿数据,0.14801067
22,2025-01-27,300249,依米康,0.1476737
23,2025-01-27,600539,狮头股份,0.14766979
24,2025-01-27,2691,冀凯股份,0.14744803
25,2025-01-24,668,荣丰控股,0.1467121
26,2025-01-27,2253,川大智胜,0.14563453
27,2025-01-24,2122,汇洲智能,0.14555213
28,2025-01-24,688590,新致软件,0.14513463
29,2025-01-23,605162,新中港,0.1446085
30,2025-01-27,16,深康佳Ａ,0.14423907
31,2025-01-24,2529,海源复材,0.1438061
32,2025-01-23,2857,三晖电气,0.14210823
33,2025-01-24,688228,开普云,0.14197198
34,2025-01-27,300902,国安达,0.14046732
35,2025-01-27,605033,美邦股份,0.14019611
36,2025-01-27,2418,康盛股份,0.14007252
37,2025-01-27,301512,智信精密,0.13996002
38,2025-01-23,2358,森源电气,0.13948056
39,2025-01-23,603398,沐邦高科,0.13943636
40,2025-01-24,300391,长药控股,0.13914105
41,2025-01-24,600243,青海华鼎,0.13913697
42,2025-01-24,301396,宏景科技,0.1387868
43,2025-01-24,600539,狮头股份,0.13861707
44,2025-01-24,688031,星环科技-U,0.13859159
45,2025-01-27,300159,新研股份,0.13827321
46,2025-01-24,688522,纳睿雷达,0.1376341
47,2025-01-27,691,亚太实业,0.1374008
48,2025-01-23,736,中交地产,0.13627833
49,2025-01-13,300307,慈星股份,0.13627648
50,2025-01-24,603398,沐邦高科,0.1362747
51,2025-01-24,300250,初灵信息,0.13623443
52,2025-01-24,3033,征和工业,0.13593039
53,2025-01-27,301248,杰创智能,0.13592696
54,2025-01-24,300654,世纪天鸿,0.1356948
55,2025-01-27,600076,康欣新材,0.13513699
56,2025-01-24,1270,铖昌科技,0.13512799
57,2025-01-14,300307,慈星股份,0.1347737
58,2025-01-24,300378,鼎捷数智,0.13447526
59,2025-01-24,600130,波导股份,0.13361174
60,2025-01-27,688620,安凯微,0.13347775
61,2025-01-27,759,中百集团,0.13347137
62,2025-01-27,600130,波导股份,0.13244969
63,2025-01-24,600238,海南椰岛,0.13172826
64,2025-01-24,736,中交地产,0.1315831
65,2025-01-24,300496,中科创达,0.12991822
66,2025-01-23,688143,长盈通,0.12986332
67,2025-01-27,301356,天振股份,0.12975827
68,2025-01-24,688290,景业智能,0.12947223
69,2025-01-24,603286,日盈电子,0.12885696
70,2025-01-27,2816,和科达,0.12862426
71,2025-01-23,668,荣丰控股,0.12840056
72,2025-01-23,1208,华菱线缆,0.12784448
73,2025-01-27,600228,返利科技,0.12770098
74,2025-01-27,688229,博睿数据,0.1276266
75,2025-01-23,300987,川网传媒,0.12761027
76,2025-01-27,300654,世纪天鸿,0.12754998
77,2025-01-23,301600,慧翰股份,0.12717229
78,2025-01-24,300608,思特奇,0.12717089
79,2025-01-23,600130,波导股份,0.12716237
80,2025-01-27,2848,高斯贝尔,0.1270864
81,2025-01-27,300996,普联软件,0.12707496
82,2025-01-23,301413,安培龙,0.12697253
83,2025-01-24,688326,经纬恒润-W,0.12690839
84,2025-01-23,603042,华脉科技,0.12671793
85,2025-01-23,605018,长华集团,0.12659204
86,2025-01-27,890,法尔胜,0.12629941
87,2025-01-27,2529,海源复材,0.12625659
88,2025-01-27,603928,兴业股份,0.1258227
89,2025-01-27,300333,兆日科技,0.12576166
90,2025-01-23,2917,金奥博,0.12572598
91,2025-01-27,600243,青海华鼎,0.12541947
92,2025-01-24,2306,中科云网,0.12527981
93,2025-01-27,4,国华网安,0.12525272
94,2025-01-27,736,中交地产,0.12521386
95,2025-01-24,300634,彩讯股份,0.12486872
96,2025-01-23,301315,威士顿,0.12443504
97,2025-01-24,603211,晋拓股份,0.12421429
98,2025-01-23,300399,天利科技,0.12413183
99,2025-01-27,300055,万邦达,0.12403548
100,2025-01-24,688333,铂力特,0.12348321
101,2025-01-24,603687,大胜达,0.1227864
102,2025-01-24,600228,返利科技,0.1221405
103,2025-01-24,16,深康佳Ａ,0.12181714
104,2025-01-24,603777,来伊份,0.12171036
105,2025-01-23,600243,青海华鼎,0.12147263
106,2025-01-23,1270,铖昌科技,0.121356755
107,2025-01-27,2122,汇洲智能,0.12126508
108,2025-01-27,603682,锦和商管,0.12109253
109,2025-01-24,691,亚太实业,0.12072685
110,2025-01-27,300093,金刚光伏,0.11907908
111,2025-01-24,759,中百集团,0.118864655
112,2025-01-24,300465,高伟达,0.11865732
113,2025-01-27,2306,中科云网,0.11861628
114,2025-01-23,2691,冀凯股份,0.11853725
115,2025-01-27,816,智慧农业,0.11825326
116,2025-01-24,300017,网宿科技,0.1182054
117,2025-01-27,301286,侨源股份,0.11780089
118,2025-01-27,2789,建艺集团,0.11771071
119,2025-01-27,300391,长药控股,0.116766006
120,2025-01-23,2418,康盛股份,0.11602038
121,2025-01-24,600636,国新文化,0.115763426
122,2025-01-27,600421,华嵘控股,0.11565429
123,2025-01-23,605033,美邦股份,0.11548945
124,2025-01-23,2184,海得控制,0.114494145
125,2025-01-24,2861,瀛通通讯,0.114436865
126,2025-01-24,300159,新研股份,0.114194214
127,2025-01-24,681,视觉中国,0.113768846
128,2025-01-27,688143,长盈通,0.11357787
129,2025-01-23,300996,普联软件,0.113263935
130,2025-01-27,2820,桂发祥,0.11316794
131,2025-01-23,691,亚太实业,0.11312848
132,2025-01-27,301511,德福科技,0.11307219
133,2025-01-23,300840,酷特智能,0.112948686
134,2025-01-27,600238,海南椰岛,0.11238229
135,2025-01-23,4,国华网安,0.11227766
136,2025-01-27,603789,星光农机,0.11190787
137,2025-01-24,300840,酷特智能,0.111875534
138,2025-01-23,688160,步科股份,0.11164373
139,2025-01-23,882,华联股份,0.11125392
140,2025-01-27,301030,仕净科技,0.11110455
141,2025-01-27,627,天茂集团,0.11089283
142,2025-01-27,300222,科大智能,0.10950482
143,2025-01-27,600556,天下秀,0.10949254
144,2025-01-23,759,中百集团,0.10859564
145,2025-01-27,688426,康为世纪,0.108504444
146,2025-01-27,301315,威士顿,0.1084525
147,2025-01-27,300959,线上线下,0.10810596
148,2025-01-23,600421,华嵘控股,0.108064234
149,2025-01-24,2789,建艺集团,0.10801315
150,2025-01-27,300499,高澜股份,0.10762885
151,2025-01-27,300652,雷迪克,0.10757533
152,2025-01-23,300159,新研股份,0.10752973
153,2025-01-24,4,国华网安,0.107449144
154,2025-01-23,300830,金现代,0.10735777
155,2025-01-24,600128,苏豪弘业,0.1073302
156,2025-01-24,2418,康盛股份,0.10729787
157,2025-01-27,2199,东晶电子,0.10707319
158,2025-01-24,300624,万兴科技,0.106983185
159,2025-01-23,2729,好利科技,0.10693991
160,2025-01-27,605179,一鸣食品,0.106624305
161,2025-01-24,688327,云从科技-UW,0.1065214
162,2025-01-24,605069,正和生态,0.10599315
163,2025-01-27,600811,东方集团,0.10561615
164,2025-01-27,300608,思特奇,0.105427295
165,2025-01-23,600238,海南椰岛,0.10536054
166,2025-01-23,600936,广西广电,0.10527256
167,2025-01-23,300660,江苏雷利,0.10525185
168,2025-01-27,716,黑芝麻,0.1051549
169,2025-01-23,688390,固德威,0.1051282
170,2025-01-27,600778,友好集团,0.10505837
171,2025-01-27,300561,汇金科技,0.10503355
172,2025-01-24,688085,三友医疗,0.104690194
173,2025-01-24,820,神雾节能,0.104677916
174,2025-01-23,300827,上能电气,0.10458845
175,2025-01-27,600358,国旅联合,0.104456276
176,2025-01-27,793,华闻集团,0.104424685
177,2025-01-24,300822,贝仕达克,0.104227155
178,2025-01-24,816,智慧农业,0.10416034
179,2025-01-27,300792,壹网壹创,0.103811026
180,2025-01-27,2058,威尔泰,0.103550464
181,2025-01-24,603101,汇嘉时代,0.10333449
182,2025-01-23,2861,瀛通通讯,0.10286376
183,2025-01-24,2853,皮阿诺,0.10283658
184,2025-01-24,300996,普联软件,0.102535576
185,2025-01-23,2625,光启技术,0.102375895
186,2025-01-27,600858,银座股份,0.10232571
187,2025-01-27,2453,华软科技,0.10197008
188,2025-01-24,688429,时创能源,0.10185081
189,2025-01-24,301600,慧翰股份,0.101736456
190,2025-01-23,2199,东晶电子,0.10169226
191,2025-01-24,2199,东晶电子,0.101334006
192,2025-01-23,600579,中化装备,0.10122585
193,2025-01-24,2718,友邦吊顶,0.10114473
194,2025-01-24,688656,浩欧博,0.10111874
195,2025-01-23,632,三木集团,0.10104284
196,2025-01-27,600052,东望时代,0.101022005
197,2025-01-27,300716,泉为科技,0.10094029
198,2025-01-23,300170,汉得信息,0.1009025
199,2025-01-24,300344,立方数科,0.100854814
200,2025-01-27,605018,长华集团,0.10078615
201,2025-01-23,2253,川大智胜,0.10040343
202,2025-01-27,826,启迪环境,0.10027927
203,2025-01-27,301288,清研环境,0.100195825
204,2025-01-23,300010,豆神教育,0.10018113
205,2025-01-24,688369,致远互联,0.10007191
206,2025-01-27,300071,福石控股,0.10000697
207,2025-01-27,688716,中研股份,0.09991565
208,2025-01-24,600421,华嵘控股,0.09984434
209,2025-01-23,301511,德福科技,0.099592626
210,2025-01-23,600778,友好集团,0.099583626
211,2025-01-27,300127,银河磁体,0.09954968
212,2025-01-24,605018,长华集团,0.099514574
213,2025-01-27,300853,申昊科技,0.09950611
214,2025-01-27,603015,弘讯科技,0.09931758
215,2025-01-23,688426,康为世纪,0.099306464
216,2025-01-27,300399,天利科技,0.09911907
217,2025-01-23,659,珠海中富,0.09890166
218,2025-01-23,603717,天域生物,0.09885731
219,2025-01-27,2667,威领股份,0.09867433
220,2025-01-23,2789,建艺集团,0.098327726
221,2025-01-23,816,智慧农业,0.098082244
222,2025-01-24,300226,上海钢联,0.09796217
223,2025-01-27,688165,埃夫特-U,0.097928524
224,2025-01-27,688095,福昕软件,0.09785944
225,2025-01-23,300377,赢时胜,0.09785563
226,2025-01-24,300785,值得买,0.09773585
227,2025-01-23,300248,新开普,0.09767786
228,2025-01-23,300422,博世科,0.097608
229,2025-01-27,688408,中信博,0.097604126
230,2025-01-24,688313,仕佳光子,0.097433805
231,2025-01-27,300493,润欣科技,0.097408056
232,2025-01-24,688426,康为世纪,0.09718704
233,2025-01-27,688362,甬矽电子,0.097106755
234,2025-01-24,300071,福石控股,0.097087115
235,2025-01-24,688400,凌云光,0.09708455
236,2025-01-24,603042,华脉科技,0.096952975
237,2025-01-27,600187,国中水务,0.09689239
238,2025-01-23,688717,艾罗能源,0.09672156
239,2025-01-27,2265,建设工业,0.096644014
240,2025-01-23,600355,精伦电子,0.096366525
241,2025-01-27,301397,溯联股份,0.096075594
242,2025-01-27,600191,华资实业,0.096037745
243,2025-01-27,301018,申菱环境,0.09601617
244,2025-01-23,688651,盛邦安全,0.09588513
245,2025-01-27,688053,思科瑞,0.095870644
246,2025-01-24,600811,东方集团,0.095757484
247,2025-01-24,603665,康隆达,0.09562755
248,2025-01-24,300296,利亚德,0.09560111
249,2025-01-27,603729,龙韵股份,0.09494066
250,2025-01-24,600355,精伦电子,0.094725996
251,2025-01-27,603598,引力传媒,0.09449127
252,2025-01-27,301001,凯淳股份,0.09442815
253,2025-01-24,1282,三联锻造,0.0943692
254,2025-01-23,300835,龙磁科技,0.09426835
255,2025-01-27,301600,慧翰股份,0.09414953
256,2025-01-24,2575,群兴玩具,0.09348962
257,2025-01-24,688258,卓易信息,0.09329486
258,2025-01-24,2253,川大智胜,0.093274236
259,2025-01-27,300607,拓斯达,0.09321487
260,2025-01-27,300840,酷特智能,0.09320018
261,2025-01-24,1330,博纳影业,0.092995346
262,2025-01-23,603777,来伊份,0.09272939
263,2025-01-24,2496,辉丰股份,0.09272644
264,2025-01-27,301157,华塑科技,0.09270969
265,2025-01-24,688118,普元信息,0.092498064
266,2025-01-24,603021,山东华鹏,0.09240866
267,2025-01-27,2640,跨境通,0.09235245
268,2025-01-24,301000,肇民科技,0.09227574
269,2025-01-27,600714,金瑞矿业,0.09224257
270,2025-01-24,2453,华软科技,0.092237025
271,2025-01-27,2733,雄韬股份,0.09213221
272,2025-01-24,603666,亿嘉和,0.09199974
273,2025-01-24,600734,实达集团,0.09188235
274,2025-01-24,300556,丝路视觉,0.09175342
275,2025-01-27,573,粤宏远Ａ,0.09161359
276,2025-01-27,600446,金证股份,0.0915893
277,2025-01-24,688511,天微电子,0.091498256
278,2025-01-24,300276,三丰智能,0.091241896
279,2025-01-24,620,新华联,0.09118268
280,2025-01-27,10,美丽生态,0.090646386
281,2025-01-27,600636,国新文化,0.09062439
282,2025-01-24,301205,联特科技,0.090557754
283,2025-01-23,603389,亚振家居,0.09050417
284,2025-01-24,301261,恒工精密,0.09037992
285,2025-01-27,300242,佳云科技,0.090271175
286,2025-01-27,1236,弘业期货,0.09017983
287,2025-01-23,300561,汇金科技,0.090162605
288,2025-01-23,2816,和科达,0.089972675
289,2025-01-23,2830,名雕股份,0.089961916
290,2025-01-24,2599,盛通股份,0.08983213
291,2025-01-23,300499,高澜股份,0.08982581
292,2025-01-27,600693,东百集团,0.08980152
293,2025-01-24,2439,启明星辰,0.08960715
294,2025-01-23,688787,海天瑞声,0.08958313
295,2025-01-27,600355,精伦电子,0.08952114
296,2025-01-27,688511,天微电子,0.0895153
297,2025-01-23,603682,锦和商管,0.08936605
298,2025-01-27,600405,动力源,0.08925229
299,2025-01-27,301318,维海德,0.08921695
300,2025-01-23,300547,川环科技,0.08920771
301,2025-01-23,2193,如意集团,0.089175016
302,2025-01-27,600889,南京化纤,0.08911669
303,2025-01-27,2693,双成药业,0.08908254
304,2025-01-27,688502,茂莱光学,0.08907208
305,2025-01-23,688085,三友医疗,0.08900297
306,2025-01-24,300113,顺网科技,0.08897689
307,2025-01-27,300161,华中数控,0.088972956
308,2025-01-27,300377,赢时胜,0.0889374
309,2025-01-23,300902,国安达,0.08885679
310,2025-01-23,600228,返利科技,0.08883262
311,2025-01-27,419,通程控股,0.088664144
312,2025-01-27,600734,实达集团,0.08862889
313,2025-01-24,300170,汉得信息,0.088626325
314,2025-01-27,605081,太和水,0.08860922
315,2025-01-27,603101,汇嘉时代,0.08824617
316,2025-01-24,301001,凯淳股份,0.08808151
317,2025-01-27,2717,岭南股份,0.08803794
318,2025-01-23,600128,苏豪弘业,0.08793318
319,2025-01-24,688225,亚信安全,0.08789024
320,2025-01-27,2175,东方智造,0.087846786
321,2025-01-24,300299,富春股份,0.087751985
322,2025-01-24,300857,协创数据,0.087582886
323,2025-01-23,301397,溯联股份,0.08722523
324,2025-01-27,603021,山东华鹏,0.087183714
325,2025-01-24,2816,和科达,0.08715537
326,2025-01-27,2636,金安国纪,0.08701414
327,2025-01-27,2583,海能达,0.08694103
328,2025-01-27,301082,久盛电气,0.08694002
329,2025-01-23,688408,中信博,0.08679739
330,2025-01-23,600191,华资实业,0.08677754
331,2025-01-23,605488,福莱新材,0.08664894
332,2025-01-23,603895,天永智能,0.08645886
333,2025-01-27,603177,德创环保,0.08645621
334,2025-01-27,300299,富春股份,0.08641863
335,2025-01-24,688053,思科瑞,0.08635563
336,2025-01-27,600053,九鼎投资,0.08630046
337,2025-01-23,820,神雾节能,0.086102605
338,2025-01-24,2640,跨境通,0.086100936
339,2025-01-24,2693,双成药业,0.08606222
340,2025-01-27,300154,瑞凌股份,0.086060554
341,2025-01-23,605389,长龄液压,0.085885584
342,2025-01-27,2757,南兴股份,0.0858365
343,2025-01-27,300085,银之杰,0.08575523
344,2025-01-23,2346,柘中股份,0.08573103
345,2025-01-24,601515,东峰集团,0.08560538
346,2025-01-27,2184,海得控制,0.085455865
347,2025-01-27,795,英洛华,0.08536357
348,2025-01-24,603682,锦和商管,0.08531645
349,2025-01-24,300902,国安达,0.085262805
350,2025-01-24,300987,川网传媒,0.08523068
351,2025-01-27,300068,南都电源,0.08503705
352,2025-01-27,2973,侨银股份,0.084997326
353,2025-01-23,300697,电工合金,0.084937066
354,2025-01-27,301037,保立佳,0.08493531
355,2025-01-24,2193,如意集团,0.08479902
356,2025-01-27,688365,光云科技,0.084762424
357,2025-01-24,688017,绿的谐波,0.084667265
358,2025-01-27,603838,四通股份,0.08453345
359,2025-01-24,300248,新开普,0.08453184
360,2025-01-24,300687,赛意信息,0.08449462
361,2025-01-24,2578,闽发铝业,0.08447045
362,2025-01-24,300265,通光线缆,0.08445251
363,2025-01-23,301037,保立佳,0.084355384
364,2025-01-27,688429,时创能源,0.08435139
365,2025-01-27,600423,柳化股份,0.084178895
366,2025-01-27,2137,实益达,0.084004015
367,2025-01-27,300985,致远新能,0.08396274
368,2025-01-27,688717,艾罗能源,0.08393335
369,2025-01-09,688073,毕得医药,0.083853066
370,2025-01-27,1282,三联锻造,0.083845764
371,2025-01-27,603800,洪田股份,0.08376899
372,2025-01-24,301368,丰立智能,0.08370313
373,2025-01-24,300830,金现代,0.08349794
374,2025-01-27,2762,金发拉比,0.08347505
375,2025-01-24,300188,国投智能,0.083468705
376,2025-01-27,301076,新瀚新材,0.0834603
377,2025-01-23,2582,好想你,0.08338523
378,2025-01-27,300276,三丰智能,0.083381504
379,2025-01-27,2009,天奇股份,0.08336213
380,2025-01-23,300572,安车检测,0.08331609
381,2025-01-24,688058,宝兰德,0.08325815
382,2025-01-23,2265,建设工业,0.08322847
383,2025-01-27,300084,海默科技,0.08319092
384,2025-01-27,2068,黑猫股份,0.08317551
385,2025-01-24,688696,极米科技,0.08302939
386,2025-01-24,300229,拓尔思,0.0828262
387,2025-01-23,16,深康佳Ａ,0.08250314
388,2025-01-27,603389,亚振家居,0.0824742
389,2025-01-24,300959,线上线下,0.08240551
390,2025-01-27,688320,禾川科技,0.08221573
391,2025-01-27,300753,爱朋医疗,0.08207005
392,2025-01-27,603978,深圳新星,0.081878334
393,2025-01-23,688053,思科瑞,0.08159554
394,2025-01-27,300386,飞天诚信,0.081531554
395,2025-01-23,688320,禾川科技,0.08152372
396,2025-01-27,301024,霍普股份,0.08134359
397,2025-01-13,688073,毕得医药,0.08123717
398,2025-01-24,2265,建设工业,0.08101085
399,2025-01-27,688766,普冉股份,0.080948114
400,2025-01-23,603010,万盛股份,0.08094281
401,2025-01-27,600172,黄河旋风,0.080800325
402,2025-01-27,2291,遥望科技,0.080749035
403,2025-01-27,2403,爱仕达,0.08067399
404,2025-01-27,2657,中科金财,0.08050883
405,2025-01-23,301141,中科磁业,0.0805082
406,2025-01-27,3015,日久光电,0.08037773
407,2025-01-27,2313,日海智能,0.08032426
408,2025-01-27,688313,仕佳光子,0.08026156
409,2025-01-24,603803,瑞斯康达,0.08025712
410,2025-01-27,300170,汉得信息,0.08018234
411,2025-01-27,301336,趣睡科技,0.08013788
412,2025-01-24,600797,浙大网新,0.08013266
413,2025-01-24,300795,米奥会展,0.08003479
414,2025-01-24,301159,三维天地,0.079970896
415,2025-01-24,573,粤宏远Ａ,0.07981235
416,2025-01-24,793,华闻集团,0.07979971
417,2025-01-24,301220,亚香股份,0.07971412
418,2025-01-27,600198,大唐电信,0.07966718
419,2025-01-23,890,法尔胜,0.07965925
420,2025-01-24,300418,昆仑万维,0.07958773
421,2025-01-27,300812,易天股份,0.079557806
422,2025-01-27,603068,博通集成,0.079506904
423,2025-01-23,603135,中重科技,0.07949433
424,2025-01-27,2449,国星光电,0.079470694
425,2025-01-24,600802,福建水泥,0.07946494
426,2025-01-24,600094,大名城,0.07945675
427,2025-01-23,300153,科泰电源,0.079390705
428,2025-01-27,158,常山北明,0.07930145
429,2025-01-23,573,粤宏远Ａ,0.079217166
430,2025-01-23,2674,兴业科技,0.079151064
431,2025-01-23,603021,山东华鹏,0.07886723
432,2025-01-24,603389,亚振家居,0.0788542
433,2025-01-23,688244,永信至诚,0.07884222
434,2025-01-24,600593,大连圣亚,0.07883263
435,2025-01-24,603838,四通股份,0.07882175
436,2025-01-24,603598,引力传媒,0.07860431
437,2025-01-27,300949,奥雅股份,0.07859996
438,2025-01-27,1366,播恩集团,0.0785971
439,2025-01-23,688511,天微电子,0.078421116
440,2025-01-27,688400,凌云光,0.07841602
441,2025-01-27,301123,奕东电子,0.07840425
442,2025-01-24,2009,天奇股份,0.07839808
443,2025-01-27,2229,鸿博股份,0.078359425
444,2025-01-24,3040,楚天龙,0.07830426
445,2025-01-24,600556,天下秀,0.078303784
446,2025-01-23,301210,金杨股份,0.07821587
447,2025-01-24,603667,五洲新春,0.078109324
448,2025-01-27,603716,塞力医疗,0.07800934
449,2025-01-24,603895,天永智能,0.07793492
450,2025-01-10,688073,毕得医药,0.0778667
451,2025-01-24,603717,天域生物,0.07779354
452,2025-01-24,300885,海昌新材,0.07775256
453,2025-01-24,2364,中恒电气,0.07763487
454,2025-01-27,2760,凤形股份,0.07761833
455,2025-01-27,603106,恒银科技,0.07754013
456,2025-01-24,882,华联股份,0.07745111
457,2025-01-23,300843,胜蓝股份,0.07737768
458,2025-01-24,688615,合合信息,0.07737476
459,2025-01-27,2917,金奥博,0.07734159
460,2025-01-24,600410,华胜天成,0.077322304
461,2025-01-27,300296,利亚德,0.07732016
462,2025-01-24,605188,国光连锁,0.07726672
463,2025-01-23,600094,大名城,0.07723042
464,2025-01-23,300959,线上线下,0.077206284
465,2025-01-27,2115,三维通信,0.07719362
466,2025-01-23,300472,新元科技,0.0770897
467,2025-01-24,600588,用友网络,0.07708576
468,2025-01-24,1306,夏厦精密,0.0769189
469,2025-01-24,300242,佳云科技,0.076856196
470,2025-01-24,3041,真爱美家,0.07671505
471,2025-01-23,688502,茂莱光学,0.07663086
472,2025-01-27,688115,思林杰,0.076624125
473,2025-01-24,600722,金牛化工,0.076612234
474,2025-01-23,300680,隆盛科技,0.07655996
475,2025-01-23,688800,瑞可达,0.07645428
476,2025-01-24,2865,钧达股份,0.07645264
477,2025-01-27,300733,西菱动力,0.07636154
478,2025-01-24,300571,平治信息,0.07636127
479,2025-01-23,600601,方正科技,0.07624611
480,2025-01-27,2354,天娱数科,0.07622251
481,2025-01-24,300130,新国都,0.07615495
482,2025-01-23,300152,新动力,0.07609281
483,2025-01-27,2542,中化岩土,0.07608953
484,2025-01-27,2549,凯美特气,0.07607907
485,2025-01-27,600624,复旦复华,0.0760732
486,2025-01-27,301182,凯旺科技,0.07607186
487,2025-01-27,300290,荣科科技,0.07603145
488,2025-01-27,300945,曼卡龙,0.07585114
489,2025-01-23,600889,南京化纤,0.07582387
490,2025-01-23,603598,引力传媒,0.07582006
491,2025-01-27,603915,国茂股份,0.075751334
492,2025-01-27,2530,金财互联,0.07570049
493,2025-01-24,600423,柳化股份,0.0756993
494,2025-01-27,2526,山东矿机,0.07569024
495,2025-01-24,3001,中岩大地,0.07566318
496,2025-01-27,3030,祖名股份,0.07559168
497,2025-01-23,688017,绿的谐波,0.07552433
498,2025-01-27,300245,天玑科技,0.07551396
499,2025-01-27,603429,集友股份,0.07523948
500,2025-01-24,2358,森源电气,0.075179845
501,2025-01-24,300853,申昊科技,0.075134814
502,2025-01-27,301061,匠心家居,0.075119555
503,2025-01-27,600610,中毅达,0.07510066
504,2025-01-24,600076,康欣新材,0.075089395
505,2025-01-27,301183,东田微,0.07500386
506,2025-01-24,301030,仕净科技,0.0749391
507,2025-01-27,688390,固德威,0.07490656
508,2025-01-27,2164,宁波东力,0.074775726
509,2025-01-27,2552,宝鼎科技,0.07477227
510,2025-01-23,600358,国旅联合,0.07472247
511,2025-01-27,300798,锦鸡股份,0.0747211
512,2025-01-27,600800,渤海化学,0.07466012
513,2025-01-27,2187,广百股份,0.0746544
514,2025-01-27,603665,康隆达,0.07458025
515,2025-01-24,301037,保立佳,0.07454687
516,2025-01-27,600579,中化装备,0.074540496
517,2025-01-27,603719,良品铺子,0.07447535
518,2025-01-23,605108,同庆楼,0.07435125
519,2025-01-24,600358,国旅联合,0.07432866
520,2025-01-27,300435,中泰股份,0.07418102
521,2025-01-24,300805,电声股份,0.074174225
522,2025-01-27,688184,帕瓦股份,0.07411355
523,2025-01-27,688085,三友医疗,0.074101895
524,2025-01-27,509,华塑控股,0.07407057
525,2025-01-23,688256,寒武纪-U,0.074008524
526,2025-01-24,300173,福能东方,0.07396087
527,2025-01-24,632,三木集团,0.0739536
528,2025-01-23,300583,赛托生物,0.073936164
529,2025-01-24,688246,嘉和美康,0.07392657
530,2025-01-24,688226,威腾电气,0.07383117
531,2025-01-23,301157,华塑科技,0.07378852
532,2025-01-24,600778,友好集团,0.0736621
533,2025-01-23,300918,南山智尚,0.07359165
534,2025-01-23,2170,芭田股份,0.073539585
535,2025-01-24,2295,精艺股份,0.07349068
536,2025-01-27,688226,威腾电气,0.07346159
537,2025-01-23,826,启迪环境,0.073424816
538,2025-01-27,300044,赛为智能,0.07330981
539,2025-01-24,2354,天娱数科,0.073293984
540,2025-01-27,600881,亚泰集团,0.073257506
541,2025-01-23,300323,华灿光电,0.07321653
542,2025-01-27,2117,东港股份,0.07311562
543,2025-01-27,600868,梅雁吉祥,0.07311022
544,2025-01-23,300085,银之杰,0.07297826
545,2025-01-27,300080,易成新能,0.07296449
546,2025-01-24,600187,国中水务,0.07288724
547,2025-01-23,688629,华丰科技,0.0728533
548,2025-01-23,688362,甬矽电子,0.07284978
549,2025-01-27,632,三木集团,0.07282984
550,2025-01-24,301021,英诺激光,0.072824806
551,2025-01-24,518,四环生物,0.07276103
552,2025-01-24,688362,甬矽电子,0.07274014
553,2025-01-23,2453,华软科技,0.0724754
554,2025-01-24,2717,岭南股份,0.07242447
555,2025-01-27,2611,东方精工,0.072413445
556,2025-01-27,300378,鼎捷数智,0.07237148
557,2025-01-24,688551,科威尔,0.07236692
558,2025-01-23,603988,中电电机,0.07235101
559,2025-01-27,300007,汉威科技,0.072164476
560,2025-01-27,688691,灿芯股份,0.07209605
561,2025-01-23,300805,电声股份,0.07208851
562,2025-01-24,300748,金力永磁,0.07203776
563,2025-01-27,688512,慧智微-U,0.07197246
564,2025-01-24,300592,华凯易佰,0.07195318
565,2025-01-23,688350,富淼科技,0.07189059
566,2025-01-27,2193,如意集团,0.07180458
567,2025-01-23,300913,兆龙互连,0.07175651
568,2025-01-23,603322,超讯通信,0.0717372
569,2025-01-24,600255,鑫科材料,0.0717361
570,2025-01-24,2862,实丰文化,0.07173169
571,2025-01-24,688408,中信博,0.07163146
572,2025-01-27,603887,城地香江,0.07156098
573,2025-01-24,300607,拓斯达,0.07155466
574,2025-01-24,300379,东方通,0.07153624
575,2025-01-24,856,冀东装备,0.0715141
576,2025-01-24,2678,珠江钢琴,0.07149321
577,2025-01-27,2358,森源电气,0.071472794
578,2025-01-27,300076,GQY视讯,0.07144475
579,2025-01-24,688717,艾罗能源,0.07143605
580,2025-01-23,600722,金牛化工,0.071311235
581,2025-01-23,600076,康欣新材,0.0713104
582,2025-01-24,688512,慧智微-U,0.07122487
583,2025-01-23,603278,大业股份,0.07120404
584,2025-01-23,2667,威领股份,0.07112411
585,2025-01-24,300473,德尔股份,0.07104629
586,2025-01-23,2862,实丰文化,0.07101378
587,2025-01-27,300437,清水源,0.07100037
588,2025-01-27,301366,一博科技,0.07095873
