,Datetime,code,name,bankuai,optimistic,pessimistic
1233,2025-01-27,SH.KC_300711,广哈通信,通信设备,3.999883,-2.8826945
1234,2025-01-27,SH.ZB_600705,中航产融,多元金融,3.9997249,-2.9474125
1235,2025-01-27,SH.KC_688539,高华科技,电子元件,3.9981751,-2.467447
1236,2025-01-27,SH.ZB_601798,蓝科高新,专用设备,3.9968908,-1.9047776
1237,2025-01-27,SZ.ZB_002642,荣联科技,互联网服务,3.994164,-3.04417
1238,2025-01-27,SH.KC_688496,清越科技,电子元件,3.9931834,-2.0494814
1239,2025-01-27,SH.KC_300758,七彩化学,化学制品,3.9915726,-3.111332
1240,2025-01-27,SZ.ZB_002269,美邦服饰,纺织服装,3.9913445,-1.9779865
1241,2025-01-27,SH.KC_688409,富创精密,半导体,3.9910614,-2.153816
1242,2025-01-27,SH.KC_300124,汇川技术,电子元件,3.990215,-2.8706453
1243,2025-01-27,SH.KC_301578,辰奕智能,消费电子,3.9891884,-2.4010088
1244,2025-01-27,SH.ZB_603308,应流股份,通用设备,3.9883673,-5.1376686
1245,2025-01-27,SH.KC_688253,英诺特,生物制品,3.9867148,-1.2240295
1246,2025-01-27,SH.ZB_603185,弘元绿能,光伏设备,3.9865136,-2.3801312
1247,2025-01-27,SZ.ZB_002625,光启技术,航天航空,3.9855645,-1.9098855
1248,2025-01-27,SH.KC_300035,中科电气,非金属材料,3.9729939,-2.5931861
1249,2025-01-27,SH.KC_688711,宏微科技,半导体,3.9704607,-2.073549
1250,2025-01-27,SH.KC_301310,鑫宏业,电网设备,3.9686055,-4.430513
1251,2025-01-27,SH.KC_301618,长联科技,化学制品,3.9648817,-2.0006697
1252,2025-01-27,SH.KC_688195,腾景科技,光学光电子,3.9620056,-3.1493762
1253,2025-01-27,SH.KC_301150,中一科技,电池,3.9608047,-2.0412688
1254,2025-01-27,SZ.ZB_000887,中鼎股份,汽车零部件,3.9593234,-3.1406245
1255,2025-01-27,SZ.ZB_002207,准油股份,采掘行业,3.9592073,-2.216812
1256,2025-01-27,SZ.ZB_002576,通达动力,电机,3.9576695,-2.493548
1257,2025-01-27,SH.KC_301307,美利信,通信设备,3.9560556,-2.3505478
1258,2025-01-27,SZ.ZB_000893,亚钾国际,化肥行业,3.9549515,-3.0364163
1259,2025-01-27,SZ.ZB_001207,联科科技,橡胶制品,3.9512873,-2.9956255
1260,2025-01-27,SH.KC_688662,富信科技,电子元件,3.9467902,-3.2501261
1261,2025-01-27,SZ.ZB_002082,万邦德,化学制药,3.9459734,-2.24204
1262,2025-01-27,SH.ZB_600156,华升股份,纺织服装,3.9444253,-2.1578681
1263,2025-01-27,SH.KC_300542,新晨科技,软件开发,3.9435015,-2.5767593
1264,2025-01-27,SZ.ZB_000014,沙河股份,房地产开发,3.9396658,-2.2230775
1265,2025-01-27,SZ.ZB_002334,英威腾,专用设备,3.936623,-2.584343
1266,2025-01-27,SZ.ZB_002843,泰嘉股份,消费电子,3.932178,-3.703387
1267,2025-01-27,SH.KC_301239,普瑞眼科,医疗服务,3.9306417,-3.252848
1268,2025-01-27,SH.KC_300757,罗博特科,专用设备,3.927113,-3.0056248
1269,2025-01-27,SH.KC_300887,谱尼测试,专业服务,3.9270864,-2.805047
1270,2025-01-27,SH.KC_300739,明阳电路,电子元件,3.9267554,-2.2444255
1271,2025-01-27,SZ.ZB_000897,津滨发展,房地产开发,3.9248915,-2.442757
1272,2025-01-27,SH.KC_301128,强瑞技术,专用设备,3.922905,-2.7917013
1273,2025-01-27,SZ.ZB_002633,申科股份,通用设备,3.921105,-2.8271942
1274,2025-01-27,SZ.ZB_000062,深圳华强,电子元件,3.9200993,-1.7062372
1275,2025-01-27,SH.ZB_600989,宝丰能源,化学原料,3.915575,-2.8695674
1276,2025-01-27,SH.ZB_603659,璞泰来,电池,3.9134681,-1.8886946
1277,2025-01-27,SH.KC_688719,爱科赛博,电源设备,3.9130077,-2.2866242
1278,2025-01-27,SZ.ZB_002524,光正眼科,医疗服务,3.9117799,-2.3297567
1279,2025-01-27,SZ.ZB_002780,三夫户外,纺织服装,3.910105,-1.974828
1280,2025-01-27,SH.KC_300820,英杰电气,电源设备,3.907244,-1.8845581
1281,2025-01-27,SH.KC_300162,雷曼光电,光学光电子,3.906913,-2.1824307
1282,2025-01-27,SZ.ZB_000935,四川双马,水泥建材,3.9006948,-2.4909961
1283,2025-01-27,SH.KC_301205,联特科技,光学光电子,3.8987503,-3.6176205
1284,2025-01-27,SH.KC_688567,孚能科技,电池,3.8964972,-2.3087122
1285,2025-01-27,SH.ZB_601127,赛力斯,汽车整车,3.8958101,-2.434278
1286,2025-01-27,SH.ZB_603273,天元智能,专用设备,3.8946762,-2.8088715
1287,2025-01-27,SH.KC_688530,欧莱新材,半导体,3.89297,-1.887675
1288,2025-01-27,SH.KC_300674,宇信科技,互联网服务,3.8905575,-3.4043934
1289,2025-01-27,SH.ZB_603825,华扬联众,文化传媒,3.8879485,-2.7625597
1290,2025-01-27,SH.KC_301153,中科江南,软件开发,3.8841903,-3.0132663
1291,2025-01-27,SH.KC_300529,健帆生物,医疗器械,3.8819864,-1.5285422
1292,2025-01-27,SH.KC_300943,春晖智控,通用设备,3.880094,-2.4224732
1293,2025-01-27,SH.KC_301628,强达电路,电子元件,3.8797827,-5.40779
1294,2025-01-27,SH.KC_688522,纳睿雷达,计算机设备,3.8790226,-2.301794
1295,2025-01-27,SH.KC_688661,和林微纳,半导体,3.8785696,-4.8228235
1296,2025-01-27,SH.ZB_600487,亨通光电,通信设备,3.8766756,-2.1330242
1297,2025-01-27,SH.KC_300448,浩云科技,互联网服务,3.8679032,-3.0052934
1298,2025-01-27,SH.KC_300032,金龙机电,消费电子,3.8646624,-2.0654495
1299,2025-01-27,SH.KC_300689,澄天伟业,通信设备,3.8636744,-2.5956533
1300,2025-01-27,SZ.ZB_002743,富煌钢构,水泥建材,3.863123,-2.7596407
1301,2025-01-27,SZ.ZB_002278,神开股份,专用设备,3.8613691,-2.2597709
1302,2025-01-27,SZ.ZB_002077,大港股份,半导体,3.8610399,-1.6599426
1303,2025-01-27,SH.KC_300411,金盾股份,专用设备,3.8595989,-2.2755687
1304,2025-01-27,SZ.ZB_002731,萃华珠宝,珠宝首饰,3.853908,-2.5972629
1305,2025-01-27,SH.KC_301327,华宝新能,电源设备,3.8532898,-1.3178242
1306,2025-01-27,SH.KC_301091,深城交,工程咨询服务,3.8518682,-2.2820477
1307,2025-01-27,SH.KC_301121,紫建电子,电池,3.8511052,-2.5322115
1308,2025-01-27,SH.KC_300723,一品红,化学制药,3.84873,-1.6551269
1309,2025-01-27,SZ.ZB_002084,海鸥住工,装修装饰,3.8476005,-2.4963474
1310,2025-01-27,SH.KC_688621,阳光诺和,医疗服务,3.846544,-2.2107613
1311,2025-01-27,SZ.ZB_002471,中超控股,电网设备,3.8460479,-2.0461004
1312,2025-01-27,SH.ZB_605058,澳弘电子,电子元件,3.8457499,-3.5820735
1313,2025-01-27,SH.KC_688528,秦川物联,仪器仪表,3.8448782,-2.2705054
1314,2025-01-27,SH.ZB_601211,国泰君安,证券,3.8427024,-2.0809705
1315,2025-01-27,SH.ZB_603031,安孚科技,电池,3.837213,-3.1108756
1316,2025-01-27,SH.KC_688368,晶丰明源,半导体,3.8368716,-2.186113
1317,2025-01-27,SH.KC_300078,思创医惠,互联网服务,3.8365722,-2.7716315
1318,2025-01-27,SZ.ZB_000697,炼石航空,航天航空,3.8354695,-1.8875916
1319,2025-01-27,SH.KC_300366,创意信息,软件开发,3.8353636,-2.8858747
1320,2025-01-27,SH.ZB_600678,四川金顶,水泥建材,3.829609,-2.2777383
1321,2025-01-27,SZ.ZB_001298,好上好,电子元件,3.8274856,-1.8719381
1322,2025-01-27,SH.KC_688551,科威尔,电源设备,3.8267941,-1.9995914
1323,2025-01-27,SH.KC_301110,青木科技,互联网服务,3.8225458,-4.3994293
1324,2025-01-27,SH.KC_300114,中航电测,航天航空,3.822422,-2.1948683
1325,2025-01-27,SH.KC_300557,理工光科,仪器仪表,3.821042,-3.050151
1326,2025-01-27,SH.KC_688063,派能科技,电池,3.8208113,-2.2549007
1327,2025-01-27,SH.KC_301085,亚康股份,互联网服务,3.8200333,-3.2655795
1328,2025-01-27,SZ.ZB_003031,中瓷电子,通信设备,3.8197398,-2.5027573
1329,2025-01-27,SH.KC_688326,经纬恒润-W,汽车零部件,3.817381,-2.816594
1330,2025-01-27,SH.KC_300975,商络电子,贸易行业,3.8159325,-2.1355581
1331,2025-01-27,SH.ZB_603121,华培动力,汽车零部件,3.8142934,-3.4647238
1332,2025-01-27,SH.ZB_600590,泰豪科技,电网设备,3.811568,-1.7927994
1333,2025-01-27,SZ.ZB_002402,和而泰,消费电子,3.8108482,-2.5619261
1334,2025-01-27,SH.KC_688549,中巨芯-U,电子化学品,3.8097858,-2.443693
1335,2025-01-27,SZ.ZB_000680,山推股份,工程机械,3.804736,-2.3203175
1336,2025-01-27,SH.KC_300355,蒙草生态,环保行业,3.8043916,-2.1877978
1337,2025-01-27,SH.ZB_600731,湖南海利,农药兽药,3.8041234,-2.9379985
1338,2025-01-27,SH.ZB_605133,嵘泰股份,汽车零部件,3.8014426,-3.3185046
1339,2025-01-27,SH.KC_301252,同星科技,通用设备,3.8011804,-3.3945065
1340,2025-01-27,SH.KC_688593,新相微,半导体,3.8007438,-2.3449135
1341,2025-01-27,SZ.ZB_002510,天汽模,汽车零部件,3.7997231,-1.9822925
1342,2025-01-27,SH.KC_300263,隆华科技,通用设备,3.7958264,-2.372464
1343,2025-01-27,SH.KC_301533,威马农机,专用设备,3.7893906,-1.7136892
1344,2025-01-27,SZ.ZB_002339,积成电子,电网设备,3.7887037,-2.0277672
1345,2025-01-27,SH.KC_300591,万里马,纺织服装,3.7882714,-2.052745
1346,2025-01-27,SH.KC_300176,鸿特科技,汽车零部件,3.7854984,-2.343821
1347,2025-01-27,SH.ZB_600791,京能置业,房地产开发,3.7852778,-2.484637
1348,2025-01-27,SH.KC_301041,金百泽,电子元件,3.7850096,-2.302004
1349,2025-01-27,SZ.ZB_002531,天顺风能,风电设备,3.781928,-1.6536143
1350,2025-01-27,SH.KC_300219,鸿利智汇,光学光电子,3.7810028,-2.1908596
1351,2025-01-27,SH.KC_301297,富乐德,半导体,3.7769423,-2.2120256
1352,2025-01-27,SZ.ZB_002232,启明信息,互联网服务,3.7752733,-2.1798778
1353,2025-01-27,SH.KC_300785,值得买,互联网服务,3.7726073,-3.5935268
1354,2025-01-27,SZ.ZB_002466,天齐锂业,能源金属,3.7723615,-1.7819816
1355,2025-01-27,SH.ZB_600689,上海三毛,纺织服装,3.7673056,-2.6736689
1356,2025-01-27,SH.KC_300862,蓝盾光电,仪器仪表,3.7657409,-2.052392
1357,2025-01-27,SH.ZB_603983,丸美生物,美容护理,3.762634,-2.2862957
1358,2025-01-27,SH.KC_688416,恒烁股份,半导体,3.7600412,-3.1312563
1359,2025-01-27,SH.KC_300617,安靠智电,电网设备,3.758514,-2.5517063
1360,2025-01-27,SZ.ZB_000810,创维数字,通信设备,3.7583919,-2.3452537
1361,2025-01-27,SH.ZB_603289,泰瑞机器,专用设备,3.7569687,-2.3223968
1362,2025-01-27,SH.ZB_603616,韩建河山,水泥建材,3.7557423,-2.7614474
1363,2025-01-27,SH.KC_300881,盛德鑫泰,钢铁行业,3.7544222,-2.3269894
1364,2025-01-27,SZ.ZB_002605,姚记科技,游戏,3.7527277,-2.646592
1365,2025-01-27,SH.KC_300384,三联虹普,专业服务,3.751433,-3.2510724
1366,2025-01-27,SH.KC_688698,伟创电气,专用设备,3.7499814,-4.0290747
1367,2025-01-27,SH.KC_300345,华民股份,光伏设备,3.7460938,-2.0826209
1368,2025-01-27,SZ.ZB_002384,东山精密,电子元件,3.7445216,-4.1893377
1369,2025-01-27,SH.ZB_601236,红塔证券,证券,3.7441015,-2.3086884
1370,2025-01-27,SH.KC_300727,润禾材料,化学制品,3.7440405,-3.1260922
1371,2025-01-27,SH.KC_301177,迪阿股份,珠宝首饰,3.7401497,-2.533721
1372,2025-01-27,SH.ZB_603138,海量数据,软件开发,3.739433,-3.7456162
1373,2025-01-27,SZ.ZB_002523,天桥起重,专用设备,3.7384644,-2.241005
1374,2025-01-27,SH.KC_688371,菲沃泰,电子元件,3.7383273,-2.335515
1375,2025-01-27,SZ.ZB_002225,濮耐股份,装修建材,3.7365303,-2.9376085
1376,2025-01-27,SH.ZB_600538,国发股份,农药兽药,3.7338078,-2.5337522
1377,2025-01-27,SH.KC_301499,维科精密,汽车零部件,3.7324846,-2.3795831
1378,2025-01-27,SZ.ZB_000560,我爱我家,房地产服务,3.726168,-2.5915892
1379,2025-01-27,SZ.ZB_002246,北化股份,化学制品,3.7240386,-2.0206418
1380,2025-01-27,SH.KC_688560,明冠新材,光伏设备,3.7236304,-2.1956604
1381,2025-01-27,SH.ZB_603533,掌阅科技,文化传媒,3.7228525,-3.0267677
1382,2025-01-27,SH.KC_300540,蜀道装备,专用设备,3.7222252,-1.9383875
1383,2025-01-27,SH.ZB_601615,明阳智能,风电设备,3.7211373,-1.5791852
1384,2025-01-27,SZ.ZB_002156,通富微电,半导体,3.71913,-2.3941376
1385,2025-01-27,SZ.ZB_001208,华菱线缆,电网设备,3.71871,-3.5620894
1386,2025-01-27,SH.KC_688682,霍莱沃,通信服务,3.7181883,-2.6028075
1387,2025-01-27,SZ.ZB_001201,东瑞股份,农牧饲渔,3.7158875,-2.5016465
1388,2025-01-27,SZ.ZB_000880,潍柴重机,通用设备,3.715612,-4.6191707
1389,2025-01-27,SZ.ZB_002921,联诚精密,汽车零部件,3.715548,-2.9964232
1390,2025-01-27,SH.KC_300426,唐德影视,文化传媒,3.7143617,-2.419297
1391,2025-01-27,SZ.ZB_002145,中核钛白,化学原料,3.7119508,-2.2303543
1392,2025-01-27,SZ.ZB_002366,融发核电,电源设备,3.7089558,-2.383053
1393,2025-01-27,SH.ZB_603214,爱婴室,商业百货,3.7070692,-3.497113
1394,2025-01-27,SH.ZB_603350,安乃达,电机,3.706701,-1.8787284
1395,2025-01-27,SZ.ZB_002582,好想你,食品饮料,3.706585,-4.7572412
1396,2025-01-27,SH.KC_300424,航新科技,航天航空,3.7056327,-1.8774418
1397,2025-01-27,SH.KC_300639,凯普生物,医疗器械,3.7055836,-2.0640216
1398,2025-01-27,SH.KC_300682,朗新集团,软件开发,3.7050157,-1.9455677
1399,2025-01-27,SH.KC_300964,本川智能,电子元件,3.703077,-2.6734962
1400,2025-01-27,SH.ZB_603086,先达股份,农药兽药,3.7026181,-1.7828896
1401,2025-01-27,SH.KC_300648,星云股份,电池,3.7005768,-1.9075004
1402,2025-01-27,SH.KC_300659,中孚信息,软件开发,3.7004457,-2.7249854
1403,2025-01-27,SH.KC_301591,肯特股份,塑料制品,3.7003531,-3.5863736
1404,2025-01-27,SH.ZB_600880,博瑞传播,教育,3.6950321,-2.40007
1405,2025-01-27,SZ.ZB_002982,湘佳股份,农牧饲渔,3.6950097,-2.7972467
1406,2025-01-27,SH.KC_300456,赛微电子,半导体,3.6947026,-2.1022916
1407,2025-01-27,SZ.ZB_002708,光洋股份,汽车零部件,3.693174,-2.860124
1408,2025-01-27,SH.ZB_600281,华阳新材,小金属,3.6881924,-2.2189188
1409,2025-01-27,SH.ZB_600178,东安动力,汽车零部件,3.6867096,-1.9966984
1410,2025-01-27,SH.KC_300552,万集科技,软件开发,3.6843941,-2.3219151
1411,2025-01-27,SH.ZB_605336,帅丰电器,家电行业,3.683044,-2.1283538
1412,2025-01-27,SZ.ZB_002407,多氟多,化学制品,3.6805153,-1.9875864
1413,2025-01-27,SH.KC_300756,金马游乐,旅游酒店,3.6795125,-3.102108
1414,2025-01-27,SH.ZB_603779,威龙股份,酿酒行业,3.6752925,-2.1499724
1415,2025-01-27,SZ.ZB_002148,北纬科技,通信服务,3.6750302,-3.8800397
1416,2025-01-27,SH.KC_688246,嘉和美康,医疗服务,3.6737175,-3.3564992
1417,2025-01-27,SZ.ZB_002431,棕榈股份,工程建设,3.6731825,-1.9043002
1418,2025-01-27,SH.KC_300047,天源迪科,软件开发,3.6728323,-2.6278489
1419,2025-01-27,SZ.ZB_001283,豪鹏科技,电池,3.6710784,-2.9003193
1420,2025-01-27,SH.ZB_603728,鸣志电器,电机,3.6699624,-3.4286313
1421,2025-01-27,SH.ZB_601012,隆基绿能,光伏设备,3.6689372,-2.2596674
1422,2025-01-27,SH.KC_688707,振华新材,电池,3.6671565,-1.9558027
1423,2025-01-27,SH.ZB_600259,广晟有色,小金属,3.6670492,-2.0049512
1424,2025-01-27,SZ.ZB_002208,合肥城建,房地产开发,3.6667256,-2.2003703
1425,2025-01-27,SH.KC_688351,微电生理-U,医疗器械,3.663671,-2.7682328
1426,2025-01-27,SH.KC_688016,心脉医疗,医疗器械,3.6630795,-2.0677648
1427,2025-01-27,SZ.ZB_002686,亿利达,通用设备,3.6627605,-1.9497203
1428,2025-01-27,SH.ZB_603703,盛洋科技,光学光电子,3.66164,-3.0922623
1429,2025-01-27,SH.KC_300953,震裕科技,电池,3.6615775,-5.9617677
1430,2025-01-27,SZ.ZB_002543,万和电气,家电行业,3.6540656,-2.3266883
1431,2025-01-27,SH.KC_688768,容知日新,仪器仪表,3.651905,-3.218619
1432,2025-01-27,SH.ZB_603375,盛景微,电子元件,3.6512747,-1.7039567
1433,2025-01-27,SZ.ZB_002214,大立科技,电子元件,3.6462574,-1.5518197
1434,2025-01-27,SH.ZB_600458,时代新材,风电设备,3.6457672,-2.0814276
1435,2025-01-27,SZ.ZB_002020,京新药业,化学制药,3.6457152,-2.0508397
1436,2025-01-27,SH.KC_688249,晶合集成,半导体,3.642355,-3.0546172
1437,2025-01-27,SH.ZB_600661,昂立教育,教育,3.6415324,-1.869898
1438,2025-01-27,SH.KC_300447,全信股份,电网设备,3.641118,-2.0458508
1439,2025-01-27,SH.ZB_600577,精达股份,电网设备,3.6405742,-3.2668955
1440,2025-01-27,SH.KC_300235,方直科技,软件开发,3.639351,-3.186848
1441,2025-01-27,SZ.ZB_000750,国海证券,证券,3.6387696,-2.1967754
1442,2025-01-27,SH.KC_300576,容大感光,电子化学品,3.637764,-2.449603
1443,2025-01-27,SH.KC_300775,三角防务,航天航空,3.6376,-1.8466089
1444,2025-01-27,SH.ZB_603810,丰山集团,农药兽药,3.6362543,-3.1364725
1445,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,3.6345646,-1.5940772
1446,2025-01-27,SZ.ZB_000723,美锦能源,煤炭行业,3.634341,-2.2024865
1447,2025-01-27,SH.KC_300947,德必集团,专业服务,3.633827,-3.0829742
1448,2025-01-27,SH.KC_300673,佩蒂股份,农牧饲渔,3.6334813,-2.6774604
1449,2025-01-27,SH.KC_301112,信邦智能,专用设备,3.6319792,-2.618677
1450,2025-01-27,SH.KC_301111,粤万年青,中药,3.6305473,-2.4415216
1451,2025-01-27,SH.KC_300283,温州宏丰,电网设备,3.6290317,-1.9914697
1452,2025-01-27,SH.ZB_600537,亿晶光电,光伏设备,3.6273553,-1.8269721
1453,2025-01-27,SH.ZB_603085,天成自控,汽车零部件,3.6258593,-1.7910049
1454,2025-01-27,SH.KC_300107,建新股份,化学制品,3.6241026,-2.279454
1455,2025-01-27,SH.ZB_603662,柯力传感,仪器仪表,3.6224933,-4.2906227
1456,2025-01-27,SH.KC_688556,高测股份,光伏设备,3.6221445,-1.4695607
1457,2025-01-27,SH.ZB_600797,浙大网新,互联网服务,3.6212788,-2.764739
1458,2025-01-27,SH.KC_688385,复旦微电,半导体,3.6175802,-2.1541185
1459,2025-01-27,SH.ZB_600149,廊坊发展,电力行业,3.6158295,-3.0465152
1460,2025-01-27,SZ.ZB_000829,天音控股,贸易行业,3.6141112,-1.7676764
1461,2025-01-15,SH.KC_688667,菱电电控,汽车零部件,3.6139653,-2.5057642
1462,2025-01-27,SH.ZB_600006,东风股份,汽车整车,3.612946,-2.2072332
1463,2025-01-27,SH.KC_301365,矩阵股份,装修装饰,3.6041603,-2.5550327
1464,2025-01-27,SH.KC_301169,零点有数,专业服务,3.6025777,-2.1478581
1465,2025-01-27,SH.KC_300790,宇瞳光学,光学光电子,3.5999432,-3.6582894
1466,2025-01-27,SZ.ZB_002171,楚江新材,有色金属,3.5997005,-2.3993678
1467,2025-01-27,SH.KC_688418,震有科技,通信设备,3.5971165,-2.553273
1468,2025-01-27,SH.KC_300938,信测标准,专业服务,3.596343,-4.0018454
1469,2025-01-27,SH.KC_300567,精测电子,仪器仪表,3.5949574,-1.7377899
1470,2025-01-27,SH.KC_301389,隆扬电子,电子元件,3.594777,-2.7313168
1471,2025-01-27,SZ.ZB_002825,纳尔股份,塑料制品,3.5936103,-3.0058842
1472,2025-01-27,SH.ZB_600363,联创光电,光学光电子,3.5931573,-3.2984965
1473,2025-01-27,SH.KC_300865,大宏立,专用设备,3.5907016,-2.1490014
1474,2025-01-27,SH.KC_300210,森远股份,环保行业,3.5903902,-2.269557
1475,2025-01-27,SH.KC_300354,东华测试,仪器仪表,3.5893128,-3.6853411
1476,2025-01-27,SZ.ZB_002718,友邦吊顶,装修建材,3.5878153,-5.9414363
1477,2025-01-27,SZ.ZB_002016,世荣兆业,房地产开发,3.5853817,-1.9610416
1478,2025-01-27,SH.KC_300531,优博讯,计算机设备,3.5842597,-2.3735282
1479,2025-01-27,SH.ZB_600316,洪都航空,航天航空,3.5841823,-2.2851067
1480,2025-01-27,SH.KC_300185,通裕重工,风电设备,3.5828457,-2.1035774
1481,2025-01-27,SH.ZB_601059,信达证券,证券,3.5811453,-1.9806578
1482,2025-01-27,SH.ZB_600841,动力新科,汽车整车,3.5792603,-1.7584373
1483,2025-01-27,SH.KC_688659,元琛科技,环保行业,3.579025,-2.9691265
1484,2025-01-27,SZ.ZB_002389,航天彩虹,航天航空,3.5775616,-2.2353497
1485,2025-01-27,SZ.ZB_000981,山子高科,汽车零部件,3.575699,-1.3980752
1486,2025-01-27,SH.KC_688448,磁谷科技,通用设备,3.575164,-2.4432383
1487,2025-01-27,SH.KC_688012,中微公司,半导体,3.5743937,-2.1053455
1488,2025-01-27,SH.KC_301171,易点天下,互联网服务,3.5715237,-4.541089
1489,2025-01-27,SH.ZB_600630,龙头股份,纺织服装,3.5701752,-2.1947227
1490,2025-01-27,SZ.ZB_002377,国创高新,化学制品,3.5689564,-2.663927
1491,2025-01-27,SZ.ZB_002506,协鑫集成,光伏设备,3.5689101,-2.4803154
1492,2025-01-27,SH.KC_300835,龙磁科技,小金属,3.565979,-4.699629
1493,2025-01-27,SH.KC_688041,海光信息,半导体,3.5643487,-1.8126726
1494,2025-01-27,SH.ZB_600215,派斯林,通用设备,3.563045,-3.1980693
1495,2025-01-27,SH.ZB_603089,正裕工业,汽车零部件,3.5601423,-3.7138577
1496,2025-01-27,SH.ZB_603583,捷昌驱动,专用设备,3.5597935,-2.9241312
1497,2025-01-27,SZ.ZB_000753,漳州发展,汽车服务,3.5581543,-2.5471504
1498,2025-01-27,SZ.ZB_002571,德力股份,家用轻工,3.5568178,-2.294505
1499,2025-01-27,SH.KC_688450,光格科技,仪器仪表,3.5551043,-2.3011398
1500,2025-01-27,SH.KC_301328,维峰电子,电子元件,3.5538435,-2.9939473
1501,2025-01-27,SH.ZB_600600,青岛啤酒,酿酒行业,3.5523713,-1.8352327
1502,2025-01-27,SH.ZB_600058,五矿发展,贸易行业,3.5503178,-2.1786988
1503,2025-01-27,SH.ZB_603668,天马科技,农牧饲渔,3.548734,-3.3843439
1504,2025-01-27,SH.KC_300434,金石亚药,化学制药,3.5450907,-2.3015242
1505,2025-01-27,SH.ZB_603159,上海亚虹,专用设备,3.542903,-2.0697062
1506,2025-01-27,SZ.ZB_000862,银星能源,电力行业,3.5425022,-2.4144475
1507,2025-01-27,SH.KC_688523,航天环宇,航天航空,3.5420747,-2.225148
1508,2025-01-27,SH.KC_300738,奥飞数据,互联网服务,3.5408556,-3.8200288
1509,2025-01-27,SH.KC_300883,龙利得,造纸印刷,3.5408468,-2.6503816
1510,2025-01-27,SH.KC_688375,国博电子,电子元件,3.5375848,-2.3486078
1511,2025-01-27,SH.KC_300271,华宇软件,互联网服务,3.537354,-2.7424936
1512,2025-01-27,SH.KC_688126,沪硅产业,半导体,3.5366745,-1.6975502
1513,2025-01-27,SH.KC_688050,爱博医疗,医疗器械,3.5362468,-2.7644033
1514,2025-01-27,SH.ZB_600770,综艺股份,综合行业,3.5332396,-2.1244836
1515,2025-01-27,SH.KC_300564,筑博设计,工程咨询服务,3.5328462,-2.6042202
1516,2025-01-27,SH.KC_688027,国盾量子,通信设备,3.531988,-2.6178126
1517,2025-01-27,SH.ZB_600962,国投中鲁,食品饮料,3.5314097,-2.011387
1518,2025-01-27,SH.ZB_603626,科森科技,消费电子,3.5271003,-2.0010996
1519,2025-01-27,SH.KC_300691,联合光电,光学光电子,3.5260768,-2.6228616
1520,2025-01-27,SZ.ZB_002189,中光学,光学光电子,3.5242558,-1.7884746
1521,2025-01-27,SH.KC_688206,概伦电子,软件开发,3.523071,-2.9048028
1522,2025-01-27,SZ.ZB_000565,渝三峡Ａ,化学制品,3.5221531,-2.6203415
1523,2025-01-27,SH.ZB_603408,建霖家居,装修装饰,3.520678,-2.9698474
1524,2025-01-27,SH.ZB_600643,爱建集团,多元金融,3.519453,-2.4284546
1525,2025-01-27,SZ.ZB_002421,达实智能,软件开发,3.5161004,-2.3706715
1526,2025-01-27,SZ.ZB_001311,多利科技,汽车零部件,3.5159812,-2.1472957
1527,2025-01-27,SZ.ZB_002859,洁美科技,电子元件,3.5159335,-1.7399496
1528,2025-01-27,SH.ZB_603032,德新科技,电池,3.5157309,-1.810456
1529,2025-01-27,SH.KC_300732,设研院,工程咨询服务,3.5152748,-2.5435646
1530,2025-01-27,SH.ZB_600686,金龙汽车,汽车整车,3.5136194,-2.7216961
1531,2025-01-27,SH.ZB_601698,中国卫通,通信服务,3.5130665,-2.33229
1532,2025-01-27,SZ.ZB_002390,信邦制药,中药,3.5106301,-2.7971385
1533,2025-01-27,SH.KC_301285,鸿日达,电子元件,3.5103023,-1.941009
1534,2025-01-27,SH.KC_688503,聚和材料,光伏设备,3.5088584,-2.5215502
1535,2025-01-27,SH.ZB_603270,金帝股份,通用设备,3.5033643,-3.0360723
1536,2025-01-27,SH.KC_688028,沃尔德,通用设备,3.5023227,-3.0669606
1537,2025-01-27,SH.KC_301321,翰博高新,光学光电子,3.5003483,-2.4665563
1538,2025-01-27,SH.KC_301603,乔锋智能,通用设备,3.4999342,-2.545549
1539,2025-01-27,SH.KC_300539,横河精密,塑料制品,3.499879,-2.823185
1540,2025-01-27,SH.ZB_603082,北自科技,通用设备,3.4949467,-3.770795
1541,2025-01-27,SZ.ZB_000558,莱茵体育,旅游酒店,3.4939556,-2.695538
1542,2025-01-27,SZ.ZB_002281,光迅科技,通信设备,3.4935446,-1.993788
1543,2025-01-27,SH.KC_300264,佳创视讯,互联网服务,3.4923582,-2.9118962
1544,2025-01-27,SH.KC_301360,荣旗科技,专用设备,3.4916356,-2.1083999
1545,2025-01-27,SH.ZB_601136,首创证券,证券,3.484355,-2.4683695
1546,2025-01-27,SZ.ZB_001287,中电港,贸易行业,3.482212,-2.516203
1547,2025-01-27,SZ.ZB_002209,达 意 隆,专用设备,3.4812524,-3.020341
1548,2025-01-27,SH.ZB_601456,国联证券,证券,3.4799442,-1.9595809
1549,2025-01-27,SH.KC_688096,京源环保,环保行业,3.4799085,-2.5961478
1550,2025-01-27,SZ.ZB_002501,利源股份,有色金属,3.4787536,-2.3532233
1551,2025-01-27,SH.KC_300992,泰福泵业,通用设备,3.4776137,-2.5289319
1552,2025-01-27,SH.KC_300626,华瑞股份,电机,3.4767852,-2.1963184
