,Datetime,code,name,bankuai,expext
29,2025-01-24,SH.ZB_600421,华嵘控股,通用设备,-0.70217586
30,2025-01-27,SH.KC_300159,新研股份,航天航空,-0.7575892
31,2025-01-27,SH.ZB_600246,万通发展,房地产开发,-0.7826977
32,2025-01-27,SH.ZB_603813,原尚股份,物流行业,-0.82428473
33,2025-01-24,SH.KC_688253,英诺特,生物制品,-0.8317316
34,2025-01-24,SZ.ZB_002693,双成药业,生物制品,-0.863244
35,2025-01-27,SH.ZB_600193,创兴资源,装修装饰,-0.91697925
36,2025-01-27,SH.ZB_600243,青海华鼎,通用设备,-0.91882163
37,2025-01-27,SZ.ZB_002199,东晶电子,电子元件,-0.961457
38,2025-01-24,SZ.ZB_002762,金发拉比,纺织服装,-0.9649545
39,2025-01-27,SZ.ZB_001270,铖昌科技,半导体,-0.9885425
40,2025-01-24,SH.ZB_600753,庚星股份,贸易行业,-0.9972792
41,2025-01-24,SZ.ZB_002306,中科云网,旅游酒店,-1.0148354
42,2025-01-27,SH.KC_300110,华仁药业,化学制药,-1.0331346
43,2025-01-27,SH.KC_300902,国安达,专用设备,-1.0412538
44,2025-01-27,SZ.ZB_002253,川大智胜,软件开发,-1.0642412
45,2025-01-27,SZ.ZB_002305,南国置业,房地产开发,-1.0825146
46,2025-01-24,SH.ZB_600129,太极集团,中药,-1.0877726
47,2025-01-27,SH.ZB_600811,东方集团,农牧饲渔,-1.1011478
48,2025-01-27,SZ.ZB_000903,云内动力,汽车零部件,-1.1029648
49,2025-01-24,SZ.ZB_002373,千方科技,互联网服务,-1.1219423
50,2025-01-27,SZ.ZB_000004,国华网安,软件开发,-1.1264583
51,2025-01-24,SZ.ZB_000488,晨鸣纸业,造纸印刷,-1.1434615
52,2025-01-27,SZ.ZB_003032,传智教育,教育,-1.1446456
53,2025-01-27,SH.ZB_605081,太和水,环保行业,-1.1461623
54,2025-01-24,SH.ZB_600238,海南椰岛,酿酒行业,-1.1515858
55,2025-01-27,SZ.ZB_002693,双成药业,生物制品,-1.1891507
56,2025-01-24,SH.ZB_600228,返利科技,互联网服务,-1.1961784
57,2025-01-24,SH.KC_300437,清水源,化学制品,-1.2067605
58,2025-01-24,SZ.ZB_000822,山东海化,化学原料,-1.2072812
59,2025-01-27,SH.ZB_600355,精伦电子,通信设备,-1.2174689
60,2025-01-27,SZ.ZB_002058,威尔泰,电网设备,-1.2200981
61,2025-01-27,SZ.ZB_000736,中交地产,房地产开发,-1.223968
62,2025-01-24,SH.ZB_600355,精伦电子,通信设备,-1.2333426
63,2025-01-24,SH.ZB_603398,沐邦高科,光伏设备,-1.2510026
64,2025-01-27,SH.ZB_600315,上海家化,美容护理,-1.2717465
65,2025-01-24,SH.KC_688053,思科瑞,电子元件,-1.2816068
66,2025-01-24,SH.KC_688062,迈威生物-U,生物制品,-1.2964325
67,2025-01-27,SZ.ZB_002519,银河电子,通信设备,-1.3015347
68,2025-01-27,SH.ZB_603177,德创环保,环保行业,-1.3198485
69,2025-01-24,SZ.ZB_000595,宝塔实业,通用设备,-1.3306465
70,2025-01-24,SH.ZB_600800,渤海化学,化学制品,-1.3348738
71,2025-01-27,SH.KC_688053,思科瑞,电子元件,-1.3441586
72,2025-01-27,SH.KC_300391,长药控股,中药,-1.3445626
73,2025-01-27,SH.KC_301502,华阳智能,电机,-1.3488644
74,2025-01-24,SZ.ZB_000903,云内动力,汽车零部件,-1.3608105
75,2025-01-24,SH.KC_688276,百克生物,生物制品,-1.3636808
76,2025-01-24,SH.ZB_603682,锦和商管,房地产服务,-1.3758272
77,2025-01-24,SH.ZB_603838,四通股份,装修建材,-1.3794491
78,2025-01-24,SH.ZB_603177,德创环保,环保行业,-1.3853357
79,2025-01-27,SH.KC_301030,仕净科技,专用设备,-1.3978534
80,2025-01-24,SZ.ZB_000906,浙商中拓,物流行业,-1.4108406
81,2025-01-27,SH.ZB_600421,华嵘控股,通用设备,-1.4182683
82,2025-01-24,SH.ZB_603868,飞科电器,家电行业,-1.4294813
83,2025-01-24,SH.KC_301487,盟固利,电池,-1.4400657
84,2025-01-24,SH.ZB_603389,亚振家居,装修建材,-1.4493856
85,2025-01-24,SH.KC_300463,迈克生物,医疗器械,-1.4515119
86,2025-01-24,SH.KC_688408,中信博,光伏设备,-1.454375
87,2025-01-27,SZ.ZB_002529,海源复材,专用设备,-1.4596853
88,2025-01-24,SZ.ZB_000799,酒鬼酒,酿酒行业,-1.4685447
89,2025-01-27,SH.KC_300741,华宝股份,食品饮料,-1.4766759
90,2025-01-27,SH.KC_300569,天能重工,风电设备,-1.4767381
91,2025-01-27,SH.ZB_600655,豫园股份,珠宝首饰,-1.4798222
92,2025-01-24,SH.ZB_600702,舍得酒业,酿酒行业,-1.4854306
93,2025-01-24,SH.KC_300997,欢乐家,食品饮料,-1.4902338
94,2025-01-24,SH.KC_688511,天微电子,电子元件,-1.4985534
95,2025-01-24,SH.KC_300425,中建环能,环保行业,-1.5069782
96,2025-01-27,SH.KC_300437,清水源,化学制品,-1.5213861
97,2025-01-24,SZ.ZB_002542,中化岩土,工程建设,-1.5239569
98,2025-01-27,SH.ZB_600636,国新文化,教育,-1.5242723
99,2025-01-24,SH.ZB_600807,济高发展,医疗器械,-1.529882
100,2025-01-27,SH.KC_300091,金通灵,通用设备,-1.5302835
101,2025-01-24,SZ.ZB_000753,漳州发展,汽车服务,-1.5540214
102,2025-01-24,SH.ZB_600243,青海华鼎,通用设备,-1.5616947
103,2025-01-27,SH.KC_688511,天微电子,电子元件,-1.575071
104,2025-01-27,SZ.ZB_002055,得润电子,消费电子,-1.5855076
105,2025-01-27,SZ.ZB_000488,晨鸣纸业,造纸印刷,-1.5911934
106,2025-01-27,SH.ZB_600129,太极集团,中药,-1.5950763
107,2025-01-24,SH.ZB_600725,云维股份,煤炭行业,-1.6002897
108,2025-01-27,SZ.ZB_002713,东易日盛,装修装饰,-1.6015284
109,2025-01-27,SH.ZB_600228,返利科技,互联网服务,-1.60232
110,2025-01-24,SH.ZB_600280,中央商场,商业百货,-1.6024709
111,2025-01-27,SH.ZB_600884,杉杉股份,电子元件,-1.6107
112,2025-01-24,SH.ZB_600696,岩石股份,酿酒行业,-1.6166011
113,2025-01-27,SH.ZB_600202,哈空调,电源设备,-1.6203738
114,2025-01-27,SH.KC_300477,合纵科技,电网设备,-1.6316855
115,2025-01-24,SZ.ZB_002458,益生股份,农牧饲渔,-1.6387407
116,2025-01-24,SH.KC_300261,雅本化学,农药兽药,-1.6446486
117,2025-01-24,SZ.ZB_002603,以岭药业,中药,-1.6449206
118,2025-01-27,SZ.ZB_000008,神州高铁,交运设备,-1.6466696
119,2025-01-27,SZ.ZB_000691,亚太实业,化学制品,-1.6468374
120,2025-01-24,SH.KC_300477,合纵科技,电网设备,-1.6511157
121,2025-01-27,SH.ZB_603690,至纯科技,专用设备,-1.6584992
122,2025-01-24,SH.KC_301152,天力锂能,电池,-1.659026
123,2025-01-24,SH.ZB_600202,哈空调,电源设备,-1.6607964
124,2025-01-24,SZ.ZB_002471,中超控股,电网设备,-1.6614792
125,2025-01-24,SZ.ZB_000826,启迪环境,环保行业,-1.6617198
126,2025-01-24,SH.KC_300190,维尔利,环保行业,-1.6630387
127,2025-01-24,SZ.ZB_002667,威领股份,能源金属,-1.6673025
128,2025-01-24,SH.ZB_600811,东方集团,农牧饲渔,-1.6690722
129,2025-01-27,SH.KC_688253,英诺特,生物制品,-1.6753793
130,2025-01-24,SZ.ZB_000566,海南海药,化学制药,-1.6815957
131,2025-01-24,SH.ZB_600452,涪陵电力,电力行业,-1.68783
132,2025-01-24,SH.ZB_600199,金种子酒,酿酒行业,-1.6930012
133,2025-01-24,SZ.ZB_000008,神州高铁,交运设备,-1.6938872
134,2025-01-24,SH.KC_300530,领湃科技,电池,-1.6940985
135,2025-01-24,SZ.ZB_002210,飞马国际,环保行业,-1.6965971
136,2025-01-24,SZ.ZB_002096,易普力,化学制品,-1.6967021
137,2025-01-24,SZ.ZB_000670,盈方微,半导体,-1.6988661
138,2025-01-24,SH.ZB_600246,万通发展,房地产开发,-1.7027017
139,2025-01-24,SH.KC_300896,爱美客,美容护理,-1.7084525
140,2025-01-24,SZ.ZB_000695,滨海能源,造纸印刷,-1.7135694
141,2025-01-27,SH.KC_688062,迈威生物-U,生物制品,-1.7141383
142,2025-01-24,SZ.ZB_002342,巨力索具,通用设备,-1.7170913
143,2025-01-24,SZ.ZB_002121,科陆电子,电网设备,-1.7221756
144,2025-01-24,SH.KC_300591,万里马,纺织服装,-1.7227154
145,2025-01-24,SH.KC_688137,近岸蛋白,生物制品,-1.723669
146,2025-01-24,SZ.ZB_002529,海源复材,专用设备,-1.7241087
147,2025-01-27,SH.KC_301062,上海艾录,包装材料,-1.7241739
148,2025-01-24,SH.KC_300705,九典制药,化学制药,-1.7267946
149,2025-01-24,SZ.ZB_000796,凯撒旅业,旅游酒店,-1.7273257
150,2025-01-24,SH.ZB_600185,格力地产,房地产开发,-1.7275229
151,2025-01-24,SZ.ZB_002272,川润股份,工程机械,-1.7282284
152,2025-01-27,SH.ZB_603868,飞科电器,家电行业,-1.7285396
153,2025-01-27,SH.ZB_600423,柳化股份,化学原料,-1.7323719
154,2025-01-24,SH.ZB_600843,上工申贝,专用设备,-1.7354336
155,2025-01-24,SH.ZB_600475,华光环能,电源设备,-1.744428
156,2025-01-24,SH.ZB_603208,江山欧派,装修建材,-1.7470728
157,2025-01-27,SH.KC_688559,海目星,专用设备,-1.7473584
158,2025-01-24,SH.ZB_603057,紫燕食品,食品饮料,-1.750508
159,2025-01-24,SZ.ZB_002256,兆新股份,电网设备,-1.7514739
160,2025-01-24,SH.ZB_600678,四川金顶,水泥建材,-1.7524574
161,2025-01-27,SZ.ZB_002373,千方科技,互联网服务,-1.7542843
162,2025-01-24,SH.ZB_600187,国中水务,公用事业,-1.7549412
163,2025-01-24,SH.ZB_601828,美凯龙,商业百货,-1.7553561
164,2025-01-24,SH.ZB_600935,华塑股份,化学原料,-1.7562717
165,2025-01-24,SZ.ZB_002895,川恒股份,化学原料,-1.7611848
166,2025-01-27,SZ.ZB_000517,荣安地产,房地产开发,-1.7612745
167,2025-01-24,SH.ZB_600372,中航机载,航天航空,-1.7625123
168,2025-01-24,SH.KC_301566,达利凯普,电子元件,-1.7643573
169,2025-01-27,SH.ZB_603389,亚振家居,装修建材,-1.7660488
170,2025-01-24,SH.ZB_601199,江南水务,公用事业,-1.7685841
171,2025-01-27,SZ.ZB_002603,以岭药业,中药,-1.7689102
172,2025-01-24,SH.KC_688793,倍轻松,家电行业,-1.7708082
173,2025-01-27,SH.KC_300370,安控科技,仪器仪表,-1.7716516
174,2025-01-24,SH.ZB_600759,洲际油气,石油行业,-1.7722929
175,2025-01-27,SH.KC_688066,航天宏图,航天航空,-1.7727662
176,2025-01-24,SH.KC_300569,天能重工,风电设备,-1.7755456
177,2025-01-24,SH.KC_300985,致远新能,通用设备,-1.7768912
178,2025-01-24,SZ.ZB_003016,欣贺股份,纺织服装,-1.7775137
179,2025-01-24,SZ.ZB_002726,龙大美食,食品饮料,-1.7776496
180,2025-01-24,SZ.ZB_002855,捷荣技术,消费电子,-1.7782695
181,2025-01-24,SH.KC_300080,易成新能,通用设备,-1.7793741
182,2025-01-24,SH.ZB_605388,均瑶健康,食品饮料,-1.7793927
183,2025-01-24,SH.ZB_605089,味知香,食品饮料,-1.7803345
184,2025-01-24,SH.ZB_603366,日出东方,家电行业,-1.7833482
185,2025-01-27,SZ.ZB_000016,深康佳Ａ,家电行业,-1.7865766
186,2025-01-24,SH.KC_688047,龙芯中科,半导体,-1.7872903
187,2025-01-24,SH.KC_300256,星星科技,消费电子,-1.7876585
188,2025-01-27,SH.ZB_600724,宁波富达,房地产开发,-1.7892954
189,2025-01-24,SH.KC_300601,康泰生物,生物制品,-1.7895484
190,2025-01-27,SZ.ZB_002414,高德红外,电子元件,-1.7904464
191,2025-01-27,SZ.ZB_002004,华邦健康,农药兽药,-1.7909586
192,2025-01-27,SH.KC_300256,星星科技,消费电子,-1.793528
193,2025-01-24,SZ.ZB_000659,珠海中富,包装材料,-1.7945458
194,2025-01-24,SH.ZB_600827,百联股份,商业百货,-1.7950175
195,2025-01-24,SH.ZB_600775,南京熊猫,通信设备,-1.796937
196,2025-01-24,SZ.ZB_000428,华天酒店,旅游酒店,-1.797162
197,2025-01-27,SZ.ZB_002724,海洋王,电子元件,-1.7992563
198,2025-01-24,SH.ZB_603866,桃李面包,食品饮料,-1.799491
199,2025-01-24,SH.KC_301062,上海艾录,包装材料,-1.7995116
200,2025-01-24,SH.ZB_603288,海天味业,食品饮料,-1.8000469
201,2025-01-24,SH.ZB_600886,国投电力,电力行业,-1.8009169
202,2025-01-24,SH.KC_300892,品渥食品,食品饮料,-1.8012304
203,2025-01-24,SH.ZB_603517,绝味食品,食品饮料,-1.801867
204,2025-01-27,SH.ZB_603288,海天味业,食品饮料,-1.8019674
205,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,-1.8020041
206,2025-01-27,SH.KC_301566,达利凯普,电子元件,-1.8043002
207,2025-01-24,SH.KC_300198,纳川股份,装修建材,-1.8046234
208,2025-01-27,SH.ZB_600596,新安股份,农药兽药,-1.8069699
209,2025-01-24,SH.KC_300471,厚普股份,专用设备,-1.8088903
210,2025-01-24,SH.KC_688311,盟升电子,通信设备,-1.8105032
211,2025-01-24,SH.ZB_600189,泉阳泉,食品饮料,-1.8111272
212,2025-01-24,SH.KC_300438,鹏辉能源,电池,-1.8116229
213,2025-01-27,SH.KC_688658,悦康药业,化学制药,-1.8131365
214,2025-01-24,SZ.ZB_003013,地铁设计,工程咨询服务,-1.8142216
215,2025-01-24,SH.ZB_600053,九鼎投资,多元金融,-1.8159595
216,2025-01-27,SH.ZB_600280,中央商场,商业百货,-1.8164144
217,2025-01-27,SZ.ZB_000701,厦门信达,商业百货,-1.8207381
218,2025-01-24,SZ.ZB_002234,民和股份,农牧饲渔,-1.8224776
219,2025-01-24,SH.ZB_603977,国泰集团,化学制品,-1.8241996
220,2025-01-24,SH.KC_300829,金丹科技,食品饮料,-1.8243939
221,2025-01-24,SH.KC_300957,贝泰妮,美容护理,-1.82604
222,2025-01-24,SH.ZB_600067,冠城新材,电网设备,-1.8261667
223,2025-01-24,SZ.ZB_000929,兰州黄河,酿酒行业,-1.8277712
224,2025-01-27,SZ.ZB_002030,达安基因,医疗器械,-1.8279976
225,2025-01-24,SH.KC_300066,三川智慧,仪器仪表,-1.828688
226,2025-01-24,SH.KC_300040,九洲集团,电网设备,-1.8336535
227,2025-01-24,SZ.ZB_002849,威星智能,仪器仪表,-1.8342893
228,2025-01-24,SH.KC_300581,晨曦航空,航天航空,-1.8352041
229,2025-01-24,SH.ZB_600405,动力源,电源设备,-1.835429
230,2025-01-27,SH.KC_300827,上能电气,光伏设备,-1.8362645
231,2025-01-24,SH.ZB_605296,神农集团,农牧饲渔,-1.8368591
232,2025-01-24,SH.ZB_601228,广州港,航运港口,-1.8380228
233,2025-01-24,SH.KC_300101,振芯科技,通信设备,-1.8393536
234,2025-01-27,SZ.ZB_002932,明德生物,医疗器械,-1.8412094
235,2025-01-24,SH.ZB_600624,复旦复华,综合行业,-1.8439088
236,2025-01-27,SZ.ZB_002317,众生药业,中药,-1.8440634
237,2025-01-24,SH.ZB_600076,康欣新材,装修建材,-1.8454278
238,2025-01-24,SZ.ZB_002561,徐家汇,商业百货,-1.8474119
239,2025-01-24,SH.KC_300429,强力新材,电子化学品,-1.8494004
240,2025-01-24,SZ.ZB_000059,华锦股份,石油行业,-1.8496699
241,2025-01-24,SH.ZB_600336,澳柯玛,家电行业,-1.8499845
242,2025-01-27,SH.ZB_600305,恒顺醋业,食品饮料,-1.8500097
243,2025-01-24,SH.KC_301355,南王科技,造纸印刷,-1.8503447
244,2025-01-24,SZ.ZB_000516,国际医学,医疗服务,-1.850697
245,2025-01-24,SZ.ZB_002466,天齐锂业,能源金属,-1.8533938
246,2025-01-24,SZ.ZB_002460,赣锋锂业,能源金属,-1.8554572
247,2025-01-24,SH.KC_300685,艾德生物,医疗器械,-1.8564804
248,2025-01-24,SH.ZB_601633,长城汽车,汽车整车,-1.8578522
249,2025-01-24,SZ.ZB_002482,广田集团,装修装饰,-1.8579357
250,2025-01-27,SZ.ZB_000830,鲁西化工,化学原料,-1.8581394
251,2025-01-24,SH.ZB_600841,动力新科,汽车整车,-1.8583888
252,2025-01-24,SH.ZB_600884,杉杉股份,电子元件,-1.8586404
253,2025-01-24,SH.KC_300377,赢时胜,软件开发,-1.8605471
254,2025-01-27,SH.KC_300705,九典制药,化学制药,-1.8615978
255,2025-01-24,SH.KC_301116,益客食品,食品饮料,-1.8629256
256,2025-01-24,SH.ZB_601238,广汽集团,汽车整车,-1.8648416
257,2025-01-24,SH.KC_300818,耐普矿机,专用设备,-1.8659228
258,2025-01-24,SH.KC_301522,上大股份,有色金属,-1.866002
259,2025-01-24,SH.KC_300619,金银河,电池,-1.8684453
260,2025-01-24,SZ.ZB_000911,广农糖业,食品饮料,-1.8700372
261,2025-01-24,SH.KC_688589,力合微,半导体,-1.8701622
262,2025-01-24,SZ.ZB_000564,供销大集,商业百货,-1.8713723
263,2025-01-24,SZ.ZB_000545,金浦钛业,化学原料,-1.8714987
264,2025-01-24,SH.ZB_600128,苏豪弘业,贸易行业,-1.8723398
265,2025-01-27,SH.KC_300003,乐普医疗,医疗器械,-1.874008
266,2025-01-24,SH.ZB_600540,新赛股份,农牧饲渔,-1.8748107
267,2025-01-24,SH.ZB_600370,三房巷,化学制品,-1.8752005
268,2025-01-24,SH.ZB_600118,中国卫星,航天航空,-1.8765073
269,2025-01-24,SZ.ZB_000536,华映科技,光学光电子,-1.8773239
270,2025-01-27,SH.KC_301327,华宝新能,电源设备,-1.8777702
271,2025-01-27,SZ.ZB_002482,广田集团,装修装饰,-1.877793
272,2025-01-24,SH.ZB_600955,维远股份,化学原料,-1.8781676
273,2025-01-27,SH.ZB_603511,爱慕股份,纺织服装,-1.8799384
274,2025-01-27,SZ.ZB_000981,山子高科,汽车零部件,-1.8799456
275,2025-01-24,SZ.ZB_000955,欣龙控股,纺织服装,-1.8807998
276,2025-01-24,SH.ZB_603882,金域医学,医疗服务,-1.8809091
277,2025-01-24,SH.ZB_600310,广西能源,电力行业,-1.8809888
278,2025-01-27,SH.KC_688656,浩欧博,医疗器械,-1.8816835
279,2025-01-24,SZ.ZB_002108,沧州明珠,塑料制品,-1.8818427
280,2025-01-24,SH.KC_300529,健帆生物,医疗器械,-1.8828638
281,2025-01-24,SZ.ZB_002557,洽洽食品,食品饮料,-1.8849511
282,2025-01-27,SZ.ZB_002542,中化岩土,工程建设,-1.8850814
283,2025-01-27,SH.KC_688420,美腾科技,专用设备,-1.8856034
284,2025-01-24,SH.KC_688223,晶科能源,光伏设备,-1.8857353
285,2025-01-27,SZ.ZB_003016,欣贺股份,纺织服装,-1.885885
286,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,-1.8859543
287,2025-01-24,SZ.ZB_002330,得利斯,食品饮料,-1.887
288,2025-01-27,SZ.ZB_000822,山东海化,化学原料,-1.8878113
289,2025-01-24,SZ.ZB_002146,荣盛发展,房地产开发,-1.8878334
290,2025-01-24,SH.KC_300086,康芝药业,化学制药,-1.8897235
291,2025-01-24,SH.KC_300026,红日药业,中药,-1.8906746
292,2025-01-24,SH.KC_300775,三角防务,航天航空,-1.8908061
293,2025-01-27,SH.ZB_600468,百利电气,电网设备,-1.891771
294,2025-01-24,SH.KC_301049,超越科技,环保行业,-1.891781
295,2025-01-24,SZ.ZB_002638,勤上股份,光学光电子,-1.8920217
296,2025-01-24,SH.ZB_603678,火炬电子,电子元件,-1.8926971
297,2025-01-24,SH.KC_301565,中仑新材,塑料制品,-1.8933098
298,2025-01-27,SZ.ZB_000155,川能动力,电力行业,-1.8938687
299,2025-01-24,SH.ZB_603711,香飘飘,食品饮料,-1.8968757
300,2025-01-24,SH.KC_300094,国联水产,食品饮料,-1.8978933
301,2025-01-24,SH.KC_300158,振东制药,化学制药,-1.8989798
302,2025-01-27,SH.ZB_600166,福田汽车,汽车整车,-1.9016813
303,2025-01-24,SZ.ZB_000876,新 希 望,农牧饲渔,-1.9026895
304,2025-01-24,SZ.ZB_002305,南国置业,房地产开发,-1.9027941
305,2025-01-24,SZ.ZB_002190,成飞集成,汽车零部件,-1.9028555
306,2025-01-24,SZ.ZB_002183,怡 亚 通,贸易行业,-1.9034125
307,2025-01-24,SZ.ZB_002816,和科达,专用设备,-1.9035507
308,2025-01-24,SZ.ZB_000505,京粮控股,农牧饲渔,-1.905246
309,2025-01-24,SH.KC_688584,上海合晶,半导体,-1.9058883
310,2025-01-24,SH.KC_301571,国科天成,电子元件,-1.9061115
311,2025-01-24,SH.KC_688356,键凯科技,化学制药,-1.906278
312,2025-01-24,SH.KC_688338,赛科希德,医疗器械,-1.9071645
313,2025-01-27,SH.ZB_603066,音飞储存,物流行业,-1.9077073
314,2025-01-27,SH.ZB_600261,阳光照明,家电行业,-1.908302
315,2025-01-27,SZ.ZB_002039,黔源电力,电力行业,-1.9085277
316,2025-01-24,SH.ZB_601615,明阳智能,风电设备,-1.9091319
317,2025-01-24,SZ.ZB_000950,重药控股,医药商业,-1.9092251
318,2025-01-24,SH.KC_301386,未来电器,电源设备,-1.9092258
319,2025-01-24,SH.KC_300474,景嘉微,电子元件,-1.9094102
320,2025-01-24,SH.ZB_603569,长久物流,物流行业,-1.9097872
321,2025-01-24,SZ.ZB_002414,高德红外,电子元件,-1.9098892
322,2025-01-24,SH.KC_300046,台基股份,半导体,-1.910003
323,2025-01-24,SH.ZB_603876,鼎胜新材,有色金属,-1.9110758
324,2025-01-27,SH.KC_300190,维尔利,环保行业,-1.9111285
325,2025-01-24,SH.KC_300332,天壕能源,燃气,-1.9111767
326,2025-01-27,SH.ZB_603057,紫燕食品,食品饮料,-1.9113083
327,2025-01-27,SZ.ZB_002786,银宝山新,专用设备,-1.9123565
328,2025-01-24,SZ.ZB_000672,上峰水泥,水泥建材,-1.9127567
329,2025-01-27,SH.KC_300572,安车检测,专业服务,-1.9172297
330,2025-01-24,SZ.ZB_002697,红旗连锁,商业百货,-1.9177116
331,2025-01-24,SH.ZB_605081,太和水,环保行业,-1.9177132
332,2025-01-24,SZ.ZB_002418,康盛股份,家电行业,-1.9179255
333,2025-01-24,SH.ZB_600446,金证股份,互联网服务,-1.9187555
334,2025-01-27,SH.ZB_600185,格力地产,房地产开发,-1.9187729
335,2025-01-24,SZ.ZB_002918,蒙娜丽莎,装修建材,-1.9198202
336,2025-01-24,SH.ZB_600724,宁波富达,房地产开发,-1.9200537
337,2025-01-24,SZ.ZB_000050,深天马Ａ,光学光电子,-1.9212034
338,2025-01-24,SZ.ZB_002732,燕塘乳业,食品饮料,-1.922153
339,2025-01-27,SH.ZB_600475,华光环能,电源设备,-1.922442
340,2025-01-24,SH.KC_300310,宜通世纪,通信服务,-1.9237206
341,2025-01-24,SZ.ZB_000507,珠海港,航运港口,-1.9237559
342,2025-01-24,SZ.ZB_001258,立新能源,电力行业,-1.9242753
343,2025-01-27,SZ.ZB_001333,光华股份,化学制品,-1.9243255
344,2025-01-24,SZ.ZB_000738,航发控制,航天航空,-1.9246496
345,2025-01-27,SH.KC_688425,铁建重工,工程机械,-1.9247711
346,2025-01-27,SZ.ZB_002382,蓝帆医疗,医疗器械,-1.9256909
347,2025-01-24,SZ.ZB_003035,南网能源,专业服务,-1.9257966
348,2025-01-24,SZ.ZB_003026,中晶科技,半导体,-1.9284506
349,2025-01-24,SZ.ZB_000039,中集集团,通用设备,-1.9286885
350,2025-01-24,SH.KC_300298,三诺生物,医疗器械,-1.9304435
351,2025-01-27,SH.ZB_600888,新疆众和,有色金属,-1.9304891
352,2025-01-24,SZ.ZB_002567,唐人神,农牧饲渔,-1.9304974
353,2025-01-27,SH.KC_688223,晶科能源,光伏设备,-1.9305708
354,2025-01-24,SH.KC_300639,凯普生物,医疗器械,-1.9310735
355,2025-01-24,SZ.ZB_000503,国新健康,软件开发,-1.9314352
356,2025-01-24,SH.KC_300847,中船汉光,消费电子,-1.9323283
357,2025-01-24,SH.KC_688173,希荻微,半导体,-1.9326756
358,2025-01-24,SH.KC_300653,正海生物,医疗器械,-1.934125
359,2025-01-27,SH.ZB_603398,沐邦高科,光伏设备,-1.9343343
360,2025-01-27,SZ.ZB_002419,天虹股份,商业百货,-1.9347436
361,2025-01-24,SH.KC_300217,东方电热,家电行业,-1.935478
362,2025-01-24,SH.ZB_600567,山鹰国际,造纸印刷,-1.9355755
363,2025-01-27,SH.ZB_601615,明阳智能,风电设备,-1.9357754
364,2025-01-24,SH.KC_300003,乐普医疗,医疗器械,-1.9358058
365,2025-01-24,SH.KC_688299,长阳科技,光学光电子,-1.9359797
366,2025-01-27,SH.KC_301216,万凯新材,化学制品,-1.9363482
367,2025-01-24,SH.ZB_600712,南宁百货,商业百货,-1.9364325
368,2025-01-27,SH.KC_300146,汤臣倍健,食品饮料,-1.9368801
369,2025-01-24,SZ.ZB_002722,物产金轮,纺织服装,-1.9375002
370,2025-01-24,SH.KC_688362,甬矽电子,半导体,-1.9395984
371,2025-01-24,SZ.ZB_002646,天佑德酒,酿酒行业,-1.9401859
372,2025-01-24,SH.KC_300147,香雪制药,中药,-1.9412775
373,2025-01-27,SZ.ZB_002329,皇氏集团,食品饮料,-1.9418521
374,2025-01-24,SZ.ZB_000639,西王食品,食品饮料,-1.9419485
375,2025-01-24,SH.KC_300510,金冠股份,电网设备,-1.9425696
