,Datetime,code,name,bankuai,expext
1914,2025-01-27,SZ.ZB_000014,沙河股份,房地产开发,4.0053844
1915,2025-01-24,SH.KC_300659,中孚信息,软件开发,4.0053115
1916,2025-01-27,SZ.ZB_002221,东华能源,石油行业,4.004489
1917,2025-01-24,SH.ZB_605136,丽人丽妆,商业百货,4.0029006
1918,2025-01-27,SH.KC_301049,超越科技,环保行业,4.002723
1919,2025-01-27,SZ.ZB_002857,三晖电气,电网设备,4.002543
1920,2025-01-24,SH.KC_301566,达利凯普,电子元件,4.0023894
1921,2025-01-27,SH.KC_688613,奥精医疗,医疗器械,4.0006757
1922,2025-01-27,SH.KC_300235,方直科技,软件开发,4.000543
1923,2025-01-27,SH.ZB_600533,栖霞建设,房地产开发,4.000518
1924,2025-01-27,SH.KC_300471,厚普股份,专用设备,4.0003314
1925,2025-01-27,SZ.ZB_000887,中鼎股份,汽车零部件,3.9997592
1926,2025-01-27,SH.ZB_603877,太平鸟,纺织服装,3.9995716
1927,2025-01-24,SZ.ZB_000980,众泰汽车,汽车整车,3.9981797
1928,2025-01-27,SH.KC_300557,理工光科,仪器仪表,3.9980917
1929,2025-01-27,SH.KC_301153,中科江南,软件开发,3.9980843
1930,2025-01-27,SH.KC_688662,富信科技,电子元件,3.9977818
1931,2025-01-24,SH.KC_300985,致远新能,通用设备,3.9977386
1932,2025-01-27,SH.KC_300491,通合科技,电源设备,3.9954617
1933,2025-01-27,SH.KC_300887,谱尼测试,专业服务,3.9941623
1934,2025-01-24,SZ.ZB_002836,新宏泽,造纸印刷,3.9918616
1935,2025-01-24,SH.KC_300486,东杰智能,专用设备,3.9916291
1936,2025-01-27,SZ.ZB_002493,荣盛石化,化纤行业,3.9890752
1937,2025-01-27,SH.KC_688515,裕太微-U,半导体,3.9864407
1938,2025-01-27,SH.KC_300756,金马游乐,旅游酒店,3.9843917
1939,2025-01-24,SH.KC_300878,维康药业,中药,3.9842696
1940,2025-01-24,SH.KC_300106,西部牧业,食品饮料,3.9839478
1941,2025-01-27,SZ.ZB_000415,渤海租赁,多元金融,3.9837465
1942,2025-01-24,SH.ZB_603768,常青股份,汽车零部件,3.982924
1943,2025-01-27,SZ.ZB_002342,巨力索具,通用设备,3.9814875
1944,2025-01-24,SZ.ZB_002995,天地在线,文化传媒,3.9814725
1945,2025-01-27,SH.KC_300124,汇川技术,电子元件,3.98134
1946,2025-01-24,SZ.ZB_002513,蓝丰生化,农药兽药,3.9806871
1947,2025-01-24,SH.ZB_603903,中持股份,环保行业,3.9802074
1948,2025-01-27,SH.KC_300078,思创医惠,互联网服务,3.979592
1949,2025-01-27,SH.KC_301586,佳力奇,航天航空,3.978166
1950,2025-01-24,SH.ZB_603596,伯特利,汽车零部件,3.977771
1951,2025-01-27,SH.KC_688676,金盘科技,电网设备,3.9776385
1952,2025-01-24,SH.KC_300570,太辰光,通信设备,3.977616
1953,2025-01-24,SH.KC_300875,捷强装备,专用设备,3.9754436
1954,2025-01-27,SH.KC_301526,国际复材,玻璃玻纤,3.9744318
1955,2025-01-24,SH.KC_688275,万润新能,电池,3.9739802
1956,2025-01-24,SH.ZB_603185,弘元绿能,光伏设备,3.9733396
1957,2025-01-27,SH.KC_300563,神宇股份,通信设备,3.9726467
1958,2025-01-24,SH.KC_300176,鸿特科技,汽车零部件,3.972031
1959,2025-01-27,SH.ZB_603121,华培动力,汽车零部件,3.9709716
1960,2025-01-27,SH.KC_688378,奥来德,专用设备,3.9707377
1961,2025-01-27,SH.KC_300310,宜通世纪,通信服务,3.9695992
1962,2025-01-27,SH.KC_688496,清越科技,电子元件,3.9695473
1963,2025-01-27,SH.KC_300785,值得买,互联网服务,3.9692311
1964,2025-01-24,SH.ZB_605287,德才股份,装修装饰,3.9672985
1965,2025-01-27,SH.ZB_600239,云南城投,房地产服务,3.9671526
1966,2025-01-24,SH.KC_300006,莱美药业,化学制药,3.9661453
1967,2025-01-27,SH.KC_300811,铂科新材,小金属,3.965874
1968,2025-01-24,SZ.ZB_000638,万方发展,农牧饲渔,3.9658456
1969,2025-01-24,SZ.ZB_000802,北京文化,文化传媒,3.965476
1970,2025-01-27,SH.KC_688246,嘉和美康,医疗服务,3.965208
1971,2025-01-27,SH.KC_300674,宇信科技,互联网服务,3.9650946
1972,2025-01-24,SZ.ZB_002933,新兴装备,航天航空,3.9628818
1973,2025-01-24,SH.KC_688680,海优新材,光伏设备,3.962873
1974,2025-01-24,SH.ZB_600281,华阳新材,小金属,3.9625778
1975,2025-01-24,SH.KC_300464,星徽股份,互联网服务,3.9606185
1976,2025-01-27,SZ.ZB_002797,第一创业,证券,3.9600878
1977,2025-01-24,SZ.ZB_000839,中信国安,综合行业,3.9598136
1978,2025-01-27,SH.KC_688091,上海谊众,化学制药,3.9595292
1979,2025-01-27,SZ.ZB_000566,海南海药,化学制药,3.9588764
1980,2025-01-13,SZ.ZB_000972,中基健康,食品饮料,3.9585977
1981,2025-01-27,SZ.ZB_002207,准油股份,采掘行业,3.956741
1982,2025-01-24,SZ.ZB_002153,石基信息,软件开发,3.956686
1983,2025-01-27,SH.KC_300689,澄天伟业,通信设备,3.9540813
1984,2025-01-27,SH.KC_300430,诚益通,通用设备,3.953582
1985,2025-01-27,SH.KC_300395,菲利华,非金属材料,3.9531379
1986,2025-01-27,SH.KC_300522,世名科技,化学制品,3.9506078
1987,2025-01-27,SH.KC_300757,罗博特科,专用设备,3.9505005
1988,2025-01-24,SH.KC_688768,容知日新,仪器仪表,3.9502785
1989,2025-01-27,SH.KC_688368,晶丰明源,半导体,3.9501429
1990,2025-01-24,SZ.ZB_000631,顺发恒业,房地产开发,3.949319
1991,2025-01-27,SH.KC_300026,红日药业,中药,3.9490237
1992,2025-01-27,SH.ZB_603659,璞泰来,电池,3.948882
1993,2025-01-24,SH.KC_301009,可靠股份,美容护理,3.9479227
1994,2025-01-27,SH.ZB_603312,西典新能,电网设备,3.9478614
1995,2025-01-27,SH.KC_300693,盛弘股份,电源设备,3.9474516
1996,2025-01-27,SZ.ZB_000799,酒鬼酒,酿酒行业,3.9469733
1997,2025-01-27,SZ.ZB_000514,渝 开 发,房地产开发,3.9467647
1998,2025-01-27,SH.KC_301198,喜悦智行,塑料制品,3.9454966
1999,2025-01-27,SH.KC_300594,朗进科技,交运设备,3.943756
2000,2025-01-27,SH.ZB_603289,泰瑞机器,专用设备,3.9428802
2001,2025-01-24,SH.ZB_601965,中国汽研,汽车服务,3.9426162
2002,2025-01-24,SH.ZB_603863,松炀资源,造纸印刷,3.940651
2003,2025-01-24,SH.KC_301365,矩阵股份,装修装饰,3.9371953
2004,2025-01-27,SZ.ZB_000897,津滨发展,房地产开发,3.9363475
2005,2025-01-27,SZ.ZB_002747,埃斯顿,通用设备,3.9359303
2006,2025-01-24,SH.KC_300520,科大国创,软件开发,3.929542
2007,2025-01-27,SH.ZB_603336,宏辉果蔬,农牧饲渔,3.928429
2008,2025-01-27,SH.KC_301121,紫建电子,电池,3.9280488
2009,2025-01-24,SH.KC_300580,贝斯特,汽车零部件,3.9262862
2010,2025-01-27,SH.KC_301348,蓝箭电子,半导体,3.9260135
2011,2025-01-24,SH.ZB_603139,康惠制药,中药,3.9255917
2012,2025-01-24,SZ.ZB_002694,顾地科技,装修建材,3.92448
2013,2025-01-24,SH.KC_688610,埃科光电,仪器仪表,3.9236517
2014,2025-01-27,SZ.ZB_002582,好想你,食品饮料,3.9227798
2015,2025-01-24,SH.ZB_600696,岩石股份,酿酒行业,3.9225206
2016,2025-01-27,SH.ZB_600067,冠城新材,电网设备,3.9201782
2017,2025-01-24,SH.KC_300076,GQY视讯,光学光电子,3.918375
2018,2025-01-27,SH.KC_300355,蒙草生态,环保行业,3.9179876
2019,2025-01-24,SZ.ZB_002187,广百股份,商业百货,3.915812
2020,2025-01-27,SH.KC_300758,七彩化学,化学制品,3.915514
2021,2025-01-24,SH.ZB_603833,欧派家居,装修建材,3.9154172
2022,2025-01-24,SH.ZB_603196,日播时尚,纺织服装,3.914894
2023,2025-01-27,SH.KC_301205,联特科技,光学光电子,3.914866
2024,2025-01-24,SH.KC_688051,佳华科技,互联网服务,3.9138646
2025,2025-01-27,SH.KC_300057,万顺新材,有色金属,3.9133177
2026,2025-01-27,SH.ZB_600110,诺德股份,电池,3.9132266
2027,2025-01-24,SH.ZB_600839,四川长虹,家电行业,3.9130182
2028,2025-01-27,SZ.ZB_002178,延华智能,软件开发,3.9129958
2029,2025-01-27,SZ.ZB_000810,创维数字,通信设备,3.910944
2030,2025-01-24,SH.KC_688150,莱特光电,光学光电子,3.9102898
2031,2025-01-27,SH.ZB_603273,天元智能,专用设备,3.910084
2032,2025-01-27,SH.ZB_603330,天洋新材,光伏设备,3.906007
2033,2025-01-24,SH.KC_300271,华宇软件,互联网服务,3.905554
2034,2025-01-24,SZ.ZB_002583,海能达,通信设备,3.9039657
2035,2025-01-27,SH.KC_300436,广生堂,化学制药,3.9038823
2036,2025-01-27,SZ.ZB_002384,东山精密,电子元件,3.9035857
2037,2025-01-27,SH.KC_300637,扬帆新材,电子化学品,3.9012208
2038,2025-01-27,SH.KC_300727,润禾材料,化学制品,3.900507
2039,2025-01-27,SH.ZB_600280,中央商场,商业百货,3.8998888
2040,2025-01-24,SH.KC_688296,和达科技,软件开发,3.8975894
2041,2025-01-24,SH.KC_301066,万事利,纺织服装,3.896147
2042,2025-01-27,SH.KC_301297,富乐德,半导体,3.8958087
2043,2025-01-27,SH.KC_301596,瑞迪智驱,通用设备,3.8938568
2044,2025-01-27,SH.ZB_603929,亚翔集成,装修装饰,3.8911343
2045,2025-01-27,SZ.ZB_001207,联科科技,橡胶制品,3.8855956
2046,2025-01-24,SH.KC_300427,红相股份,电网设备,3.883031
2047,2025-01-27,SH.KC_688719,爱科赛博,电源设备,3.8821757
2048,2025-01-27,SH.ZB_600791,京能置业,房地产开发,3.8805456
2049,2025-01-27,SZ.ZB_001314,亿道信息,消费电子,3.8794293
2050,2025-01-27,SZ.ZB_000062,深圳华强,电子元件,3.878729
2051,2025-01-24,SH.ZB_603232,格尔软件,软件开发,3.8781986
2052,2025-01-24,SH.ZB_600330,天通股份,非金属材料,3.877072
2053,2025-01-27,SZ.ZB_002084,海鸥住工,装修装饰,3.8764
2054,2025-01-27,SH.ZB_603533,掌阅科技,文化传媒,3.876196
2055,2025-01-27,SH.ZB_603344,星德胜,电机,3.8761406
2056,2025-01-24,SH.KC_688077,大地熊,小金属,3.8754165
2057,2025-01-24,SH.KC_300633,开立医疗,医疗器械,3.8752584
2058,2025-01-27,SZ.ZB_002377,国创高新,化学制品,3.8747714
2059,2025-01-27,SZ.ZB_002436,兴森科技,电子元件,3.8729444
2060,2025-01-27,SH.ZB_601882,海天精工,通用设备,3.8724675
2061,2025-01-27,SH.KC_300542,新晨科技,软件开发,3.870788
2062,2025-01-27,SH.KC_300365,恒华科技,软件开发,3.8682237
2063,2025-01-27,SH.ZB_600818,中路股份,交运设备,3.8670197
2064,2025-01-27,SH.KC_300591,万里马,纺织服装,3.8668976
2065,2025-01-24,SH.KC_300050,世纪鼎利,通信服务,3.8660765
2066,2025-01-27,SH.KC_300739,明阳电路,电子元件,3.8659527
2067,2025-01-24,SH.KC_300182,捷成股份,文化传媒,3.8646727
2068,2025-01-27,SH.ZB_603616,韩建河山,水泥建材,3.8631737
2069,2025-01-27,SH.ZB_600537,亿晶光电,光伏设备,3.861791
2070,2025-01-27,SH.KC_688063,派能科技,电池,3.8612576
2071,2025-01-27,SH.ZB_600487,亨通光电,通信设备,3.8606062
2072,2025-01-24,SH.ZB_603629,利通电子,消费电子,3.8577647
2073,2025-01-27,SH.KC_301005,超捷股份,汽车零部件,3.8577318
2074,2025-01-27,SH.KC_688383,新益昌,专用设备,3.8574696
2075,2025-01-27,SH.KC_688326,经纬恒润-W,汽车零部件,3.8570375
2076,2025-01-24,SZ.ZB_000892,欢瑞世纪,文化传媒,3.8569167
2077,2025-01-27,SH.KC_688711,宏微科技,半导体,3.8561628
2078,2025-01-27,SH.ZB_603138,海量数据,软件开发,3.8557754
2079,2025-01-24,SH.KC_688213,思特威-W,半导体,3.8553238
2080,2025-01-24,SH.KC_300718,长盛轴承,工程机械,3.8548799
2081,2025-01-27,SZ.ZB_002523,天桥起重,专用设备,3.8546205
2082,2025-01-27,SZ.ZB_000504,南华生物,医疗服务,3.8544967
2083,2025-01-27,SH.KC_300176,鸿特科技,汽车零部件,3.8540692
2084,2025-01-24,SH.KC_688155,先惠技术,电池,3.8536026
2085,2025-01-27,SZ.ZB_002334,英威腾,专用设备,3.853409
2086,2025-01-24,SH.ZB_600397,安源煤业,煤炭行业,3.8527474
2087,2025-01-27,SH.KC_688138,清溢光电,半导体,3.852059
2088,2025-01-24,SZ.ZB_000695,滨海能源,造纸印刷,3.8497658
2089,2025-01-27,SZ.ZB_002361,神剑股份,塑料制品,3.8462863
2090,2025-01-24,SH.ZB_600769,祥龙电业,工程建设,3.8455174
2091,2025-01-27,SH.KC_688633,星球石墨,专用设备,3.8444667
2092,2025-01-24,SH.KC_688621,阳光诺和,医疗服务,3.8433223
2093,2025-01-24,SH.KC_688499,利元亨,电池,3.843072
2094,2025-01-27,SH.KC_300032,金龙机电,消费电子,3.841403
2095,2025-01-27,SH.ZB_600218,全柴动力,汽车零部件,3.8413405
2096,2025-01-24,SH.KC_300678,中科信息,互联网服务,3.8400724
2097,2025-01-24,SH.KC_300753,爱朋医疗,医疗器械,3.8374453
2098,2025-01-27,SH.ZB_601011,宝泰隆,煤炭行业,3.8371086
2099,2025-01-27,SH.KC_301011,华立科技,专用设备,3.8364038
2100,2025-01-27,SH.ZB_603596,伯特利,汽车零部件,3.8356438
2101,2025-01-24,SH.ZB_601777,力帆科技,汽车整车,3.834951
2102,2025-01-27,SH.KC_300411,金盾股份,专用设备,3.8335772
2103,2025-01-24,SH.KC_300793,佳禾智能,消费电子,3.8325727
2104,2025-01-27,SH.KC_301150,中一科技,电池,3.8322284
2105,2025-01-27,SH.ZB_600178,东安动力,汽车零部件,3.831254
2106,2025-01-27,SH.ZB_600797,浙大网新,互联网服务,3.8306952
2107,2025-01-24,SH.ZB_603051,鹿山新材,塑料制品,3.8305073
2108,2025-01-27,SH.ZB_601828,美凯龙,商业百货,3.8293214
2109,2025-01-27,SH.ZB_600590,泰豪科技,电网设备,3.8286552
2110,2025-01-27,SH.KC_301321,翰博高新,光学光电子,3.8277655
2111,2025-01-24,SH.ZB_603190,亚通精工,汽车零部件,3.8275645
2112,2025-01-27,SH.KC_688560,明冠新材,光伏设备,3.8273618
2113,2025-01-24,SZ.ZB_002775,文科股份,工程建设,3.826411
2114,2025-01-27,SH.ZB_603214,爱婴室,商业百货,3.8263173
2115,2025-01-27,SZ.ZB_002471,中超控股,电网设备,3.8256974
2116,2025-01-24,SZ.ZB_000815,美利云,造纸印刷,3.8250117
2117,2025-01-27,SZ.ZB_000935,四川双马,水泥建材,3.8248942
2118,2025-01-24,SH.ZB_603885,吉祥航空,航空机场,3.8247063
2119,2025-01-27,SH.ZB_600705,中航产融,多元金融,3.8243651
2120,2025-01-27,SZ.ZB_002847,盐津铺子,食品饮料,3.8241863
2121,2025-01-24,SZ.ZB_000796,凯撒旅业,旅游酒店,3.8238719
2122,2025-01-27,SH.ZB_600678,四川金顶,水泥建材,3.8234308
2123,2025-01-24,SZ.ZB_000716,黑芝麻,食品饮料,3.8204625
2124,2025-01-27,SH.KC_300715,凯伦股份,装修建材,3.8189917
2125,2025-01-27,SH.ZB_600281,华阳新材,小金属,3.8182988
2126,2025-01-27,SH.KC_300639,凯普生物,医疗器械,3.8180754
2127,2025-01-27,SH.KC_300341,麦克奥迪,电网设备,3.8180575
2128,2025-01-27,SH.ZB_600363,联创光电,光学光电子,3.8158371
2129,2025-01-27,SH.KC_300975,商络电子,贸易行业,3.8156734
2130,2025-01-24,SH.KC_688232,新点软件,软件开发,3.8149402
2131,2025-01-24,SZ.ZB_000698,沈阳化工,石油行业,3.8143337
2132,2025-01-27,SH.KC_301239,普瑞眼科,医疗服务,3.8133488
2133,2025-01-27,SZ.ZB_000737,北方铜业,有色金属,3.81248
2134,2025-01-27,SZ.ZB_002905,金逸影视,文化传媒,3.8112595
2135,2025-01-27,SH.KC_300622,博士眼镜,商业百货,3.8108735
2136,2025-01-27,SH.KC_301169,零点有数,专业服务,3.810419
2137,2025-01-24,SZ.ZB_001366,播恩集团,农牧饲渔,3.8085923
2138,2025-01-27,SZ.ZB_001298,好上好,电子元件,3.8084314
2139,2025-01-27,SH.KC_301578,辰奕智能,消费电子,3.8073077
2140,2025-01-27,SH.KC_301628,强达电路,电子元件,3.8047643
2141,2025-01-27,SZ.ZB_002339,积成电子,电网设备,3.8030534
2142,2025-01-24,SZ.ZB_000692,惠天热电,公用事业,3.8024874
2143,2025-01-24,SZ.ZB_000737,北方铜业,有色金属,3.8015156
2144,2025-01-27,SH.KC_300128,锦富技术,光学光电子,3.8013146
2145,2025-01-27,SH.ZB_603666,亿嘉和,专用设备,3.8004427
2146,2025-01-27,SZ.ZB_002694,顾地科技,装修建材,3.799662
2147,2025-01-24,SH.ZB_600191,华资实业,农牧饲渔,3.797926
2148,2025-01-24,SH.KC_688262,国芯科技,半导体,3.7970722
2149,2025-01-27,SZ.ZB_003031,中瓷电子,通信设备,3.7967637
2150,2025-01-27,SH.KC_688252,天德钰,半导体,3.7964492
2151,2025-01-24,SH.ZB_600538,国发股份,农药兽药,3.794898
2152,2025-01-27,SH.KC_300047,天源迪科,软件开发,3.7944303
2153,2025-01-24,SH.KC_300393,中来股份,光伏设备,3.7943125
2154,2025-01-24,SH.KC_301231,荣信文化,文化传媒,3.792827
2155,2025-01-27,SH.KC_300263,隆华科技,通用设备,3.7925034
2156,2025-01-24,SZ.ZB_003016,欣贺股份,纺织服装,3.7917867
2157,2025-01-27,SH.ZB_600058,五矿发展,贸易行业,3.7908792
2158,2025-01-24,SH.ZB_600708,光明地产,房地产开发,3.7902622
2159,2025-01-24,SH.KC_301325,曼恩斯特,电池,3.7890406
2160,2025-01-24,SZ.ZB_002041,登海种业,农牧饲渔,3.789024
2161,2025-01-24,SH.ZB_600265,景谷林业,农牧饲渔,3.7878826
2162,2025-01-24,SH.KC_688260,昀冢科技,消费电子,3.7868335
2163,2025-01-27,SH.KC_301085,亚康股份,互联网服务,3.7864313
2164,2025-01-27,SH.KC_688621,阳光诺和,医疗服务,3.7863865
2165,2025-01-24,SH.KC_300977,深圳瑞捷,工程咨询服务,3.7861676
2166,2025-01-24,SZ.ZB_002313,日海智能,通信设备,3.785877
2167,2025-01-27,SZ.ZB_002921,联诚精密,汽车零部件,3.785628
2168,2025-01-24,SH.KC_300141,和顺电气,电网设备,3.7838802
2169,2025-01-27,SH.KC_301439,泓淋电力,电网设备,3.7821949
2170,2025-01-27,SH.KC_300932,三友联众,电网设备,3.7820115
2171,2025-01-27,SH.ZB_601012,隆基绿能,光伏设备,3.7817745
2172,2025-01-27,SH.KC_300114,中航电测,航天航空,3.7807107
2173,2025-01-27,SZ.ZB_000938,紫光股份,互联网服务,3.7795515
2174,2025-01-27,SH.KC_688027,国盾量子,通信设备,3.779225
2175,2025-01-27,SH.KC_300219,鸿利智汇,光学光电子,3.777717
2176,2025-01-24,SZ.ZB_002177,御银股份,计算机设备,3.7774756
2177,2025-01-27,SH.KC_300807,天迈科技,计算机设备,3.7769198
2178,2025-01-27,SH.ZB_603063,禾望电气,风电设备,3.7766516
2179,2025-01-27,SH.KC_688528,秦川物联,仪器仪表,3.776437
2180,2025-01-24,SZ.ZB_002115,三维通信,互联网服务,3.7762985
2181,2025-01-27,SH.ZB_600577,精达股份,电网设备,3.7745714
2182,2025-01-24,SH.ZB_603159,上海亚虹,专用设备,3.7722917
2183,2025-01-24,SH.ZB_603289,泰瑞机器,专用设备,3.7721708
2184,2025-01-27,SZ.ZB_000099,中信海直,航空机场,3.772062
2185,2025-01-24,SZ.ZB_000061,农 产 品,贸易行业,3.7720382
2186,2025-01-27,SZ.ZB_002982,湘佳股份,农牧饲渔,3.7709804
2187,2025-01-27,SH.ZB_603810,丰山集团,农药兽药,3.770259
2188,2025-01-24,SH.ZB_600638,新黄浦,房地产开发,3.770213
2189,2025-01-24,SH.KC_300370,安控科技,仪器仪表,3.7673087
2190,2025-01-24,SH.KC_301111,粤万年青,中药,3.7671103
2191,2025-01-27,SH.ZB_600149,廊坊发展,电力行业,3.766367
2192,2025-01-27,SZ.ZB_002045,国光电器,消费电子,3.7660747
2193,2025-01-24,SZ.ZB_002184,海得控制,专用设备,3.7654533
2194,2025-01-27,SH.KC_300456,赛微电子,半导体,3.7651687
2195,2025-01-27,SH.ZB_600880,博瑞传播,教育,3.764616
2196,2025-01-27,SZ.ZB_002278,神开股份,专用设备,3.7642374
2197,2025-01-24,SZ.ZB_002741,光华科技,电子化学品,3.7614956
2198,2025-01-24,SH.KC_688107,安路科技,半导体,3.76122
2199,2025-01-27,SH.ZB_603171,税友股份,互联网服务,3.7610188
2200,2025-01-24,SH.KC_300859,西域旅游,旅游酒店,3.758751
2201,2025-01-24,SH.ZB_603308,应流股份,通用设备,3.7562518
2202,2025-01-27,SZ.ZB_002095,生 意 宝,互联网服务,3.754735
2203,2025-01-27,SH.ZB_603320,迪贝电气,电机,3.7543268
2204,2025-01-24,SH.ZB_600058,五矿发展,贸易行业,3.7522645
2205,2025-01-27,SZ.ZB_000560,我爱我家,房地产服务,3.7518919
2206,2025-01-24,SH.KC_300616,尚品宅配,装修建材,3.7512765
2207,2025-01-24,SH.KC_300469,信息发展,软件开发,3.7498639
2208,2025-01-24,SH.KC_300246,宝莱特,医疗器械,3.7483885
2209,2025-01-27,SH.KC_301608,博实结,计算机设备,3.7479982
2210,2025-01-27,SH.KC_300820,英杰电气,电源设备,3.7456422
2211,2025-01-24,SZ.ZB_003006,百亚股份,美容护理,3.7436664
2212,2025-01-27,SH.KC_688981,中芯国际,半导体,3.7436054
2213,2025-01-24,SH.ZB_603360,百傲化学,农药兽药,3.7435427
2214,2025-01-27,SH.KC_300150,世纪瑞尔,互联网服务,3.7435129
2215,2025-01-27,SZ.ZB_000586,汇源通信,通信设备,3.7432268
2216,2025-01-24,SH.ZB_600117,西宁特钢,钢铁行业,3.7428677
2217,2025-01-24,SZ.ZB_000838,财信发展,房地产开发,3.7422566
2218,2025-01-24,SH.ZB_600858,银座股份,商业百货,3.7419348
2219,2025-01-24,SH.KC_301392,汇成真空,专用设备,3.7416532
2220,2025-01-24,SH.KC_300585,奥联电子,汽车零部件,3.7412598
2221,2025-01-27,SH.KC_300107,建新股份,化学制品,3.7406816
2222,2025-01-24,SH.KC_300990,同飞股份,通用设备,3.7403836
2223,2025-01-27,SH.KC_300552,万集科技,软件开发,3.7402658
2224,2025-01-27,SZ.ZB_002524,光正眼科,医疗服务,3.7398384
2225,2025-01-27,SH.KC_300035,中科电气,非金属材料,3.739585
2226,2025-01-27,SZ.ZB_002082,万邦德,化学制药,3.7390099
2227,2025-01-27,SH.KC_300579,数字认证,软件开发,3.7384777
2228,2025-01-27,SZ.ZB_002506,协鑫集成,光伏设备,3.7375405
2229,2025-01-27,SH.KC_688551,科威尔,电源设备,3.73635
2230,2025-01-27,SZ.ZB_000829,天音控股,贸易行业,3.7358656
2231,2025-01-24,SH.ZB_603590,康辰药业,生物制品,3.7358642
2232,2025-01-27,SZ.ZB_002366,融发核电,电源设备,3.7356913
2233,2025-01-24,SH.ZB_603900,莱绅通灵,珠宝首饰,3.7356064
2234,2025-01-27,SH.ZB_600538,国发股份,农药兽药,3.735271
2235,2025-01-27,SH.KC_300087,荃银高科,农牧饲渔,3.7352548
2236,2025-01-24,SH.KC_300266,兴源环境,环保行业,3.7349298
2237,2025-01-27,SH.KC_301618,长联科技,化学制品,3.7346005
2238,2025-01-24,SH.KC_301035,润丰股份,农药兽药,3.734325
2239,2025-01-27,SH.ZB_601869,长飞光纤,通信设备,3.7339807
2240,2025-01-27,SH.KC_688385,复旦微电,半导体,3.7334337
2241,2025-01-24,SH.ZB_600844,丹化科技,化学原料,3.7316694
2242,2025-01-27,SH.KC_688659,元琛科技,环保行业,3.7313075
2243,2025-01-27,SZ.ZB_002156,通富微电,半导体,3.730364
2244,2025-01-27,SH.KC_300883,龙利得,造纸印刷,3.7302241
2245,2025-01-24,SH.ZB_603701,德宏股份,汽车零部件,3.7298753
2246,2025-01-24,SH.ZB_603117,万林物流,物流行业,3.7294507
2247,2025-01-24,SH.KC_300691,联合光电,光学光电子,3.7293448
2248,2025-01-27,SZ.ZB_002269,美邦服饰,纺织服装,3.728351
2249,2025-01-24,SH.KC_688048,长光华芯,半导体,3.7277296
2250,2025-01-27,SH.KC_688559,海目星,专用设备,3.726901
2251,2025-01-27,SH.KC_300691,联合光电,光学光电子,3.724502
2252,2025-01-27,SZ.ZB_001201,东瑞股份,农牧饲渔,3.724058
2253,2025-01-27,SH.KC_688549,中巨芯-U,电子化学品,3.7218838
2254,2025-01-27,SH.KC_300881,盛德鑫泰,钢铁行业,3.7213788
2255,2025-01-27,SH.ZB_600458,时代新材,风电设备,3.7204564
2256,2025-01-27,SH.KC_301041,金百泽,电子元件,3.7193463
2257,2025-01-27,SH.ZB_601615,明阳智能,风电设备,3.717898
2258,2025-01-24,SH.ZB_600129,太极集团,中药,3.7176042
2259,2025-01-27,SH.ZB_600129,太极集团,中药,3.7147954
2260,2025-01-27,SH.KC_688698,伟创电气,专用设备,3.7141516
2261,2025-01-27,SH.KC_300337,银邦股份,有色金属,3.7141397
2262,2025-01-24,SH.KC_300042,朗科科技,半导体,3.7131786
2263,2025-01-24,SH.KC_688787,海天瑞声,互联网服务,3.7130923
2264,2025-01-27,SH.KC_688049,炬芯科技,半导体,3.7127523
2265,2025-01-24,SZ.ZB_002391,长青股份,农药兽药,3.7116587
2266,2025-01-24,SH.KC_300180,华峰超纤,塑料制品,3.7104726
2267,2025-01-27,SH.KC_688707,振华新材,电池,3.7099109
2268,2025-01-24,SZ.ZB_000560,我爱我家,房地产服务,3.7097945
2269,2025-01-24,SH.ZB_603061,金海通,半导体,3.7095354
2270,2025-01-24,SH.ZB_600793,宜宾纸业,造纸印刷,3.7083
2271,2025-01-24,SH.KC_300447,全信股份,电网设备,3.7075176
2272,2025-01-27,SH.KC_301499,维科精密,汽车零部件,3.707014
2273,2025-01-27,SH.KC_300738,奥飞数据,互联网服务,3.7059293
2274,2025-01-24,SH.KC_301270,汉仪股份,互联网服务,3.7057354
2275,2025-01-27,SZ.ZB_002209,达 意 隆,专用设备,3.7054315
2276,2025-01-24,SH.KC_301486,致尚科技,消费电子,3.7022352
2277,2025-01-27,SZ.ZB_002421,达实智能,软件开发,3.7019565
2278,2025-01-27,SZ.ZB_002605,姚记科技,游戏,3.6997333
2279,2025-01-27,SZ.ZB_002189,中光学,光学光电子,3.699325
2280,2025-01-24,SH.KC_688207,格灵深瞳,软件开发,3.6983042
2281,2025-01-24,SH.ZB_603111,康尼机电,交运设备,3.6981835
2282,2025-01-27,SZ.ZB_002866,传艺科技,消费电子,3.6977842
2283,2025-01-24,SH.KC_300472,新元科技,专用设备,3.6956534
2284,2025-01-24,SH.KC_688078,龙软科技,软件开发,3.694272
2285,2025-01-24,SZ.ZB_002383,合众思壮,计算机设备,3.6942437
2286,2025-01-27,SH.ZB_601127,赛力斯,汽车整车,3.6934018
2287,2025-01-24,SH.KC_300738,奥飞数据,互联网服务,3.693293
2288,2025-01-27,SH.ZB_603668,天马科技,农牧饲渔,3.6930158
2289,2025-01-27,SH.ZB_600331,宏达股份,有色金属,3.6929264
2290,2025-01-27,SZ.ZB_002148,北纬科技,通信服务,3.6921098
2291,2025-01-24,SZ.ZB_000558,莱茵体育,旅游酒店,3.6920712
