,Datetime,code,name,bankuai,pessimistic,optimistic
45,2025-01-27,SH.KC_300741,华宝股份,食品饮料,-1.8549852,1.95387
46,2025-01-27,SH.ZB_600724,宁波富达,房地产开发,-1.8574883,6.1758385
47,2025-01-27,SH.ZB_600636,国新文化,教育,-1.8873066,8.342864
48,2025-01-27,SH.ZB_600129,太极集团,中药,-1.9080635,3.6593556
49,2025-01-27,SH.KC_300437,清水源,化学制品,-1.9146972,6.4352975
50,2025-01-27,SH.KC_300091,金通灵,通用设备,-1.9171495,4.3331237
51,2025-01-27,SH.KC_688511,天微电子,电子元件,-1.9190729,8.156193
52,2025-01-27,SZ.ZB_002055,得润电子,消费电子,-1.9344677,2.7809634
53,2025-01-27,SZ.ZB_000691,亚太实业,化学制品,-1.9388784,12.562468
54,2025-01-27,SH.ZB_600884,杉杉股份,电子元件,-1.9480699,2.8553963
55,2025-01-27,SZ.ZB_000488,晨鸣纸业,造纸印刷,-1.9519795,1.988563
56,2025-01-27,SH.ZB_603690,至纯科技,专用设备,-1.9632319,2.6339173
57,2025-01-27,SH.ZB_603868,飞科电器,家电行业,-1.9743158,4.7846346
58,2025-01-27,SZ.ZB_000981,山子高科,汽车零部件,-1.9751983,3.2978086
59,2025-01-27,SH.ZB_600725,云维股份,煤炭行业,-1.9786432,2.3157313
60,2025-01-27,SZ.ZB_002713,东易日盛,装修装饰,-1.9840406,4.119448
61,2025-01-27,SH.ZB_603389,亚振家居,装修建材,-1.9890255,7.1413903
62,2025-01-27,SH.KC_301566,达利凯普,电子元件,-1.9953675,4.3623657
63,2025-01-27,SH.ZB_600202,哈空调,电源设备,-1.9956479,4.5830846
64,2025-01-27,SH.ZB_600423,柳化股份,化学原料,-2.0117574,8.084118
65,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,-2.020973,7.899107
66,2025-01-27,SZ.ZB_002603,以岭药业,中药,-2.0239859,5.261968
67,2025-01-27,SZ.ZB_000517,荣安地产,房地产开发,-2.0241659,2.841358
68,2025-01-27,SH.KC_688253,英诺特,生物制品,-2.0323176,3.551033
69,2025-01-27,SH.ZB_600280,中央商场,商业百货,-2.0393503,4.108992
70,2025-01-27,SZ.ZB_002004,华邦健康,农药兽药,-2.0505369,3.0986576
71,2025-01-27,SH.KC_300827,上能电气,光伏设备,-2.0574172,6.271021
72,2025-01-27,SH.KC_300477,合纵科技,电网设备,-2.0615466,3.5983026
73,2025-01-27,SZ.ZB_000830,鲁西化工,化学原料,-2.0650144,0.837557
74,2025-01-27,SH.KC_300256,星星科技,消费电子,-2.0841508,6.137888
75,2025-01-27,SZ.ZB_002932,明德生物,医疗器械,-2.0907662,0.43866783
76,2025-01-27,SZ.ZB_002724,海洋王,电子元件,-2.0936017,2.7455077
77,2025-01-27,SH.KC_300420,五洋自控,通用设备,-2.0958185,5.6803555
78,2025-01-27,SZ.ZB_002373,千方科技,互联网服务,-2.099683,2.122432
79,2025-01-27,SZ.ZB_002414,高德红外,电子元件,-2.1070108,4.9477444
80,2025-01-27,SZ.ZB_002030,达安基因,医疗器械,-2.1100717,0.9113401
81,2025-01-27,SH.KC_300583,赛托生物,化学制药,-2.1122773,5.864735
82,2025-01-27,SH.KC_688066,航天宏图,航天航空,-2.1131117,4.597549
83,2025-01-27,SZ.ZB_000816,智慧农业,通用设备,-2.1187158,10.202424
84,2025-01-27,SH.KC_688362,甬矽电子,半导体,-2.1191072,8.088435
85,2025-01-27,SH.KC_300705,九典制药,化学制药,-2.1209142,2.7409508
86,2025-01-27,SH.KC_300003,乐普医疗,医疗器械,-2.1298826,1.9850864
87,2025-01-27,SZ.ZB_002317,众生药业,中药,-2.1322052,2.625373
88,2025-01-27,SH.ZB_600596,新安股份,农药兽药,-2.1360776,0.9611055
89,2025-01-27,SH.KC_688420,美腾科技,专用设备,-2.1368976,3.0922904
90,2025-01-27,SH.KC_300829,金丹科技,食品饮料,-2.1393628,5.724515
91,2025-01-27,SH.KC_688658,悦康药业,化学制药,-2.1426597,1.5709221
92,2025-01-27,SZ.ZB_003016,欣贺股份,纺织服装,-2.1474833,4.8334284
93,2025-01-27,SH.ZB_603107,上海汽配,汽车零部件,-2.1482067,1.4590845
94,2025-01-27,SH.ZB_600261,阳光照明,家电行业,-2.1504858,2.352047
95,2025-01-27,SH.KC_300723,一品红,化学制药,-2.1573703,3.9779975
96,2025-01-27,SZ.ZB_002086,东方海洋,农牧饲渔,-2.1598704,5.511685
97,2025-01-27,SH.KC_688559,海目星,专用设备,-2.160379,3.7343621
98,2025-01-27,SH.KC_301327,华宝新能,电源设备,-2.16283,3.9652557
99,2025-01-27,SH.ZB_600593,大连圣亚,旅游酒店,-2.1650581,5.599427
100,2025-01-27,SH.ZB_600305,恒顺醋业,食品饮料,-2.1654599,1.2931631
101,2025-01-27,SH.KC_688151,华强科技,专用设备,-2.1665025,1.8080518
102,2025-01-27,SH.KC_688062,迈威生物-U,生物制品,-2.17417,6.3665614
103,2025-01-27,SH.ZB_600817,宇通重工,工程机械,-2.174618,1.3398602
104,2025-01-27,SZ.ZB_002122,汇洲智能,通用设备,-2.1771722,11.493177
105,2025-01-27,SH.ZB_600468,百利电气,电网设备,-2.1779954,2.9889092
106,2025-01-27,SH.ZB_600567,山鹰国际,造纸印刷,-2.183742,2.873294
107,2025-01-27,SH.ZB_600475,华光环能,电源设备,-2.186941,1.8735065
108,2025-01-27,SH.ZB_603288,海天味业,食品饮料,-2.1875625,2.3796096
109,2025-01-27,SH.ZB_600185,格力地产,房地产开发,-2.189536,3.6415248
110,2025-01-27,SH.KC_301216,万凯新材,化学制品,-2.1901774,1.6635761
111,2025-01-27,SZ.ZB_000822,山东海化,化学原料,-2.1915934,2.6641726
112,2025-01-27,SH.KC_300006,莱美药业,化学制药,-2.1929717,3.208369
113,2025-01-27,SZ.ZB_001239,永达股份,专用设备,-2.2009742,2.34866
114,2025-01-27,SH.KC_688223,晶科能源,光伏设备,-2.204968,3.799802
115,2025-01-27,SH.ZB_603066,音飞储存,物流行业,-2.207056,1.8890188
116,2025-01-27,SZ.ZB_002039,黔源电力,电力行业,-2.208939,0.8462623
117,2025-01-27,SZ.ZB_002382,蓝帆医疗,医疗器械,-2.2095013,1.4046922
118,2025-01-27,SH.ZB_600166,福田汽车,汽车整车,-2.2114987,2.0605922
119,2025-01-27,SH.KC_300190,维尔利,环保行业,-2.2135391,3.7032664
120,2025-01-27,SH.ZB_600597,光明乳业,食品饮料,-2.2137215,1.3254418
121,2025-01-27,SZ.ZB_002512,达华智能,计算机设备,-2.2137752,2.981229
122,2025-01-27,SH.ZB_600665,天地源,房地产开发,-2.2149866,3.602697
123,2025-01-27,SH.ZB_600500,中化国际,化学制品,-2.2166624,1.4324262
124,2025-01-27,SH.ZB_600828,茂业商业,商业百货,-2.2204275,3.1419425
125,2025-01-27,SZ.ZB_003037,三和管桩,水泥建材,-2.2204413,4.393831
126,2025-01-27,SZ.ZB_000717,中南股份,钢铁行业,-2.2273154,2.6682882
127,2025-01-27,SZ.ZB_002567,唐人神,农牧饲渔,-2.2275965,1.3854861
128,2025-01-27,SH.ZB_603489,八方股份,电机,-2.229274,2.4860203
129,2025-01-27,SH.KC_301062,上海艾录,包装材料,-2.2310798,4.5528216
130,2025-01-27,SH.ZB_603187,海容冷链,通用设备,-2.231786,1.3370111
131,2025-01-27,SH.ZB_601699,潞安环能,煤炭行业,-2.232131,2.407302
132,2025-01-27,SH.ZB_600681,百川能源,燃气,-2.232355,0.6492749
133,2025-01-27,SH.ZB_600888,新疆众和,有色金属,-2.2326634,0.76523274
134,2025-01-27,SZ.ZB_001333,光华股份,化学制品,-2.2327487,0.12955666
135,2025-01-27,SZ.ZB_002121,科陆电子,电网设备,-2.2333484,3.3655076
136,2025-01-27,SZ.ZB_002737,葵花药业,中药,-2.2334292,3.7751496
137,2025-01-27,SH.ZB_600984,建设机械,工程机械,-2.2337036,3.1871452
138,2025-01-27,SZ.ZB_002697,红旗连锁,商业百货,-2.2344651,2.880709
139,2025-01-27,SZ.ZB_000016,深康佳Ａ,家电行业,-2.2345786,11.603327
140,2025-01-27,SZ.ZB_002419,天虹股份,商业百货,-2.234945,2.7573333
141,2025-01-27,SH.KC_300146,汤臣倍健,食品饮料,-2.2356431,2.1737485
142,2025-01-27,SH.KC_301487,盟固利,电池,-2.2360406,5.7777033
143,2025-01-27,SH.KC_688349,三一重能,风电设备,-2.2363532,2.9000685
144,2025-01-27,SH.KC_688425,铁建重工,工程机械,-2.2394512,2.4946303
145,2025-01-27,SH.ZB_600409,三友化工,化学原料,-2.2416468,0.92647225
146,2025-01-27,SH.ZB_600251,冠农股份,农牧饲渔,-2.2423806,1.6310006
147,2025-01-27,SH.ZB_601615,明阳智能,风电设备,-2.2452273,3.8758159
148,2025-01-27,SZ.ZB_002329,皇氏集团,食品饮料,-2.2458146,5.4613814
149,2025-01-27,SZ.ZB_000983,山西焦煤,煤炭行业,-2.2488966,1.4287919
150,2025-01-27,SH.ZB_600118,中国卫星,航天航空,-2.2498522,2.910283
151,2025-01-27,SZ.ZB_002918,蒙娜丽莎,装修建材,-2.2498593,2.9270961
152,2025-01-27,SZ.ZB_000589,贵州轮胎,橡胶制品,-2.2499442,1.1315197
153,2025-01-27,SH.KC_688033,天宜上佳,光伏设备,-2.2528594,2.3806782
154,2025-01-27,SH.ZB_600926,杭州银行,银行,-2.253153,0.5415693
155,2025-01-27,SZ.ZB_000701,厦门信达,商业百货,-2.253321,3.0674636
156,2025-01-27,SZ.ZB_002342,巨力索具,通用设备,-2.2534661,4.2793126
157,2025-01-27,SH.ZB_603128,华贸物流,物流行业,-2.254001,1.0377243
158,2025-01-27,SH.KC_688566,吉贝尔,化学制药,-2.2550886,1.0870725
159,2025-01-27,SH.ZB_603511,爱慕股份,纺织服装,-2.2554073,6.4479113
160,2025-01-27,SZ.ZB_002829,星网宇达,通信设备,-2.2569354,6.054154
161,2025-01-27,SH.ZB_601158,重庆水务,公用事业,-2.2601864,1.6536772
162,2025-01-27,SH.ZB_600072,中船科技,风电设备,-2.2604759,2.6424618
163,2025-01-27,SZ.ZB_001387,雪祺电气,家电行业,-2.2666454,1.4004722
164,2025-01-27,SH.ZB_600549,厦门钨业,小金属,-2.2671452,2.4221137
165,2025-01-27,SZ.ZB_000039,中集集团,通用设备,-2.2696636,4.1568575
166,2025-01-27,SH.KC_688556,高测股份,光伏设备,-2.2696888,3.2415047
167,2025-01-27,SZ.ZB_002507,涪陵榨菜,食品饮料,-2.2747166,1.6931146
168,2025-01-27,SH.KC_300370,安控科技,仪器仪表,-2.2750998,4.8840017
169,2025-01-27,SH.ZB_603678,火炬电子,电子元件,-2.2754972,3.4843936
170,2025-01-27,SH.KC_300040,九洲集团,电网设备,-2.2761555,5.0380797
171,2025-01-27,SH.ZB_601568,北元集团,化学原料,-2.277447,0.82032084
172,2025-01-27,SH.ZB_603101,汇嘉时代,商业百货,-2.2788374,7.9882383
173,2025-01-27,SH.KC_300896,爱美客,美容护理,-2.2806923,2.0055935
174,2025-01-27,SZ.ZB_000159,国际实业,石油行业,-2.2816873,3.17716
175,2025-01-27,SZ.ZB_002075,沙钢股份,钢铁行业,-2.2826207,3.6191
176,2025-01-27,SZ.ZB_002732,燕塘乳业,食品饮料,-2.284848,1.5455365
177,2025-01-27,SH.KC_688623,双元科技,专用设备,-2.2852826,2.0967438
178,2025-01-27,SZ.ZB_002827,高争民爆,化学制品,-2.2854137,1.794222
179,2025-01-27,SZ.ZB_002430,杭氧股份,专用设备,-2.2866309,1.2143642
180,2025-01-27,SZ.ZB_002091,江苏国泰,贸易行业,-2.2871327,1.332286
181,2025-01-27,SZ.ZB_002176,江特电机,电机,-2.2884297,3.6188602
182,2025-01-27,SH.KC_300537,广信材料,电子化学品,-2.2885406,7.0669055
183,2025-01-27,SH.ZB_600038,中直股份,航天航空,-2.2887545,3.1193078
184,2025-01-27,SH.KC_300025,华星创业,通信服务,-2.2909741,4.145613
185,2025-01-27,SZ.ZB_002108,沧州明珠,塑料制品,-2.2921472,1.7110243
186,2025-01-27,SH.ZB_600168,武汉控股,公用事业,-2.2925262,1.586473
187,2025-01-27,SZ.ZB_002100,天康生物,农牧饲渔,-2.2925806,0.6809473
188,2025-01-27,SZ.ZB_000501,武商集团,商业百货,-2.2934034,3.5918102
189,2025-01-27,SH.ZB_601388,怡球资源,有色金属,-2.2944515,1.830858
190,2025-01-27,SH.ZB_600965,福成股份,农牧饲渔,-2.2960577,1.1260718
191,2025-01-27,SH.ZB_600028,中国石化,石油行业,-2.297076,1.6179234
192,2025-01-27,SH.ZB_601700,风范股份,电网设备,-2.2977161,1.8280655
193,2025-01-27,SH.ZB_603276,恒兴新材,化学原料,-2.298104,1.9431382
194,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,-2.2983265,3.9759562
195,2025-01-27,SH.ZB_605008,长鸿高科,塑料制品,-2.298686,1.111424
196,2025-01-27,SH.ZB_600859,王府井,商业百货,-2.2991228,3.5672233
197,2025-01-27,SZ.ZB_002818,富森美,商业百货,-2.2991903,2.736722
198,2025-01-27,SZ.ZB_000800,一汽解放,汽车整车,-2.299617,1.4977306
199,2025-01-27,SH.KC_301559,中集环科,通用设备,-2.2999384,1.6246095
200,2025-01-27,SZ.ZB_002077,大港股份,半导体,-2.3011994,3.9820418
201,2025-01-27,SH.ZB_600624,复旦复华,综合行业,-2.3038046,6.2036457
202,2025-01-27,SH.ZB_600516,方大炭素,非金属材料,-2.303828,2.623193
203,2025-01-27,SH.KC_300601,康泰生物,生物制品,-2.3050911,3.3480735
204,2025-01-27,SH.KC_300396,迪瑞医疗,医疗器械,-2.3062558,1.5087798
205,2025-01-27,SH.ZB_605011,杭州热电,公用事业,-2.3068807,1.8259869
206,2025-01-27,SH.ZB_603876,鼎胜新材,有色金属,-2.3091867,1.717104
207,2025-01-27,SH.ZB_600089,特变电工,电网设备,-2.3093204,2.3712919
208,2025-01-27,SZ.ZB_002202,金风科技,风电设备,-2.311017,2.433075
209,2025-01-27,SZ.ZB_000738,航发控制,航天航空,-2.3117983,2.5699675
210,2025-01-27,SZ.ZB_002210,飞马国际,环保行业,-2.3121412,3.3920958
211,2025-01-27,SH.ZB_600697,欧亚集团,商业百货,-2.3130999,1.9360512
212,2025-01-27,SZ.ZB_000009,中国宝安,综合行业,-2.3140101,2.0922766
213,2025-01-27,SZ.ZB_000078,海王生物,医药商业,-2.3140352,3.7653968
214,2025-01-27,SH.KC_300529,健帆生物,医疗器械,-2.3143382,4.0187016
215,2025-01-27,SZ.ZB_000980,众泰汽车,汽车整车,-2.321085,5.1039324
216,2025-01-27,SH.KC_300851,交大思诺,交运设备,-2.3224502,1.4844388
217,2025-01-27,SZ.ZB_002158,汉钟精机,通用设备,-2.3228798,1.6074405
218,2025-01-27,SZ.ZB_003000,劲仔食品,食品饮料,-2.3231819,1.9177244
219,2025-01-27,SH.ZB_603839,安正时尚,纺织服装,-2.3240397,1.5304416
220,2025-01-27,SZ.ZB_002907,华森制药,中药,-2.3244011,2.3649797
221,2025-01-27,SH.ZB_601003,柳钢股份,钢铁行业,-2.3252,0.6959006
222,2025-01-27,SZ.ZB_002242,九阳股份,家电行业,-2.3261232,1.3524458
223,2025-01-27,SH.ZB_603658,安图生物,医疗器械,-2.3263502,1.5631586
224,2025-01-27,SH.ZB_603057,紫燕食品,食品饮料,-2.327344,2.6174798
225,2025-01-27,SH.ZB_605296,神农集团,农牧饲渔,-2.3284805,2.2945256
226,2025-01-27,SH.KC_688057,金达莱,环保行业,-2.3285053,1.1075542
227,2025-01-27,SZ.ZB_002275,桂林三金,中药,-2.3292172,1.1447623
228,2025-01-27,SH.ZB_603589,口子窖,酿酒行业,-2.329553,1.8630252
229,2025-01-27,SH.KC_688779,五矿新能,电池,-2.329606,3.2400117
230,2025-01-27,SH.ZB_601606,长城军工,专用设备,-2.3304322,2.6803522
231,2025-01-27,SZ.ZB_000876,新 希 望,农牧饲渔,-2.3313913,1.8113301
232,2025-01-27,SZ.ZB_000929,兰州黄河,酿酒行业,-2.332831,6.066509
233,2025-01-27,SH.KC_301151,冠龙节能,通用设备,-2.3335621,2.3032517
234,2025-01-27,SH.ZB_600497,驰宏锌锗,有色金属,-2.3341494,1.5853435
235,2025-01-27,SH.ZB_603399,永杉锂业,小金属,-2.3347528,3.9744587
236,2025-01-27,SH.KC_300105,龙源技术,电源设备,-2.334832,2.676846
237,2025-01-27,SZ.ZB_002022,科华生物,医疗器械,-2.3354597,1.6594976
238,2025-01-27,SZ.ZB_000670,盈方微,半导体,-2.3363204,5.4881587
239,2025-01-27,SZ.ZB_000008,神州高铁,交运设备,-2.3368711,3.852372
240,2025-01-27,SH.KC_300782,卓胜微,半导体,-2.3371475,2.888006
241,2025-01-27,SH.ZB_600582,天地科技,专用设备,-2.338502,1.4317915
242,2025-01-27,SH.ZB_600127,金健米业,农牧饲渔,-2.339356,1.674068
243,2025-01-27,SH.KC_688656,浩欧博,医疗器械,-2.3397155,3.042294
244,2025-01-27,SH.ZB_601163,三角轮胎,橡胶制品,-2.3399334,0.29021204
245,2025-01-27,SZ.ZB_002146,荣盛发展,房地产开发,-2.3422885,2.7767704
246,2025-01-27,SH.ZB_601212,白银有色,有色金属,-2.3433118,1.4480352
247,2025-01-27,SH.KC_300999,金龙鱼,食品饮料,-2.344537,2.0529912
248,2025-01-27,SH.ZB_601116,三江购物,商业百货,-2.3446627,2.6567192
249,2025-01-27,SH.KC_300014,亿纬锂能,电池,-2.3453002,3.2987266
250,2025-01-27,SZ.ZB_002189,中光学,光学光电子,-2.3453918,3.96467
251,2025-01-27,SZ.ZB_000659,珠海中富,包装材料,-2.345929,7.1143417
252,2025-01-27,SH.ZB_605005,合兴股份,汽车零部件,-2.3462505,1.4742539
253,2025-01-27,SH.ZB_603375,盛景微,电子元件,-2.349085,4.0617228
254,2025-01-27,SH.ZB_603335,迪生力,汽车零部件,-2.3495703,3.2543092
255,2025-01-27,SH.ZB_600332,白云山,中药,-2.3497272,1.7621562
256,2025-01-27,SZ.ZB_002049,紫光国微,半导体,-2.3497415,2.2590756
257,2025-01-27,SH.ZB_603977,国泰集团,化学制品,-2.3501966,3.7649498
258,2025-01-27,SH.ZB_600881,亚泰集团,水泥建材,-2.3505847,6.334701
259,2025-01-27,SH.ZB_603899,晨光股份,家用轻工,-2.352267,1.1225774
260,2025-01-27,SZ.ZB_002786,银宝山新,专用设备,-2.3526971,3.5259871
261,2025-01-27,SH.ZB_600300,维维股份,食品饮料,-2.3527048,1.7299086
262,2025-01-27,SZ.ZB_002426,胜利精密,通用设备,-2.353172,4.395443
263,2025-01-27,SH.ZB_601958,金钼股份,小金属,-2.3537123,1.4169306
264,2025-01-27,SH.KC_301386,未来电器,电源设备,-2.3577466,2.8211026
265,2025-01-27,SZ.ZB_000998,隆平高科,农牧饲渔,-2.3582892,1.5024632
266,2025-01-27,SZ.ZB_002547,春兴精工,汽车零部件,-2.3588293,4.9864726
267,2025-01-27,SH.ZB_600329,达仁堂,中药,-2.3594382,2.9617057
268,2025-01-27,SH.ZB_600778,友好集团,商业百货,-2.3597765,9.291159
269,2025-01-27,SH.ZB_600195,中牧股份,农药兽药,-2.3602855,1.4615462
270,2025-01-27,SH.ZB_600459,贵研铂业,小金属,-2.3605418,3.4097478
271,2025-01-27,SH.ZB_601718,际华集团,纺织服装,-2.3606153,2.7971716
272,2025-01-27,SH.ZB_600795,国电电力,电力行业,-2.3619208,1.9628614
273,2025-01-27,SH.ZB_600452,涪陵电力,电力行业,-2.363119,1.8890812
274,2025-01-27,SH.ZB_600198,大唐电信,通信设备,-2.3637166,7.426511
275,2025-01-27,SH.ZB_601033,永兴股份,环保行业,-2.3644705,1.2443632
276,2025-01-27,SH.ZB_600676,交运股份,汽车零部件,-2.3652315,3.0850992
277,2025-01-27,SH.KC_300900,广联航空,航天航空,-2.365372,4.9629464
278,2025-01-27,SZ.ZB_000521,长虹美菱,家电行业,-2.3657076,2.5364757
279,2025-01-27,SH.ZB_600741,华域汽车,汽车零部件,-2.366474,1.455848
280,2025-01-27,SH.ZB_601789,宁波建工,工程建设,-2.3668225,1.5906453
281,2025-01-27,SH.ZB_600893,航发动力,航天航空,-2.3669112,2.8657422
282,2025-01-27,SZ.ZB_000789,万年青,水泥建材,-2.3670459,0.38891286
283,2025-01-27,SH.ZB_600617,国新能源,燃气,-2.367275,3.7109673
284,2025-01-27,SH.KC_300572,安车检测,专业服务,-2.3681324,5.2179365
285,2025-01-27,SZ.ZB_002875,安奈儿,纺织服装,-2.368268,3.8415923
286,2025-01-27,SZ.ZB_002048,宁波华翔,汽车零部件,-2.3695617,1.4932678
287,2025-01-27,SZ.ZB_000428,华天酒店,旅游酒店,-2.3704455,3.6372304
288,2025-01-27,SH.ZB_600199,金种子酒,酿酒行业,-2.371353,4.2355328
289,2025-01-27,SH.ZB_600395,盘江股份,煤炭行业,-2.371697,0.60052574
290,2025-01-27,SZ.ZB_002227,奥 特 迅,电源设备,-2.371759,3.4261227
291,2025-01-27,SH.ZB_600955,维远股份,化学原料,-2.371924,1.1463672
292,2025-01-27,SZ.ZB_002728,特一药业,中药,-2.3726907,2.7856991
293,2025-01-27,SH.ZB_600310,广西能源,电力行业,-2.3727152,2.4390488
294,2025-01-27,SZ.ZB_002542,中化岩土,工程建设,-2.3728776,6.7992225
295,2025-01-27,SH.ZB_600362,江西铜业,有色金属,-2.373437,0.8635968
296,2025-01-27,SH.ZB_601808,中海油服,采掘行业,-2.373752,1.717174
297,2025-01-27,SZ.ZB_000518,四环生物,生物制品,-2.3738942,6.3454347
298,2025-01-27,SH.ZB_603001,奥康国际,纺织服装,-2.373949,1.8301203
299,2025-01-27,SZ.ZB_002557,洽洽食品,食品饮料,-2.375888,2.3783073
300,2025-01-27,SH.KC_688337,普源精电,仪器仪表,-2.3767352,4.718427
301,2025-01-27,SZ.ZB_000050,深天马Ａ,光学光电子,-2.3773599,3.23067
302,2025-01-27,SH.ZB_600887,伊利股份,食品饮料,-2.3776457,2.4270759
303,2025-01-27,SH.ZB_600546,山煤国际,煤炭行业,-2.3803182,1.5868142
304,2025-01-27,SH.ZB_600792,云煤能源,煤炭行业,-2.3814268,2.3198411
305,2025-01-27,SH.ZB_600148,长春一东,汽车零部件,-2.3815129,3.1067326
306,2025-01-27,SH.ZB_603208,江山欧派,装修建材,-2.3815553,2.734354
307,2025-01-27,SZ.ZB_002157,正邦科技,农牧饲渔,-2.3816376,1.6899794
308,2025-01-27,SH.ZB_600495,晋西车轴,交运设备,-2.3816864,1.8277466
309,2025-01-27,SH.ZB_601566,九牧王,纺织服装,-2.3818076,0.81061274
310,2025-01-27,SZ.ZB_002014,永新股份,包装材料,-2.3823097,1.0126545
311,2025-01-27,SZ.ZB_003026,中晶科技,半导体,-2.3824625,2.9400752
312,2025-01-27,SH.ZB_600826,兰生股份,贸易行业,-2.383691,2.244094
313,2025-01-27,SH.ZB_605365,立达信,家电行业,-2.3837962,2.0311236
314,2025-01-27,SZ.ZB_000155,川能动力,电力行业,-2.3841403,1.4286294
315,2025-01-27,SZ.ZB_000422,湖北宜化,化学原料,-2.3846152,1.2977153
316,2025-01-27,SH.KC_300983,尤安设计,工程咨询服务,-2.384715,2.0065725
317,2025-01-27,SZ.ZB_000157,中联重科,工程机械,-2.3847237,1.4663622
318,2025-01-27,SH.ZB_600026,中远海能,航运港口,-2.3849041,1.2684852
319,2025-01-27,SH.ZB_600897,厦门空港,航空机场,-2.3851619,1.0235459
320,2025-01-27,SH.ZB_603896,寿仙谷,中药,-2.385168,1.7941489
321,2025-01-27,SZ.ZB_002783,凯龙股份,化学制品,-2.3859525,1.9877806
322,2025-01-27,SZ.ZB_002346,柘中股份,电网设备,-2.386085,6.4646525
323,2025-01-27,SH.ZB_600177,雅戈尔,纺织服装,-2.386564,0.7668078
324,2025-01-27,SZ.ZB_002408,齐翔腾达,化学制品,-2.3886542,1.6743944
