,Datetime,code,name,bankuai,expext
51,2025-01-24,SZ.ZB_000016,深康佳Ａ,家电行业,14.117967
52,2025-01-24,SH.ZB_600238,海南椰岛,酿酒行业,14.080919
53,2025-01-24,SH.ZB_603687,大胜达,包装材料,14.06195
54,2025-01-27,SH.ZB_600130,波导股份,消费电子,14.041119
55,2025-01-24,SH.ZB_605033,美邦股份,农药兽药,14.038448
56,2025-01-27,SH.ZB_600243,青海华鼎,通用设备,13.934313
57,2025-01-27,SH.ZB_600076,康欣新材,装修建材,13.855563
58,2025-01-27,SZ.ZB_002816,和科达,专用设备,13.831489
59,2025-01-24,SZ.ZB_002529,海源复材,专用设备,13.716676
60,2025-01-27,SZ.ZB_000890,法尔胜,通用设备,13.691761
61,2025-01-27,SZ.ZB_002418,康盛股份,家电行业,13.672222
62,2025-01-27,SZ.ZB_002253,川大智胜,软件开发,13.663329
63,2025-01-27,SH.KC_300608,思特奇,软件开发,13.598453
64,2025-01-24,SH.KC_688326,经纬恒润-W,汽车零部件,13.51638
65,2025-01-24,SH.ZB_600130,波导股份,消费电子,13.509701
66,2025-01-27,SH.KC_688229,博睿数据,互联网服务,13.444347
67,2025-01-24,SH.KC_301396,宏景科技,互联网服务,13.3849125
68,2025-01-24,SH.ZB_603398,沐邦高科,光伏设备,13.363261
69,2025-01-24,SZ.ZB_000736,中交地产,房地产开发,13.293587
70,2025-01-27,SZ.ZB_002122,汇洲智能,通用设备,13.2502985
71,2025-01-27,SZ.ZB_002789,建艺集团,装修装饰,13.236173
72,2025-01-24,SZ.ZB_000691,亚太实业,化学制品,13.159494
73,2025-01-27,SH.KC_300055,万邦达,环保行业,13.035469
74,2025-01-24,SH.KC_300840,酷特智能,纺织服装,13.0339575
75,2025-01-27,SH.ZB_600228,返利科技,互联网服务,12.973006
76,2025-01-27,SH.KC_300652,雷迪克,汽车零部件,12.928571
77,2025-01-24,SH.KC_300017,网宿科技,互联网服务,12.905438
78,2025-01-24,SH.ZB_603777,来伊份,食品饮料,12.887661
79,2025-01-27,SZ.ZB_002848,高斯贝尔,家电行业,12.88342
80,2025-01-24,SZ.ZB_000668,荣丰控股,房地产开发,12.846457
81,2025-01-24,SH.KC_300170,汉得信息,互联网服务,12.731953
82,2025-01-24,SH.KC_300159,新研股份,航天航空,12.691079
83,2025-01-24,SH.KC_300391,长药控股,中药,12.666024
84,2025-01-27,SZ.ZB_000816,智慧农业,通用设备,12.571306
85,2025-01-24,SZ.ZB_002816,和科达,专用设备,12.554626
86,2025-01-27,SH.KC_688143,长盈通,电子元件,12.512774
87,2025-01-27,SH.KC_300249,依米康,软件开发,12.427242
88,2025-01-24,SH.KC_300465,高伟达,软件开发,12.407817
89,2025-01-27,SH.ZB_605033,美邦股份,农药兽药,12.401776
90,2025-01-24,SH.ZB_605069,正和生态,环保行业,12.363715
91,2025-01-27,SZ.ZB_002306,中科云网,旅游酒店,12.311117
92,2025-01-27,SZ.ZB_000004,国华网安,软件开发,12.306367
93,2025-01-27,SH.ZB_600421,华嵘控股,通用设备,12.271608
94,2025-01-24,SH.KC_300624,万兴科技,软件开发,12.196715
95,2025-01-24,SH.KC_688656,浩欧博,医疗器械,12.158974
96,2025-01-24,SZ.ZB_000681,视觉中国,文化传媒,12.141029
97,2025-01-24,SH.KC_688327,云从科技-UW,软件开发,12.057384
98,2025-01-24,SZ.ZB_002306,中科云网,旅游酒店,12.05122
99,2025-01-27,SH.ZB_605018,长华集团,汽车零部件,12.038045
100,2025-01-27,SH.KC_688426,康为世纪,生物制品,12.007083
101,2025-01-27,SZ.ZB_002667,威领股份,能源金属,11.994855
102,2025-01-27,SH.ZB_600238,海南椰岛,酿酒行业,11.9922
103,2025-01-27,SZ.ZB_000736,中交地产,房地产开发,11.978181
104,2025-01-27,SH.ZB_603928,兴业股份,塑料制品,11.929949
105,2025-01-24,SH.KC_688429,时创能源,光伏设备,11.840274
106,2025-01-24,SH.KC_688522,纳睿雷达,计算机设备,11.784633
107,2025-01-27,SH.KC_301286,侨源股份,化学原料,11.744444
108,2025-01-24,SZ.ZB_002853,皮阿诺,装修建材,11.724917
109,2025-01-24,SH.KC_688313,仕佳光子,通信设备,11.666335
110,2025-01-27,SZ.ZB_002199,东晶电子,电子元件,11.651276
111,2025-01-27,SH.ZB_603682,锦和商管,房地产服务,11.64261
112,2025-01-24,SH.ZB_600636,国新文化,教育,11.615281
113,2025-01-27,SH.ZB_600734,实达集团,通信设备,11.611451
114,2025-01-24,SH.KC_688400,凌云光,专用设备,11.580892
115,2025-01-24,SZ.ZB_001282,三联锻造,汽车零部件,11.572273
116,2025-01-24,SZ.ZB_000816,智慧农业,通用设备,11.552273
117,2025-01-27,SH.KC_301511,德福科技,电池,11.549137
118,2025-01-24,SH.ZB_600128,苏豪弘业,贸易行业,11.474432
119,2025-01-27,SH.KC_300499,高澜股份,专用设备,11.452537
120,2025-01-24,SH.ZB_603665,康隆达,纺织服装,11.397757
121,2025-01-27,SH.KC_300333,兆日科技,软件开发,11.357437
122,2025-01-24,SZ.ZB_000759,中百集团,商业百货,11.348851
123,2025-01-27,SH.KC_300840,酷特智能,纺织服装,11.284302
124,2025-01-27,SH.ZB_600778,友好集团,商业百货,11.255275
125,2025-01-24,SH.KC_688085,三友医疗,医疗器械,11.248438
126,2025-01-27,SH.KC_300222,科大智能,电网设备,11.2416725
127,2025-01-24,SZ.ZB_002789,建艺集团,装修装饰,11.164503
128,2025-01-24,SH.KC_300785,值得买,互联网服务,11.128066
129,2025-01-27,SH.KC_300093,金刚光伏,光伏设备,11.112981
130,2025-01-27,SH.ZB_600052,东望时代,公用事业,11.112859
131,2025-01-24,SZ.ZB_002861,瀛通通讯,消费电子,11.0972805
132,2025-01-24,SH.ZB_600734,实达集团,通信设备,11.003365
133,2025-01-24,SH.ZB_600228,返利科技,互联网服务,10.889627
134,2025-01-24,SH.ZB_603666,亿嘉和,专用设备,10.811045
135,2025-01-27,SZ.ZB_000826,启迪环境,环保行业,10.802136
136,2025-01-24,SZ.ZB_002199,东晶电子,电子元件,10.76528
137,2025-01-27,SH.KC_688408,中信博,光伏设备,10.636549
138,2025-01-27,SH.KC_300161,华中数控,通用设备,10.591139
139,2025-01-24,SH.ZB_603101,汇嘉时代,商业百货,10.541736
140,2025-01-27,SH.ZB_603068,博通集成,半导体,10.513123
141,2025-01-24,SH.KC_300226,上海钢联,互联网服务,10.504664
142,2025-01-24,SH.KC_300822,贝仕达克,消费电子,10.490401
143,2025-01-27,SH.KC_300391,长药控股,中药,10.446109
144,2025-01-27,SH.KC_300607,拓斯达,通用设备,10.423596
145,2025-01-24,SZ.ZB_000004,国华网安,软件开发,10.412045
146,2025-01-27,SH.ZB_600191,华资实业,农牧饲渔,10.393693
147,2025-01-27,SH.ZB_603789,星光农机,专用设备,10.369329
148,2025-01-27,SZ.ZB_000716,黑芝麻,食品饮料,10.352911
149,2025-01-24,SH.KC_301205,联特科技,光学光电子,10.349525
150,2025-01-27,SH.KC_301318,维海德,消费电子,10.317967
151,2025-01-24,SH.KC_688225,亚信安全,软件开发,10.317691
152,2025-01-24,SH.KC_300248,新开普,互联网服务,10.309408
153,2025-01-24,SZ.ZB_002418,康盛股份,家电行业,10.305338
154,2025-01-27,SH.KC_301030,仕净科技,专用设备,10.256646
155,2025-01-27,SH.ZB_600187,国中水务,公用事业,10.245464
156,2025-01-27,SH.KC_688362,甬矽电子,半导体,10.244889
157,2025-01-27,SZ.ZB_000793,华闻集团,文化传媒,10.220687
158,2025-01-27,SH.KC_300493,润欣科技,贸易行业,10.203134
159,2025-01-27,SZ.ZB_002265,建设工业,汽车零部件,10.190151
160,2025-01-24,SH.KC_300987,川网传媒,文化传媒,10.146202
161,2025-01-24,SH.KC_688511,天微电子,电子元件,10.142655
162,2025-01-27,SH.KC_300853,申昊科技,通用设备,10.131614
163,2025-01-27,SH.ZB_600556,天下秀,文化传媒,10.109939
164,2025-01-27,SH.ZB_603729,龙韵股份,文化传媒,10.105719
165,2025-01-27,SH.KC_688716,中研股份,塑料制品,10.046448
166,2025-01-27,SH.ZB_600358,国旅联合,互联网服务,10.0347595
167,2025-01-24,SH.ZB_600421,华嵘控股,通用设备,10.0091505
168,2025-01-27,SZ.ZB_002973,侨银股份,环保行业,10.006385
169,2025-01-27,SH.KC_300959,线上线下,通信服务,9.991862
170,2025-01-27,SH.KC_688165,埃夫特-U,通用设备,9.98493
171,2025-01-24,SH.ZB_603021,山东华鹏,玻璃玻纤,9.955258
172,2025-01-24,SH.KC_688369,致远互联,软件开发,9.946166
173,2025-01-27,SH.ZB_600636,国新文化,教育,9.921453
174,2025-01-27,SH.ZB_600714,金瑞矿业,化学原料,9.910138
175,2025-01-27,SZ.ZB_002058,威尔泰,电网设备,9.901826
176,2025-01-24,SH.KC_301220,亚香股份,化学制品,9.894826
177,2025-01-27,SH.KC_300071,福石控股,文化传媒,9.889661
178,2025-01-24,SH.KC_300902,国安达,专用设备,9.881206
179,2025-01-27,SH.ZB_600858,银座股份,商业百货,9.8005905
180,2025-01-27,SH.KC_300716,泉为科技,光伏设备,9.790911
181,2025-01-24,SH.KC_300687,赛意信息,互联网服务,9.780855
182,2025-01-24,SZ.ZB_000573,粤宏远Ａ,房地产开发,9.772836
183,2025-01-24,SH.KC_688426,康为世纪,生物制品,9.767903
184,2025-01-24,SZ.ZB_002439,启明星辰,软件开发,9.766136
185,2025-01-27,SZ.ZB_002820,桂发祥,食品饮料,9.746976
186,2025-01-27,SH.KC_300127,银河磁体,小金属,9.729044
187,2025-01-24,SZ.ZB_001330,博纳影业,文化传媒,9.720389
188,2025-01-24,SH.ZB_603598,引力传媒,文化传媒,9.709193
189,2025-01-27,SZ.ZB_000419,通程控股,商业百货,9.705712
190,2025-01-24,SZ.ZB_002453,华软科技,化学制品,9.700219
191,2025-01-27,SH.ZB_600811,东方集团,农牧饲渔,9.664329
192,2025-01-27,SH.KC_301397,溯联股份,汽车零部件,9.645631
193,2025-01-24,SH.KC_688258,卓易信息,互联网服务,9.632058
194,2025-01-24,SH.KC_300556,丝路视觉,软件开发,9.629337
195,2025-01-24,SH.KC_300996,普联软件,软件开发,9.628918
196,2025-01-24,SH.KC_301261,恒工精密,通用设备,9.617956
197,2025-01-24,SH.KC_301368,丰立智能,通用设备,9.611551
198,2025-01-24,SH.KC_300113,顺网科技,游戏,9.602208
199,2025-01-27,SZ.ZB_002636,金安国纪,电子元件,9.589813
200,2025-01-27,SZ.ZB_002757,南兴股份,专用设备,9.547748
201,2025-01-27,SH.KC_688053,思科瑞,电子元件,9.522192
202,2025-01-24,SZ.ZB_002578,闽发铝业,有色金属,9.513871
203,2025-01-24,SZ.ZB_000820,神雾节能,环保行业,9.509166
204,2025-01-24,SH.ZB_600094,大名城,房地产开发,9.490029
205,2025-01-24,SZ.ZB_000882,华联股份,商业百货,9.472029
206,2025-01-24,SH.KC_300857,协创数据,消费电子,9.466742
207,2025-01-27,SZ.ZB_002530,金财互联,互联网服务,9.466164
208,2025-01-27,SH.KC_688511,天微电子,电子元件,9.451877
209,2025-01-24,SH.ZB_600355,精伦电子,通信设备,9.441723
210,2025-01-24,SZ.ZB_000620,新华联,房地产开发,9.433638
211,2025-01-24,SZ.ZB_002575,群兴玩具,房地产服务,9.419455
212,2025-01-27,SH.KC_301157,华塑科技,计算机设备,9.382148
213,2025-01-27,SH.KC_688095,福昕软件,软件开发,9.380333
214,2025-01-24,SH.KC_300830,金现代,软件开发,9.379928
215,2025-01-24,SH.KC_301021,英诺激光,电子元件,9.351675
216,2025-01-27,SH.ZB_603598,引力传媒,文化传媒,9.344591
217,2025-01-24,SH.KC_300299,富春股份,游戏,9.323667
218,2025-01-27,SH.ZB_603177,德创环保,环保行业,9.32161
219,2025-01-27,SZ.ZB_002861,瀛通通讯,消费电子,9.321494
220,2025-01-27,SZ.ZB_002760,凤形股份,通用设备,9.296801
221,2025-01-24,SH.ZB_603729,龙韵股份,文化传媒,9.286364
222,2025-01-24,SH.KC_301600,慧翰股份,通信设备,9.277322
223,2025-01-27,SH.KC_301018,申菱环境,专用设备,9.277294
224,2025-01-27,SH.ZB_603101,汇嘉时代,商业百货,9.27284
225,2025-01-27,SZ.ZB_000627,天茂集团,保险,9.262247
226,2025-01-24,SH.ZB_600811,东方集团,农牧饲渔,9.262233
227,2025-01-27,SZ.ZB_000573,粤宏远Ａ,房地产开发,9.260525
228,2025-01-27,SZ.ZB_000010,美丽生态,工程建设,9.249042
229,2025-01-27,SH.KC_688429,时创能源,光伏设备,9.242873
230,2025-01-27,SH.KC_300378,鼎捷数智,软件开发,9.242
231,2025-01-24,SH.KC_301000,肇民科技,塑料制品,9.23676
232,2025-01-24,SH.KC_688017,绿的谐波,通用设备,9.23117
233,2025-01-27,SZ.ZB_002762,金发拉比,纺织服装,9.227456
234,2025-01-24,SH.KC_300276,三丰智能,专用设备,9.207042
235,2025-01-27,SH.KC_300479,神思电子,计算机设备,9.204798
236,2025-01-27,SZ.ZB_002549,凯美特气,化学制品,9.202321
237,2025-01-27,SH.ZB_603015,弘讯科技,专用设备,9.199606
238,2025-01-27,SZ.ZB_000795,英洛华,小金属,9.183089
239,2025-01-27,SH.ZB_603716,塞力医疗,医药商业,9.181677
240,2025-01-24,SH.KC_688615,合合信息,软件开发,9.172113
241,2025-01-27,SH.KC_300561,汇金科技,软件开发,9.102328
242,2025-01-27,SH.ZB_600355,精伦电子,通信设备,9.102156
243,2025-01-24,SH.KC_688118,普元信息,软件开发,9.092398
244,2025-01-27,SH.ZB_600693,东百集团,商业百货,9.090413
245,2025-01-24,SH.ZB_600802,福建水泥,水泥建材,9.069748
246,2025-01-24,SH.KC_688053,思科瑞,电子元件,9.052817
247,2025-01-24,SH.KC_300071,福石控股,文化传媒,9.052692
248,2025-01-27,SH.ZB_600405,动力源,电源设备,9.03412
249,2025-01-24,SH.KC_300853,申昊科技,通用设备,9.029145
250,2025-01-24,SZ.ZB_002896,中大力德,通用设备,8.994924
251,2025-01-27,SZ.ZB_002068,黑猫股份,橡胶制品,8.979527
252,2025-01-27,SZ.ZB_002733,雄韬股份,电池,8.977373
253,2025-01-24,SH.KC_688717,艾罗能源,光伏设备,8.956792
254,2025-01-24,SH.KC_688058,宝兰德,软件开发,8.948405
255,2025-01-24,SH.KC_300265,通光线缆,电网设备,8.927073
256,2025-01-27,SH.ZB_603800,洪田股份,专用设备,8.9175625
257,2025-01-24,SZ.ZB_002865,钧达股份,光伏设备,8.909474
258,2025-01-24,SZ.ZB_002718,友邦吊顶,装修建材,8.8820915
259,2025-01-27,SH.KC_300377,赢时胜,软件开发,8.880835
260,2025-01-27,SZ.ZB_003015,日久光电,光学光电子,8.8424225
261,2025-01-27,SZ.ZB_001282,三联锻造,汽车零部件,8.842198
262,2025-01-24,SZ.ZB_002193,如意集团,纺织服装,8.839078
263,2025-01-24,SZ.ZB_000856,冀东装备,专用设备,8.807256
264,2025-01-27,SH.KC_300697,电工合金,有色金属,8.805318
265,2025-01-24,SH.KC_300571,平治信息,通信服务,8.779923
266,2025-01-24,SZ.ZB_002693,双成药业,生物制品,8.7777
267,2025-01-27,SH.ZB_605069,正和生态,环保行业,8.767207
268,2025-01-24,SH.ZB_605018,长华集团,汽车零部件,8.756418
269,2025-01-24,SH.ZB_600556,天下秀,文化传媒,8.75025
270,2025-01-27,SH.KC_300276,三丰智能,专用设备,8.743461
271,2025-01-24,SZ.ZB_002599,盛通股份,包装材料,8.735953
272,2025-01-27,SZ.ZB_002184,海得控制,专用设备,8.70925
273,2025-01-24,SZ.ZB_002253,川大智胜,软件开发,8.70892
274,2025-01-27,SH.ZB_600423,柳化股份,化学原料,8.703192
275,2025-01-27,SH.KC_301600,慧翰股份,通信设备,8.698048
276,2025-01-27,SH.KC_300154,瑞凌股份,通用设备,8.688696
277,2025-01-27,SH.KC_300688,创业黑马,教育,8.678161
278,2025-01-24,SH.KC_688696,极米科技,家电行业,8.6528225
279,2025-01-27,SH.ZB_603429,集友股份,造纸印刷,8.633687
280,2025-01-27,SH.ZB_603838,四通股份,装修建材,8.6303425
281,2025-01-24,SH.ZB_600593,大连圣亚,旅游酒店,8.625935
282,2025-01-27,SH.KC_301288,清研环境,环保行业,8.625631
283,2025-01-24,SH.ZB_603895,天永智能,专用设备,8.621643
284,2025-01-27,SH.KC_300792,壹网壹创,互联网服务,8.619504
285,2025-01-27,SH.ZB_600198,大唐电信,通信设备,8.607467
286,2025-01-24,SH.KC_300188,国投智能,软件开发,8.605353
287,2025-01-27,SH.KC_688085,三友医疗,医疗器械,8.6046295
288,2025-01-24,SH.ZB_600423,柳化股份,化学原料,8.6029215
289,2025-01-24,SH.KC_688512,慧智微-U,半导体,8.595918
290,2025-01-24,SZ.ZB_000632,三木集团,综合行业,8.590163
291,2025-01-24,SZ.ZB_003040,楚天龙,通信设备,8.579991
292,2025-01-27,SZ.ZB_001236,弘业期货,多元金融,8.576931
293,2025-01-24,SH.KC_300173,福能东方,专用设备,8.571885
294,2025-01-24,SH.KC_300479,神思电子,计算机设备,8.536874
295,2025-01-27,SH.KC_300798,锦鸡股份,化学制品,8.521144
296,2025-01-27,SH.KC_300242,佳云科技,文化传媒,8.487199
297,2025-01-27,SZ.ZB_002657,中科金财,互联网服务,8.482282
298,2025-01-24,SH.KC_300795,米奥会展,文化传媒,8.462236
299,2025-01-27,SH.ZB_605179,一鸣食品,食品饮料,8.457314
300,2025-01-27,SH.KC_300250,初灵信息,互联网服务,8.434914
301,2025-01-24,SH.ZB_603682,锦和商管,房地产服务,8.406298
302,2025-01-27,SZ.ZB_002693,双成药业,生物制品,8.404944
303,2025-01-24,SH.KC_300959,线上线下,通信服务,8.394675
304,2025-01-27,SH.KC_688369,致远互联,软件开发,8.3804
305,2025-01-24,SH.KC_688226,威腾电气,电网设备,8.369721
306,2025-01-24,SZ.ZB_002009,天奇股份,专用设备,8.366365
307,2025-01-24,SH.ZB_603667,五洲新春,通用设备,8.342896
308,2025-01-27,SZ.ZB_002134,天津普林,电子元件,8.325834
309,2025-01-24,SH.KC_300296,利亚德,光学光电子,8.3174515
310,2025-01-27,SH.KC_301082,久盛电气,电网设备,8.311536
311,2025-01-24,SZ.ZB_001306,夏厦精密,通用设备,8.289565
312,2025-01-27,SH.KC_300985,致远新能,通用设备,8.25191
313,2025-01-27,SZ.ZB_002291,遥望科技,互联网服务,8.249731
314,2025-01-24,SH.ZB_600076,康欣新材,装修建材,8.242564
315,2025-01-27,SZ.ZB_002229,鸿博股份,造纸印刷,8.236496
316,2025-01-24,SH.ZB_603389,亚振家居,装修建材,8.223577
317,2025-01-27,SH.ZB_600446,金证股份,互联网服务,8.21717
318,2025-01-27,SH.KC_300812,易天股份,消费电子,8.205511
319,2025-01-24,SH.ZB_600797,浙大网新,互联网服务,8.193295
320,2025-01-24,SH.KC_300885,海昌新材,通用设备,8.184971
321,2025-01-24,SH.ZB_603305,旭升集团,汽车零部件,8.182831
322,2025-01-27,SZ.ZB_002403,爱仕达,家电行业,8.178414
323,2025-01-27,SH.ZB_600802,福建水泥,水泥建材,8.169858
324,2025-01-24,SZ.ZB_002973,侨银股份,环保行业,8.164062
325,2025-01-27,SH.ZB_600610,中毅达,化学原料,8.151512
326,2025-01-27,SH.KC_688717,艾罗能源,光伏设备,8.148141
327,2025-01-27,SH.KC_300170,汉得信息,互联网服务,8.1293
328,2025-01-24,SZ.ZB_002496,辉丰股份,农药兽药,8.110149
329,2025-01-27,SH.KC_301336,趣睡科技,家用轻工,8.10567
330,2025-01-27,SH.ZB_603079,圣达生物,化学制品,8.104934
331,2025-01-24,SH.KC_688551,科威尔,电源设备,8.098261
332,2025-01-27,SH.KC_300299,富春股份,游戏,8.095913
333,2025-01-27,SH.KC_300211,亿通科技,通信服务,8.083008
334,2025-01-27,SH.ZB_600692,亚通股份,房地产开发,8.08203
335,2025-01-27,SH.ZB_603978,深圳新星,有色金属,8.079852
336,2025-01-27,SZ.ZB_002175,东方智造,仪器仪表,8.079033
337,2025-01-27,SH.KC_688691,灿芯股份,半导体,8.065377
338,2025-01-24,SH.KC_688408,中信博,光伏设备,8.060755
339,2025-01-27,SZ.ZB_002640,跨境通,贸易行业,8.053054
340,2025-01-24,SH.KC_301159,三维天地,软件开发,8.0521
341,2025-01-23,SH.KC_688350,富淼科技,化学制品,8.0501
342,2025-01-24,SZ.ZB_002674,兴业科技,纺织服装,8.049769
343,2025-01-27,SZ.ZB_002009,天奇股份,专用设备,8.045028
344,2025-01-27,SH.ZB_600626,申达股份,汽车零部件,8.044078
345,2025-01-27,SH.ZB_605081,太和水,环保行业,8.040126
346,2025-01-24,SH.ZB_600588,用友网络,软件开发,8.037968
347,2025-01-27,SH.ZB_603389,亚振家居,装修建材,8.036201
348,2025-01-27,SH.ZB_603718,海利生物,农药兽药,8.031939
349,2025-01-27,SZ.ZB_002552,宝鼎科技,通用设备,8.025031
350,2025-01-24,SH.KC_300825,阿尔特,汽车服务,8.022828
351,2025-01-27,SZ.ZB_002453,华软科技,化学制品,8.012937
352,2025-01-24,SH.KC_300798,锦鸡股份,化学制品,8.007048
353,2025-01-27,SH.KC_300084,海默科技,采掘行业,8.005808
354,2025-01-27,SZ.ZB_001309,德明利,半导体,8.00009
355,2025-01-24,SH.ZB_600722,金牛化工,化学原料,7.9965158
356,2025-01-27,SH.KC_688226,威腾电气,电网设备,7.9879837
357,2025-01-27,SZ.ZB_000659,珠海中富,包装材料,7.987903
358,2025-01-27,SZ.ZB_002354,天娱数科,互联网服务,7.9785123
359,2025-01-24,SH.ZB_600714,金瑞矿业,化学原料,7.9772754
360,2025-01-27,SH.KC_301061,匠心家居,家电行业,7.9732018
361,2025-01-27,SH.KC_301001,凯淳股份,互联网服务,7.971482
362,2025-01-24,SH.KC_300418,昆仑万维,互联网服务,7.9695897
363,2025-01-27,SH.KC_300537,广信材料,电子化学品,7.965554
364,2025-01-27,SZ.ZB_002583,海能达,通信设备,7.951592
365,2025-01-27,SH.KC_301024,霍普股份,工程建设,7.946266
366,2025-01-24,SH.KC_300607,拓斯达,通用设备,7.9377966
367,2025-01-27,SH.KC_688502,茂莱光学,光学光电子,7.937272
368,2025-01-27,SH.ZB_603615,茶花股份,塑料制品,7.9296575
369,2025-01-27,SH.KC_301037,保立佳,化学制品,7.904561
370,2025-01-27,SH.KC_688400,凌云光,专用设备,7.903095
371,2025-01-27,SH.ZB_600824,益民集团,商业百货,7.8768415
372,2025-01-27,SH.ZB_600053,九鼎投资,多元金融,7.875608
373,2025-01-24,SH.ZB_603838,四通股份,装修建材,7.87365
374,2025-01-24,SZ.ZB_000793,华闻集团,文化传媒,7.863136
375,2025-01-13,SH.KC_688073,毕得医药,生物制品,7.853295
376,2025-01-24,SH.ZB_603042,华脉科技,通信设备,7.8506813
377,2025-01-24,SH.ZB_603779,威龙股份,酿酒行业,7.847966
378,2025-01-27,SH.ZB_603880,南卫股份,医疗器械,7.8452005
379,2025-01-27,SH.KC_300753,爱朋医疗,医疗器械,7.8405457
380,2025-01-27,SZ.ZB_001366,播恩集团,农牧饲渔,7.8287644
381,2025-01-24,SH.KC_300384,三联虹普,专业服务,7.797356
382,2025-01-24,SH.ZB_603518,锦泓集团,纺织服装,7.778867
383,2025-01-24,SZ.ZB_001309,德明利,半导体,7.7732964
384,2025-01-27,SZ.ZB_002187,广百股份,商业百货,7.764189
385,2025-01-24,SZ.ZB_002291,遥望科技,互联网服务,7.76027
386,2025-01-10,SH.KC_688073,毕得医药,生物制品,7.758482
387,2025-01-27,SH.KC_300949,奥雅股份,工程咨询服务,7.7529774
388,2025-01-27,SH.KC_688766,普冉股份,半导体,7.742922
389,2025-01-24,SZ.ZB_002536,飞龙股份,汽车零部件,7.7411337
390,2025-01-24,SZ.ZB_000826,启迪环境,环保行业,7.7320204
391,2025-01-24,SH.KC_300010,豆神教育,教育,7.7169223
392,2025-01-27,SZ.ZB_000158,常山北明,综合行业,7.710318
393,2025-01-27,SH.KC_301315,威士顿,软件开发,7.7067537
394,2025-01-27,SH.KC_301220,亚香股份,化学制品,7.696493
395,2025-01-27,SH.KC_688313,仕佳光子,通信设备,7.6847987
