,Datetime,code,name,bankuai,pessimistic,optimistic
912,2025-01-27,SH.KC_688339,亿华通-U,电池,-1.9079685,5.0640717
913,2025-01-27,SZ.ZB_002963,豪尔赛,装修装饰,-1.9081745,2.098073
914,2025-01-27,SZ.ZB_000695,滨海能源,造纸印刷,-1.908581,6.197895
915,2025-01-27,SZ.ZB_002057,中钢天源,非金属材料,-1.9086745,1.2070805
916,2025-01-27,SH.KC_301109,军信股份,环保行业,-1.9090364,-0.37958026
917,2025-01-27,SZ.ZB_002307,北新路桥,工程建设,-1.9097624,2.7031808
918,2025-01-27,SZ.ZB_002625,光启技术,航天航空,-1.9098855,3.9855645
919,2025-01-27,SH.ZB_600023,浙能电力,电力行业,-1.9099401,0.18709749
920,2025-01-27,SH.KC_688553,汇宇制药-W,化学制药,-1.9100348,0.7663712
921,2025-01-27,SH.ZB_601816,京沪高铁,铁路公路,-1.9100378,0.8437291
922,2025-01-27,SH.ZB_600359,新农开发,农牧饲渔,-1.9101819,0.5994603
923,2025-01-27,SH.ZB_601878,浙商证券,证券,-1.9105554,2.0803838
924,2025-01-27,SH.ZB_600257,大湖股份,农牧饲渔,-1.9108937,1.4897406
925,2025-01-27,SH.KC_300358,楚天科技,医疗器械,-1.911255,1.153271
926,2025-01-27,SH.KC_300194,福安药业,化学制药,-1.9112874,0.97278655
927,2025-01-27,SZ.ZB_000919,金陵药业,中药,-1.9118361,0.50267875
928,2025-01-27,SH.ZB_600706,曲江文旅,旅游酒店,-1.9123123,4.74491
929,2025-01-27,SH.ZB_600479,千金药业,中药,-1.9123977,0.65757483
930,2025-01-27,SH.ZB_601018,宁波港,航运港口,-1.9127979,1.2503892
931,2025-01-27,SH.ZB_603231,索宝蛋白,农牧饲渔,-1.9137781,0.20677596
932,2025-01-27,SZ.ZB_002455,百川股份,化学制品,-1.9138134,0.2305761
933,2025-01-27,SH.KC_300858,科拓生物,食品饮料,-1.9138708,2.4658322
934,2025-01-27,SH.KC_301613,新铝时代,汽车零部件,-1.9143198,3.0424774
935,2025-01-27,SH.KC_688321,微芯生物,化学制药,-1.9150004,2.6775465
936,2025-01-27,SH.KC_300332,天壕能源,燃气,-1.9151417,1.6227871
937,2025-01-27,SH.KC_301529,福赛科技,汽车零部件,-1.9153023,0.99386275
938,2025-01-27,SZ.ZB_000547,航天发展,通信设备,-1.9153295,3.267081
939,2025-01-27,SH.ZB_600219,南山铝业,有色金属,-1.9155478,0.65407753
940,2025-01-27,SH.ZB_600611,大众交通,铁路公路,-1.9155827,3.400284
941,2025-01-27,SZ.ZB_000518,四环生物,生物制品,-1.9157225,6.77111
942,2025-01-27,SH.KC_301125,腾亚精工,通用设备,-1.9159293,1.7906427
943,2025-01-27,SZ.ZB_002360,同德化工,化学制品,-1.9159712,2.1880836
944,2025-01-27,SH.KC_300882,万胜智能,电网设备,-1.9161174,1.1639446
945,2025-01-27,SH.KC_301295,美硕科技,电网设备,-1.9161444,1.5153468
946,2025-01-27,SH.ZB_600838,上海九百,商业百货,-1.9165374,4.200591
947,2025-01-27,SH.ZB_600233,圆通速递,物流行业,-1.9172635,0.5282402
948,2025-01-27,SH.ZB_600982,宁波能源,电力行业,-1.9174948,0.58190674
949,2025-01-27,SZ.ZB_001279,强邦新材,造纸印刷,-1.9175006,2.5618896
950,2025-01-27,SH.ZB_605388,均瑶健康,食品饮料,-1.9180824,2.772741
951,2025-01-27,SH.ZB_600794,保税科技,物流行业,-1.9181103,3.1990602
952,2025-01-27,SH.KC_300215,电科院,专业服务,-1.9182814,0.7828653
953,2025-01-27,SH.ZB_600197,伊力特,酿酒行业,-1.9185122,1.3351887
954,2025-01-27,SH.KC_300086,康芝药业,化学制药,-1.9188087,3.2297401
955,2025-01-27,SH.KC_301309,万得凯,通用设备,-1.9189858,1.1466652
956,2025-01-27,SH.KC_300087,荃银高科,农牧饲渔,-1.919022,3.4465046
957,2025-01-27,SH.ZB_600300,维维股份,食品饮料,-1.9190351,-0.264211
958,2025-01-27,SH.ZB_600031,三一重工,工程机械,-1.9194165,-0.077430904
959,2025-01-27,SH.ZB_600125,铁龙物流,物流行业,-1.9194882,0.4633531
960,2025-01-27,SZ.ZB_000688,国城矿业,有色金属,-1.919495,4.4049697
961,2025-01-27,SH.ZB_605377,华旺科技,造纸印刷,-1.9199374,2.293378
962,2025-01-27,SZ.ZB_000690,宝新能源,电力行业,-1.9199394,-0.06055385
963,2025-01-27,SH.ZB_603126,中材节能,环保行业,-1.9200958,2.6487842
964,2025-01-27,SZ.ZB_002381,双箭股份,橡胶制品,-1.9203153,-0.10781586
965,2025-01-27,SH.KC_300243,瑞丰高材,塑料制品,-1.9203715,1.8516943
966,2025-01-27,SH.ZB_600206,有研新材,小金属,-1.9209905,6.081651
967,2025-01-27,SZ.ZB_002702,海欣食品,食品饮料,-1.9210534,4.4723644
968,2025-01-27,SH.ZB_600250,南京商旅,贸易行业,-1.9216965,3.2958655
969,2025-01-27,SH.ZB_601888,中国中免,旅游酒店,-1.9217154,1.4775664
970,2025-01-27,SH.KC_301189,奥尼电子,通信设备,-1.9218361,2.2814884
971,2025-01-27,SH.ZB_603267,鸿远电子,电子元件,-1.9227363,2.3496375
972,2025-01-27,SH.ZB_600773,西藏城投,房地产开发,-1.9228401,3.315048
973,2025-01-27,SZ.ZB_000538,云南白药,中药,-1.9230664,0.454399
974,2025-01-27,SH.ZB_601096,宏盛华源,电网设备,-1.9235336,1.6140475
975,2025-01-27,SH.ZB_601318,中国平安,保险,-1.9244158,0.8268371
976,2025-01-27,SH.KC_688356,键凯科技,化学制药,-1.9248478,2.5544853
977,2025-01-27,SZ.ZB_002034,旺能环境,环保行业,-1.9251416,0.11164397
978,2025-01-27,SZ.ZB_002585,双星新材,塑料制品,-1.9251993,2.750945
979,2025-01-27,SH.KC_301137,哈焊华通,通用设备,-1.9257399,2.3608432
980,2025-01-27,SH.ZB_600518,康美药业,中药,-1.9258056,1.7926335
981,2025-01-27,SH.ZB_600266,城建发展,房地产开发,-1.9259192,2.0310655
982,2025-01-27,SH.ZB_600307,酒钢宏兴,钢铁行业,-1.9261864,0.4941523
983,2025-01-27,SH.ZB_600651,飞乐音响,光学光电子,-1.9267765,3.0110507
984,2025-01-27,SH.ZB_601998,中信银行,银行,-1.9271264,0.8531317
985,2025-01-27,SH.ZB_600262,北方股份,专用设备,-1.927208,1.3761699
986,2025-01-27,SH.ZB_603027,千禾味业,食品饮料,-1.9273212,1.3176754
987,2025-01-27,SZ.ZB_002864,盘龙药业,中药,-1.9273963,1.0621399
988,2025-01-27,SZ.ZB_002746,仙坛股份,农牧饲渔,-1.9277047,0.11065155
989,2025-01-27,SZ.ZB_000739,普洛药业,化学制药,-1.928105,0.67162365
990,2025-01-27,SH.KC_300671,富满微,半导体,-1.9288186,4.725848
991,2025-01-27,SH.KC_300039,上海凯宝,中药,-1.9288733,1.058495
992,2025-01-27,SH.ZB_600337,美克家居,装修建材,-1.9290073,3.0488477
993,2025-01-27,SH.ZB_600871,石化油服,采掘行业,-1.9292904,0.49415976
994,2025-01-27,SH.ZB_603566,普莱柯,农药兽药,-1.9293758,-0.4326433
995,2025-01-27,SH.ZB_600641,万业企业,房地产开发,-1.9296222,3.250569
996,2025-01-27,SH.ZB_603712,七一二,通信设备,-1.9297305,1.8049016
997,2025-01-27,SH.ZB_601228,广州港,航运港口,-1.9306067,1.2567192
998,2025-01-27,SH.KC_300272,开能健康,家电行业,-1.930773,1.1724114
999,2025-01-27,SH.KC_300551,古鳌科技,计算机设备,-1.9307876,6.1323447
1000,2025-01-27,SZ.ZB_000899,赣能股份,电力行业,-1.931061,0.25092065
1001,2025-01-27,SH.KC_688569,铁科轨道,交运设备,-1.9312073,1.2804717
1002,2025-01-27,SH.KC_300008,天海防务,船舶制造,-1.9315457,2.1414027
1003,2025-01-27,SH.ZB_600566,济川药业,中药,-1.9316962,1.9871831
1004,2025-01-27,SH.ZB_600029,南方航空,航空机场,-1.9319061,1.6944661
1005,2025-01-27,SH.ZB_603488,展鹏科技,专用设备,-1.9322379,1.4059558
1006,2025-01-27,SH.ZB_600918,中泰证券,证券,-1.9323038,1.4589727
1007,2025-01-27,SH.ZB_600698,湖南天雁,汽车零部件,-1.9323595,6.781836
1008,2025-01-27,SZ.ZB_000788,北大医药,化学制药,-1.9326094,0.3444448
1009,2025-01-27,SH.KC_301050,雷电微力,半导体,-1.9334378,2.3939834
1010,2025-01-27,SH.ZB_601956,东贝集团,家电行业,-1.9336084,0.89695305
1011,2025-01-27,SH.ZB_600033,福建高速,铁路公路,-1.9336395,9.8347664e-05
1012,2025-01-27,SH.ZB_601002,晋亿实业,通用设备,-1.9341978,1.9382164
1013,2025-01-27,SZ.ZB_002327,富安娜,纺织服装,-1.934328,-0.0055000186
1014,2025-01-27,SH.KC_688381,帝奥微,半导体,-1.934698,4.274951
1015,2025-01-27,SH.KC_300142,沃森生物,生物制品,-1.9349024,2.9269993
1016,2025-01-27,SH.KC_300483,首华燃气,燃气,-1.9350134,2.365768
1017,2025-01-27,SH.ZB_603579,荣泰健康,家电行业,-1.9352453,1.7240673
1018,2025-01-27,SZ.ZB_002935,天奥电子,通信设备,-1.935335,1.3394251
1019,2025-01-27,SH.ZB_603065,宿迁联盛,化学原料,-1.9353466,0.7786006
1020,2025-01-27,SH.ZB_600182,S佳通,橡胶制品,-1.9354546,0.58965683
1021,2025-01-27,SH.ZB_605089,味知香,食品饮料,-1.9358824,2.7553692
1022,2025-01-27,SH.ZB_603209,兴通股份,航运港口,-1.936068,1.7998979
1023,2025-01-27,SH.ZB_600340,华夏幸福,房地产开发,-1.936434,2.5980382
1024,2025-01-27,SZ.ZB_002867,周大生,珠宝首饰,-1.9366754,1.3935075
1025,2025-01-27,SH.KC_301303,真兰仪表,仪器仪表,-1.9371314,1.7969042
1026,2025-01-27,SH.KC_300006,莱美药业,化学制药,-1.9383543,2.4200394
1027,2025-01-27,SZ.ZB_002332,仙琚制药,化学制药,-1.9383837,0.7391244
1028,2025-01-27,SZ.ZB_000727,冠捷科技,光学光电子,-1.9383872,3.2752142
1029,2025-01-27,SH.KC_300540,蜀道装备,专用设备,-1.9383875,3.7222252
1030,2025-01-27,SH.KC_301092,争光股份,化学制品,-1.9386405,0.6571382
1031,2025-01-27,SZ.ZB_003009,中天火箭,航天航空,-1.938865,1.7132074
1032,2025-01-27,SZ.ZB_002294,信立泰,化学制药,-1.9390281,0.6344184
1033,2025-01-27,SH.ZB_600158,中体产业,文化传媒,-1.9394443,-0.544405
1034,2025-01-27,SH.KC_688269,凯立新材,化学制品,-1.9394997,0.72125494
1035,2025-01-27,SH.KC_688575,亚辉龙,医疗器械,-1.9396123,1.9739137
1036,2025-01-27,SH.ZB_600018,上港集团,航运港口,-1.9396755,0.53034574
1037,2025-01-27,SH.ZB_600128,苏豪弘业,贸易行业,-1.9397262,15.057765
1038,2025-01-27,SH.KC_301285,鸿日达,电子元件,-1.941009,3.5103023
1039,2025-01-27,SH.ZB_600513,联环药业,化学制药,-1.9410489,0.36991388
1040,2025-01-27,SH.ZB_600210,紫江企业,包装材料,-1.9410603,1.2750149
1041,2025-01-27,SH.ZB_600111,北方稀土,小金属,-1.9411141,2.7024195
1042,2025-01-27,SH.ZB_600284,浦东建设,工程建设,-1.941772,0.49058795
1043,2025-01-27,SH.ZB_600036,招商银行,银行,-1.9419656,-0.22004992
1044,2025-01-27,SH.KC_688488,艾迪药业,生物制品,-1.9433085,3.0423193
1045,2025-01-27,SH.ZB_600995,南网储能,电力行业,-1.9441122,0.44828504
1046,2025-01-27,SH.KC_688671,碧兴物联,仪器仪表,-1.9444718,1.0529786
1047,2025-01-27,SH.ZB_600660,福耀玻璃,玻璃玻纤,-1.9447379,1.3846829
1048,2025-01-27,SZ.ZB_000910,大亚圣象,装修建材,-1.9447919,0.55696964
1049,2025-01-27,SZ.ZB_002085,万丰奥威,汽车零部件,-1.9448191,2.2103577
1050,2025-01-27,SH.ZB_603931,格林达,电子化学品,-1.9449778,2.4823413
1051,2025-01-27,SZ.ZB_000672,上峰水泥,水泥建材,-1.9450125,0.090774894
1052,2025-01-27,SH.KC_300015,爱尔眼科,医疗服务,-1.9452026,1.0427401
1053,2025-01-27,SH.KC_300682,朗新集团,软件开发,-1.9455677,3.7050157
1054,2025-01-27,SZ.ZB_000718,苏宁环球,房地产开发,-1.9457655,2.358228
1055,2025-01-27,SH.ZB_600380,健康元,化学制药,-1.9460917,0.38318187
1056,2025-01-27,SH.ZB_601168,西部矿业,有色金属,-1.9461179,-0.038154423
1057,2025-01-27,SH.ZB_600674,川投能源,电力行业,-1.9463924,1.2970195
1058,2025-01-27,SH.ZB_601066,中信建投,证券,-1.9467522,2.3420618
1059,2025-01-27,SZ.ZB_000597,东北制药,化学制药,-1.9467827,0.694485
1060,2025-01-27,SH.KC_301387,光大同创,消费电子,-1.9469004,2.5005162
1061,2025-01-27,SH.ZB_603136,天目湖,旅游酒店,-1.9469417,-0.101685524
1062,2025-01-27,SH.ZB_601006,大秦铁路,物流行业,-1.9469738,0.6638065
1063,2025-01-27,SZ.ZB_002588,史丹利,化肥行业,-1.9473453,0.21945238
1064,2025-01-27,SH.ZB_600764,中国海防,计算机设备,-1.9475328,0.14971197
1065,2025-01-27,SH.ZB_600886,国投电力,电力行业,-1.947743,2.057013
1066,2025-01-27,SH.KC_688399,硕世生物,医疗器械,-1.9477822,1.0418981
1067,2025-01-27,SH.KC_688176,亚虹医药-U,生物制品,-1.9479916,1.0401442
1068,2025-01-27,SZ.ZB_002686,亿利达,通用设备,-1.9497203,3.6627605
1069,2025-01-27,SH.ZB_603139,康惠制药,中药,-1.9500825,2.8191626
1070,2025-01-27,SZ.ZB_000037,深南电A,电力行业,-1.9501637,2.3897738
1071,2025-01-27,SH.KC_300025,华星创业,通信服务,-1.9505904,4.076192
1072,2025-01-27,SZ.ZB_000731,四川美丰,化肥行业,-1.9506447,0.7600501
1073,2025-01-27,SH.ZB_600299,安迪苏,化学制品,-1.9521617,0.8302614
1074,2025-01-27,SZ.ZB_000153,丰原药业,化学制药,-1.9524981,0.5540535
1075,2025-01-27,SH.ZB_603150,万朗磁塑,塑料制品,-1.9525368,-0.52561164
1076,2025-01-27,SH.ZB_603367,辰欣药业,化学制药,-1.9525386,0.123760104
1077,2025-01-27,SH.KC_688122,西部超导,有色金属,-1.9526674,0.63366294
1078,2025-01-27,SH.KC_301500,飞南资源,环保行业,-1.952881,1.261498
1079,2025-01-27,SH.ZB_603682,锦和商管,房地产服务,-1.9544208,11.64261
1080,2025-01-27,SH.ZB_600966,博汇纸业,造纸印刷,-1.9546409,1.5853316
1081,2025-01-27,SH.KC_300407,凯发电气,电网设备,-1.9550651,2.2744627
1082,2025-01-27,SH.KC_300026,红日药业,中药,-1.9551475,4.1881604
1083,2025-01-27,SZ.ZB_002116,中国海诚,工程咨询服务,-1.9552516,-0.31352937
1084,2025-01-27,SH.ZB_600308,华泰股份,造纸印刷,-1.9553561,0.96769184
1085,2025-01-27,SH.KC_688707,振华新材,电池,-1.9558027,3.6671565
1086,2025-01-27,SH.ZB_601068,中铝国际,工程建设,-1.9558698,2.0375087
1087,2025-01-27,SH.ZB_601179,中国西电,电网设备,-1.955947,0.70108473
1088,2025-01-27,SZ.ZB_002101,广东鸿图,汽车零部件,-1.9562033,1.984097
1089,2025-01-27,SH.KC_301587,中瑞股份,电池,-1.9562349,3.4167738
1090,2025-01-27,SH.ZB_600583,海油工程,采掘行业,-1.956449,1.1299624
1091,2025-01-27,SH.ZB_601966,玲珑轮胎,橡胶制品,-1.9565575,0.33341348
1092,2025-01-27,SZ.ZB_002594,比亚迪,汽车整车,-1.957153,0.9229362
1093,2025-01-27,SH.ZB_600960,渤海汽车,汽车零部件,-1.9572542,2.7774944
1094,2025-01-27,SZ.ZB_000906,浙商中拓,物流行业,-1.9574713,1.8899188
1095,2025-01-27,SZ.ZB_002482,广田集团,装修装饰,-1.9576569,2.4446754
1096,2025-01-27,SZ.ZB_002548,金新农,农牧饲渔,-1.9576645,1.8250599
1097,2025-01-27,SH.KC_300452,山河药辅,化学制药,-1.9579397,0.14362484
1098,2025-01-27,SH.ZB_601882,海天精工,通用设备,-1.9582291,4.0924015
1099,2025-01-27,SZ.ZB_002685,华东重机,通用设备,-1.9582589,3.3530905
1100,2025-01-27,SH.ZB_600789,鲁抗医药,化学制药,-1.9585943,2.1500497
1101,2025-01-27,SH.KC_300481,濮阳惠成,电子化学品,-1.95872,1.3831244
1102,2025-01-27,SH.ZB_600167,联美控股,公用事业,-1.9591855,0.7661268
1103,2025-01-27,SH.ZB_601456,国联证券,证券,-1.9595809,3.4799442
1104,2025-01-27,SZ.ZB_002555,三七互娱,游戏,-1.9596063,-0.026395917
1105,2025-01-27,SH.ZB_603519,立霸股份,家电行业,-1.9597915,0.6786883
1106,2025-01-27,SH.KC_688721,龙图光罩,半导体,-1.9598961,6.1296625
1107,2025-01-27,SH.KC_300615,欣天科技,通信设备,-1.9599415,5.269702
1108,2025-01-27,SZ.ZB_002345,潮宏基,珠宝首饰,-1.960345,-0.22784173
1109,2025-01-27,SH.KC_301565,中仑新材,塑料制品,-1.9605166,3.0755997
1110,2025-01-27,SH.ZB_603315,福鞍股份,通用设备,-1.9605184,2.8675466
1111,2025-01-27,SH.ZB_600726,华电能源,电力行业,-1.96062,0.5013943
1112,2025-01-27,SZ.ZB_002581,未名医药,生物制品,-1.960849,3.185031
1113,2025-01-27,SZ.ZB_002016,世荣兆业,房地产开发,-1.9610416,3.5853817
1114,2025-01-27,SH.ZB_601618,中国中冶,工程建设,-1.9612174,0.6290689
1115,2025-01-27,SH.ZB_605500,森林包装,造纸印刷,-1.9613994,0.50718784
1116,2025-01-27,SH.ZB_600749,西藏旅游,旅游酒店,-1.9614838,0.8984342
1117,2025-01-27,SH.ZB_600585,海螺水泥,水泥建材,-1.9615227,-0.78884214
1118,2025-01-27,SH.ZB_601921,浙版传媒,文化传媒,-1.9619633,-0.531511
1119,2025-01-27,SH.ZB_600176,中国巨石,玻璃玻纤,-1.9620106,1.7481089
1120,2025-01-27,SH.KC_300647,超频三,消费电子,-1.9623367,5.661793
1121,2025-01-27,SH.ZB_601126,四方股份,电网设备,-1.9624267,0.26700348
1122,2025-01-27,SH.ZB_603280,南方路机,专用设备,-1.962583,0.5384311
1123,2025-01-27,SH.ZB_600970,中材国际,工程建设,-1.9628599,0.3528729
1124,2025-01-27,SH.ZB_603689,皖天然气,燃气,-1.9629259,0.3960058
1125,2025-01-27,SH.ZB_600573,惠泉啤酒,酿酒行业,-1.9630316,0.99231005
1126,2025-01-27,SZ.ZB_000029,深深房Ａ,房地产开发,-1.9633248,2.5800645
1127,2025-01-27,SZ.ZB_002714,牧原股份,农牧饲渔,-1.9635756,-0.05222112
1128,2025-01-27,SZ.ZB_002774,快意电梯,专用设备,-1.9636217,0.39419085
1129,2025-01-27,SZ.ZB_002090,金智科技,电网设备,-1.9638247,2.5853662
1130,2025-01-27,SZ.ZB_002386,天原股份,化学原料,-1.9641429,3.307128
1131,2025-01-27,SH.KC_688298,东方生物,医疗器械,-1.9647098,0.97195655
1132,2025-01-27,SH.ZB_600121,郑州煤电,煤炭行业,-1.9649639,1.9271642
1133,2025-01-27,SH.ZB_603069,海汽集团,铁路公路,-1.9651327,1.8809662
1134,2025-01-27,SZ.ZB_000721,西安饮食,旅游酒店,-1.9652333,4.772119
1135,2025-01-27,SZ.ZB_002462,嘉事堂,医药商业,-1.965333,-1.0104477
1136,2025-01-27,SH.KC_688718,唯赛勃,专用设备,-1.9658964,2.3468108
1137,2025-01-27,SH.KC_688120,华海清科,半导体,-1.9661305,1.9814253
1138,2025-01-27,SZ.ZB_002060,广东建工,工程建设,-1.9661651,0.85220784
1139,2025-01-27,SZ.ZB_002154,报 喜 鸟,纺织服装,-1.9661751,0.8299947
1140,2025-01-27,SZ.ZB_000008,神州高铁,交运设备,-1.9661825,3.3204646
1141,2025-01-27,SH.ZB_605111,新洁能,半导体,-1.9662946,2.452369
1142,2025-01-27,SH.ZB_603313,梦百合,装修建材,-1.9663371,0.81555843
1143,2025-01-27,SH.KC_300804,广康生化,农药兽药,-1.9664347,-0.9076968
1144,2025-01-27,SZ.ZB_002855,捷荣技术,消费电子,-1.9664854,4.7579007
1145,2025-01-27,SH.ZB_600575,淮河能源,物流行业,-1.9665277,1.3021469
1146,2025-01-27,SH.ZB_600521,华海药业,化学制药,-1.9667778,0.4388824
1147,2025-01-27,SH.ZB_600750,江中药业,中药,-1.9680219,0.6642848
1148,2025-01-27,SH.ZB_603099,长白山,旅游酒店,-1.9682437,4.209034
1149,2025-01-27,SZ.ZB_002458,益生股份,农牧饲渔,-1.9683704,1.3162122
1150,2025-01-27,SH.ZB_600420,国药现代,化学制药,-1.9688556,-0.10368824
1151,2025-01-23,SH.KC_688720,艾森股份,半导体,-1.9689806,0.5261019
1152,2025-01-27,SZ.ZB_000564,供销大集,商业百货,-1.9694314,6.87692
1153,2025-01-27,SH.KC_300389,艾比森,光学光电子,-1.9695123,1.946883
1154,2025-01-27,SZ.ZB_002985,北摩高科,航天航空,-1.9698129,1.9367963
1155,2025-01-27,SH.KC_301539,宏鑫科技,汽车零部件,-1.9699931,2.455063
1156,2025-01-27,SH.ZB_600400,红豆股份,纺织服装,-1.970018,3.107363
1157,2025-01-27,SZ.ZB_000088,盐 田 港,航运港口,-1.9701391,0.841634
1158,2025-01-27,SH.ZB_600743,华远地产,房地产开发,-1.9701934,3.4632385
1159,2025-01-27,SH.ZB_603567,珍宝岛,中药,-1.9703369,1.8449455
1160,2025-01-27,SH.ZB_601601,中国太保,保险,-1.9705245,0.9713441
1161,2025-01-27,SH.ZB_600906,财达证券,证券,-1.9705455,1.8722504
1162,2025-01-27,SH.KC_301042,安联锐视,计算机设备,-1.9705834,0.34349114
1163,2025-01-27,SZ.ZB_001301,尚太科技,非金属材料,-1.9706212,7.076518
1164,2025-01-27,SH.KC_301287,康力源,家用轻工,-1.9707606,0.32853782
1165,2025-01-27,SH.KC_301267,华厦眼科,医疗服务,-1.9707696,1.5639395
1166,2025-01-27,SH.ZB_603788,宁波高发,汽车零部件,-1.970773,0.1907438
1167,2025-01-27,SH.KC_688011,新光光电,光学光电子,-1.9709322,1.769136
1168,2025-01-27,SH.KC_300581,晨曦航空,航天航空,-1.971374,6.9275036
1169,2025-01-27,SZ.ZB_002511,中顺洁柔,造纸印刷,-1.971727,0.61586946
1170,2025-01-27,SH.ZB_600875,东方电气,电源设备,-1.9720756,1.3990045
1171,2025-01-27,SH.ZB_605151,西上海,汽车零部件,-1.9721307,1.6753078
1172,2025-01-27,SH.KC_301100,风光股份,化学制品,-1.9722408,1.5022292
1173,2025-01-27,SH.KC_300101,振芯科技,通信设备,-1.972873,4.3640003
1174,2025-01-27,SH.KC_688114,华大智造,医疗器械,-1.9730923,4.6956406
1175,2025-01-27,SZ.ZB_002340,格林美,能源金属,-1.9733452,1.2839705
1176,2025-01-27,SZ.ZB_001317,三羊马,物流行业,-1.9738592,0.6514475
1177,2025-01-27,SH.ZB_603131,上海沪工,通用设备,-1.9740717,1.9354343
1178,2025-01-27,SH.ZB_600211,西藏药业,生物制品,-1.9740876,0.48120767
1179,2025-01-27,SZ.ZB_002252,上海莱士,生物制品,-1.9741151,-0.10752529
1180,2025-01-27,SH.ZB_601008,连云港,航运港口,-1.974745,1.3955772
1181,2025-01-27,SZ.ZB_002780,三夫户外,纺织服装,-1.974828,3.910105
1182,2025-01-27,SH.KC_301206,三元生物,食品饮料,-1.974889,1.3928264
1183,2025-01-27,SH.KC_300331,苏大维格,光学光电子,-1.9749317,5.708988
1184,2025-01-27,SZ.ZB_000751,锌业股份,有色金属,-1.9749804,1.7704517
1185,2025-01-27,SZ.ZB_002869,金溢科技,电子元件,-1.9751757,1.8148392
1186,2025-01-27,SH.KC_300144,宋城演艺,旅游酒店,-1.9752499,0.5231455
1187,2025-01-27,SZ.ZB_002044,美年健康,医疗服务,-1.9754674,1.9794583
1188,2025-01-27,SH.KC_688092,爱科科技,专用设备,-1.9754965,0.79517215
1189,2025-01-27,SZ.ZB_002709,天赐材料,化学制品,-1.975508,2.231486
1190,2025-01-27,SZ.ZB_000001,平安银行,银行,-1.9762863,0.99547505
1191,2025-01-27,SZ.ZB_000566,海南海药,化学制药,-1.976309,4.0729465
1192,2025-01-27,SZ.ZB_003013,地铁设计,工程咨询服务,-1.976743,6.2964425
1193,2025-01-27,SZ.ZB_002051,中工国际,工程建设,-1.9771563,0.8618295
1194,2025-01-27,SZ.ZB_002106,莱宝高科,光学光电子,-1.9774698,1.5066757
1195,2025-01-27,SH.KC_688275,万润新能,电池,-1.9775512,5.658923
1196,2025-01-27,SZ.ZB_000546,金圆股份,环保行业,-1.9775841,2.1600618
1197,2025-01-27,SH.ZB_603985,恒润股份,风电设备,-1.9776784,5.073823
1198,2025-01-27,SH.KC_301520,万邦医药,医疗服务,-1.9777073,-0.20680428
1199,2025-01-27,SZ.ZB_002269,美邦服饰,纺织服装,-1.9779865,3.9913445
1200,2025-01-27,SH.ZB_600860,京城股份,通用设备,-1.9780229,2.4527833
1201,2025-01-27,SH.KC_300417,南华仪器,仪器仪表,-1.9780931,3.1282797
1202,2025-01-27,SZ.ZB_002393,力生制药,化学制药,-1.9782089,-0.10398924
1203,2025-01-27,SH.KC_688238,和元生物,医疗服务,-1.9782845,2.3978682
1204,2025-01-27,SZ.ZB_000528,柳    工,工程机械,-1.9789557,1.6604453
1205,2025-01-27,SZ.ZB_002415,海康威视,计算机设备,-1.9789848,-0.28663427
1206,2025-01-27,SH.KC_301120,新特电气,电网设备,-1.9790342,4.635267
1207,2025-01-27,SZ.ZB_000524,岭南控股,旅游酒店,-1.9795594,1.0911689
1208,2025-01-27,SH.KC_688328,深科达,专用设备,-1.979955,3.3222988
1209,2025-01-27,SH.KC_301049,超越科技,环保行业,-1.9801676,4.156813
1210,2025-01-27,SH.ZB_601059,信达证券,证券,-1.9806578,3.5811453
1211,2025-01-27,SH.ZB_600765,中航重机,航天航空,-1.9814067,1.8076553
1212,2025-01-27,SZ.ZB_000523,红棉股份,食品饮料,-1.9816754,1.7791853
1213,2025-01-27,SH.ZB_600578,京能电力,电力行业,-1.981981,0.8804649
1214,2025-01-27,SH.ZB_601778,晶科科技,电力行业,-1.9820724,2.2466242
1215,2025-01-27,SH.KC_688489,三未信安,电子元件,-1.9820832,4.5479164
1216,2025-01-27,SH.KC_301370,国科恒泰,贸易行业,-1.9821314,1.7935306
1217,2025-01-27,SZ.ZB_002510,天汽模,汽车零部件,-1.9822925,3.7997231
1218,2025-01-27,SH.KC_688007,光峰科技,消费电子,-1.9823958,1.8986702
1219,2025-01-27,SZ.ZB_000700,模塑科技,汽车零部件,-1.982873,0.9515062
1220,2025-01-27,SZ.ZB_002880,卫光生物,生物制品,-1.9829571,0.32601207
1221,2025-01-27,SZ.ZB_001215,千味央厨,食品饮料,-1.983229,2.6164427
1222,2025-01-27,SZ.ZB_002637,赞宇科技,化学制品,-1.9832438,2.9634252
1223,2025-01-27,SH.ZB_600879,航天电子,航天航空,-1.9833488,2.590427
1224,2025-01-27,SH.KC_688203,海正生材,化纤行业,-1.9834188,0.6299034
1225,2025-01-27,SH.ZB_603207,小方制药,化学制药,-1.983545,1.9023776
1226,2025-01-27,SZ.ZB_002460,赣锋锂业,能源金属,-1.9835658,3.1594067
1227,2025-01-27,SZ.ZB_002270,华明装备,电网设备,-1.9835913,1.6969234
1228,2025-01-27,SH.KC_300128,锦富技术,光学光电子,-1.9836333,4.13678
1229,2025-01-27,SZ.ZB_000045,深纺织Ａ,光学光电子,-1.9836555,1.6883657
1230,2025-01-27,SZ.ZB_002125,湘潭电化,化学原料,-1.9842248,1.6034573
