,index,Datetime,code,name,bankuai,expext
2788,4122,2025-01-27,300724,捷佳伟创,光伏设备,-2.9979193
2789,1782,2025-01-27,2524,光正眼科,医疗服务,-2.9983737
2790,4599,2025-01-27,688256,寒武纪-U,半导体,-2.999549
2791,4174,2025-01-27,688680,海优新材,光伏设备,-2.9998047
2792,3432,2025-01-27,605255,天普股份,汽车零部件,-2.9998384
2793,1362,2025-01-27,600977,中国电影,文化传媒,-2.999932
2794,2779,2025-01-27,600099,林海股份,交运设备,-3.0003943
2795,1690,2025-01-27,603979,金诚信,采掘行业,-3.0009656
2796,3611,2025-01-27,603078,江化微,电子化学品,-3.0009837
2797,1864,2025-01-27,688116,天奈科技,化学制品,-3.0010886
2798,4870,2025-01-27,600562,国睿科技,通信设备,-3.0012474
2799,230,2025-01-27,543,皖能电力,电力行业,-3.001546
2800,476,2025-01-27,598,兴蓉环境,公用事业,-3.002078
2801,2107,2025-01-27,300031,宝通科技,游戏,-3.0020971
2802,937,2025-01-27,301258,富士莱,化学制药,-3.0023565
2803,266,2025-01-27,958,电投产融,电力行业,-3.0028682
2804,4916,2025-01-27,810,创维数字,通信设备,-3.0032077
2805,3209,2025-01-27,603556,海兴电力,电网设备,-3.0033448
2806,3701,2025-01-27,300950,德固特,专用设备,-3.003989
2807,2488,2025-01-27,600533,栖霞建设,房地产开发,-3.0043309
2808,610,2025-01-27,603607,京华激光,造纸印刷,-3.0045588
2809,1811,2025-01-27,300759,康龙化成,医疗服务,-3.0046792
2810,2949,2025-01-27,301330,熵基科技,软件开发,-3.0048845
2811,189,2025-01-27,300881,盛德鑫泰,钢铁行业,-3.0049448
2812,1918,2025-01-27,300225,金力泰,化学制品,-3.0051286
2813,4893,2025-01-27,600522,中天科技,通信设备,-3.0057993
2814,1314,2025-01-27,300658,延江股份,美容护理,-3.006025
2815,4032,2025-01-27,300838,浙江力诺,仪器仪表,-3.00605
2816,4227,2025-01-27,603173,福斯达,通用设备,-3.0061817
2817,1116,2025-01-27,603359,东珠生态,环保行业,-3.006314
2818,1309,2025-01-27,300888,稳健医疗,美容护理,-3.0063956
2819,1094,2025-01-27,601827,三峰环境,环保行业,-3.0065064
2820,4681,2025-01-27,2885,京泉华,消费电子,-3.0067377
2821,3009,2025-01-27,301179,泽宇智能,软件开发,-3.0067863
2822,141,2025-01-27,2868,绿康生化,农药兽药,-3.0074005
2823,4299,2025-01-27,2903,宇环数控,通用设备,-3.0076408
2824,1967,2025-01-27,688737,中自科技,化学制品,-3.0077536
2825,2767,2025-01-27,688133,泰坦科技,专业服务,-3.008092
2826,4892,2025-01-27,688175,高凌信息,通信设备,-3.0084684
2827,1755,2025-01-27,600819,耀皮玻璃,玻璃玻纤,-3.0084891
2828,3148,2025-01-27,785,居然智家,商业百货,-3.008606
2829,1785,2025-01-27,301235,华康医疗,医疗服务,-3.0086086
2830,4960,2025-01-27,922,佳电股份,电机,-3.0086372
2831,1302,2025-01-27,301091,深城交,工程咨询服务,-3.0089946
2832,3530,2025-01-27,605208,永茂泰,汽车零部件,-3.00906
2833,1427,2025-01-27,600825,新华传媒,文化传媒,-3.0096586
2834,592,2025-01-27,600433,冠豪高新,造纸印刷,-3.0097778
2835,3710,2025-01-27,600835,上海机电,专用设备,-3.0101025
2836,2976,2025-01-27,301195,北路智控,软件开发,-3.0104728
2837,983,2025-01-27,300434,金石亚药,化学制药,-3.0106034
2838,4067,2025-01-27,603275,众辰科技,仪器仪表,-3.0107732
