,index,Datetime,code,name,bankuai,expext
0,3124,2025-01-27,600753,庚星股份,贸易行业,1.5130527
1,3848,2025-01-27,603789,星光农机,专用设备,0.7836804
2,1192,2025-01-27,820,神雾节能,环保行业,0.7297553
3,4617,2025-01-27,600130,波导股份,消费电子,0.66472816
4,107,2025-01-27,2496,辉丰股份,农药兽药,0.6627523
5,2703,2025-01-27,2848,高斯贝尔,家电行业,0.61666316
6,4376,2025-01-27,595,宝塔实业,通用设备,0.5399121
7,1193,2025-01-27,301288,清研环境,环保行业,0.50078964
8,2423,2025-01-27,2306,中科云网,旅游酒店,0.3574174
9,2563,2025-01-27,600696,岩石股份,酿酒行业,0.22203773
10,2362,2025-01-27,639,西王食品,食品饮料,0.21804273
11,1491,2025-01-27,603813,原尚股份,物流行业,0.08100215
12,1588,2025-01-27,2789,建艺集团,装修装饰,0.021849573
13,2503,2025-01-27,600246,万通发展,房地产开发,-0.05831234
14,2559,2025-01-27,600238,海南椰岛,酿酒行业,-0.08894615
15,3801,2025-01-27,300902,国安达,专用设备,-0.10647196
16,2502,2025-01-27,736,中交地产,房地产开发,-0.13332236
17,3239,2025-01-27,2058,威尔泰,电网设备,-0.15097335
18,1191,2025-01-27,605081,太和水,环保行业,-0.17728731
19,1604,2025-01-27,600193,创兴资源,装修装饰,-0.18349904
20,990,2025-01-27,300110,华仁药业,化学制药,-0.21975058
21,2937,2025-01-27,2253,川大智胜,软件开发,-0.23303777
22,2879,2025-01-27,300159,新研股份,航天航空,-0.3304653
23,2501,2025-01-27,2305,南国置业,房地产开发,-0.4069466
24,4258,2025-01-27,600243,青海华鼎,通用设备,-0.409171
25,4708,2025-01-27,2199,东晶电子,电子元件,-0.4147094
26,4458,2025-01-27,1270,铖昌科技,半导体,-0.43593776
27,1331,2025-01-27,600315,上海家化,美容护理,-0.45747012
28,1266,2025-01-27,300391,长药控股,中药,-0.4619565
29,2995,2025-01-27,4,国华网安,软件开发,-0.47544837
30,4958,2025-01-27,301502,华阳智能,电机,-0.48084316
31,3820,2025-01-27,301030,仕净科技,专用设备,-0.508691
32,1120,2025-01-27,603177,德创环保,环保行业,-0.5859019
33,1752,2025-01-27,600655,豫园股份,珠宝首饰,-0.654589
34,4132,2025-01-27,603398,沐邦高科,光伏设备,-0.6627988
35,575,2025-01-27,600811,东方集团,农牧饲渔,-0.674255
36,3625,2025-01-27,2529,海源复材,专用设备,-0.68988466
37,4941,2025-01-27,2519,银河电子,通信设备,-0.71087235
38,3348,2025-01-27,3032,传智教育,教育,-0.7143393
39,2358,2025-01-27,300741,华宝股份,食品饮料,-0.71440226
40,2743,2025-01-27,16,深康佳Ａ,家电行业,-0.7301157
41,611,2025-01-27,488,晨鸣纸业,造纸印刷,-0.7582981
42,4229,2025-01-27,600421,华嵘控股,通用设备,-0.7916065
43,3488,2025-01-27,903,云内动力,汽车零部件,-0.80399346
44,3844,2025-01-27,603690,至纯科技,专用设备,-0.8145776
45,3328,2025-01-27,300569,天能重工,风电设备,-0.81841576
46,2133,2025-01-27,600228,返利科技,互联网服务,-0.85441864
47,967,2025-01-27,300583,赛托生物,化学制药,-0.8593211
48,4872,2025-01-27,600355,精伦电子,通信设备,-0.8727623
49,4778,2025-01-27,688053,思科瑞,电子元件,-0.8850144
50,1261,2025-01-27,600129,太极集团,中药,-0.8920411
51,3341,2025-01-27,600636,国新文化,教育,-0.9116808
52,1629,2025-01-27,688253,英诺特,生物制品,-0.9126341
53,2500,2025-01-27,517,荣安地产,房地产开发,-0.9668776
54,1668,2025-01-27,2693,双成药业,生物制品,-0.9889109
55,1257,2025-01-27,2603,以岭药业,中药,-0.9991021
56,2326,2025-01-27,300829,金丹科技,食品饮料,-0.99988526
57,4325,2025-01-27,300091,金通灵,通用设备,-1.0046383
58,4790,2025-01-27,600884,杉杉股份,电子元件,-1.0087148
59,2475,2025-01-27,600724,宁波富达,房地产开发,-1.0104613
60,3832,2025-01-27,688559,海目星,专用设备,-1.0136029
61,670,2025-01-27,830,鲁西化工,化学原料,-1.0226328
62,4145,2025-01-27,300827,上能电气,光伏设备,-1.0309339
63,2155,2025-01-27,2373,千方科技,互联网服务,-1.0339254
64,754,2025-01-27,2932,明德生物,医疗器械,-1.0513237
65,729,2025-01-27,600423,柳化股份,化学原料,-1.0552094
66,4584,2025-01-27,688362,甬矽电子,半导体,-1.0556259
67,1263,2025-01-27,2317,众生药业,中药,-1.0817817
68,853,2025-01-27,2030,达安基因,医疗器械,-1.0893234
69,999,2025-01-27,2762,金发拉比,纺织服装,-1.0907211
70,369,2025-01-27,2918,蒙娜丽莎,装修建材,-1.1134862
71,1829,2025-01-27,691,亚太实业,化学制品,-1.1164352
72,4745,2025-01-27,688511,天微电子,电子元件,-1.1256497
73,4191,2025-01-27,688556,高测股份,光伏设备,-1.1364517
74,3584,2025-01-27,981,山子高科,汽车零部件,-1.1459559
75,2669,2025-01-27,603868,飞科电器,家电行业,-1.1506248
76,849,2025-01-27,300003,乐普医疗,医疗器械,-1.1508062
77,135,2025-01-27,600596,新安股份,农药兽药,-1.157921
78,2896,2025-01-27,688066,航天宏图,航天航空,-1.1603808
79,1490,2025-01-27,603066,音飞储存,物流行业,-1.1615033
80,4192,2025-01-27,300093,金刚光伏,光伏设备,-1.1631881
81,1605,2025-01-27,2713,东易日盛,装修装饰,-1.1649429
82,1068,2025-01-27,603511,爱慕股份,纺织服装,-1.1685131
83,3305,2025-01-27,600468,百利电气,电网设备,-1.1707458
84,3159,2025-01-27,600280,中央商场,商业百货,-1.1708275
85,3172,2025-01-27,600778,友好集团,商业百货,-1.1728991
86,4695,2025-01-27,2055,得润电子,消费电子,-1.174711
87,4310,2025-01-27,300420,五洋自控,通用设备,-1.1761454
88,4718,2025-01-27,2724,海洋王,电子元件,-1.1829044
89,3725,2025-01-27,688420,美腾科技,专用设备,-1.1864483
90,1897,2025-01-27,300437,清水源,化学制品,-1.1913357
91,4645,2025-01-27,300256,星星科技,消费电子,-1.2031187
92,131,2025-01-27,2004,华邦健康,农药兽药,-1.203589
93,4724,2025-01-27,301566,达利凯普,电子元件,-1.2120055
94,4733,2025-01-27,2414,高德红外,电子元件,-1.2156416
95,4195,2025-01-27,39,中集集团,通用设备,-1.2223202
96,4028,2025-01-27,300068,南都电源,电池,-1.2310097
97,4238,2025-01-27,816,智慧农业,通用设备,-1.2316859
98,4146,2025-01-27,688408,中信博,光伏设备,-1.2360195
99,1734,2025-01-27,9,中国宝安,综合行业,-1.2408879
100,3249,2025-01-27,300477,合纵科技,电网设备,-1.2434888
101,2215,2025-01-27,600358,国旅联合,互联网服务,-1.2437788
102,1155,2025-01-27,300190,维尔利,环保行业,-1.2485769
103,845,2025-01-27,688656,浩欧博,医疗器械,-1.2520611
104,2855,2025-01-27,603261,立航科技,航天航空,-1.254364
105,2497,2025-01-27,600665,天地源,房地产开发,-1.2597529
106,2286,2025-01-27,600305,恒顺醋业,食品饮料,-1.2598546
107,2664,2025-01-27,600261,阳光照明,家电行业,-1.2682273
108,686,2025-01-27,822,山东海化,化学原料,-1.2689639
109,213,2025-01-27,2039,黔源电力,电力行业,-1.2704507
110,1891,2025-01-27,600500,中化国际,化学制品,-1.279525
111,4207,2025-01-27,603187,海容冷链,通用设备,-1.2854447
112,1850,2025-01-27,1333,光华股份,化学制品,-1.2859167
113,1872,2025-01-27,301216,万凯新材,化学制品,-1.2861876
114,4833,2025-01-27,301327,华宝新能,电源设备,-1.288327
115,2073,2025-01-27,2014,永新股份,包装材料,-1.2913537
116,27,2025-01-27,600926,杭州银行,银行,-1.2938573
117,363,2025-01-27,603389,亚振家居,装修建材,-1.2954327
118,2310,2025-01-27,603288,海天味业,食品饮料,-1.2977675
119,3326,2025-01-27,2202,金风科技,风电设备,-1.2994798
120,2510,2025-01-27,600817,宇通重工,工程机械,-1.3042516
121,3433,2025-01-27,603107,上海汽配,汽车零部件,-1.3043242
122,2753,2025-01-27,300572,安车检测,专业服务,-1.3055195
123,474,2025-01-27,600026,中远海能,航运港口,-1.3081001
124,560,2025-01-27,2567,唐人神,农牧饲渔,-1.3092282
125,679,2025-01-27,600409,三友化工,化学原料,-1.3127664
126,4554,2025-01-27,300042,朗科科技,半导体,-1.3151262
127,1050,2025-01-27,603958,哈森股份,纺织服装,-1.3154631
128,154,2025-01-27,601003,柳钢股份,钢铁行业,-1.3204432
129,1206,2025-01-27,600329,达仁堂,中药,-1.3207309
130,826,2025-01-27,300529,健帆生物,医疗器械,-1.3213929
131,426,2025-01-27,3037,三和管桩,水泥建材,-1.3229995
132,894,2025-01-27,688566,吉贝尔,化学制药,-1.3255769
133,2314,2025-01-27,2507,涪陵榨菜,食品饮料,-1.3269678
134,2262,2025-01-27,603057,紫燕食品,食品饮料,-1.3283379
135,2283,2025-01-27,600597,光明乳业,食品饮料,-1.332081
136,4213,2025-01-27,2884,凌霄泵业,通用设备,-1.3327019
137,4359,2025-01-27,2426,胜利精密,通用设备,-1.3346792
138,3691,2025-01-27,2430,杭氧股份,专用设备,-1.3371735
139,799,2025-01-27,2382,蓝帆医疗,医疗器械,-1.3408813
140,2786,2025-01-27,603500,祥和实业,交运设备,-1.3427924
141,4828,2025-01-27,600202,哈空调,电源设备,-1.3432399
142,2888,2025-01-27,600038,中直股份,航天航空,-1.3466309
143,3132,2025-01-27,2818,富森美,商业百货,-1.349606
144,98,2025-01-27,983,山西焦煤,煤炭行业,-1.3499361
145,485,2025-01-27,601158,重庆水务,公用事业,-1.3502113
146,4714,2025-01-27,300868,杰美特,电子元件,-1.3508546
147,4231,2025-01-27,2342,巨力索具,通用设备,-1.3516742
148,709,2025-01-27,601568,北元集团,化学原料,-1.3537214
149,2577,2025-01-27,600166,福田汽车,汽车整车,-1.3542643
150,2327,2025-01-27,300146,汤臣倍健,食品饮料,-1.3553463
151,3525,2025-01-27,2190,成飞集成,汽车零部件,-1.3555436
152,4827,2025-01-27,600475,华光环能,电源设备,-1.3561414
153,3184,2025-01-27,2346,柘中股份,电网设备,-1.3567848
154,3794,2025-01-27,2786,银宝山新,专用设备,-1.3594105
155,2312,2025-01-27,2726,龙大美食,食品饮料,-1.3606309
156,3140,2025-01-27,600828,茂业商业,商业百货,-1.3608807
157,1059,2025-01-27,3016,欣贺股份,纺织服装,-1.3610559
158,1684,2025-01-27,601808,中海油服,采掘行业,-1.3622394
159,1644,2025-01-27,688062,迈威生物-U,生物制品,-1.3631322
160,2526,2025-01-27,600984,建设机械,工程机械,-1.3637695
161,802,2025-01-27,603658,安图生物,医疗器械,-1.3729979
162,1246,2025-01-27,600080,金花股份,中药,-1.3741065
163,3316,2025-01-27,600072,中船科技,风电设备,-1.3777375
164,2612,2025-01-27,605008,长鸿高科,塑料制品,-1.3780805
165,3967,2025-01-27,300014,亿纬锂能,电池,-1.3784697
166,3134,2025-01-27,600697,欧亚集团,商业百货,-1.3790194
167,4235,2025-01-27,301559,中集环科,通用设备,-1.3794237
168,830,2025-01-27,2022,科华生物,医疗器械,-1.3798338
169,520,2025-01-27,600251,冠农股份,农牧饲渔,-1.3802878
170,156,2025-01-27,2110,三钢闽光,钢铁行业,-1.3821536
171,1998,2025-01-27,600888,新疆众和,有色金属,-1.3841672
172,3135,2025-01-27,600712,南宁百货,商业百货,-1.385474
173,3161,2025-01-27,2697,红旗连锁,商业百货,-1.3862259
174,3640,2025-01-27,600582,天地科技,专用设备,-1.3862929
175,3160,2025-01-27,701,厦门信达,商业百货,-1.387634
176,1079,2025-01-27,601718,际华集团,纺织服装,-1.3894215
177,3457,2025-01-27,605005,合兴股份,汽车零部件,-1.391024
178,2167,2025-01-27,600446,金证股份,互联网服务,-1.3915387
179,2430,2025-01-27,600185,格力地产,房地产开发,-1.3923534
180,3685,2025-01-27,688151,华强科技,专用设备,-1.3932269
181,1249,2025-01-27,2737,葵花药业,中药,-1.3933414
182,58,2025-01-27,600681,百川能源,燃气,-1.394661
183,422,2025-01-27,789,万年青,水泥建材,-1.3961104
184,4252,2025-01-27,2158,汉钟精机,通用设备,-1.3989518
185,544,2025-01-27,998,隆平高科,农牧饲渔,-1.4000775
186,1235,2025-01-27,2275,桂林三金,中药,-1.403453
187,93,2025-01-27,601699,潞安环能,煤炭行业,-1.4040337
188,618,2025-01-27,600028,中国石化,石油行业,-1.4045013
189,4434,2025-01-27,600516,方大炭素,非金属材料,-1.4049755
190,2555,2025-01-27,603589,口子窖,酿酒行业,-1.4056396
191,1135,2025-01-27,688057,金达莱,环保行业,-1.4057095
192,2304,2025-01-27,3000,劲仔食品,食品饮料,-1.4063694
193,3099,2025-01-27,2091,江苏国泰,贸易行业,-1.4064262
194,3215,2025-01-27,600089,特变电工,电网设备,-1.4092749
195,3719,2025-01-27,601606,长城军工,专用设备,-1.4109037
196,3637,2025-01-27,1239,永达股份,专用设备,-1.4113977
197,2026,2025-01-27,600497,驰宏锌锗,有色金属,-1.4135145
198,2261,2025-01-27,2732,燕塘乳业,食品饮料,-1.4140078
199,600,2025-01-27,600567,山鹰国际,造纸印刷,-1.4151994
200,929,2025-01-27,600664,哈药股份,化学制药,-1.4157629
201,3319,2025-01-27,601615,明阳智能,风电设备,-1.4158988
202,565,2025-01-27,605296,神农集团,农牧饲渔,-1.41594
203,2368,2025-01-27,589,贵州轮胎,橡胶制品,-1.4160315
204,3142,2025-01-27,501,武商集团,商业百货,-1.4175421
205,3149,2025-01-27,2419,天虹股份,商业百货,-1.4182128
206,2609,2025-01-27,2108,沧州明珠,塑料制品,-1.4205084
207,901,2025-01-27,688658,悦康药业,化学制药,-1.4210371
208,4099,2025-01-27,603399,永杉锂业,小金属,-1.421693
209,3405,2025-01-27,600741,华域汽车,汽车零部件,-1.4218588
