,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,橡胶制品,603033,三维股份,13.04,2.03,0.26,91886,119218405.0,5.48,13.25,12.55,12.74,12.78,0.91,187.0,3.89
1,橡胶制品,605183,确成股份,16.94,1.13,0.19,20262,34506939.0,2.63,17.2,16.76,16.8,16.75,0.49,13.93,2.22
2,橡胶制品,002381,双箭股份,6.64,0.76,0.05,49064,32668574.0,2.28,6.72,6.57,6.6,6.59,1.52,14.68,1.28
3,橡胶制品,873665,科强股份,10.87,0.74,0.08,7280,7979996.86,3.52,11.11,10.73,10.97,10.79,1.87,21.25,2.03
4,橡胶制品,601163,三角轮胎,15.35,0.72,0.11,48584,74508508.0,0.92,15.39,15.25,15.29,15.24,0.61,10.42,0.93
5,橡胶制品,001207,联科科技,20.97,0.72,0.15,46979,99992341.9,6.29,21.98,20.67,20.81,20.82,2.34,15.93,2.32
6,橡胶制品,000589,贵州轮胎,4.83,0.63,0.03,219003,106145100.24,1.46,4.87,4.8,4.8,4.8,1.43,10.05,0.86
7,橡胶制品,601118,海南橡胶,5.17,0.58,0.03,267095,138371433.0,1.75,5.22,5.13,5.16,5.14,0.62,-36.03,2.39
8,橡胶制品,300587,天铁科技,4.07,0.49,0.02,149223,61573668.77,2.72,4.18,4.07,4.1,4.05,1.61,147.34,1.85
9,橡胶制品,002984,森麒麟,25.09,0.44,0.11,95999,241145251.21,1.68,25.3,24.88,25.23,24.98,1.36,11.29,2.07
10,橡胶制品,000599,青岛双星,4.27,0.23,0.01,112099,48418987.07,4.23,4.41,4.23,4.29,4.26,1.37,-14.45,2.01
11,橡胶制品,002224,三 力 士,4.35,0.23,0.01,57449,25205914.0,2.53,4.44,4.33,4.33,4.34,0.71,57.73,1.21
12,橡胶制品,600469,风神股份,6.01,0.0,0.0,40016,24178183.0,1.66,6.1,6.0,6.04,6.01,0.55,11.92,1.33
13,橡胶制品,300547,川环科技,30.5,0.0,0.0,281354,870394907.5,9.44,32.89,30.01,30.03,30.5,15.79,33.63,5.77
14,橡胶制品,002753,永东股份,6.27,0.0,0.0,43131,27344691.07,3.03,6.43,6.24,6.3,6.27,1.78,21.52,1.03
15,橡胶制品,871694,中裕科技,15.25,-0.26,-0.04,3607,5540872.81,2.94,15.63,15.18,15.42,15.29,0.75,15.33,1.96
16,橡胶制品,601058,赛轮轮胎,15.32,-0.39,-0.06,225366,346520748.0,1.43,15.49,15.27,15.35,15.38,0.69,11.65,2.65
17,橡胶制品,601966,玲珑轮胎,18.1,-0.44,-0.08,89570,162264342.0,1.49,18.29,18.02,18.12,18.18,0.61,11.61,1.21
18,橡胶制品,002442,龙星科技,5.56,-0.54,-0.03,90786,51161951.0,2.68,5.7,5.55,5.65,5.59,1.86,18.72,1.56
19,橡胶制品,871642,通易航天,10.18,-0.59,-0.06,10472,10734939.72,2.44,10.42,10.17,10.28,10.24,1.04,-60.39,4.64
20,橡胶制品,002068,黑猫股份,10.06,-0.69,-0.07,168839,171294865.3,4.34,10.42,9.98,10.19,10.13,2.3,-100.88,2.5
21,橡胶制品,920098,科隆新材,25.75,-1.42,-0.37,8540,22185732.6,2.22,26.33,25.75,26.19,26.12,1.96,22.92,2.43
22,橡胶制品,601500,通用股份,5.54,-1.77,-0.1,517692,289643387.0,2.84,5.7,5.54,5.65,5.64,3.28,17.39,1.48
23,橡胶制品,300320,海达股份,9.28,-1.8,-0.17,79761,75564384.48,3.7,9.63,9.28,9.57,9.45,1.63,35.91,2.44
24,橡胶制品,836247,华密新材,20.76,-1.94,-0.41,8646,18310067.75,3.5,21.5,20.76,21.44,21.17,0.98,59.68,5.63
25,橡胶制品,301459,丰茂股份,43.0,-1.94,-0.85,9644,41997964.44,2.51,44.1,43.0,43.99,43.85,4.82,21.95,2.99
26,橡胶制品,301233,盛帮股份,46.52,-2.02,-0.96,8038,37878293.0,3.16,48.0,46.5,47.78,47.48,4.31,27.82,2.59
27,橡胶制品,300767,震安科技,9.17,-2.24,-0.21,48018,45072608.05,4.16,9.55,9.16,9.3,9.38,2.0,-33.43,1.52
28,橡胶制品,600182,S佳通,15.78,-2.35,-0.38,25508,40376613.0,2.54,16.11,15.7,15.86,16.16,1.5,25.74,4.57
29,橡胶制品,603650,彤程新材,33.59,-2.52,-0.87,35415,120232135.0,2.9,34.58,33.58,34.48,34.46,0.59,34.41,6.11
30,橡胶制品,300121,阳谷华泰,11.46,-2.63,-0.31,68817,80148042.0,3.48,11.87,11.46,11.77,11.77,1.59,20.85,1.52
31,橡胶制品,832225,利通科技,11.24,-4.58,-0.54,32469,36950387.56,4.41,11.72,11.2,11.56,11.78,3.92,15.54,2.24
32,橡胶制品,300731,科创新源,21.76,-5.39,-1.24,58606,130409735.0,6.3,23.15,21.7,22.9,23.0,4.88,193.33,4.55
