,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,家用轻工,38968.35,38776.72,39394.98,38720.24,0.26,99.23,3427353,3989987448.0,1.74,2.45
239,2025-01-24,家用轻工,38040.17,38677.49,38700.03,37922.83,1.28,490.09,3238884,3521279362.0,2.04,2.32
238,2025-01-23,家用轻工,38745.73,38187.4,38937.57,38186.16,-0.47,-178.65,3724174,3933434263.0,1.96,2.66
237,2025-01-22,家用轻工,38882.87,38366.05,38882.87,38216.2,-1.83,-715.18,3536708,3921058890.0,1.71,2.53
236,2025-01-21,家用轻工,39284.18,39081.23,39392.43,38654.54,0.14,56.58,4400240,5169109794.0,1.89,3.15
235,2025-01-20,家用轻工,38743.37,39024.65,39332.52,38551.34,1.79,686.75,4396920,4615777121.0,2.04,3.14
234,2025-01-17,家用轻工,38524.86,38337.9,38539.83,37918.15,-0.84,-323.28,4550782,4423368419.0,1.61,3.25
233,2025-01-16,家用轻工,38138.04,38661.18,38784.95,38107.64,1.16,443.32,6057822,5618806700.0,1.77,4.33
232,2025-01-15,家用轻工,37837.04,38217.86,38722.44,37707.95,0.9,341.08,6598743,6116536637.0,2.68,4.72
231,2025-01-14,家用轻工,36299.58,37876.78,37876.78,36299.58,5.2,1872.41,5140593,4867456264.0,4.38,3.68
230,2025-01-13,家用轻工,35976.84,36004.37,36349.9,35428.23,-1.72,-629.72,3901136,3640355265.0,2.52,2.79
229,2025-01-10,家用轻工,37746.98,36634.09,38266.07,36630.13,-2.74,-1031.35,5342796,5256824916.0,4.34,3.82
228,2025-01-09,家用轻工,37537.03,37665.44,38155.11,37418.41,0.0,-1.48,4107080,4917783997.0,1.96,2.94
227,2025-01-08,家用轻工,37140.32,37666.92,37783.57,36299.28,0.92,342.62,3822062,4367302229.0,3.98,2.73
226,2025-01-07,家用轻工,36163.44,37324.3,37325.11,36157.18,3.61,1299.62,3342562,3741025824.0,3.24,2.39
225,2025-01-06,家用轻工,36294.91,36024.68,36577.78,35051.23,-1.17,-425.4,3145606,3536990058.0,4.19,2.25
224,2025-01-03,家用轻工,37872.78,36450.08,38045.22,36282.45,-3.38,-1273.59,4004413,4530329018.0,4.67,2.86
223,2025-01-02,家用轻工,37534.24,37723.67,38701.22,37390.74,0.17,62.19,3978570,4628207643.0,3.48,2.84
222,2024-12-31,家用轻工,38452.34,37661.48,38592.99,37575.66,-1.88,-721.19,3232595,3863266063.0,2.65,2.31
221,2024-12-30,家用轻工,38592.82,38382.67,38634.87,37846.31,-1.11,-431.93,3439542,4106953006.0,2.03,2.46
220,2024-12-27,家用轻工,38577.75,38814.6,39277.21,38295.21,0.97,374.27,3546180,4620780177.0,2.55,2.54
219,2024-12-26,家用轻工,37628.66,38440.33,38696.62,37620.59,2.06,777.68,3285501,4106708122.0,2.86,2.35
218,2024-12-25,家用轻工,38488.4,37662.65,38547.49,37074.66,-2.47,-955.21,4129056,4463267485.0,3.81,2.95
217,2024-12-24,家用轻工,38629.04,38617.86,38883.12,37936.59,0.04,15.47,4356014,4834265507.0,2.45,3.11
