,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
23,光学光电子,001326,联域股份,31.9,-0.47,-0.15,6857,22152881.87,2.5,32.69,31.89,32.11,32.05,3.31,18.62,1.93
24,光学光电子,000100,TCL科技,5.01,-0.6,-0.03,2255011,1137836553.16,1.98,5.09,4.99,5.04,5.04,1.25,46.26,1.77
25,光学光电子,300940,南极光,14.7,-0.61,-0.09,93618,140884348.14,5.07,15.33,14.58,14.79,14.79,6.35,-1588.67,3.1
26,光学光电子,002745,木林森,8.15,-0.73,-0.06,123505,101266045.2,1.58,8.27,8.14,8.2,8.21,1.16,25.0,0.94
27,光学光电子,300102,乾照光电,10.93,-0.82,-0.09,194420,214888655.28,3.81,11.27,10.85,11.21,11.02,2.13,154.55,2.48
28,光学光电子,300650,太龙股份,11.58,-0.86,-0.1,43244,50668554.12,2.57,11.88,11.58,11.68,11.68,2.75,54.29,2.08
29,光学光电子,300752,隆利科技,17.83,-1.11,-0.2,33801,60855548.61,2.94,18.33,17.8,18.16,18.03,2.2,39.07,3.49
30,光学光电子,001373,翔腾新材,27.22,-1.13,-0.31,9472,26259523.0,4.18,28.27,27.12,27.64,27.53,2.86,125.85,2.09
31,光学光电子,688299,长阳科技,13.3,-1.19,-0.16,46239,61587301.0,5.2,13.8,13.1,13.69,13.46,1.61,156.48,1.81
32,光学光电子,603679,华体科技,12.33,-1.2,-0.15,29431,36717177.0,3.29,12.66,12.25,12.51,12.48,1.79,-48.78,2.46
33,光学光电子,300909,汇创达,23.85,-1.28,-0.31,16055,38461177.0,2.65,24.38,23.74,24.24,24.16,1.41,40.94,2.09
34,光学光电子,002387,维信诺,9.1,-1.3,-0.12,150705,138570968.0,2.93,9.36,9.09,9.28,9.22,1.08,-5.31,2.06
35,光学光电子,688272,富吉瑞,17.19,-1.32,-0.23,9877,17168119.0,3.27,17.72,17.15,17.33,17.42,1.3,89.3,2.6
36,光学光电子,300162,雷曼光电,6.91,-1.43,-0.1,109721,77154205.55,4.42,7.19,6.88,7.11,7.01,3.22,-50.17,3.09
37,光学光电子,002189,中光学,17.86,-1.43,-0.26,37237,67297372.0,2.98,18.39,17.85,18.18,18.12,1.43,-156.79,4.34
38,光学光电子,000045,深纺织Ａ,10.24,-1.44,-0.15,54623,56601282.43,3.08,10.55,10.23,10.42,10.39,1.2,49.3,1.77
39,光学光电子,002106,莱宝高科,10.65,-1.48,-0.16,140193,149890606.0,2.41,10.86,10.6,10.81,10.81,1.99,18.24,1.41
40,光学光电子,600651,飞乐音响,3.94,-1.5,-0.06,143791,57391743.0,3.0,4.06,3.94,4.02,4.0,0.57,292.58,4.04
41,光学光电子,002587,奥拓电子,5.87,-1.51,-0.09,182394,108569800.0,3.86,6.09,5.86,6.01,5.96,3.54,-144.72,2.88
42,光学光电子,688011,新光光电,15.05,-1.57,-0.24,5521,8401693.0,2.62,15.43,15.03,15.28,15.29,0.55,-33.06,1.36
43,光学光电子,002983,芯瑞达,18.22,-1.62,-0.3,13496,24811557.55,2.48,18.66,18.2,18.6,18.52,1.05,40.7,3.13
44,光学光电子,600703,三安光电,11.46,-1.63,-0.19,228339,264192999.0,2.23,11.72,11.46,11.67,11.65,0.46,173.49,1.55
45,光学光电子,301379,天山电子,20.99,-1.64,-0.35,25359,53773408.8,2.58,21.54,20.99,21.52,21.34,2.71,21.31,2.19
46,光学光电子,688127,蓝特光学,27.19,-1.66,-0.46,55699,152909825.0,3.18,27.93,27.05,27.57,27.65,1.38,50.89,6.26
47,光学光电子,688150,莱特光电,20.05,-1.72,-0.35,35701,72397141.0,3.68,20.73,19.98,20.63,20.4,2.0,46.64,4.57
48,光学光电子,300701,森霸传感,10.0,-1.77,-0.18,67397,68527297.84,4.72,10.48,10.0,10.45,10.18,2.75,57.53,3.02
49,光学光电子,000050,深天马Ａ,8.39,-1.87,-0.16,153644,129897698.6,2.69,8.61,8.38,8.59,8.55,0.63,-32.72,0.75
50,光学光电子,300939,秋田微,31.2,-2.01,-0.64,15880,50084150.5,2.36,31.9,31.15,31.88,31.84,1.32,38.41,2.77
51,光学光电子,600363,联创光电,48.08,-2.02,-0.99,123190,600949669.0,4.48,50.2,48.0,49.5,49.07,2.71,48.93,5.14
52,光学光电子,002962,五方光电,15.75,-2.11,-0.34,68775,109477998.6,3.29,16.25,15.72,16.17,16.09,3.29,53.62,2.51
53,光学光电子,605118,力鼎光电,18.33,-2.14,-0.4,70636,131748061.0,3.26,18.94,18.33,18.74,18.73,1.74,48.37,5.18
54,光学光电子,300303,聚飞光电,6.85,-2.14,-0.15,426280,295777751.52,3.29,7.08,6.85,7.06,7.0,3.23,31.67,2.75
55,光学光电子,300128,锦富技术,4.97,-2.17,-0.11,211574,106493828.29,4.13,5.18,4.97,5.12,5.08,1.63,-30.64,7.04
56,光学光电子,300389,艾比森,10.73,-2.19,-0.24,41420,44824478.28,3.65,11.06,10.66,11.01,10.97,1.78,25.24,2.56
57,光学光电子,002273,水晶光电,21.89,-2.28,-0.51,281749,619886589.07,3.26,22.5,21.77,22.5,22.4,2.07,26.5,3.44
58,光学光电子,003019,宸展光电,24.68,-2.3,-0.58,29222,72846043.29,2.93,25.38,24.64,25.26,25.26,1.73,19.82,2.91
59,光学光电子,000536,华映科技,4.1,-2.38,-0.1,445530,185520382.4,4.29,4.28,4.1,4.23,4.2,1.61,-10.02,7.19
60,光学光电子,600552,凯盛科技,11.01,-2.39,-0.27,167116,186345769.0,4.17,11.48,11.01,11.4,11.28,1.77,69.74,2.51
61,光学光电子,300566,激智科技,18.61,-2.46,-0.47,107756,202371362.55,4.25,19.36,18.55,19.23,19.08,4.72,21.74,2.51
62,光学光电子,300088,长信科技,6.2,-2.52,-0.16,319462,200856982.74,3.46,6.42,6.2,6.36,6.36,1.31,38.99,1.82
63,光学光电子,300545,联得装备,31.63,-2.71,-0.88,30075,96081280.0,3.91,32.8,31.53,32.45,32.51,2.63,21.9,3.08
64,光学光电子,873001,纬达光电,16.01,-2.79,-0.46,22858,37536295.5,4.61,16.77,16.01,16.47,16.47,2.58,77.26,3.26
65,光学光电子,300632,光莆股份,11.44,-2.89,-0.34,61185,70754322.0,2.97,11.78,11.43,11.7,11.78,2.77,36.52,1.95
66,光学光电子,688055,龙腾光电,3.7,-2.89,-0.11,76232,28559499.0,4.2,3.85,3.69,3.8,3.81,0.23,-55.02,2.85
67,光学光电子,300241,瑞丰光电,5.37,-2.89,-0.16,196638,107302736.96,3.8,5.58,5.37,5.56,5.53,3.44,61.92,1.73
68,光学光电子,300319,麦捷科技,12.14,-2.96,-0.37,201060,247578061.63,4.08,12.63,12.12,12.55,12.51,2.42,32.71,2.42
69,光学光电子,688079,美迪凯,8.45,-3.1,-0.27,43012,36748311.0,4.01,8.77,8.42,8.76,8.72,1.08,-40.0,2.43
70,光学光电子,600666,奥瑞德,2.14,-3.17,-0.07,481626,104354075.0,6.33,2.26,2.12,2.21,2.21,1.99,-161.16,6.02
71,光学光电子,002845,同兴达,14.97,-3.23,-0.5,85783,130213015.2,3.81,15.54,14.95,15.49,15.47,3.43,50.76,1.78
72,光学光电子,300219,鸿利智汇,6.74,-3.3,-0.23,123851,85338845.97,4.59,7.05,6.73,7.02,6.97,1.75,39.17,1.84
73,光学光电子,000727,冠捷科技,2.63,-3.31,-0.09,849679,226039593.04,3.31,2.72,2.63,2.71,2.72,1.88,111.72,4.17
74,光学光电子,300691,联合光电,18.88,-3.33,-0.65,83211,159242985.72,4.97,19.78,18.81,19.51,19.53,3.95,106.53,3.1
75,光学光电子,002765,蓝黛科技,9.8,-3.35,-0.34,549527,536676869.0,6.11,10.17,9.55,10.13,10.14,9.22,46.26,2.61
76,光学光电子,002036,联创电子,8.84,-3.39,-0.31,228666,205062088.75,4.59,9.26,8.84,9.18,9.15,2.17,-152.09,3.49
77,光学光电子,688307,中润光学,25.01,-3.62,-0.94,22637,56888425.0,4.08,25.88,24.82,25.28,25.95,3.97,43.84,2.61
78,光学光电子,600071,凤凰光学,23.09,-3.71,-0.89,46645,109266174.0,4.84,24.16,23.0,23.99,23.98,1.66,-244.17,15.56
79,光学光电子,600707,彩虹股份,8.48,-3.85,-0.34,453444,388145624.0,4.42,8.79,8.4,8.7,8.82,1.26,18.57,1.41
80,光学光电子,603297,永新光学,94.15,-3.91,-3.83,17796,168937388.0,4.32,97.99,93.76,97.98,97.98,1.61,55.96,5.63
81,光学光电子,688010,福光股份,37.22,-4.02,-1.56,25966,98371986.0,5.85,39.28,37.01,38.89,38.78,1.62,-132.76,3.61
82,光学光电子,688181,八亿时空,30.04,-4.06,-1.27,21905,66802522.0,4.54,31.45,30.03,31.4,31.31,1.63,49.16,1.9
83,光学光电子,301421,波长光电,44.36,-4.15,-1.92,24700,111865433.0,5.6,46.79,44.2,46.7,46.28,5.33,124.93,4.34
84,光学光电子,603703,盛洋科技,11.34,-4.3,-0.51,71059,82307462.0,4.81,11.87,11.3,11.77,11.85,1.71,525.13,5.51
85,光学光电子,300323,华灿光电,7.02,-4.49,-0.33,469762,336299334.92,5.58,7.43,7.02,7.36,7.35,5.34,-23.77,1.58
86,光学光电子,002876,三利谱,26.57,-4.49,-1.25,35340,95414568.28,4.53,27.83,26.57,27.76,27.82,2.37,53.52,1.96
87,光学光电子,300582,英飞特,13.62,-4.89,-0.7,72893,100954221.64,4.82,14.3,13.61,14.3,14.32,3.29,65.49,2.67
88,光学光电子,300790,宇瞳光学,20.21,-4.98,-1.06,166982,347121657.7,6.06,21.5,20.21,21.5,21.27,5.59,42.54,3.28
89,光学光电子,300076,GQY视讯,6.63,-5.01,-0.35,130978,88876840.0,6.59,7.08,6.62,7.08,6.98,3.09,-85.06,2.92
90,光学光电子,002222,福晶科技,33.2,-5.41,-1.9,192689,651713470.34,5.44,35.11,33.2,35.1,35.1,4.12,69.7,9.93
91,光学光电子,002456,欧菲光,11.77,-5.69,-0.71,1996054,2402784241.43,5.53,12.46,11.77,12.46,12.48,6.14,620.4,10.76
92,光学光电子,300296,利亚德,5.93,-5.87,-0.37,1963774,1197391398.21,9.05,6.5,5.93,6.47,6.3,8.64,66.5,1.77
93,光学光电子,688195,腾景科技,40.66,-6.46,-2.81,50218,209214653.0,5.41,43.0,40.65,42.9,43.47,3.88,71.1,5.62
94,光学光电子,300232,洲明科技,6.91,-6.87,-0.51,640210,453484749.14,6.33,7.37,6.9,7.3,7.42,7.22,44.28,1.57
95,光学光电子,300708,聚灿光电,13.25,-7.08,-1.01,470843,650487992.07,8.06,14.4,13.25,14.4,14.26,9.36,45.81,3.3
96,光学光电子,002449,国星光电,10.01,-7.23,-0.78,785394,810407675.44,8.62,10.92,9.99,10.72,10.79,12.74,69.6,1.61
97,光学光电子,300331,苏大维格,19.13,-7.54,-1.56,119516,233146829.14,6.28,20.4,19.1,20.3,20.69,5.95,94.63,3.0
98,光学光电子,688205,德科立,100.77,-8.39,-9.23,56029,577910980.0,10.99,108.97,96.88,106.08,110.0,8.26,119.77,5.52
99,光学光电子,301205,联特科技,81.33,-8.59,-7.64,86536,719757415.89,5.53,86.0,81.08,85.48,88.97,12.73,127.12,7.14
100,光学光电子,301183,东田微,52.9,-8.78,-5.09,69643,379118861.26,8.07,57.5,52.82,57.42,57.99,15.11,79.0,5.05
101,光学光电子,688502,茂莱光学,235.98,-9.38,-24.44,14988,364419210.0,9.75,261.0,235.6,260.4,260.42,9.24,381.57,10.74
