,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,贵金属,601069,西部黄金,12.13,1.93,0.23,135126,164697433.0,2.77,12.35,12.02,12.1,11.9,1.98,64.9,2.46
1,贵金属,000506,*ST中润,3.91,0.51,0.02,145433,57426724.45,2.57,4.0,3.9,3.93,3.89,1.57,-30.24,6.22
2,贵金属,600489,中金黄金,13.13,0.38,0.05,388740,511588047.0,1.61,13.27,13.06,13.08,13.08,0.8,18.06,2.39
3,贵金属,000975,山金国际,16.69,0.36,0.06,176808,295902208.08,2.47,16.93,16.52,16.52,16.63,0.71,20.12,3.71
4,贵金属,002237,恒邦股份,10.82,0.28,0.03,108417,117926312.0,1.76,10.97,10.78,10.84,10.79,1.19,20.06,1.36
5,贵金属,600988,赤峰黄金,17.88,-0.17,-0.03,369797,664513616.0,1.4,18.1,17.85,17.99,17.91,2.22,20.19,4.18
6,贵金属,300139,晓程科技,16.07,-0.31,-0.05,242891,395978339.0,3.66,16.58,15.99,16.18,16.12,10.4,81.24,4.46
7,贵金属,001337,四川黄金,21.58,-1.01,-0.22,55814,121455226.77,2.2,22.0,21.52,21.8,21.8,1.93,34.5,6.42
8,贵金属,601028,玉龙股份,12.14,-1.54,-0.19,131993,163033501.0,4.06,12.62,12.12,12.38,12.33,1.69,24.74,2.75
9,贵金属,002155,湖南黄金,17.14,-1.55,-0.27,380707,660832647.96,2.7,17.6,17.13,17.39,17.41,3.17,23.17,3.06
10,贵金属,600547,山东黄金,24.33,-1.7,-0.42,315943,777129690.0,2.75,24.99,24.31,24.5,24.75,0.87,39.51,4.49
11,贵金属,002716,湖南白银,3.46,-2.54,-0.09,431725,151963065.32,3.38,3.58,3.46,3.53,3.55,1.95,59.35,3.01
