,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,橡胶制品,1299.47,1287.7,1310.44,1287.7,-0.75,-9.75,3019218,3597939969.0,1.75,1.31
239,2025-01-24,橡胶制品,1286.1,1297.45,1300.1,1281.05,1.11,14.21,3916910,4914450682.0,1.48,1.7
238,2025-01-23,橡胶制品,1298.65,1283.24,1309.02,1282.81,-0.08,-1.06,4345504,5376917972.0,2.04,1.89
237,2025-01-22,橡胶制品,1294.95,1284.3,1296.27,1279.0,-1.06,-13.7,3681643,4872171173.0,1.33,1.6
236,2025-01-21,橡胶制品,1314.08,1298.0,1316.3,1289.49,-0.8,-10.47,3823099,4635339382.0,2.05,1.66
235,2025-01-20,橡胶制品,1306.76,1308.47,1314.61,1302.22,0.76,9.88,4588226,5538514315.0,0.95,1.99
234,2025-01-17,橡胶制品,1277.1,1298.59,1304.52,1274.46,1.46,18.69,4394841,5503601400.0,2.35,1.91
233,2025-01-16,橡胶制品,1272.7,1279.9,1291.71,1266.64,0.94,11.92,3089956,3778619929.0,1.98,1.34
232,2025-01-15,橡胶制品,1279.84,1267.98,1282.57,1264.64,-0.77,-9.85,2771861,3349129646.0,1.4,1.2
231,2025-01-14,橡胶制品,1225.88,1277.83,1277.83,1225.36,4.73,57.67,3735473,4450158746.0,4.3,1.62
230,2025-01-13,橡胶制品,1219.32,1220.16,1232.44,1203.67,-0.6,-7.41,2789350,3056332187.0,2.34,1.21
229,2025-01-10,橡胶制品,1260.2,1227.57,1268.56,1227.5,-2.76,-34.83,3114789,3820652677.0,3.25,1.35
228,2025-01-09,橡胶制品,1250.72,1262.4,1271.74,1246.34,0.58,7.32,3239151,4261538481.0,2.02,1.41
227,2025-01-08,橡胶制品,1250.55,1255.08,1261.41,1215.89,-0.03,-0.39,4244848,5184074527.0,3.63,1.85
226,2025-01-07,橡胶制品,1231.19,1255.47,1255.47,1224.16,2.25,27.59,4119580,5318836956.0,2.55,1.79
225,2025-01-06,橡胶制品,1223.21,1227.88,1244.54,1205.23,-0.03,-0.42,3995541,4570423793.0,3.2,1.74
224,2025-01-03,橡胶制品,1264.65,1228.3,1269.23,1226.62,-2.83,-35.83,4421559,5120875264.0,3.37,1.92
223,2025-01-02,橡胶制品,1289.38,1264.13,1298.92,1248.79,-1.92,-24.81,5353099,6177915655.0,3.89,2.33
222,2024-12-31,橡胶制品,1312.85,1288.94,1317.72,1288.46,-1.51,-19.7,4669460,5966044039.0,2.24,2.03
