,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,玻璃玻纤,32343.08,32522.32,32542.6,32088.39,0.51,163.84,2228614,1985308192.0,1.4,0.93
240,2025-01-23,玻璃玻纤,32626.27,32358.48,32972.63,32351.56,0.23,75.37,2508359,2152167873.0,1.92,1.05
239,2025-01-22,玻璃玻纤,32733.47,32283.11,32733.47,32164.25,-1.52,-498.75,2506829,2098177121.0,1.74,1.04
238,2025-01-21,玻璃玻纤,33189.29,32781.86,33219.53,32581.8,-0.77,-255.78,2646198,2142692469.0,1.93,1.1
237,2025-01-20,玻璃玻纤,33197.43,33037.64,33332.2,32844.98,-0.47,-156.29,2897688,2520176934.0,1.47,1.21
236,2025-01-17,玻璃玻纤,33024.12,33193.93,33423.54,32703.63,0.0,-0.75,2371864,2112121678.0,2.17,0.99
235,2025-01-16,玻璃玻纤,33107.6,33194.68,33558.15,32853.98,0.49,161.62,2798494,2437632697.0,2.13,1.17
234,2025-01-15,玻璃玻纤,32945.2,33033.06,33304.97,32658.85,0.11,35.32,2788667,2344728759.0,1.96,1.16
233,2025-01-14,玻璃玻纤,31647.1,32997.74,32997.74,31619.78,4.63,1461.68,3205039,2771604223.0,4.37,1.34
232,2025-01-13,玻璃玻纤,31302.15,31536.06,31718.3,30972.31,-0.19,-58.99,1951451,1850774010.0,2.36,0.81
231,2025-01-10,玻璃玻纤,32585.61,31595.05,32693.67,31579.97,-2.83,-921.43,2364003,2128461315.0,3.43,0.98
230,2025-01-09,玻璃玻纤,32130.05,32516.48,32682.98,31996.16,0.92,294.87,2097578,1896080779.0,2.13,0.87
229,2025-01-08,玻璃玻纤,32341.27,32221.61,32385.4,31364.69,-0.43,-138.8,2542659,2294125814.0,3.15,1.06
228,2025-01-07,玻璃玻纤,31826.25,32360.41,32367.96,31648.47,2.05,648.63,2157971,1846868843.0,2.27,0.9
227,2025-01-06,玻璃玻纤,31582.32,31711.78,32000.83,31069.99,-0.06,-17.99,2547399,2134989598.0,2.93,1.06
226,2025-01-03,玻璃玻纤,32754.39,31729.77,32906.57,31657.11,-2.97,-972.88,3276295,2818496952.0,3.82,1.37
225,2025-01-02,玻璃玻纤,33430.44,32702.65,33719.79,32450.69,-2.26,-757.79,3336408,3054796513.0,3.79,1.39
224,2024-12-31,玻璃玻纤,34166.28,33460.44,34303.86,33420.68,-1.98,-674.27,3033457,2776829347.0,2.59,1.26
223,2024-12-30,玻璃玻纤,34611.2,34134.71,34611.2,33910.7,-1.38,-478.15,2960642,2612018910.0,2.02,1.23
222,2024-12-27,玻璃玻纤,34330.56,34612.86,35001.3,34230.3,0.76,260.04,3038912,2941237884.0,2.24,1.27
221,2024-12-26,玻璃玻纤,34262.4,34352.82,34615.38,34233.66,0.04,15.33,2740178,2653396350.0,1.11,1.14
220,2024-12-25,玻璃玻纤,35059.62,34337.49,35104.37,34063.85,-2.13,-745.89,3932373,3920387777.0,2.97,1.64
219,2024-12-24,玻璃玻纤,35131.95,35083.38,35425.86,34591.76,0.1,35.64,3311021,3313589637.0,2.38,1.38
218,2024-12-23,玻璃玻纤,36373.16,35047.74,36412.94,34970.13,-4.08,-1491.58,4287772,3982517632.0,3.95,1.79
217,2024-12-20,玻璃玻纤,36091.05,36539.32,36834.73,36075.93,0.93,336.64,3140723,3284020795.0,2.1,1.31
216,2024-12-19,玻璃玻纤,36013.36,36202.68,36340.81,35613.14,-0.49,-179.11,3716044,3653709776.0,2.0,1.55
215,2024-12-18,玻璃玻纤,36612.18,36381.79,36734.52,36214.06,-0.35,-128.96,4440187,3998835945.0,1.43,1.85
214,2024-12-17,玻璃玻纤,37482.97,36510.75,37599.95,36458.48,-3.52,-1330.48,4261834,3951837494.0,3.02,1.78
213,2024-12-16,玻璃玻纤,38281.77,37841.23,38402.55,37664.28,-1.71,-659.58,5102495,4460964716.0,1.92,2.13
212,2024-12-13,玻璃玻纤,39405.18,38500.81,39431.79,38481.21,-2.34,-924.01,7512466,6600401598.0,2.41,3.13
211,2024-12-12,玻璃玻纤,38580.88,39424.82,39446.94,38424.06,2.64,1012.74,7080666,5755313052.0,2.66,2.95
210,2024-12-11,玻璃玻纤,37494.6,38412.08,38412.31,37477.92,2.19,822.7,5259027,4426130741.0,2.49,2.19
209,2024-12-10,玻璃玻纤,38567.96,37589.38,38735.97,37493.97,0.24,91.32,7406357,5900722442.0,3.31,3.09
208,2024-12-09,玻璃玻纤,37732.81,37498.06,37812.53,37201.87,-0.82,-310.66,6767481,5413678240.0,1.62,2.82
207,2024-12-06,玻璃玻纤,36976.85,37808.72,37942.45,36883.86,1.91,708.11,7398594,5999917581.0,2.85,3.08
206,2024-12-05,玻璃玻纤,36624.82,37100.61,37101.52,36506.91,1.05,385.5,5818722,5350466103.0,1.62,2.42
205,2024-12-04,玻璃玻纤,36791.05,36715.11,37130.34,36548.06,-0.4,-146.02,6042088,5591520875.0,1.58,2.52
204,2024-12-03,玻璃玻纤,36850.95,36861.13,36978.31,36417.13,0.66,240.69,5044701,4363169859.0,1.53,2.1
203,2024-12-02,玻璃玻纤,35988.56,36620.44,36627.7,35988.56,1.73,621.12,5623161,4416278974.0,1.78,2.34
202,2024-11-29,玻璃玻纤,35850.06,35999.32,36203.8,35366.89,0.43,154.66,5883851,4408064519.0,2.33,2.45
201,2024-11-28,玻璃玻纤,35291.57,35844.66,36162.97,35285.84,2.11,741.93,5083198,4193750957.0,2.5,2.12
200,2024-11-27,玻璃玻纤,34675.14,35102.73,35102.73,33802.31,0.65,227.28,4854935,3680204536.0,3.73,2.02
199,2024-11-26,玻璃玻纤,35106.69,34875.45,35131.11,34685.79,-0.04,-13.46,5819836,3992598561.0,1.28,2.42
198,2024-11-25,玻璃玻纤,34241.65,34888.91,34974.44,34013.84,2.22,756.73,4641458,3883385470.0,2.81,1.93
197,2024-11-22,玻璃玻纤,35358.9,34132.18,35452.93,34112.54,-3.69,-1307.25,3917278,3448473916.0,3.78,1.63
196,2024-11-21,玻璃玻纤,35172.91,35439.43,35515.2,35017.09,0.56,198.07,3514452,3205095592.0,1.41,1.46
195,2024-11-20,玻璃玻纤,34457.15,35241.36,35244.3,34369.52,2.05,708.43,3494654,3166378948.0,2.53,1.46
194,2024-11-19,玻璃玻纤,34048.98,34532.93,34532.93,33496.48,1.5,511.95,3422976,3153732278.0,3.05,1.43
193,2024-11-18,玻璃玻纤,34879.2,34020.98,35067.54,33845.98,-2.1,-728.29,3807377,3734504010.0,3.52,1.59
192,2024-11-15,玻璃玻纤,34961.57,34749.27,35446.7,34710.39,-0.89,-311.45,3816543,3611585749.0,2.1,1.59
191,2024-11-14,玻璃玻纤,36118.29,35060.72,36151.14,35002.09,-2.92,-1053.89,4345130,3696853231.0,3.18,1.81
190,2024-11-13,玻璃玻纤,35503.59,36114.61,36168.13,35346.9,1.2,429.37,4388574,4047569915.0,2.3,1.83
189,2024-11-12,玻璃玻纤,36132.99,35685.24,36325.21,35337.66,-1.42,-513.52,4960883,5006380384.0,2.73,2.07
188,2024-11-11,玻璃玻纤,35661.87,36198.76,36202.56,35575.17,1.07,382.94,5324822,4877446200.0,1.75,2.22
187,2024-11-08,玻璃玻纤,36473.49,35815.82,36711.68,35674.74,-0.57,-205.39,6274762,6013040313.0,2.88,2.61
186,2024-11-07,玻璃玻纤,34709.29,36021.21,36021.21,34583.11,2.73,958.42,6441337,5705952777.0,4.1,2.68
185,2024-11-06,玻璃玻纤,34995.41,35062.79,35409.1,34637.51,0.92,319.96,6874344,6064627849.0,2.22,2.86
184,2024-11-05,玻璃玻纤,33718.16,34742.83,34823.45,33707.07,3.15,1059.95,5494409,5060759741.0,3.31,2.29
183,2024-11-04,玻璃玻纤,33166.14,33682.88,33693.66,33144.7,1.29,428.0,2975552,2896853132.0,1.65,1.24
182,2024-11-01,玻璃玻纤,34435.26,33254.88,34578.18,33238.06,-4.33,-1503.63,4517901,3941773370.0,3.86,1.88
181,2024-10-31,玻璃玻纤,34561.44,34758.51,35009.34,34439.35,0.66,227.72,6079764,5346190889.0,1.65,2.53
180,2024-10-30,玻璃玻纤,34235.24,34530.79,34812.84,34211.08,0.35,120.72,5827715,5225750991.0,1.75,2.43
179,2024-10-29,玻璃玻纤,35264.91,34410.07,35550.76,34410.07,-1.99,-700.09,7344316,6708523392.0,3.25,3.06
178,2024-10-28,玻璃玻纤,34237.52,35110.16,35111.26,34202.81,3.06,1041.39,6936044,6372862361.0,2.67,2.89
177,2024-10-25,玻璃玻纤,33435.84,34068.77,34627.1,33433.59,2.34,779.34,6239570,5636765725.0,3.59,2.6
176,2024-10-24,玻璃玻纤,33054.41,33289.43,33289.43,32670.33,0.8,263.57,3983904,3835460084.0,1.87,1.66
175,2024-10-23,玻璃玻纤,32547.37,33025.86,33321.75,32448.75,1.45,473.41,4724066,4598497510.0,2.68,1.97
174,2024-10-22,玻璃玻纤,32217.53,32552.45,32677.06,31794.15,0.25,80.31,4251426,4613368373.0,2.72,1.77
173,2024-10-21,玻璃玻纤,31896.9,32472.14,32736.39,31896.9,3.11,978.0,4948012,5009025572.0,2.67,2.06
172,2024-10-18,玻璃玻纤,30344.84,31494.14,31961.86,30148.45,3.71,1127.94,4725968,4732697558.0,5.97,1.97
171,2024-10-17,玻璃玻纤,30734.75,30366.2,31033.66,30329.74,-0.5,-151.6,3721124,3318606222.0,2.31,1.55
170,2024-10-16,玻璃玻纤,29908.06,30517.8,30863.84,29896.08,0.62,186.67,4379946,3488298138.0,3.19,1.82
169,2024-10-15,玻璃玻纤,30670.48,30331.13,31281.92,30331.13,-1.77,-547.51,3456879,3267031719.0,3.08,1.44
168,2024-10-14,玻璃玻纤,29827.9,30878.64,30878.64,29502.22,4.15,1231.68,3741799,3537508849.0,4.64,1.56
167,2024-10-11,玻璃玻纤,30701.34,29646.96,30701.34,29329.77,-4.01,-1237.47,3824029,3537568441.0,4.44,1.59
166,2024-10-10,玻璃玻纤,31000.67,30884.43,31855.15,30256.27,-0.32,-97.6,5093341,5161712555.0,5.16,2.12
165,2024-10-09,玻璃玻纤,32868.82,30982.03,32868.82,30765.21,-8.14,-2745.93,7469365,7483584609.0,6.24,3.11
164,2024-10-08,玻璃玻纤,35327.47,33727.96,35327.47,31957.81,7.68,2404.76,11015874,11218267431.0,10.76,4.59
163,2024-09-30,玻璃玻纤,29540.03,31323.2,31489.1,28922.89,10.58,2997.78,8838452,7473934827.0,9.06,3.68
162,2024-09-27,玻璃玻纤,27300.13,28325.42,28457.8,27287.83,5.08,1368.74,4418304,3251501561.0,4.34,1.84
161,2024-09-26,玻璃玻纤,25997.28,26956.68,26956.68,25988.28,3.57,928.23,3654515,3016251774.0,3.72,1.52
160,2024-09-25,玻璃玻纤,25987.86,26028.45,26625.14,25977.27,0.86,221.29,3752874,3016320713.0,2.51,1.56
159,2024-09-24,玻璃玻纤,25150.68,25807.16,25807.58,25087.01,3.09,772.93,3250196,2722635627.0,2.88,1.35
158,2024-09-23,玻璃玻纤,25158.05,25034.23,25294.19,25015.4,-0.66,-166.89,1587517,1239032972.0,1.11,0.66
157,2024-09-20,玻璃玻纤,25403.53,25201.12,25414.24,25052.27,-0.86,-219.42,1947437,1482372246.0,1.42,0.81
156,2024-09-19,玻璃玻纤,24869.31,25420.54,25570.65,24855.56,2.49,617.57,3047598,2333528123.0,2.88,1.27
155,2024-09-18,玻璃玻纤,24869.05,24802.97,24905.83,24494.01,-0.42,-105.33,1972699,1635946966.0,1.65,0.82
154,2024-09-13,玻璃玻纤,25146.15,24908.3,25203.49,24890.12,-0.75,-189.45,2581100,1905302379.0,1.25,1.08
153,2024-09-12,玻璃玻纤,24978.86,25097.75,25382.34,24978.15,0.47,117.06,2038485,1358061422.0,1.62,0.85
152,2024-09-11,玻璃玻纤,24969.11,24980.69,25178.26,24880.76,-0.33,-82.38,1595668,1287112150.0,1.19,0.66
151,2024-09-10,玻璃玻纤,25098.83,25063.07,25145.9,24692.72,0.0,-0.74,1995244,1403328397.0,1.81,0.83
150,2024-09-09,玻璃玻纤,24994.22,25063.81,25235.21,24837.19,0.12,31.25,2200567,1505892552.0,1.59,0.92
