,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,化纤行业,300876,蒙泰高新,26.59,5.94,1.49,17311,45372202.0,6.1,26.88,25.35,25.35,25.1,2.53,-64.87,3.28
1,化纤行业,002493,荣盛石化,8.83,2.44,0.21,243139,215531716.92,4.29,8.99,8.62,8.63,8.62,0.26,76.49,2.04
2,化纤行业,601233,桐昆股份,11.93,2.23,0.26,363536,438715863.0,4.37,12.23,11.72,11.72,11.67,1.52,21.37,0.79
3,化纤行业,002064,华峰化学,8.08,1.51,0.12,178303,144350677.47,2.64,8.18,7.97,7.99,7.96,0.36,14.93,1.53
4,化纤行业,600346,恒力石化,14.98,1.49,0.22,166338,250340970.0,3.25,15.22,14.74,14.77,14.76,0.24,15.49,1.72
5,化纤行业,603332,苏州龙杰,9.56,1.06,0.1,128914,125520749.0,5.92,10.02,9.46,9.46,9.46,5.96,26.68,1.63
6,化纤行业,301057,汇隆新材,12.8,1.03,0.13,20504,26515231.0,4.03,13.2,12.69,12.69,12.67,2.48,46.15,2.0
7,化纤行业,600063,皖维高新,3.96,1.02,0.04,170733,68025888.0,2.55,4.02,3.92,3.92,3.92,0.89,31.22,1.0
8,化纤行业,000936,华西股份,7.35,0.55,0.04,475110,355934564.72,6.57,7.8,7.32,7.6,7.31,5.36,37.88,1.25
9,化纤行业,000782,恒申新材,4.28,0.47,0.02,75223,32521057.0,2.11,4.37,4.28,4.29,4.26,1.42,-164.38,1.6
10,化纤行业,002206,海 利 得,4.42,0.23,0.01,144514,64142175.0,1.59,4.47,4.4,4.43,4.41,1.58,13.0,1.35
11,化纤行业,688203,海正生材,9.81,0.2,0.02,9158,8999396.0,1.53,9.9,9.75,9.87,9.79,0.78,44.58,1.33
12,化纤行业,002998,优彩资源,6.29,0.0,0.0,51841,32842523.68,3.5,6.44,6.22,6.26,6.29,2.12,15.87,1.24
13,化纤行业,000703,恒逸石化,6.13,0.0,0.0,162169,100156851.62,1.79,6.23,6.12,6.12,6.13,0.44,73.0,0.97
14,化纤行业,002427,尤夫股份,3.31,-0.3,-0.01,102100,34349250.5,4.22,3.45,3.31,3.35,3.32,1.04,-70.36,3.54
15,化纤行业,603225,新凤鸣,11.62,-0.34,-0.04,124591,146672463.0,3.0,11.95,11.6,11.65,11.66,0.82,17.82,1.07
16,化纤行业,600810,神马股份,7.45,-0.4,-0.03,67139,50871419.0,4.14,7.73,7.42,7.5,7.48,0.66,212.65,1.02
17,化纤行业,000949,新乡化纤,4.1,-0.73,-0.03,492040,204851704.15,3.15,4.23,4.1,4.13,4.13,2.89,26.24,1.08
18,化纤行业,000677,恒天海龙,3.9,-0.76,-0.03,143622,57042865.5,3.82,4.05,3.9,3.95,3.93,1.66,64.38,6.73
19,化纤行业,688295,中复神鹰,17.38,-1.31,-0.23,13831,24334142.0,3.01,17.91,17.38,17.67,17.61,0.96,-1406.86,3.3
20,化纤行业,600527,江南高纤,2.09,-1.42,-0.03,405358,86331888.0,4.25,2.18,2.09,2.13,2.12,2.34,90.18,1.69
21,化纤行业,000420,吉林化纤,3.4,-1.45,-0.05,263157,90924680.57,2.9,3.5,3.4,3.47,3.45,1.07,101.0,1.89
22,化纤行业,601113,华鼎股份,4.04,-1.46,-0.06,185388,75560095.0,2.44,4.14,4.04,4.12,4.1,1.68,10.32,1.23
23,化纤行业,688722,同益中,12.6,-1.95,-0.25,12822,16262390.0,2.26,12.86,12.57,12.85,12.85,0.57,26.05,2.19
24,化纤行业,300777,中简科技,28.31,-2.01,-0.58,65789,188320676.0,3.5,29.29,28.28,28.94,28.89,1.55,40.39,2.93
25,化纤行业,002254,泰和新材,8.97,-2.18,-0.2,83595,75308200.4,2.62,9.12,8.88,9.06,9.17,1.02,38.44,1.1
26,化纤行业,836077,吉林碳谷,10.25,-2.29,-0.24,11134,11596892.71,3.72,10.6,10.21,10.42,10.49,0.35,56.1,2.47
27,化纤行业,600889,南京化纤,17.5,-9.89,-1.92,357755,645992921.0,9.99,19.44,17.5,19.2,19.42,9.77,-30.24,8.97
