,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,珠宝首饰,002731,萃华珠宝,9.28,4.5,0.4,83496,78254187.8,5.41,9.61,9.13,9.13,8.88,3.64,15.28,1.46
1,珠宝首饰,002867,周大生,12.59,1.94,0.24,67484,84952843.92,2.59,12.68,12.36,12.37,12.35,0.62,12.11,2.22
2,珠宝首饰,605599,菜百股份,11.24,1.63,0.18,32911,37024684.0,2.44,11.34,11.07,11.07,11.06,0.42,11.83,2.28
3,珠宝首饰,002721,ST金一,2.5,1.63,0.04,155423,38902701.5,2.03,2.53,2.48,2.51,2.46,0.58,8127.11,3.24
4,珠宝首饰,600916,中国黄金,8.54,0.83,0.07,129756,111174985.0,1.89,8.63,8.47,8.5,8.47,0.77,14.43,1.95
5,珠宝首饰,000026,飞亚达,10.03,0.7,0.07,28989,29278182.0,2.31,10.19,9.96,9.99,9.96,0.8,15.45,1.21
6,珠宝首饰,900905,老凤祥Ｂ,3.597,0.62,0.022,2380,854881.0,0.64,3.598,3.575,3.575,3.575,0.12,5.57,1.07
7,珠宝首饰,000017,深中华A,5.57,0.54,0.03,114865,64418383.0,2.53,5.67,5.53,5.56,5.54,3.79,387.9,12.14
8,珠宝首饰,600612,老凤祥,51.64,0.12,0.06,10695,55411792.0,1.82,52.17,51.23,51.36,51.58,0.34,11.41,2.19
9,珠宝首饰,002345,潮宏基,5.13,0.0,0.0,188975,97918890.49,1.95,5.23,5.13,5.15,5.13,2.18,10.82,1.22
10,珠宝首饰,002574,明牌珠宝,4.48,-0.22,-0.01,55573,25255480.92,3.34,4.62,4.47,4.51,4.49,1.05,231.82,0.77
11,珠宝首饰,200026,飞亚达Ｂ,6.71,-0.3,-0.02,110,73560.0,2.53,6.75,6.58,6.58,6.73,0.03,9.32,0.73
12,珠宝首饰,000025,特  力Ａ,15.58,-1.08,-0.17,32403,51262265.8,3.05,16.06,15.58,15.88,15.75,0.82,46.6,3.95
13,珠宝首饰,603900,莱绅通灵,5.31,-1.48,-0.08,78154,41981825.0,2.6,5.44,5.3,5.4,5.39,2.3,-29.45,0.89
14,珠宝首饰,301177,迪阿股份,23.88,-1.93,-0.47,10549,25638798.0,4.11,24.85,23.85,24.54,24.35,2.64,354.91,1.52
15,珠宝首饰,300945,曼卡龙,10.85,-6.3,-0.73,132498,147976293.6,6.99,11.64,10.83,11.62,11.58,5.56,27.65,1.78
16,珠宝首饰,600655,豫园股份,5.63,-7.25,-0.44,411337,234467995.0,4.12,5.86,5.61,5.7,6.07,1.06,14.18,0.6
