,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,商业百货,002251,ST步步高,4.27,3.39,0.14,281708,118429879.75,4.84,4.3,4.1,4.14,4.13,1.86,4.26,1.34
1,商业百货,000419,通程控股,5.74,3.24,0.18,371389,219719087.64,10.07,6.12,5.56,5.59,5.56,6.83,16.01,0.92
2,商业百货,000679,大连友谊,6.17,3.01,0.18,241922,152585902.02,6.34,6.5,6.12,6.12,5.99,6.79,-39.89,7.56
3,商业百货,603101,汇嘉时代,7.66,2.27,0.17,97516,74727561.0,4.27,7.77,7.45,7.45,7.49,2.07,53.79,2.61
4,商业百货,002336,*ST人乐,5.72,1.96,0.11,29980,17068276.7,3.03,5.77,5.6,5.6,5.61,0.68,-3.89,-2.89
5,商业百货,600694,大商股份,26.38,1.38,0.36,32255,84884801.0,2.92,26.76,26.0,26.02,26.02,1.03,11.66,0.96
6,商业百货,600790,轻纺城,3.59,1.13,0.04,124725,44866071.0,2.25,3.63,3.55,3.56,3.55,0.85,17.87,0.84
7,商业百货,600774,汉商集团,7.05,0.86,0.06,32782,23286314.0,2.86,7.2,7.0,7.02,6.99,1.11,625.75,1.24
8,商业百货,000759,中百集团,8.69,0.7,0.06,1366398,1205053640.08,10.31,9.25,8.36,8.6,8.63,20.84,-13.17,2.97
9,商业百货,600287,ST舜天,4.45,0.68,0.03,17060,7574117.0,1.13,4.47,4.42,4.43,4.42,0.39,25.6,0.94
10,商业百货,200058,深赛格B,1.84,0.55,0.01,157,28587.0,1.64,1.85,1.82,1.85,1.83,0.01,40.19,1.02
11,商业百货,002024,ST易购,2.06,0.49,0.01,190319,39170063.81,1.95,2.08,2.04,2.07,2.05,0.21,23.89,1.58
12,商业百货,002818,富森美,13.24,0.46,0.06,26197,34946620.01,1.97,13.46,13.2,13.4,13.18,0.88,13.61,1.75
13,商业百货,600682,南京新百,6.43,0.31,0.02,116443,75781876.0,2.81,6.6,6.42,6.44,6.41,1.0,29.3,0.5
14,商业百货,600697,欧亚集团,11.32,0.18,0.02,44211,50036607.0,2.65,11.45,11.15,11.21,11.3,2.85,76.4,0.77
15,商业百货,900923,百联Ｂ股,0.667,0.0,0.0,3588,239683.0,2.1,0.677,0.663,0.669,0.667,0.2,3.86,0.43
16,商业百货,600712,南宁百货,5.83,-0.17,-0.01,125931,74577140.0,3.6,6.04,5.83,5.87,5.84,2.34,422.85,3.81
17,商业百货,601116,三江购物,9.86,-0.2,-0.02,67223,67118151.0,3.14,10.15,9.84,9.85,9.88,1.23,33.45,1.69
18,商业百货,000058,深 赛 格,7.67,-0.52,-0.04,102761,79814505.27,2.85,7.89,7.67,7.77,7.71,1.04,185.76,4.7
19,商业百货,600785,新华百货,10.83,-0.55,-0.06,65637,71833900.0,2.57,11.08,10.8,10.99,10.89,2.91,16.83,1.1
20,商业百货,603708,家家悦,10.02,-0.69,-0.07,46841,47112888.0,3.07,10.23,9.92,10.09,10.09,0.73,25.52,2.63
21,商业百货,600828,茂业商业,3.45,-0.86,-0.03,135549,47367035.0,3.45,3.56,3.44,3.54,3.48,0.78,29.12,0.84
22,商业百货,600859,王府井,13.15,-0.9,-0.12,153682,203700866.0,2.19,13.43,13.14,13.3,13.27,1.35,26.23,0.75
23,商业百货,000501,武商集团,8.38,-0.95,-0.08,131252,110642052.0,2.36,8.55,8.35,8.51,8.46,1.71,38.94,0.58
24,商业百货,605188,国光连锁,6.93,-1.0,-0.07,55247,38616224.0,2.57,7.08,6.9,7.0,7.0,1.11,314.78,3.06
25,商业百货,601828,美凯龙,2.89,-1.03,-0.03,197077,57982325.0,4.11,3.01,2.89,2.93,2.92,0.55,-5.0,0.26
26,商业百货,000715,中兴商业,6.18,-1.28,-0.08,114949,72643123.08,3.99,6.43,6.18,6.29,6.26,2.77,34.87,1.36
27,商业百货,601366,利群股份,4.94,-1.4,-0.07,62183,30997375.0,1.8,5.03,4.94,5.01,5.01,0.68,131.17,1.05
28,商业百货,002344,海宁皮城,4.17,-1.42,-0.06,192984,81764870.35,2.84,4.29,4.17,4.24,4.23,1.51,55.62,0.64
29,商业百货,000785,居然智家,3.43,-1.44,-0.05,1049332,367526197.63,5.17,3.6,3.42,3.55,3.48,1.78,21.89,1.05
30,商业百货,002419,天虹股份,4.72,-1.46,-0.07,184788,88166410.56,2.71,4.84,4.71,4.79,4.79,1.58,34.96,1.33
31,商业百货,600738,丽尚国潮,4.44,-1.55,-0.07,130177,58729389.0,2.88,4.57,4.44,4.52,4.51,1.71,23.59,1.72
32,商业百货,600628,新世界,7.73,-1.65,-0.13,116496,91258109.0,2.8,7.95,7.73,7.85,7.86,1.8,57.32,1.18
33,商业百货,300622,博士眼镜,47.51,-1.8,-0.87,135125,654811779.0,4.67,49.59,47.33,49.08,48.38,11.61,74.82,10.59
34,商业百货,600814,杭州解百,7.09,-1.8,-0.13,86961,62511215.0,3.19,7.31,7.08,7.21,7.22,1.19,16.33,1.44
35,商业百货,601086,国芳集团,4.6,-1.92,-0.09,114546,53476449.0,3.2,4.75,4.6,4.68,4.69,1.72,64.63,1.98
36,商业百货,000417,合百集团,5.57,-1.94,-0.11,141151,80012990.0,3.52,5.76,5.56,5.73,5.68,1.81,15.61,0.92
37,商业百货,600729,重庆百货,29.79,-2.01,-0.61,28920,87148627.0,2.66,30.6,29.79,30.12,30.4,1.53,9.98,1.75
38,商业百货,002561,徐家汇,8.18,-2.04,-0.17,65181,54170355.39,3.47,8.47,8.18,8.38,8.35,1.57,-1299.48,1.54
39,商业百货,600857,宁波中百,8.0,-2.08,-0.17,58024,47148297.0,3.18,8.26,8.0,8.16,8.17,2.59,-167.98,2.13
40,商业百货,600280,中央商场,3.28,-2.09,-0.07,288903,96321814.0,3.28,3.39,3.28,3.34,3.35,2.56,-108.35,4.55
41,商业百货,000701,厦门信达,4.51,-2.17,-0.1,156590,70626991.0,3.25,4.61,4.46,4.61,4.61,2.34,-16.35,12.52
42,商业百货,002697,红旗连锁,5.18,-2.26,-0.12,252451,132331289.0,3.21,5.35,5.18,5.31,5.3,2.34,13.55,1.63
43,商业百货,600827,百联股份,9.73,-2.51,-0.25,169350,168082221.0,4.41,10.17,9.73,10.06,9.98,1.06,8.04,0.9
44,商业百货,002416,爱施德,12.67,-2.61,-0.34,285238,366736794.24,3.92,13.18,12.67,13.12,13.01,2.33,22.43,2.62
45,商业百货,600415,小商品城,12.87,-2.72,-0.36,313331,407178380.0,3.55,13.33,12.86,13.22,13.23,0.57,22.73,3.57
46,商业百货,600838,上海九百,8.05,-2.78,-0.23,70832,57944294.0,3.86,8.35,8.03,8.28,8.28,1.77,87.62,2.1
47,商业百货,603214,爱婴室,21.03,-3.53,-0.77,46798,99551336.0,6.47,22.28,20.87,21.8,21.8,3.38,45.63,2.66
48,商业百货,605136,丽人丽妆,7.21,-3.61,-0.27,108862,79911488.0,5.21,7.58,7.19,7.48,7.48,2.72,-77.91,1.16
