,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,通用设备,31137.54,30345.84,31206.79,30345.84,-2.48,-771.93,29129651,38508989853.0,2.77,3.62
239,2025-01-24,通用设备,30524.77,31117.77,31129.8,30345.77,1.5,460.5,35195668,45710279835.0,2.56,4.37
238,2025-01-23,通用设备,30909.95,30657.27,31391.28,30657.19,0.14,42.52,39075717,49660189233.0,2.4,4.85
237,2025-01-22,通用设备,30660.72,30614.75,30848.91,30487.62,-0.68,-208.15,35854956,44823528474.0,1.17,4.45
236,2025-01-21,通用设备,30840.67,30822.9,30891.93,30349.53,0.46,142.33,32078486,46148865120.0,1.77,3.98
235,2025-01-20,通用设备,30501.82,30680.57,30777.07,30355.56,1.18,356.85,31796904,39849894495.0,1.39,3.95
234,2025-01-17,通用设备,30240.81,30323.72,30511.57,30093.26,0.0,-0.11,30663565,40129952204.0,1.38,3.81
233,2025-01-16,通用设备,30356.37,30323.83,30838.49,29970.05,0.35,104.43,34363620,44673350313.0,2.87,4.27
232,2025-01-15,通用设备,30421.36,30219.4,30532.77,30127.63,-0.43,-130.37,31829201,40625077934.0,1.33,3.95
231,2025-01-14,通用设备,28655.98,30349.77,30349.77,28655.98,6.49,1849.77,38618838,47818422789.0,5.94,4.8
230,2025-01-13,通用设备,28216.75,28500.0,28938.72,27865.13,-0.52,-149.51,30037929,36641182826.0,3.75,3.73
229,2025-01-10,通用设备,29276.65,28649.51,29656.15,28648.34,-2.31,-677.56,36972057,41832232178.0,3.44,4.59
228,2025-01-09,通用设备,28835.15,29327.07,29488.13,28794.68,1.14,330.09,34423999,38317416986.0,2.39,4.28
227,2025-01-08,通用设备,28714.14,28996.98,29191.76,27921.29,0.72,208.67,37356709,39981025921.0,4.41,4.64
226,2025-01-07,通用设备,27915.57,28788.31,28788.31,27906.9,3.35,934.02,29694681,29333287795.0,3.16,3.69
225,2025-01-06,通用设备,27897.71,27854.29,28239.11,27280.24,-0.48,-133.12,28151637,25729627291.0,3.43,3.5
224,2025-01-03,通用设备,29219.57,27987.41,29303.03,27945.14,-3.95,-1151.88,31725879,33033583390.0,4.66,3.94
223,2025-01-02,通用设备,29588.5,29139.29,30053.86,28860.41,-1.69,-499.62,29852589,33909783552.0,4.03,3.71
222,2024-12-31,通用设备,30318.84,29638.91,30424.33,29618.51,-2.15,-651.63,30345549,33404565508.0,2.66,3.77
221,2024-12-30,通用设备,30608.26,30290.54,30642.03,30077.98,-1.51,-464.77,29196097,31373537177.0,1.83,3.63
220,2024-12-27,通用设备,30755.1,30755.31,31164.3,30622.31,-0.08,-25.35,34669799,38754957360.0,1.76,4.31
219,2024-12-26,通用设备,30051.77,30780.66,31020.43,30050.77,2.2,663.01,36594958,41027269551.0,3.22,4.55
218,2024-12-25,通用设备,30689.08,30117.65,30700.41,29851.17,-2.19,-675.37,30856472,36113557945.0,2.76,3.83
217,2024-12-24,通用设备,30510.82,30793.02,30929.82,30175.99,1.45,438.66,32011949,36434603664.0,2.48,3.98
216,2024-12-23,通用设备,31635.48,30354.36,31667.21,30276.56,-4.24,-1343.94,43976284,45756397062.0,4.39,5.46
215,2024-12-20,通用设备,31114.87,31698.3,31921.64,31092.42,1.53,476.71,38464195,44114049626.0,2.66,4.78
214,2024-12-19,通用设备,30550.48,31221.59,31303.45,30487.29,1.08,332.49,36042143,39427457604.0,2.64,4.48
213,2024-12-18,通用设备,30908.31,30889.1,31219.37,30564.42,-0.08,-25.53,36961378,37372733599.0,2.12,4.59
212,2024-12-17,通用设备,32248.66,30914.63,32258.64,30846.17,-4.36,-1407.68,44904313,43994509019.0,4.37,5.58
211,2024-12-16,通用设备,32511.54,32322.31,32757.49,32157.27,-0.65,-211.54,48551780,49771008154.0,1.84,6.03
210,2024-12-13,通用设备,32900.02,32533.85,33084.07,32512.67,-1.61,-531.24,51921607,59315566553.0,1.73,6.45
209,2024-12-12,通用设备,32975.66,33065.09,33065.86,32552.65,0.06,18.25,57816045,60011821487.0,1.55,7.18
208,2024-12-11,通用设备,32789.85,33046.84,33123.49,32518.78,0.19,63.61,48019564,59293483149.0,1.83,5.97
207,2024-12-10,通用设备,33621.94,32983.23,33797.72,32942.45,0.87,283.34,59747471,76826888789.0,2.62,7.42
206,2024-12-09,通用设备,32714.14,32699.89,33119.76,32409.22,-0.31,-101.05,53491393,62047507615.0,2.17,6.64
205,2024-12-06,通用设备,33028.67,32800.94,33085.6,32443.2,-0.39,-129.87,51756513,66304538810.0,1.95,6.43
204,2024-12-05,通用设备,32189.55,32930.81,33028.3,32189.55,2.06,664.3,47578390,60902989563.0,2.6,5.91
203,2024-12-04,通用设备,32101.31,32266.51,32703.15,31984.22,0.55,175.22,49656465,62391097760.0,2.24,6.17
202,2024-12-03,通用设备,31882.6,32091.29,32270.96,31794.87,0.87,277.73,40918604,51024671159.0,1.5,5.08
201,2024-12-02,通用设备,31071.66,31813.56,31866.84,31071.66,2.94,907.11,43811444,54158425218.0,2.57,5.44
200,2024-11-29,通用设备,30019.35,30906.45,31067.88,29881.01,2.82,848.03,38646419,45084239787.0,3.95,4.8
199,2024-11-28,通用设备,30141.39,30058.42,30534.79,30013.81,-0.18,-53.87,30664446,31037453128.0,1.73,3.81
198,2024-11-27,通用设备,29397.29,30112.29,30112.29,28691.15,1.74,515.89,29530556,31788683487.0,4.8,3.67
197,2024-11-26,通用设备,30164.52,29596.4,30321.78,29581.16,-2.07,-625.0,31525146,32965764296.0,2.45,3.92
196,2024-11-25,通用设备,29757.06,30221.4,30222.61,29427.32,1.44,427.69,32304293,36685644150.0,2.67,4.01
195,2024-11-22,通用设备,30982.5,29793.71,31072.14,29789.64,-4.02,-1248.81,34365246,42072283575.0,4.13,4.27
194,2024-11-21,通用设备,30725.9,31042.52,31107.57,30611.42,0.88,271.82,31915602,44338232608.0,1.61,3.96
193,2024-11-20,通用设备,29926.37,30770.7,30776.11,29894.9,2.63,789.3,32634586,46401667231.0,2.94,4.05
192,2024-11-19,通用设备,28987.98,29981.4,29981.4,28849.08,3.19,925.51,28870900,38792625070.0,3.9,3.59
191,2024-11-18,通用设备,29887.0,29055.89,30037.86,28868.2,-2.31,-688.13,27922152,35246000920.0,3.93,3.47
190,2024-11-15,通用设备,30100.69,29744.02,30471.46,29713.25,-1.54,-464.91,28227638,37285578672.0,2.51,3.51
189,2024-11-14,通用设备,31075.66,30208.93,31115.78,30143.13,-2.96,-922.81,27951272,34996800925.0,3.12,3.47
188,2024-11-13,通用设备,30828.1,31131.74,31131.74,30151.32,0.51,157.69,29505595,37807692907.0,3.17,3.67
187,2024-11-12,通用设备,31571.23,30974.05,31590.85,30644.85,-1.83,-577.49,39940800,49261138005.0,3.0,4.96
186,2024-11-11,通用设备,30737.85,31551.54,31557.96,30732.73,2.42,744.51,46399149,57961154258.0,2.68,5.76
185,2024-11-08,通用设备,30890.88,30807.03,31293.62,30697.09,0.43,130.85,56355218,60945759158.0,1.94,7.0
184,2024-11-07,通用设备,30159.33,30676.18,30676.18,30045.76,1.39,421.04,49337369,56639906089.0,2.08,6.13
183,2024-11-06,通用设备,30131.87,30255.14,30618.82,29914.47,1.16,346.75,52476201,67668620071.0,2.36,6.52
