,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,工程咨询服务,600629,华建集团,8.35,5.83,0.46,518959,435328845.0,7.35,8.68,8.1,8.14,7.89,5.49,24.17,1.58
1,工程咨询服务,603959,ST百利,3.97,2.32,0.09,109289,43436327.0,4.64,4.05,3.87,3.88,3.88,2.23,-8.58,5.25
2,工程咨询服务,000928,中钢国际,6.44,1.9,0.12,206929,133791278.42,4.11,6.58,6.32,6.36,6.32,1.44,11.42,1.11
3,工程咨询服务,300492,华图山鼎,69.0,1.55,1.05,6043,41569980.0,3.9,69.96,67.31,67.95,67.95,0.43,56.17,28.83
4,工程咨询服务,002883,中设股份,10.59,1.34,0.14,36844,39314920.2,3.73,10.84,10.45,10.45,10.45,2.7,64.77,2.41
5,工程咨询服务,603909,建发合诚,9.01,1.24,0.11,23701,21464287.0,3.03,9.19,8.92,8.98,8.9,0.91,27.8,2.25
6,工程咨询服务,002949,华阳国际,17.42,1.22,0.21,38148,66966161.0,4.82,17.96,17.13,17.37,17.21,2.55,22.89,2.4
7,工程咨询服务,301027,华蓝集团,16.99,1.13,0.19,50412,86010283.0,3.93,17.27,16.61,16.8,16.8,4.27,-80.28,2.67
8,工程咨询服务,003013,地铁设计,13.63,1.11,0.15,43317,59730626.0,3.49,14.01,13.54,13.57,13.48,1.08,14.08,2.18
9,工程咨询服务,603018,华设集团,8.91,1.02,0.09,183324,163941001.0,3.4,9.1,8.8,8.84,8.82,2.71,19.69,1.24
10,工程咨询服务,603017,中衡设计,8.2,0.99,0.08,32052,26439629.0,2.22,8.34,8.16,8.17,8.12,1.16,25.38,1.53
11,工程咨询服务,600720,中交设计,8.51,0.95,0.08,44276,37750412.0,1.42,8.58,8.46,8.48,8.43,0.57,14.94,1.37
12,工程咨询服务,603458,勘设股份,5.73,0.88,0.05,68737,39959562.0,3.87,5.92,5.7,5.72,5.68,2.25,-14.05,0.55
13,工程咨询服务,000779,甘咨询,7.94,0.63,0.05,45387,36287696.0,1.77,8.06,7.92,7.93,7.89,0.98,15.35,0.98
14,工程咨询服务,603860,中公高科,28.57,0.39,0.11,9289,26652638.0,1.79,28.95,28.44,28.79,28.46,1.39,253.92,2.49
15,工程咨询服务,300649,杭州园林,10.44,0.38,0.04,19874,21036763.39,3.94,10.74,10.33,10.74,10.4,1.87,-62.5,2.68
16,工程咨询服务,301136,招标股份,11.12,0.36,0.04,30086,33766714.0,3.43,11.4,11.02,11.13,11.08,1.09,-1201.54,2.1
17,工程咨询服务,836892,广咨国际,11.27,0.27,0.03,2594,2917477.06,2.49,11.36,11.08,11.27,11.24,0.19,24.88,4.6
18,工程咨询服务,301167,建研设计,12.94,0.23,0.03,18019,23557275.8,2.17,13.19,12.91,13.0,12.91,2.53,139.82,1.56
19,工程咨询服务,603357,设计总院,8.71,0.11,0.01,58915,51573701.0,1.61,8.82,8.68,8.72,8.7,1.07,11.65,1.37
20,工程咨询服务,300635,中达安,9.35,0.11,0.01,31299,29660681.49,4.18,9.65,9.26,9.51,9.34,2.61,438.14,2.85
21,工程咨询服务,002116,中国海诚,9.76,0.1,0.01,32829,32294968.0,1.54,9.91,9.76,9.77,9.75,0.72,13.54,1.78
22,工程咨询服务,300500,启迪设计,9.8,0.0,0.0,24819,24721902.1,3.88,10.15,9.77,9.96,9.8,1.48,-74.7,1.44
23,工程咨询服务,300778,新城市,9.99,-0.1,-0.01,38457,38936148.49,3.3,10.29,9.96,10.1,10.0,1.89,-11.58,1.54
24,工程咨询服务,300732,设研院,6.28,-0.16,-0.01,59678,38193862.0,3.97,6.52,6.27,6.37,6.29,1.84,-10.3,0.78
25,工程咨询服务,300675,建科院,14.27,-0.21,-0.03,29230,42370680.6,3.15,14.68,14.23,14.35,14.3,1.99,-45.52,3.68
26,工程咨询服务,300826,测绘股份,16.69,-0.24,-0.04,22621,37943247.52,2.99,16.97,16.47,16.73,16.73,1.41,132.75,2.1
27,工程咨询服务,300983,尤安设计,16.28,-0.31,-0.05,5759,9479280.88,2.88,16.69,16.22,16.26,16.33,0.49,-48.21,0.93
28,工程咨询服务,301505,苏州规划,22.9,-0.43,-0.1,11015,25577379.0,2.83,23.5,22.85,23.17,23.0,1.89,90.89,2.06
29,工程咨询服务,300989,蕾奥规划,14.2,-0.49,-0.07,31465,45955629.1,5.89,14.89,14.05,14.4,14.27,2.09,-83.77,2.98
30,工程咨询服务,300977,深圳瑞捷,16.76,-0.95,-0.16,12766,21762241.3,3.43,17.34,16.76,16.99,16.92,1.35,116.29,1.82
31,工程咨询服务,603153,上海建科,17.8,-1.22,-0.22,38959,70206889.0,2.66,18.27,17.79,18.14,18.02,2.89,21.14,2.04
32,工程咨询服务,300844,山水比德,30.93,-1.25,-0.39,6776,21305357.0,3.67,31.98,30.83,31.88,31.32,3.01,72.49,2.63
33,工程咨询服务,833873,中设咨询,4.32,-1.37,-0.06,28398,12434472.21,3.65,4.46,4.3,4.32,4.38,2.6,-8.06,1.85
34,工程咨询服务,300746,汉嘉设计,10.25,-1.63,-0.17,31749,33209604.0,4.41,10.7,10.24,10.68,10.42,1.43,394.36,1.96
35,工程咨询服务,300284,苏交科,9.48,-2.07,-0.2,182644,175781851.4,3.72,9.84,9.48,9.8,9.68,1.53,58.62,1.44
36,工程咨询服务,300668,杰恩设计,19.33,-2.13,-0.42,10111,19559580.0,4.2,19.83,19.0,19.83,19.75,1.15,166.64,3.06
37,工程咨询服务,833427,华维设计,11.5,-2.21,-0.26,18909,21673423.76,6.72,11.89,11.1,11.88,11.76,3.74,128.44,3.58
38,工程咨询服务,003001,中岩大地,41.04,-2.49,-1.05,11434,47549206.64,3.9,42.5,40.86,42.12,42.09,1.56,106.88,4.43
39,工程咨询服务,301091,深城交,41.58,-2.99,-1.28,44969,190197914.4,3.99,43.29,41.58,42.87,42.86,1.58,213.68,7.37
40,工程咨询服务,300949,奥雅股份,36.75,-3.29,-1.25,16834,63438925.96,6.79,39.2,36.62,38.71,38.0,4.91,-16.08,2.54
41,工程咨询服务,300564,筑博设计,12.12,-3.5,-0.44,28853,35730239.0,6.13,12.83,12.06,12.72,12.56,2.55,1213.08,1.54
42,工程咨询服务,900906,中毅达B,0.228,-3.8,-0.009,15725,358769.0,5.49,0.238,0.225,0.238,0.237,0.44,-85.11,26.42
