,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,仪器仪表,13880.59,14070.48,14089.97,13805.23,0.97,135.21,5858282,11711841898.0,2.04,3.68
240,2025-01-23,仪器仪表,14037.71,13935.27,14267.22,13935.27,0.18,25.18,6143824,11669944428.0,2.39,3.86
239,2025-01-22,仪器仪表,14079.3,13910.09,14079.3,13854.77,-1.67,-235.76,5159818,10037999247.0,1.59,3.24
238,2025-01-21,仪器仪表,14195.52,14145.85,14218.49,13914.33,0.43,60.71,6553784,13210868472.0,2.16,4.12
237,2025-01-20,仪器仪表,14049.55,14085.14,14133.59,13955.86,1.13,157.68,6264933,10480283960.0,1.28,3.94
236,2025-01-17,仪器仪表,13952.8,13927.46,14052.91,13813.4,-0.15,-20.74,7073037,11311764186.0,1.72,4.44
235,2025-01-16,仪器仪表,13912.48,13948.2,14132.27,13766.23,0.88,121.67,7418629,12818879276.0,2.65,4.66
234,2025-01-15,仪器仪表,13926.24,13826.53,14015.61,13767.32,-0.45,-62.98,8120623,13551861185.0,1.79,5.1
233,2025-01-14,仪器仪表,13040.76,13889.51,13889.51,13040.76,6.97,904.58,6443074,12010982264.0,6.54,4.05
232,2025-01-13,仪器仪表,12855.82,12984.93,13175.8,12692.94,-0.26,-34.22,5755094,9209171681.0,3.71,3.62
231,2025-01-10,仪器仪表,13345.69,13019.15,13554.64,13019.15,-2.67,-356.72,7099012,11235648435.0,4.0,4.46
230,2025-01-09,仪器仪表,13206.87,13375.87,13469.44,13168.97,0.94,124.52,7446554,10934225348.0,2.27,4.68
229,2025-01-08,仪器仪表,13138.38,13251.35,13357.81,12735.78,0.58,76.47,7339352,11413240665.0,4.72,4.61
228,2025-01-07,仪器仪表,12764.94,13174.88,13177.38,12749.32,3.22,411.07,5540577,8310951613.0,3.35,3.48
227,2025-01-06,仪器仪表,12838.26,12763.81,12913.79,12496.71,-0.8,-103.54,4833193,7144687969.0,3.24,3.04
226,2025-01-03,仪器仪表,13366.25,12867.35,13414.67,12852.26,-3.56,-475.41,5934232,8754932688.0,4.22,3.73
225,2025-01-02,仪器仪表,13548.96,13342.76,13766.17,13191.54,-1.59,-216.09,6249084,9710506266.0,4.24,3.93
224,2024-12-31,仪器仪表,13904.68,13558.85,13959.5,13545.27,-2.17,-300.17,5015615,7790462240.0,2.99,3.15
223,2024-12-30,仪器仪表,14113.16,13859.02,14118.24,13786.89,-2.11,-298.47,4997435,7271913344.0,2.34,3.14
222,2024-12-27,仪器仪表,14163.42,14157.49,14345.75,14085.18,0.26,36.21,5774808,8877404300.0,1.85,3.63
221,2024-12-26,仪器仪表,13790.87,14121.28,14233.35,13775.56,2.21,305.92,5931624,9352432369.0,3.31,3.73
220,2024-12-25,仪器仪表,14252.53,13815.36,14254.44,13722.01,-3.23,-461.52,6537398,9222393508.0,3.73,4.11
219,2024-12-24,仪器仪表,14235.78,14276.88,14425.33,13992.37,0.97,137.36,6364607,9808225441.0,3.06,4.0
218,2024-12-23,仪器仪表,14916.51,14139.52,14944.67,14111.75,-5.57,-834.21,8165663,11379734777.0,5.56,5.13
217,2024-12-20,仪器仪表,14675.19,14973.73,15056.28,14622.07,1.57,230.9,8331175,14246985568.0,2.95,5.23
216,2024-12-19,仪器仪表,14402.6,14742.83,14772.45,14308.2,1.26,183.39,8130758,13646318734.0,3.19,5.11
215,2024-12-18,仪器仪表,14559.77,14559.44,14758.18,14349.78,0.41,59.59,9652133,13119016566.0,2.82,6.06
214,2024-12-17,仪器仪表,15136.22,14499.85,15152.42,14456.92,-4.48,-680.78,6380185,10912579803.0,4.58,4.01
213,2024-12-16,仪器仪表,15424.69,15180.63,15534.45,15094.09,-1.69,-261.31,10940731,15864579055.0,2.85,6.87
212,2024-12-13,仪器仪表,15639.47,15441.94,15723.19,15420.26,-1.77,-278.46,11289174,18826288066.0,1.93,7.09
211,2024-12-12,仪器仪表,15771.84,15720.4,15789.9,15432.4,-0.63,-100.11,12996740,21199152980.0,2.26,8.16
210,2024-12-11,仪器仪表,15637.75,15820.51,15843.27,15572.62,0.92,143.69,11517229,21862694849.0,1.73,7.24
209,2024-12-10,仪器仪表,15904.83,15676.82,15985.82,15642.43,1.55,238.72,17541631,23054520601.0,2.22,11.02
208,2024-12-09,仪器仪表,15474.12,15438.1,15624.63,15303.67,-0.72,-112.34,11002330,16362612385.0,2.06,6.91
207,2024-12-06,仪器仪表,15561.48,15550.44,15698.59,15348.37,0.73,112.86,13090706,16824433844.0,2.27,8.22
206,2024-12-05,仪器仪表,15148.16,15437.58,15481.4,15128.57,1.52,231.76,12281067,15289494803.0,2.32,7.71
205,2024-12-04,仪器仪表,15346.93,15205.82,15557.35,15139.03,-1.25,-192.18,16602560,17657702602.0,2.72,10.43
204,2024-12-03,仪器仪表,15286.74,15398.0,15466.65,15246.23,0.78,119.06,10732383,14397047156.0,1.44,6.74
203,2024-12-02,仪器仪表,14993.49,15278.94,15316.2,14964.54,2.23,333.74,11489411,15261886940.0,2.35,7.22
202,2024-11-29,仪器仪表,14504.12,14945.2,14954.39,14347.97,2.46,358.34,11643675,13480964424.0,4.16,7.31
201,2024-11-28,仪器仪表,14563.37,14586.86,14880.49,14544.7,0.2,29.76,7171470,10308705922.0,2.31,4.51
200,2024-11-27,仪器仪表,14112.3,14557.1,14557.1,13829.79,2.48,351.65,6936918,9671748594.0,5.12,4.36
199,2024-11-26,仪器仪表,14577.57,14205.45,14704.55,14201.55,-2.94,-430.87,8421947,10756640091.0,3.44,5.29
198,2024-11-25,仪器仪表,14293.77,14636.32,14636.78,14102.32,2.41,344.22,6471844,11360079072.0,3.74,4.07
197,2024-11-22,仪器仪表,14696.24,14292.1,14920.15,14287.53,-2.82,-414.0,6993942,12215284571.0,4.3,4.39
196,2024-11-21,仪器仪表,14473.94,14706.1,14740.16,14431.2,1.39,201.4,6231906,10662601967.0,2.13,3.91
195,2024-11-20,仪器仪表,13987.77,14504.7,14505.77,13957.88,3.74,522.95,6994992,10167089590.0,3.92,4.39
194,2024-11-19,仪器仪表,13674.67,13981.75,13985.5,13384.18,2.07,283.98,6380827,9214019260.0,4.39,4.01
193,2024-11-18,仪器仪表,14125.59,13697.77,14210.36,13585.89,-2.44,-343.08,6986814,10013881895.0,4.45,4.39
