,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,房地产服务,600605,汇通能源,35.86,4.88,1.67,52145,186902752.0,6.43,36.46,34.26,34.26,34.19,2.53,56.37,5.34
1,房地产服务,603506,南都物业,8.74,1.75,0.15,40957,36179022.0,5.36,8.99,8.53,8.63,8.59,2.18,20.41,1.45
2,房地产服务,002968,新大正,9.03,1.23,0.11,34842,31824821.7,2.69,9.23,8.99,8.99,8.92,1.63,14.32,1.69
3,房地产服务,002188,中天服务,4.33,1.17,0.05,153232,67985412.94,7.94,4.66,4.32,4.35,4.28,5.95,351.05,4.76
4,房地产服务,001914,招商积余,9.79,1.14,0.11,51514,50752309.0,2.58,9.93,9.68,9.69,9.68,0.49,12.56,1.02
5,房地产服务,000007,全新好,6.95,0.72,0.05,46303,32535499.0,3.19,7.13,6.91,6.95,6.9,1.34,568.58,18.67
6,房地产服务,000560,我爱我家,3.04,0.33,0.01,1002909,306874384.7,3.63,3.12,3.01,3.02,3.03,4.45,632.83,0.75
7,房地产服务,601588,北辰实业,1.7,0.0,0.0,205787,35424965.0,2.94,1.75,1.7,1.71,1.7,0.77,-4.63,0.49
8,房地产服务,600684,珠江股份,3.19,0.0,0.0,125296,40416051.0,2.51,3.27,3.19,3.22,3.19,1.47,117.78,5.89
9,房地产服务,002285,世联行,2.36,-0.42,-0.01,335013,80452568.0,3.8,2.45,2.36,2.39,2.37,1.7,-168.23,1.56
10,房地产服务,600604,市北高新,4.46,-0.45,-0.02,139989,63230088.0,3.13,4.58,4.44,4.44,4.48,0.99,-64.12,1.33
11,房地产服务,002575,群兴玩具,6.73,-0.74,-0.05,245172,169517982.0,6.19,7.15,6.73,6.86,6.78,4.24,-314.52,5.24
12,房地产服务,600239,云南城投,2.46,-0.81,-0.02,173446,43406790.0,3.63,2.55,2.46,2.5,2.48,1.08,164.87,2.85
13,房地产服务,600658,电子城,3.93,-1.26,-0.05,94138,37678248.0,4.27,4.1,3.93,4.0,3.98,0.84,-6.72,0.64
14,房地产服务,000608,阳光股份,2.05,-1.44,-0.03,192111,40220629.62,4.81,2.15,2.05,2.09,2.08,2.58,-57.35,0.63
15,房地产服务,000056,皇庭国际,2.55,-1.54,-0.04,348437,90814380.0,5.79,2.69,2.54,2.62,2.59,3.86,-8.85,4.21
16,房地产服务,300917,特发服务,44.78,-3.84,-1.79,51234,235851665.6,5.67,47.39,44.75,46.5,46.57,3.03,69.3,7.05
17,房地产服务,603682,锦和商管,5.28,-5.21,-0.29,198500,107128262.0,7.54,5.62,5.2,5.58,5.57,4.2,49.68,2.37
