,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,公用事业,600052,东望时代,4.39,4.28,0.18,113097,49708172.0,6.18,4.48,4.22,4.22,4.21,1.34,29.83,1.23
1,公用事业,000598,兴蓉环境,7.31,2.96,0.21,232291,169151714.56,3.52,7.36,7.11,7.12,7.1,0.78,10.06,1.23
2,公用事业,600461,洪城环境,9.75,1.67,0.16,111749,108820379.0,3.13,9.83,9.53,9.58,9.59,0.93,10.19,1.39
3,公用事业,001210,金房能源,13.84,1.47,0.2,22131,30627622.72,3.52,13.98,13.5,13.59,13.64,2.79,21.55,1.43
4,公用事业,600167,联美控股,5.55,1.46,0.08,39196,21839180.0,2.93,5.63,5.47,5.5,5.47,0.17,18.53,1.18
5,公用事业,603291,联合水务,13.94,1.46,0.2,57346,79056157.0,4.95,14.12,13.44,14.11,13.74,4.41,34.08,3.36
6,公用事业,601368,绿城水务,4.63,1.31,0.06,51838,24094779.0,2.63,4.69,4.57,4.58,4.57,0.59,22.87,0.85
7,公用事业,600283,钱江水利,9.28,1.09,0.1,41772,38874115.0,2.29,9.38,9.17,9.17,9.18,0.85,23.59,1.72
8,公用事业,000544,中原环保,8.59,0.94,0.08,48604,41841188.91,1.76,8.67,8.52,8.55,8.51,0.5,6.29,1.0
9,公用事业,000692,惠天热电,3.37,0.9,0.03,72344,24583909.0,3.29,3.45,3.34,3.34,3.34,1.36,-2.96,-6.47
10,公用事业,601158,重庆水务,4.62,0.87,0.04,100243,46516247.0,2.18,4.67,4.57,4.58,4.58,0.21,22.81,1.3
11,公用事业,000685,中山公用,8.79,0.8,0.07,130349,114914752.44,1.72,8.88,8.73,8.74,8.72,1.04,9.52,0.78
12,公用事业,600008,首创环保,3.15,0.64,0.02,975191,307986297.0,1.92,3.19,3.13,3.13,3.13,1.33,5.33,1.08
13,公用事业,601199,江南水务,5.29,0.57,0.03,53209,28170921.0,1.71,5.33,5.24,5.26,5.26,0.57,13.66,1.27
14,公用事业,600168,武汉控股,4.29,0.47,0.02,74721,32305617.0,2.34,4.37,4.27,4.27,4.27,0.75,43.98,0.81
15,公用事业,605011,杭州热电,20.47,0.39,0.08,24994,51390348.0,1.67,20.68,20.34,20.38,20.39,0.62,36.34,3.58
16,公用事业,003039,顺控发展,12.42,0.32,0.04,22580,28297687.0,2.1,12.65,12.39,12.51,12.38,0.37,28.11,2.87
17,公用事业,002893,京能热力,9.39,0.11,0.01,50587,48150941.0,2.45,9.62,9.39,9.43,9.38,2.49,43.52,2.13
18,公用事业,603759,海天股份,6.88,0.0,0.0,46601,32488837.0,2.91,7.08,6.88,6.9,6.88,1.01,16.48,1.23
19,公用事业,000605,渤海股份,7.27,-0.27,-0.02,55653,40902075.8,3.29,7.47,7.23,7.29,7.29,1.67,159.02,1.21
20,公用事业,001376,百通能源,13.52,-0.66,-0.09,43589,59339501.0,1.84,13.73,13.48,13.68,13.61,2.03,31.34,5.8
21,公用事业,600187,国中水务,2.84,-1.39,-0.04,565029,164395124.0,5.9,3.01,2.84,2.93,2.88,3.5,382.02,1.45
22,公用事业,605162,新中港,6.77,-4.65,-0.33,132516,91696971.0,4.08,7.06,6.77,6.97,7.1,3.31,22.7,2.22
