,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,电源设备,1827.11,1780.05,1833.1,1775.88,-3.12,-57.3,8912879,12693861885.0,3.11,3.23
239,2025-01-24,电源设备,1799.43,1837.35,1840.86,1799.43,1.5,27.15,12135139,14964656231.0,2.29,4.4
238,2025-01-23,电源设备,1851.4,1810.2,1878.89,1810.2,-1.62,-29.88,14172254,17981998556.0,3.73,5.14
237,2025-01-22,电源设备,1829.33,1840.08,1856.77,1819.23,0.42,7.63,9240856,13960524788.0,2.05,3.35
236,2025-01-21,电源设备,1836.09,1832.45,1843.49,1801.58,0.11,1.93,8230468,12138875160.0,2.29,2.98
235,2025-01-20,电源设备,1801.59,1830.52,1846.66,1797.38,2.33,41.63,8799204,12773375082.0,2.75,3.19
234,2025-01-17,电源设备,1767.73,1788.89,1796.21,1741.1,0.76,13.58,8263061,10785531582.0,3.1,3.0
233,2025-01-16,电源设备,1776.5,1775.31,1810.23,1752.19,0.3,5.36,8515020,10745808142.0,3.28,3.09
232,2025-01-15,电源设备,1811.06,1769.95,1815.02,1765.53,-2.38,-43.22,10877156,13782878888.0,2.73,3.94
231,2025-01-14,电源设备,1727.59,1813.17,1813.34,1726.22,5.76,98.75,10839791,13844288470.0,5.08,3.93
230,2025-01-13,电源设备,1707.94,1714.42,1729.78,1684.89,-0.75,-13.0,7625383,9762085813.0,2.6,2.77
229,2025-01-10,电源设备,1768.52,1727.42,1796.54,1727.42,-2.95,-52.53,10320146,13311841495.0,3.88,3.74
228,2025-01-09,电源设备,1774.92,1779.95,1820.64,1774.92,-0.18,-3.28,11129571,17258032132.0,2.56,4.04
227,2025-01-08,电源设备,1780.98,1783.23,1806.16,1727.12,-0.41,-7.38,13744024,17482414729.0,4.41,4.98
226,2025-01-07,电源设备,1691.67,1790.61,1790.65,1691.5,6.11,103.08,10177598,14517004802.0,5.88,3.69
225,2025-01-06,电源设备,1651.38,1687.53,1704.41,1617.37,1.42,23.61,8507347,11037185356.0,5.23,3.09
224,2025-01-03,电源设备,1749.32,1663.92,1751.71,1660.22,-4.63,-80.71,9677501,12053692186.0,5.24,3.51
223,2025-01-02,电源设备,1788.23,1744.63,1797.92,1727.97,-2.76,-49.49,10501939,12224662828.0,3.9,3.81
222,2024-12-31,电源设备,1846.5,1794.12,1860.9,1794.04,-2.68,-49.35,11439070,14511957506.0,3.63,4.15
