,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
26,医疗器械,000710,贝瑞基因,8.19,1.11,0.09,78115,65173534.18,6.05,8.65,8.16,8.35,8.1,2.45,209.09,1.54
27,医疗器械,300406,九强生物,13.2,1.07,0.14,48669,64096682.28,1.45,13.25,13.06,13.06,13.06,1.15,15.6,2.05
28,医疗器械,688581,安杰思,59.28,0.9,0.53,3268,19410679.0,2.31,59.95,58.59,58.84,58.75,0.8,18.23,2.09
29,医疗器械,688767,博拓生物,35.81,0.87,0.31,5956,21438128.0,2.2,36.32,35.54,35.88,35.5,0.56,32.11,1.64
30,医疗器械,688198,佰仁医疗,103.12,0.87,0.89,1886,19510200.0,2.61,104.48,101.81,103.5,102.23,0.14,181.05,12.09
31,医疗器械,688212,澳华内镜,41.06,0.86,0.35,6713,27815870.0,3.56,42.33,40.88,40.97,40.71,0.5,111.11,4.0
32,医疗器械,002817,黄山胶囊,6.33,0.8,0.05,50445,32165605.33,2.87,6.44,6.26,6.26,6.28,1.74,35.02,2.09
33,医疗器械,688626,翔宇医疗,29.57,0.75,0.22,6244,18447977.0,3.54,30.06,29.02,29.3,29.35,0.39,48.33,2.34
34,医疗器械,300396,迪瑞医疗,14.87,0.75,0.11,33831,50395998.76,1.49,14.98,14.76,14.78,14.76,1.24,15.79,1.93
35,医疗器械,002950,奥美医疗,9.57,0.74,0.07,109342,105945073.0,3.05,9.85,9.56,9.67,9.5,2.42,17.14,1.82
36,医疗器械,300482,万孚生物,22.28,0.72,0.16,35892,80127154.72,1.58,22.48,22.13,22.22,22.12,0.83,18.45,2.0
37,医疗器械,688273,麦澜德,23.2,0.61,0.14,5696,13258770.0,2.99,23.5,22.81,23.17,23.06,1.55,18.11,1.77
38,医疗器械,300314,戴维医疗,10.81,0.56,0.06,21624,23626960.76,1.86,11.0,10.8,10.88,10.75,1.14,36.88,2.65
39,医疗器械,300318,博晖创新,5.5,0.55,0.03,49103,27200543.5,1.65,5.59,5.5,5.5,5.47,0.61,142.08,3.22
40,医疗器械,301363,美好医疗,32.3,0.53,0.17,11102,35859220.0,2.3,32.64,31.9,32.13,32.13,0.99,38.21,3.88
41,医疗器械,688399,硕世生物,63.67,0.47,0.3,3316,21147491.0,2.07,64.42,63.11,63.5,63.37,0.59,99.8,1.1
42,医疗器械,688298,东方生物,28.71,0.45,0.13,16744,48095132.0,2.69,29.09,28.32,28.6,28.58,0.83,-16.56,0.84
43,医疗器械,688139,海尔生物,32.04,0.44,0.14,22737,72547974.0,3.1,32.45,31.46,31.9,31.9,0.72,24.71,2.37
44,医疗器械,603387,基蛋生物,7.92,0.38,0.03,61681,49181538.0,1.9,8.04,7.89,7.89,7.89,1.22,14.89,1.55
45,医疗器械,301097,天益医疗,37.75,0.35,0.13,3440,13057614.0,3.62,38.39,37.03,37.21,37.62,1.87,263.13,1.87
46,医疗器械,688075,安旭生物,37.88,0.34,0.13,2392,9081527.0,1.46,38.26,37.71,37.83,37.75,0.19,26.59,0.93
47,医疗器械,688317,之江生物,15.87,0.32,0.05,8224,13118815.0,1.58,16.11,15.86,15.9,15.82,0.43,-175.81,0.81
48,医疗器械,300358,楚天科技,6.53,0.31,0.02,64995,42841033.0,2.0,6.66,6.53,6.57,6.51,1.13,-15.44,0.86
49,医疗器械,300439,美康生物,10.21,0.29,0.03,30617,31454953.16,1.77,10.37,10.19,10.23,10.18,1.05,13.1,1.36
50,医疗器械,301087,可孚医疗,33.7,0.27,0.09,9090,30802121.4,2.05,34.19,33.5,33.62,33.61,1.0,20.98,1.49
51,医疗器械,688314,康拓医疗,29.78,0.1,0.03,2999,8973155.0,1.51,30.16,29.71,29.94,29.75,0.37,23.65,3.88
52,医疗器械,300685,艾德生物,20.82,0.1,0.02,41342,86097540.0,2.69,21.09,20.53,20.83,20.8,1.05,27.38,4.59
53,医疗器械,688580,伟思医疗,27.02,0.07,0.02,4480,12132167.0,2.7,27.42,26.69,27.15,27.0,0.47,24.83,1.61
54,医疗器械,688068,热景生物,67.0,0.0,0.0,9826,65905337.0,3.28,68.0,65.8,67.94,67.0,1.06,-114.35,1.9
55,医疗器械,301515,港通医疗,18.1,0.0,0.0,9483,17318969.73,2.21,18.43,18.03,18.25,18.1,1.49,67.72,1.39
56,医疗器械,300030,阳普医疗,5.44,0.0,0.0,61180,33837474.06,4.78,5.66,5.4,5.62,5.44,2.25,-29.67,2.47
57,医疗器械,002382,蓝帆医疗,4.76,0.0,0.0,68456,32778765.71,1.89,4.83,4.74,4.76,4.76,0.68,-16.36,0.55
58,医疗器械,688029,南微医学,69.67,-0.04,-0.03,10467,73227998.0,1.58,70.4,69.3,69.6,69.7,0.56,21.76,3.51
59,医疗器械,300981,中红医疗,11.9,-0.08,-0.01,27429,32976247.4,2.69,12.19,11.87,11.93,11.91,0.77,68.21,0.83
60,医疗器械,603658,安图生物,40.09,-0.1,-0.04,22468,90244802.0,2.42,40.64,39.67,40.2,40.13,0.39,18.27,2.77
61,医疗器械,600587,新华医疗,16.05,-0.12,-0.02,35656,57534352.0,1.37,16.25,16.03,16.06,16.07,0.59,11.84,1.29
62,医疗器械,688338,赛科希德,22.98,-0.13,-0.03,4397,10163686.0,2.0,23.29,22.83,23.1,23.01,0.41,21.87,1.49
63,医疗器械,688576,西山科技,61.21,-0.13,-0.08,2318,14111643.0,2.53,61.65,60.1,61.48,61.29,0.91,34.57,1.69
64,医疗器械,688217,睿昂基因,19.59,-0.15,-0.03,6663,13213511.0,3.47,20.25,19.57,19.85,19.62,1.19,143.29,1.18
65,医疗器械,300676,华大基因,38.89,-0.15,-0.06,21014,82269877.0,2.49,39.67,38.7,39.01,38.95,0.51,-97.68,1.65
66,医疗器械,300049,福瑞股份,32.39,-0.15,-0.05,55772,182659218.46,2.19,33.09,32.38,32.45,32.44,2.39,63.43,5.36
67,医疗器械,300642,透景生命,13.91,-0.22,-0.03,18904,26561760.2,3.08,14.24,13.81,13.96,13.94,1.37,69.72,1.5
68,医疗器械,301290,东星医疗,23.1,-0.26,-0.06,6292,14604659.96,2.68,23.5,22.88,23.13,23.16,0.92,26.46,1.04
69,医疗器械,300813,泰林生物,17.61,-0.28,-0.05,11618,20673320.25,2.83,17.98,17.48,17.69,17.66,1.53,141.47,2.72
70,医疗器械,300246,宝莱特,6.45,-0.31,-0.02,41882,27358372.0,3.55,6.64,6.41,6.49,6.47,1.98,-93.83,1.4
71,医疗器械,688575,亚辉龙,15.6,-0.38,-0.06,23589,36976804.0,1.6,15.8,15.55,15.66,15.66,0.41,30.52,3.34
72,医疗器械,300653,正海生物,20.1,-0.4,-0.08,10352,20997693.25,1.78,20.46,20.1,20.24,20.18,0.58,21.7,4.04
73,医疗器械,688389,普门科技,14.24,-0.42,-0.06,35554,50925433.0,2.45,14.47,14.12,14.32,14.3,0.83,17.78,3.13
74,医疗器械,300171,东富龙,12.51,-0.48,-0.06,44849,56572523.25,2.7,12.77,12.43,12.65,12.57,0.8,47.04,1.22
75,医疗器械,301060,兰卫医学,8.87,-0.56,-0.05,35084,31469789.0,2.8,9.1,8.85,8.94,8.92,0.98,-65.65,2.05
76,医疗器械,301580,爱迪特,54.81,-0.56,-0.31,4171,22988437.05,2.23,55.75,54.52,55.26,55.12,2.19,28.16,2.14
77,医疗器械,600529,山东药玻,24.09,-0.58,-0.14,69630,168761092.0,1.65,24.48,24.08,24.25,24.23,1.05,16.64,2.05
78,医疗器械,301093,华兰股份,24.36,-0.65,-0.16,9782,23955522.0,2.57,24.85,24.22,24.57,24.52,1.11,44.18,1.38
79,医疗器械,300677,英科医疗,27.19,-0.66,-0.18,125991,344460887.2,1.97,27.65,27.11,27.37,27.37,2.69,19.17,1.05
80,医疗器械,600055,万东医疗,14.41,-0.69,-0.1,52326,76340993.0,3.31,14.84,14.36,14.55,14.51,0.97,65.65,5.18
81,医疗器械,300760,迈瑞医疗,232.4,-0.7,-1.64,34793,813682638.71,1.47,235.8,232.36,235.03,234.04,0.29,19.87,7.6
82,医疗器械,002432,九安医疗,39.66,-0.7,-0.28,44817,178892105.73,1.7,40.28,39.6,40.01,39.94,1.07,10.66,1.01
83,医疗器械,688468,科美诊断,6.83,-0.73,-0.05,24981,17203706.0,2.33,6.98,6.82,6.9,6.88,0.62,18.32,1.95
84,医疗器械,300529,健帆生物,26.8,-0.74,-0.2,51090,137345269.04,1.85,27.19,26.69,27.1,27.0,1.0,20.28,6.75
85,医疗器械,688114,华大智造,39.96,-0.82,-0.33,15183,61059317.0,3.82,41.07,39.53,40.28,40.29,0.71,-26.94,2.08
86,医疗器械,688677,海泰新光,42.93,-0.83,-0.36,4810,20668987.0,1.94,43.44,42.6,43.08,43.29,0.4,39.87,4.04
87,医疗器械,300869,康泰医学,13.0,-0.84,-0.11,33617,44458935.0,3.36,13.44,13.0,13.2,13.11,1.34,395.6,2.74
88,医疗器械,002022,科华生物,5.68,-0.87,-0.05,59077,33863180.96,3.14,5.81,5.63,5.63,5.73,1.15,-17.94,0.75
89,医疗器械,688607,康众医疗,14.22,-0.97,-0.14,14917,21520783.0,4.18,14.8,14.2,14.36,14.36,1.69,74.68,1.47
90,医疗器械,300206,理邦仪器,10.94,-1.0,-0.11,50828,56238101.0,2.26,11.19,10.94,11.08,11.05,1.49,27.77,3.16
91,医疗器械,300238,冠昊生物,11.91,-1.0,-0.12,36703,44431616.0,3.33,12.3,11.9,12.03,12.03,1.38,85.09,5.78
92,医疗器械,688016,心脉医疗,105.31,-1.02,-1.09,10792,114743452.0,2.23,107.59,105.22,106.7,106.4,0.88,17.59,3.34
93,医疗器械,688301,奕瑞科技,101.9,-1.06,-1.09,6789,69544176.0,4.54,104.9,100.22,103.46,102.99,0.47,28.02,3.35
94,医疗器械,300298,三诺生物,22.31,-1.06,-0.24,23234,52454901.41,2.53,22.88,22.31,22.65,22.55,0.51,36.98,4.12
95,医疗器械,688366,昊海生科,57.3,-1.09,-0.63,4009,23225778.0,2.92,58.99,57.3,58.93,57.93,0.21,29.4,2.36
96,医疗器械,688105,诺唯赞,20.17,-1.13,-0.23,9723,19793701.0,3.73,20.76,20.0,20.47,20.4,0.24,335.05,2.04
97,医疗器械,688289,圣湘生物,20.18,-1.18,-0.24,50092,102109360.0,2.45,20.66,20.16,20.48,20.42,0.86,44.87,1.62
98,医疗器械,002901,大博医疗,35.12,-1.21,-0.43,14134,50212894.12,2.22,35.91,35.12,35.51,35.55,0.49,45.46,4.6
99,医疗器械,603205,健尔康,35.76,-1.22,-0.44,10682,38549746.0,2.29,36.57,35.74,36.25,36.2,3.63,34.44,3.08
100,医疗器械,301367,怡和嘉业,63.26,-1.22,-0.78,2925,18661420.85,2.44,64.7,63.14,64.2,64.04,0.52,33.98,2.03
101,医疗器械,688393,安必平,17.69,-1.28,-0.23,6705,12027699.0,2.85,18.2,17.69,17.97,17.92,0.72,41.9,1.3
102,医疗器械,300832,新产业,61.9,-1.37,-0.86,26984,168207527.04,2.72,63.35,61.64,62.76,62.76,0.4,26.36,5.99
103,医疗器械,688277,天智航-U,9.87,-1.5,-0.15,35426,35757068.0,6.79,10.5,9.82,10.1,10.02,0.79,-43.67,3.76
104,医疗器械,832278,鹿得医疗,7.16,-1.51,-0.11,7078,5144199.39,3.03,7.38,7.16,7.38,7.27,0.94,51.37,3.23
105,医疗器械,872925,锦好医疗,14.43,-1.57,-0.23,8217,11832419.44,3.41,14.7,14.2,14.7,14.66,1.49,-279.16,4.05
106,医疗器械,688656,浩欧博,79.9,-1.58,-1.28,5754,46442983.0,3.02,82.25,79.8,82.25,81.18,0.91,142.26,6.25
107,医疗器械,688410,山外山,9.93,-1.68,-0.17,22107,22346680.0,3.76,10.3,9.92,10.1,10.1,0.94,38.63,1.89
108,医疗器械,688161,威高骨科,25.57,-1.88,-0.49,13561,34825187.0,3.18,26.29,25.46,26.06,26.06,0.34,46.69,2.61
109,医疗器械,300633,开立医疗,28.0,-2.27,-0.65,26911,76264966.87,3.0,28.86,28.0,28.59,28.65,0.62,83.38,3.88
110,医疗器械,300003,乐普医疗,10.37,-2.35,-0.25,184305,191659618.12,2.45,10.51,10.25,10.41,10.62,1.14,18.22,1.25
111,医疗器械,300595,欧普康视,16.6,-2.58,-0.44,70937,119342479.08,2.99,17.1,16.59,17.0,17.04,1.06,21.36,3.19
112,医疗器械,688358,祥生医疗,26.1,-2.65,-0.71,8180,21674226.0,4.07,27.19,26.1,27.19,26.81,0.73,22.3,2.13
113,医疗器械,300562,乐心医疗,12.65,-2.77,-0.36,92309,118949287.0,4.46,13.23,12.65,13.08,13.01,5.73,40.83,2.66
114,医疗器械,430300,辰光医疗,10.72,-3.07,-0.34,15379,16802130.35,3.98,11.15,10.71,11.01,11.06,2.56,-43.48,3.37
115,医疗器械,002030,达安基因,5.28,-4.17,-0.23,193585,103364267.12,3.45,5.45,5.26,5.4,5.51,1.38,-11.06,0.89
116,医疗器械,300753,爱朋医疗,17.99,-4.41,-0.83,53854,99395740.7,7.76,19.41,17.95,18.71,18.82,6.53,446.69,3.28
117,医疗器械,688613,奥精医疗,16.31,-4.56,-0.78,21841,36250090.0,6.09,17.18,16.14,17.09,17.09,1.61,339.21,1.56
118,医疗器械,688050,爱博医疗,94.79,-4.7,-4.68,16706,160695307.0,5.88,99.88,94.03,99.67,99.47,0.88,42.43,7.71
119,医疗器械,870199,倍益康,20.2,-5.74,-1.23,8585,18052476.35,7.75,21.86,20.2,21.86,21.43,2.31,49.75,2.67
120,医疗器械,301602,C超研,22.84,-9.51,-2.4,216512,517102710.05,13.51,25.81,22.4,25.41,25.24,39.53,77.22,8.14
