,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,化学制品,22089.04,21894.26,22293.63,21894.26,-0.47,-104.11,12651642,14133895444.0,1.82,1.49
239,2025-01-24,化学制品,21828.23,21998.37,22013.87,21724.82,0.59,128.02,13812042,16320053767.0,1.32,1.63
238,2025-01-23,化学制品,22167.84,21870.35,22332.65,21870.35,-0.34,-74.91,15498074,18874216490.0,2.11,1.83
237,2025-01-22,化学制品,22034.64,21945.26,22052.41,21849.1,-0.78,-173.44,13769728,16826989820.0,0.92,1.63
236,2025-01-21,化学制品,22246.3,22118.7,22263.51,21892.28,-0.1,-22.01,16175546,19610806202.0,1.68,1.91
235,2025-01-20,化学制品,22059.07,22140.71,22195.35,21884.71,0.99,218.04,15743645,19665440430.0,1.42,1.86
234,2025-01-17,化学制品,21668.96,21922.67,22035.2,21603.65,0.84,182.81,15200865,18864040229.0,1.99,1.79
233,2025-01-16,化学制品,21775.67,21739.86,22034.81,21534.24,0.34,73.81,15732004,18825458629.0,2.31,1.86
232,2025-01-15,化学制品,21776.32,21666.05,21860.79,21592.38,-0.6,-129.99,14792319,16873619949.0,1.23,1.75
231,2025-01-14,化学制品,21025.07,21796.04,21796.04,21025.07,4.13,864.55,18289290,21385830999.0,3.68,2.16
230,2025-01-13,化学制品,20608.92,20931.49,20959.51,20386.57,0.7,145.67,13795869,15916934100.0,2.76,1.63
229,2025-01-10,化学制品,21255.18,20785.82,21465.07,20785.82,-2.3,-489.88,14264243,17220518392.0,3.19,1.68
228,2025-01-09,化学制品,21025.93,21275.7,21387.87,20989.8,0.9,190.4,12610557,15685362393.0,1.89,1.49
227,2025-01-08,化学制品,21140.55,21085.3,21217.44,20523.95,-0.63,-134.36,13902424,16708881058.0,3.27,1.64
226,2025-01-07,化学制品,20840.02,21219.66,21219.92,20658.31,2.08,431.43,12721347,14738653809.0,2.7,1.5
225,2025-01-06,化学制品,20746.8,20788.23,21024.36,20300.7,0.01,1.92,13926746,15896894312.0,3.48,1.64
224,2025-01-03,化学制品,21542.54,20786.31,21613.57,20737.61,-3.34,-718.7,16815371,17786939300.0,4.07,1.98
223,2025-01-02,化学制品,21936.54,21505.01,22145.55,21315.75,-1.89,-415.08,17020784,19467957969.0,3.79,2.01
222,2024-12-31,化学制品,22437.56,21920.09,22492.38,21879.35,-2.13,-477.31,16524058,19172147306.0,2.74,1.95
221,2024-12-30,化学制品,22668.76,22397.4,22682.48,22284.86,-1.23,-278.95,15545089,17660534315.0,1.75,1.83
220,2024-12-27,化学制品,22476.81,22676.35,22921.12,22414.93,0.93,209.66,17243544,20663913405.0,2.25,2.04
219,2024-12-26,化学制品,22247.48,22466.69,22611.81,22247.48,0.9,200.78,14639491,18835342439.0,1.64,1.73
218,2024-12-25,化学制品,22799.96,22265.91,22814.28,22070.15,-2.55,-581.78,17443266,19273996466.0,3.26,2.06
217,2024-12-24,化学制品,22667.12,22847.69,22950.07,22424.4,0.96,218.33,16514356,19395655040.0,2.32,1.95
216,2024-12-23,化学制品,23471.52,22629.36,23484.81,22581.42,-3.71,-871.6,20001854,22793644396.0,3.84,2.36
215,2024-12-20,化学制品,23220.22,23500.96,23672.92,23219.86,1.14,263.79,14263482,17768059072.0,1.95,1.68
214,2024-12-19,化学制品,23046.42,23237.17,23290.89,22790.65,-0.04,-9.72,15121511,17070808835.0,2.15,1.78
213,2024-12-18,化学制品,23341.98,23246.89,23471.87,23059.06,-0.19,-43.49,14988226,16747793056.0,1.77,1.77
212,2024-12-17,化学制品,24137.79,23290.38,24154.69,23250.95,-3.66,-885.48,19079242,20700548915.0,3.74,2.25
211,2024-12-16,化学制品,24343.56,24175.86,24442.36,24046.23,-0.66,-159.93,18871919,21581955927.0,1.63,2.23
210,2024-12-13,化学制品,24715.22,24335.79,24720.4,24327.71,-1.93,-478.77,24042292,27912005586.0,1.58,2.84
209,2024-12-12,化学制品,24607.95,24814.56,24815.9,24427.34,0.78,192.83,22868020,26605870159.0,1.58,2.7
