,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,钢铁行业,600126,杭钢股份,5.2,5.69,0.28,1678755,880610973.0,9.76,5.41,4.93,5.11,4.92,4.97,-29.48,0.9
1,钢铁行业,600282,南钢股份,4.64,4.98,0.22,468729,215867706.0,6.33,4.7,4.42,4.42,4.42,0.76,12.24,1.11
2,钢铁行业,000932,华菱钢铁,4.53,4.86,0.21,2621469,1183142756.39,8.1,4.6,4.25,4.26,4.32,3.79,13.25,0.59
3,钢铁行业,600569,安阳钢铁,1.82,4.6,0.08,657314,121932995.0,6.9,1.91,1.79,1.82,1.74,2.29,-1.8,1.4
4,钢铁行业,600581,八一钢铁,3.08,4.05,0.12,443709,135727455.0,6.42,3.13,2.94,2.94,2.96,2.89,-2.46,13.2
5,钢铁行业,600782,新钢股份,3.69,3.07,0.11,841778,312211382.0,5.87,3.78,3.57,3.57,3.58,2.68,-15.04,0.45
6,钢铁行业,600019,宝钢股份,7.01,2.79,0.19,1214030,846803064.0,3.23,7.02,6.8,6.81,6.82,0.56,19.58,0.77
7,钢铁行业,000708,中信特钢,11.65,2.64,0.3,231926,269547121.66,3.17,11.71,11.35,11.35,11.35,0.46,11.5,1.5
8,钢铁行业,601003,柳钢股份,2.76,2.22,0.06,154493,42711908.0,3.33,2.79,2.7,2.7,2.7,0.6,-17.26,0.83
9,钢铁行业,603995,甬金股份,20.15,2.13,0.42,65095,131279129.0,3.29,20.38,19.73,19.73,19.73,1.78,9.46,1.37
10,钢铁行业,002110,三钢闽光,3.27,1.87,0.06,306379,100865068.28,3.74,3.33,3.21,3.21,3.21,1.26,-4.48,0.42
11,钢铁行业,002318,久立特材,24.8,1.85,0.45,72103,179109445.09,2.83,25.04,24.35,24.4,24.35,0.76,17.39,3.2
12,钢铁行业,000761,本钢板材,3.32,1.53,0.05,635085,217738831.48,10.09,3.6,3.27,3.36,3.27,1.71,-3.19,1.06
13,钢铁行业,600295,鄂尔多斯,9.64,1.47,0.14,128441,124183716.0,2.95,9.79,9.51,9.52,9.5,0.65,11.76,1.29
14,钢铁行业,000717,中南股份,2.51,1.21,0.03,698501,177452959.87,3.23,2.57,2.49,2.51,2.48,2.88,-5.36,0.74
15,钢铁行业,001203,大中矿业,8.48,1.07,0.09,59343,50508207.0,2.03,8.57,8.4,8.41,8.39,0.45,14.43,2.02
16,钢铁行业,000959,首钢股份,3.02,1.0,0.03,321530,97712336.67,2.68,3.07,2.99,2.99,2.99,0.49,86.45,0.48
17,钢铁行业,601686,友发集团,5.26,0.96,0.05,26628,14067092.0,1.92,5.31,5.21,5.21,5.21,0.19,56.27,1.28
18,钢铁行业,605158,华达新材,9.62,0.94,0.09,44729,43120105.0,2.94,9.77,9.49,9.53,9.53,0.87,27.77,1.99
19,钢铁行业,600117,西宁特钢,2.15,0.94,0.02,139844,30359372.0,4.23,2.21,2.12,2.13,2.13,0.43,-13.04,1.39
20,钢铁行业,000709,河钢股份,2.15,0.94,0.02,917933,198928644.51,3.29,2.2,2.13,2.14,2.13,0.89,29.31,0.43
21,钢铁行业,000825,太钢不锈,3.4,0.89,0.03,439013,150565628.94,2.67,3.47,3.38,3.38,3.37,0.77,-26.25,0.59
22,钢铁行业,002478,常宝股份,5.1,0.79,0.04,105456,54086639.32,1.98,5.17,5.07,5.08,5.06,1.47,8.38,0.85
23,钢铁行业,600022,山东钢铁,1.41,0.71,0.01,590797,83272723.0,2.14,1.42,1.39,1.4,1.4,0.55,-7.8,0.77
24,钢铁行业,833751,惠同新材,13.07,0.62,0.08,17482,22855044.88,3.85,13.34,12.84,12.93,12.99,2.1,27.33,3.04
25,钢铁行业,000923,河钢资源,14.17,0.57,0.08,77300,110140668.17,2.2,14.4,14.09,14.11,14.09,1.23,12.01,0.96
26,钢铁行业,600507,方大特钢,4.14,0.49,0.02,176628,73266770.0,1.7,4.18,4.11,4.12,4.12,0.76,38.0,1.02
27,钢铁行业,000655,金岭矿业,6.31,0.32,0.02,63434,40254048.78,2.07,6.41,6.28,6.3,6.29,1.07,18.8,1.13
28,钢铁行业,900936,鄂资Ｂ股,0.865,0.23,0.002,1676,145339.0,0.93,0.872,0.864,0.869,0.863,0.02,7.39,0.81
29,钢铁行业,603878,武进不锈,5.36,0.19,0.01,91189,49396997.0,4.11,5.52,5.3,5.35,5.35,1.63,13.22,1.14
30,钢铁行业,002443,金洲管道,5.83,0.17,0.01,56103,32911373.0,1.72,5.92,5.82,5.83,5.82,1.08,18.51,0.88
31,钢铁行业,601005,重庆钢铁,1.35,0.0,0.0,751115,102290122.0,2.96,1.38,1.34,1.35,1.35,0.9,-6.69,0.65
32,钢铁行业,600808,马钢股份,3.29,0.0,0.0,1001712,330954052.0,4.26,3.35,3.21,3.31,3.29,1.68,-7.54,1.01
33,钢铁行业,600382,广东明珠,4.57,0.0,0.0,85965,39070645.0,3.06,4.63,4.49,4.56,4.57,1.24,106.02,1.09
34,钢铁行业,600307,酒钢宏兴,1.47,0.0,0.0,385142,57151896.0,3.4,1.51,1.46,1.47,1.47,0.61,-3.55,1.12
35,钢铁行业,600231,凌钢股份,1.73,0.0,0.0,128393,22591765.0,5.2,1.8,1.71,1.71,1.73,0.46,-2.71,0.83
36,钢铁行业,601121,宝地矿业,6.2,-0.16,-0.01,83149,52228029.0,2.9,6.37,6.19,6.25,6.21,2.19,21.81,1.61
