,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,光伏设备,1038.39,1017.95,1051.74,1017.95,-2.42,-25.22,11109072,16440479081.0,3.24,1.42
239,2025-01-24,光伏设备,1020.09,1043.17,1045.24,1016.07,1.92,19.65,14323245,21686150111.0,2.85,1.84
238,2025-01-23,光伏设备,1033.0,1023.52,1047.82,1023.52,0.0,0.05,13124128,20264014121.0,2.37,1.68
237,2025-01-22,光伏设备,1038.61,1023.47,1038.61,1019.49,-1.89,-19.7,11197678,17595655832.0,1.83,1.43
236,2025-01-21,光伏设备,1066.29,1043.17,1067.91,1038.29,-1.82,-19.38,12417137,18007004398.0,2.79,1.59
235,2025-01-20,光伏设备,1065.26,1062.55,1073.29,1056.4,0.3,3.19,13340568,20324264169.0,1.59,1.71
234,2025-01-17,光伏设备,1064.77,1059.36,1072.94,1050.24,-1.02,-10.87,12814630,17676730083.0,2.12,1.64
233,2025-01-16,光伏设备,1057.97,1070.23,1087.14,1055.85,0.81,8.65,15181076,20856274722.0,2.95,1.95
232,2025-01-15,光伏设备,1044.42,1061.58,1085.05,1031.15,1.42,14.84,19079267,25920599790.0,5.15,2.45
231,2025-01-14,光伏设备,1005.66,1046.74,1046.74,1001.72,4.46,44.71,14495891,18583868510.0,4.49,1.86
230,2025-01-13,光伏设备,992.51,1002.03,1010.17,982.77,-0.04,-0.36,9446853,12164947690.0,2.73,1.21
229,2025-01-10,光伏设备,1045.56,1002.39,1050.14,1002.39,-4.17,-43.57,13137391,15925234729.0,4.57,1.68
228,2025-01-09,光伏设备,1036.49,1045.96,1060.17,1036.24,0.55,5.74,11632083,16256576652.0,2.3,1.49
227,2025-01-08,光伏设备,1038.47,1040.22,1047.8,1013.1,-0.14,-1.47,13642296,18202326453.0,3.33,1.75
226,2025-01-07,光伏设备,1028.88,1041.69,1041.69,1019.11,1.16,11.94,11539942,14197208909.0,2.19,1.48
225,2025-01-06,光伏设备,1021.94,1029.75,1043.99,1006.12,0.72,7.34,13322201,18425675957.0,3.7,1.71
224,2025-01-03,光伏设备,1061.85,1022.41,1065.79,1021.09,-3.58,-38.0,14375677,18082002615.0,4.22,1.84
223,2025-01-02,光伏设备,1083.85,1060.41,1094.39,1051.06,-2.55,-27.77,15408069,20127743232.0,3.98,1.97
