,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,中药,600671,ST目药,9.52,4.96,0.45,4611,4389672.0,0.0,9.52,9.52,9.52,9.07,0.38,-235.28,34.67
1,中药,600750,江中药业,22.91,3.81,0.84,109177,249133565.0,3.26,23.05,22.33,22.55,22.07,1.74,18.36,3.73
2,中药,300108,*ST吉药,1.06,1.92,0.02,611280,66113150.76,8.65,1.14,1.05,1.05,1.04,9.32,-2.29,-1.38
3,中药,600566,济川药业,27.58,1.81,0.49,46581,128106374.0,2.29,27.74,27.12,27.16,27.09,0.51,10.02,1.81
4,中药,002107,沃华医药,4.52,1.8,0.08,51346,23431177.58,4.05,4.63,4.45,4.45,4.44,0.9,85.41,3.82
5,中药,600329,达仁堂,30.51,1.7,0.51,84428,257998499.0,4.27,31.08,29.8,30.0,30.0,1.49,21.92,3.66
6,中药,000423,东阿阿胶,60.7,1.68,1.0,49104,297638255.2,2.16,61.09,59.8,59.8,59.7,0.76,25.45,3.94
7,中药,002424,ST百灵,3.89,1.57,0.06,222911,87370744.8,2.35,3.97,3.88,3.89,3.83,1.84,46.22,1.56
8,中药,600535,天士力,14.76,1.51,0.22,117078,172436180.0,1.65,14.81,14.57,14.63,14.54,0.78,19.64,1.75
9,中药,002566,益盛药业,6.74,1.35,0.09,32332,21882895.5,2.56,6.84,6.67,6.69,6.65,1.39,46.65,1.01
10,中药,600222,太龙药业,5.26,1.35,0.07,105196,55197320.0,2.31,5.29,5.17,5.19,5.19,1.83,78.35,1.93
11,中药,600594,益佰制药,3.39,1.19,0.04,83430,28406221.0,3.58,3.45,3.33,3.35,3.35,1.05,-11.9,1.01
12,中药,600572,康恩贝,4.54,1.11,0.05,235776,107425937.0,2.45,4.6,4.49,4.49,4.49,0.92,16.96,1.75
13,中药,000538,云南白药,57.92,0.99,0.57,62742,363769183.04,1.71,58.33,57.35,57.35,57.35,0.35,17.91,2.69
14,中药,600479,千金药业,10.2,0.89,0.09,54965,56260878.0,1.58,10.31,10.15,10.18,10.11,1.31,19.3,1.79
15,中药,002287,奇正藏药,21.08,0.76,0.16,8652,18286446.93,1.53,21.28,20.96,20.96,20.92,0.16,21.34,3.09
16,中药,600436,片仔癀,202.51,0.75,1.5,17985,364261239.0,1.62,203.98,200.73,201.24,201.01,0.3,41.08,8.55
17,中药,603998,方盛制药,9.53,0.74,0.07,66923,64171622.0,2.33,9.67,9.45,9.45,9.46,1.53,13.76,2.62
18,中药,002198,嘉应制药,6.88,0.73,0.05,81121,56273303.08,2.93,7.03,6.83,6.83,6.83,1.6,911.39,4.72
19,中药,600285,羚锐制药,21.66,0.7,0.15,39081,84838218.0,2.51,21.95,21.41,21.55,21.51,0.69,16.05,4.24
20,中药,002412,汉森制药,5.92,0.68,0.04,51997,31056252.0,2.21,6.02,5.89,5.89,5.88,1.04,17.09,1.42
21,中药,002873,新天药业,9.28,0.65,0.06,20688,19286072.5,2.39,9.43,9.21,9.27,9.22,0.87,27.85,1.94
22,中药,002826,易明医药,11.04,0.64,0.07,35121,39021923.24,2.37,11.24,10.98,11.03,10.97,1.99,37.75,2.87
23,中药,000989,ST九芝,7.96,0.63,0.05,90862,72517585.36,1.64,8.04,7.91,7.91,7.91,1.31,21.26,1.8
24,中药,600085,同仁堂,36.97,0.6,0.22,63767,236287786.0,1.66,37.37,36.76,36.76,36.75,0.46,28.17,3.91
25,中药,600993,马应龙,25.17,0.56,0.14,27793,70139195.0,1.6,25.43,25.03,25.03,25.03,0.65,17.79,2.71
26,中药,603439,贵州三力,12.82,0.55,0.07,30187,38753028.0,1.65,12.92,12.71,12.88,12.75,0.75,20.3,3.28
27,中药,836433,大唐药业,6.11,0.49,0.03,23493,14420696.94,2.8,6.26,6.09,6.13,6.08,1.39,113.02,3.27
28,中药,300147,香雪制药,9.56,0.42,0.04,191589,186178946.4,4.94,9.99,9.52,9.52,9.52,2.91,-21.77,3.7
29,中药,002644,佛慈制药,7.75,0.39,0.03,25394,19858462.0,2.85,7.91,7.69,7.69,7.72,0.5,75.97,2.24
30,中药,600557,康缘药业,13.17,0.38,0.05,54820,72383007.0,1.3,13.29,13.12,13.12,13.12,0.95,16.09,1.49
31,中药,600976,健民集团,42.3,0.38,0.16,7765,32915189.0,1.76,42.74,42.0,42.12,42.14,0.51,15.13,2.71
32,中药,600332,白云山,26.9,0.37,0.1,51078,137576636.0,1.08,27.04,26.75,26.81,26.8,0.36,10.38,1.21
33,中药,603567,珍宝岛,10.95,0.37,0.04,27665,30384365.0,1.37,11.06,10.91,10.93,10.91,0.29,19.43,1.33
34,中药,000650,仁和药业,5.61,0.36,0.02,186112,105049816.61,1.79,5.69,5.59,5.61,5.59,1.4,14.17,1.29
