,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,煤炭行业,600758,辽宁能源,3.61,10.06,0.33,208030,74706051.0,3.35,3.61,3.5,3.5,3.28,1.58,59.89,0.88
1,煤炭行业,600971,恒源煤电,9.01,3.68,0.32,118679,105999220.0,3.57,9.04,8.73,8.73,8.69,0.99,8.58,0.87
2,煤炭行业,002128,电投能源,20.2,3.48,0.68,165697,333128555.8,4.71,20.34,19.42,19.49,19.52,0.74,7.72,1.33
3,煤炭行业,600985,淮北矿业,14.15,2.83,0.39,220041,308806582.0,3.34,14.17,13.71,13.76,13.76,0.82,6.91,0.91
4,煤炭行业,000571,新大洲A,3.48,2.65,0.09,242204,85206894.96,5.9,3.58,3.38,3.39,3.39,2.98,-28.06,9.79
5,煤炭行业,601088,中国神华,40.0,2.35,0.92,294570,1172778344.0,2.58,40.1,39.09,39.1,39.08,0.18,12.94,1.92
6,煤炭行业,601898,中煤能源,11.46,1.6,0.18,191065,218961513.0,2.22,11.53,11.28,11.28,11.28,0.21,7.8,1.02
7,煤炭行业,601918,新集能源,7.09,1.43,0.1,258457,183401351.0,2.29,7.14,6.98,7.0,6.99,1.0,7.75,1.18
8,煤炭行业,000552,甘肃能化,2.6,1.17,0.03,534143,139533816.8,2.33,2.63,2.57,2.57,2.57,1.43,10.12,0.83
9,煤炭行业,600403,大有能源,2.74,1.11,0.03,88177,24522911.0,4.43,2.83,2.71,2.71,2.71,0.37,-6.25,1.09
10,煤炭行业,600997,开滦股份,6.54,1.08,0.07,71756,47203771.0,2.94,6.64,6.45,6.47,6.47,0.45,12.02,0.73
11,煤炭行业,600408,安泰集团,1.94,1.04,0.02,152058,29705665.0,3.13,1.98,1.92,1.93,1.92,1.51,-4.87,1.26
12,煤炭行业,600395,盘江股份,5.01,1.01,0.05,136078,68091318.0,1.61,5.03,4.95,4.95,4.96,0.63,229.24,0.97
13,煤炭行业,000937,冀中能源,6.03,1.01,0.06,128683,77502226.55,1.84,6.07,5.96,5.97,5.97,0.37,13.16,1.01
14,煤炭行业,601101,昊华能源,7.9,0.89,0.07,82575,65286597.0,2.04,7.96,7.8,7.81,7.83,0.57,7.62,0.94
15,煤炭行业,600188,兖矿能源,13.47,0.82,0.11,192973,260078575.0,1.2,13.52,13.36,13.37,13.36,0.33,8.89,2.22
16,煤炭行业,600740,山西焦化,3.82,0.79,0.03,130895,50335070.0,2.37,3.88,3.79,3.79,3.79,0.51,29.05,0.64
17,煤炭行业,601225,陕西煤业,21.75,0.79,0.17,215875,470461026.0,1.71,21.95,21.58,21.69,21.58,0.22,9.92,2.22
18,煤炭行业,600546,山煤国际,11.06,0.73,0.08,142133,157231910.0,1.0,11.1,10.99,10.99,10.98,0.72,7.9,1.32
19,煤炭行业,601001,晋控煤业,13.06,0.69,0.09,123132,160989624.0,1.77,13.15,12.92,12.97,12.97,0.74,7.62,1.21
20,煤炭行业,600508,上海能源,12.59,0.64,0.08,41696,52814608.0,1.92,12.78,12.54,12.55,12.51,0.58,10.91,0.71
21,煤炭行业,600925,苏能股份,5.05,0.4,0.02,90678,45973599.0,1.59,5.11,5.03,5.04,5.03,0.56,20.84,2.19
22,煤炭行业,600792,云煤能源,3.19,0.31,0.01,62926,20181417.0,1.89,3.24,3.18,3.19,3.18,0.59,-8.54,1.05
23,煤炭行业,601699,潞安环能,12.58,0.16,0.02,126495,159494518.0,0.96,12.66,12.54,12.55,12.56,0.42,10.09,0.8
24,煤炭行业,601666,平煤股份,9.03,0.0,0.0,189840,172042984.0,1.11,9.11,9.01,9.06,9.03,0.77,8.2,0.91
25,煤炭行业,600348,华阳股份,6.77,0.0,0.0,197763,134365595.0,1.77,6.86,6.74,6.79,6.77,0.55,10.07,0.89
26,煤炭行业,900948,伊泰Ｂ股,2.076,-0.1,-0.002,12016,2501068.0,1.06,2.093,2.071,2.078,2.078,0.09,6.26,0.9
27,煤炭行业,600123,兰花科创,7.8,-0.13,-0.01,105474,82827173.0,1.92,7.93,7.78,7.81,7.81,0.72,12.19,0.71
28,煤炭行业,600725,云维股份,3.01,-0.33,-0.01,227009,68798247.0,2.32,3.07,3.0,3.02,3.02,1.84,-305.28,10.56
29,煤炭行业,000983,山西焦煤,7.41,-0.54,-0.04,267656,199168696.1,1.48,7.51,7.4,7.45,7.45,0.58,11.09,1.15
30,煤炭行业,601015,陕西黑猫,3.08,-0.65,-0.02,107837,33736307.0,2.9,3.17,3.08,3.1,3.1,0.53,-7.35,0.9
31,煤炭行业,000723,美锦能源,4.12,-0.96,-0.04,285649,118854782.46,3.13,4.24,4.11,4.19,4.16,0.65,-20.91,1.25
32,煤炭行业,600121,郑州煤电,3.77,-1.05,-0.04,190599,73032514.0,3.67,3.9,3.76,3.8,3.81,1.56,264.78,2.78
33,煤炭行业,600397,安源煤业,4.22,-1.4,-0.06,352461,149540504.0,7.24,4.41,4.1,4.31,4.28,3.56,-16.84,12.4
34,煤炭行业,601011,宝泰隆,2.53,-2.69,-0.07,380137,97892243.0,4.23,2.64,2.53,2.61,2.6,1.98,-13.31,0.82
