,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
17,航天航空,600391,航发科技,17.8,-1.0,-0.18,54476,97658097.0,2.34,18.2,17.78,18.07,17.98,1.65,82.63,3.57
18,航天航空,002625,光启技术,40.65,-1.02,-0.42,255895,1051749565.85,2.78,41.79,40.65,41.0,41.07,1.44,122.38,9.97
19,航天航空,300900,广联航空,18.74,-1.06,-0.2,32525,61488053.58,2.32,19.18,18.74,19.17,18.94,1.49,81.27,3.8
20,航天航空,600118,中国卫星,25.29,-1.06,-0.27,90893,231498414.0,1.96,25.78,25.28,25.59,25.56,0.77,-1521.57,4.76
21,航天航空,002933,新兴装备,31.0,-1.21,-0.38,64314,204044020.0,4.72,32.48,31.0,31.44,31.38,5.64,161.02,2.43
22,航天航空,300965,*ST恒宇,33.01,-1.23,-0.41,2478,8295629.0,3.32,33.99,32.88,33.99,33.42,1.51,77.18,1.61
23,航天航空,600862,中航高科,23.76,-1.41,-0.34,75637,180515978.0,1.99,24.18,23.7,24.1,24.1,0.54,27.22,4.84
24,航天航空,688237,超卓航科,21.8,-1.45,-0.32,11369,25209115.0,4.66,22.6,21.57,22.21,22.12,2.58,73.27,1.58
25,航天航空,688510,航亚科技,15.7,-1.51,-0.24,23949,38059927.0,3.01,16.13,15.65,16.08,15.94,0.93,32.8,3.68
26,航天航空,688586,江航装备,9.06,-1.52,-0.14,39414,36109420.0,3.04,9.33,9.05,9.2,9.2,0.5,39.36,2.85
27,航天航空,300159,新研股份,1.91,-1.55,-0.03,662161,128304113.0,4.64,1.99,1.9,1.94,1.94,4.5,-12.09,-21.24
28,航天航空,002389,航天彩虹,17.13,-1.72,-0.3,66828,115559572.0,3.5,17.61,17.0,17.43,17.43,0.67,2070.55,2.13
29,航天航空,600765,中航重机,18.39,-1.76,-0.33,125687,233013971.0,2.51,18.84,18.37,18.78,18.72,0.85,21.45,2.04
30,航天航空,600879,航天电子,8.28,-1.9,-0.16,267413,223287720.0,2.49,8.49,8.28,8.46,8.44,0.83,36.47,1.32
31,航天航空,300775,三角防务,21.46,-2.01,-0.44,77459,168393350.76,3.56,22.23,21.45,21.97,21.9,1.46,39.73,2.13
32,航天航空,688523,航天环宇,18.45,-2.07,-0.39,16964,31747487.0,3.45,19.08,18.43,18.78,18.84,1.99,109.98,4.75
33,航天航空,301586,佳力奇,49.55,-2.08,-1.05,8688,43470727.0,3.62,51.2,49.37,50.82,50.6,4.42,39.23,3.34
34,航天航空,002023,海特高新,9.76,-2.11,-0.21,110248,108859959.5,3.11,10.07,9.76,10.0,9.97,1.49,87.61,1.69
35,航天航空,300581,晨曦航空,9.63,-2.13,-0.21,68268,66753345.5,4.27,10.04,9.62,9.98,9.84,1.24,-159.92,5.29
36,航天航空,600038,中直股份,36.06,-2.28,-0.84,94411,341342180.0,3.01,36.93,35.82,36.93,36.9,1.41,62.06,1.84
37,航天航空,688297,中无人机,36.9,-2.38,-0.9,36450,136265637.0,4.23,38.48,36.88,38.0,37.8,1.34,-225.75,4.41
38,航天航空,688543,国科军工,47.05,-2.59,-1.25,17809,84597721.0,3.13,48.49,46.98,48.3,48.3,2.02,41.54,3.71
39,航天航空,300719,安达维尔,16.14,-2.89,-0.48,35989,59133688.0,4.45,16.87,16.13,16.64,16.62,2.0,582.93,3.94
40,航天航空,600316,洪都航空,30.74,-2.94,-0.93,80290,249223555.0,4.23,31.94,30.6,31.67,31.67,1.12,1162.71,4.16
41,航天航空,688239,航宇科技,41.8,-2.97,-1.28,46138,193443503.0,3.62,42.9,41.34,42.58,43.08,3.15,31.42,3.36
42,航天航空,300114,中航电测,66.0,-3.69,-2.53,100449,672784410.34,4.63,68.99,65.82,68.53,68.53,1.7,1283.59,8.86
43,航天航空,300424,航新科技,14.78,-5.07,-0.79,113815,170053474.77,3.53,15.25,14.7,15.05,15.57,4.65,143.08,4.36
44,航天航空,688066,航天宏图,17.31,-8.32,-1.57,127212,224097037.0,4.82,18.2,17.29,17.71,18.88,4.87,-15.29,2.29
45,航天航空,837006,晟楠科技,20.18,-9.14,-2.03,32607,67761644.48,7.61,21.8,20.11,21.6,22.21,9.51,108.26,5.3
