,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,化纤行业,12796.82,12721.99,12967.84,12721.99,-0.3,-37.95,4535114,3617389453.0,1.93,0.98
239,2025-01-24,化纤行业,12649.78,12759.94,12767.59,12580.02,0.61,77.72,4290495,3458805252.0,1.48,0.93
238,2025-01-23,化纤行业,12770.68,12682.22,12906.47,12682.04,0.05,5.94,5312782,4242611120.0,1.77,1.15
237,2025-01-22,化纤行业,12777.58,12676.28,12777.58,12636.96,-0.9,-114.52,4546700,3402255403.0,1.1,0.98
236,2025-01-21,化纤行业,12877.16,12790.8,12892.06,12663.41,-0.41,-52.66,4282912,3423809266.0,1.78,0.93
235,2025-01-20,化纤行业,12864.32,12843.46,12918.28,12738.59,0.3,37.98,4443053,3192338596.0,1.4,0.96
234,2025-01-17,化纤行业,12768.92,12805.48,12862.92,12720.67,-0.02,-2.64,4648274,3415454414.0,1.11,1.01
233,2025-01-16,化纤行业,12746.26,12808.12,12960.12,12678.3,0.83,105.24,4815811,3666871395.0,2.22,1.04
232,2025-01-15,化纤行业,12718.08,12702.88,12815.92,12634.32,-0.22,-27.92,4883952,3809706634.0,1.43,1.06
231,2025-01-14,化纤行业,12283.63,12730.8,12730.8,12272.62,3.99,488.78,5904846,4444792942.0,3.74,1.28
230,2025-01-13,化纤行业,12056.68,12242.02,12300.51,11989.83,0.78,94.46,4493253,3582487548.0,2.56,0.97
229,2025-01-10,化纤行业,12438.4,12147.56,12582.67,12143.42,-2.33,-289.35,4924185,3756263272.0,3.53,1.07
228,2025-01-09,化纤行业,12361.79,12436.91,12526.42,12348.42,0.14,17.66,4821819,3680303948.0,1.43,1.04
227,2025-01-08,化纤行业,12471.03,12419.25,12495.35,12060.87,-0.68,-85.04,5758156,4257852912.0,3.47,1.25
226,2025-01-07,化纤行业,12339.14,12504.29,12505.5,12244.36,1.59,196.31,4831738,3508244833.0,2.12,1.05
225,2025-01-06,化纤行业,12282.38,12307.98,12436.99,12074.34,0.01,1.63,5281169,3654178612.0,2.95,1.14
224,2025-01-03,化纤行业,12713.44,12306.35,12741.75,12286.07,-3.07,-389.61,6740149,4806550284.0,3.59,1.46
223,2025-01-02,化纤行业,12932.13,12695.96,13051.26,12593.69,-1.95,-252.51,6842434,4794624003.0,3.53,1.48
222,2024-12-31,化纤行业,13274.89,12948.47,13292.59,12903.22,-2.36,-313.15,6232095,4922690222.0,2.94,1.35
221,2024-12-30,化纤行业,13369.38,13261.62,13373.41,13178.36,-1.17,-156.58,6956901,5803621121.0,1.45,1.51
220,2024-12-27,化纤行业,13337.44,13418.2,13514.54,13259.45,0.94,125.32,7912084,7251505838.0,1.92,1.71
219,2024-12-26,化纤行业,13260.79,13292.88,13458.61,13260.79,0.41,53.87,6577385,6987541925.0,1.49,1.42
218,2024-12-25,化纤行业,13460.43,13239.01,13460.43,13111.85,-1.7,-228.54,7513667,6318780198.0,2.59,1.63
217,2024-12-24,化纤行业,13257.27,13467.55,13467.55,13257.27,1.84,243.44,7935178,6725320233.0,1.59,1.72
216,2024-12-23,化纤行业,13624.56,13224.11,13624.56,13186.25,-3.03,-413.47,9487283,7017810480.0,3.21,2.05
215,2024-12-20,化纤行业,13469.93,13637.58,13727.62,13469.23,0.99,133.57,8117570,5653313553.0,1.91,1.76
214,2024-12-19,化纤行业,13494.72,13504.01,13577.9,13394.84,-0.78,-106.35,7712347,6152290090.0,1.35,1.67
213,2024-12-18,化纤行业,13541.68,13610.36,13740.66,13446.44,0.64,86.92,7015159,5286587084.0,2.18,1.52
212,2024-12-17,化纤行业,13996.35,13523.44,14024.98,13485.4,-3.65,-512.71,9043293,6146847654.0,3.84,1.96
211,2024-12-16,化纤行业,13969.32,14036.15,14194.14,13949.48,0.48,67.55,9758760,6908751308.0,1.75,2.11
210,2024-12-13,化纤行业,14225.01,13968.6,14225.01,13966.4,-2.24,-320.05,10609693,6970511877.0,1.81,2.3
209,2024-12-12,化纤行业,14166.48,14288.65,14298.03,14066.19,0.72,101.72,13335650,8071885446.0,1.63,2.89
208,2024-12-11,化纤行业,14081.86,14186.93,14230.89,14081.86,0.79,111.88,13556700,7963920753.0,1.06,2.94
207,2024-12-10,化纤行业,14168.53,14075.05,14269.73,14006.98,1.84,254.55,9693582,7613913326.0,1.9,2.1
206,2024-12-09,化纤行业,13861.07,13820.5,13954.4,13716.18,-0.11,-15.38,8305009,6564315574.0,1.72,1.8
