,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,有色金属,300697,电工合金,17.42,12.46,1.93,427204,742026831.02,13.94,18.39,16.23,16.33,15.49,16.77,47.24,5.23
1,有色金属,002379,宏创控股,10.41,3.17,0.32,518229,539837773.39,6.24,10.72,10.09,10.15,10.09,4.56,-173.51,5.98
2,有色金属,600331,宏达股份,7.7,3.08,0.23,360543,273817244.0,4.95,7.78,7.41,7.5,7.47,1.77,551.08,41.53
3,有色金属,000807,云铝股份,16.48,2.81,0.45,407665,666858331.15,4.05,16.57,15.92,15.98,16.03,1.18,11.22,2.04
4,有色金属,300930,屹通新材,26.86,2.36,0.62,17732,47629562.24,2.63,27.17,26.48,26.6,26.24,3.76,50.44,3.09
5,有色金属,000933,神火股份,18.47,2.1,0.38,313334,574240455.6,4.53,18.63,17.81,18.02,18.09,1.4,8.81,1.98
6,有色金属,601899,紫金矿业,16.24,1.37,0.22,1547943,2507171803.0,2.31,16.31,15.94,16.0,16.02,0.75,13.29,3.26
7,有色金属,600768,宁波富邦,9.04,0.89,0.08,23272,21277800.0,2.9,9.26,9.0,9.0,8.96,1.74,-206.88,3.1
8,有色金属,002532,天山铝业,9.13,0.88,0.08,359054,327982080.2,2.32,9.21,9.0,9.04,9.05,0.87,10.33,1.67
9,有色金属,002295,精艺股份,7.29,0.83,0.06,171405,125484786.75,6.36,7.56,7.1,7.23,7.23,6.85,46.26,1.35
10,有色金属,002203,海亮股份,10.58,0.76,0.08,75806,80219756.72,3.71,10.76,10.37,10.39,10.5,0.39,18.04,1.53
11,有色金属,600219,南山铝业,4.06,0.74,0.03,1025476,416873121.0,1.49,4.09,4.03,4.03,4.03,0.88,10.13,0.95
12,有色金属,000751,锌业股份,2.81,0.72,0.02,132043,37195626.11,2.51,2.85,2.78,2.79,2.79,0.94,801.4,1.27
13,有色金属,002988,豪美新材,21.0,0.48,0.1,36862,77911857.0,2.11,21.38,20.94,21.0,20.9,1.49,22.73,2.06
14,有色金属,000633,合金投资,4.57,0.44,0.02,83197,38548020.3,4.4,4.73,4.53,4.58,4.55,2.16,408.95,9.69
15,有色金属,601388,怡球资源,2.34,0.43,0.01,208312,49271402.0,3.0,2.4,2.33,2.33,2.33,0.95,50.0,1.14
16,有色金属,002540,亚太科技,5.9,0.34,0.02,53156,31532100.0,1.53,5.97,5.88,5.88,5.88,0.61,15.8,1.38
17,有色金属,300855,图南股份,21.34,0.28,0.06,76036,161880704.85,3.76,21.72,20.92,21.42,21.28,2.6,24.53,4.27
18,有色金属,002160,常铝股份,3.82,0.26,0.01,135030,52091074.0,2.89,3.91,3.8,3.8,3.81,1.7,57.61,1.08
19,有色金属,603132,金徽股份,11.41,0.18,0.02,25934,29666989.0,2.02,11.55,11.32,11.35,11.39,1.62,23.91,3.56
20,有色金属,601609,金田股份,6.09,0.16,0.01,93953,57379943.0,1.81,6.16,6.05,6.08,6.08,0.63,23.56,1.15
21,有色金属,000878,云南铜业,12.71,0.16,0.02,249987,318546241.7,1.34,12.83,12.66,12.7,12.69,1.25,12.55,1.72
