,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,装修建材,11487.31,11573.71,11585.41,11410.82,0.65,74.53,7041238,5154983985.0,1.52,1.92
240,2025-01-23,装修建材,11584.71,11499.19,11729.72,11499.19,0.34,39.11,8548874,5832330887.0,2.01,2.33
239,2025-01-22,装修建材,11578.85,11460.08,11578.85,11424.26,-1.54,-179.55,6677572,4699712298.0,1.33,1.82
238,2025-01-21,装修建材,11755.49,11639.63,11784.43,11585.64,-0.72,-84.12,7663154,5653870526.0,1.7,2.09
237,2025-01-20,装修建材,11599.87,11723.75,11792.69,11539.16,1.24,143.24,8312159,6040080270.0,2.19,2.27
236,2025-01-17,装修建材,11631.6,11580.51,11647.8,11467.55,-0.89,-103.53,7105805,5629926126.0,1.54,1.94
235,2025-01-16,装修建材,11615.34,11684.04,11821.32,11557.38,0.87,100.7,8853969,6388558668.0,2.28,2.42
234,2025-01-15,装修建材,11576.1,11583.34,11696.44,11468.79,0.0,0.13,8984344,5780816366.0,1.97,2.45
233,2025-01-14,装修建材,11194.94,11583.21,11583.21,11194.94,4.05,450.42,8682951,6077368905.0,3.49,2.37
232,2025-01-13,装修建材,11014.37,11132.79,11190.22,10873.22,-0.23,-26.1,6656819,4704688519.0,2.84,1.82
231,2025-01-10,装修建材,11576.59,11158.89,11609.88,11158.89,-3.63,-420.79,8552040,5745501106.0,3.89,2.34
230,2025-01-09,装修建材,11528.91,11579.68,11646.76,11476.46,0.1,11.68,9243527,5892361096.0,1.47,2.52
229,2025-01-08,装修建材,11502.48,11568.0,11632.89,11286.6,0.5,57.25,8684557,6331209191.0,3.01,2.37
228,2025-01-07,装修建材,11191.17,11510.75,11512.97,11191.17,2.79,312.45,8701116,6217481638.0,2.87,2.38
227,2025-01-06,装修建材,11257.81,11198.3,11361.47,10919.81,-1.07,-121.39,8480093,6288514411.0,3.9,2.32
226,2025-01-03,装修建材,11817.08,11319.69,11845.46,11288.63,-4.05,-478.07,10368328,8169794978.0,4.72,2.83
225,2025-01-02,装修建材,11850.44,11797.76,12107.58,11713.35,-0.52,-61.76,9663449,7857214321.0,3.32,2.64
224,2024-12-31,装修建材,12030.89,11859.52,12152.76,11838.36,-1.27,-152.7,7915221,6048994359.0,2.62,2.16
223,2024-12-30,装修建材,12141.02,12012.22,12150.68,11904.08,-1.61,-197.0,8708927,6687173176.0,2.02,2.38
222,2024-12-27,装修建材,12003.05,12209.22,12275.34,11954.04,1.85,221.35,8762403,6628965214.0,2.68,2.39
221,2024-12-26,装修建材,11883.14,11987.87,12070.56,11874.05,0.68,81.41,8093552,6105578771.0,1.65,2.21
220,2024-12-25,装修建材,12134.94,11906.46,12146.38,11707.84,-2.09,-253.78,10358725,7448837007.0,3.61,2.83
219,2024-12-24,装修建材,12176.7,12160.24,12270.74,11964.37,-0.01,-1.45,9740458,6921569191.0,2.52,2.66
218,2024-12-23,装修建材,12727.97,12161.69,12738.77,12148.89,-4.89,-625.86,12083040,7703833250.0,4.61,3.3
217,2024-12-20,装修建材,12748.64,12787.55,12903.99,12732.0,0.16,20.31,9684550,7181136053.0,1.35,2.64
216,2024-12-19,装修建材,12748.07,12767.24,12846.06,12599.0,-0.91,-117.27,11514741,8300886164.0,1.92,3.14
215,2024-12-18,装修建材,12850.91,12884.51,13026.6,12679.56,-0.01,-0.92,12615093,7842518842.0,2.69,3.45
214,2024-12-17,装修建材,13392.23,12885.43,13400.71,12838.06,-4.04,-542.02,15283463,9924236800.0,4.19,4.17
213,2024-12-16,装修建材,13488.17,13427.45,13556.52,13368.24,-0.15,-20.4,16644386,11151082791.0,1.4,4.55
212,2024-12-13,装修建材,13683.87,13447.85,13708.51,13434.73,-1.73,-236.1,19328998,13141263913.0,2.0,5.28
211,2024-12-12,装修建材,13251.01,13683.95,13709.49,13164.68,3.3,436.64,18888881,12710361734.0,4.11,5.16
210,2024-12-11,装修建材,12946.3,13247.31,13247.87,12946.3,2.2,284.93,14062210,9331245221.0,2.33,3.84
209,2024-12-10,装修建材,13304.05,12962.38,13347.13,12945.27,0.41,52.8,17176372,12292184019.0,3.11,4.69
208,2024-12-09,装修建材,12873.0,12909.58,12931.94,12742.58,0.4,51.7,17372598,9468197840.0,1.47,4.74
207,2024-12-06,装修建材,12672.95,12857.88,12883.91,12645.77,1.76,222.77,14798077,8993904098.0,1.88,4.04
206,2024-12-05,装修建材,12467.68,12635.11,12638.59,12431.46,1.03,128.75,11770502,6675946908.0,1.66,3.21
205,2024-12-04,装修建材,12829.3,12506.36,12829.3,12441.28,-2.78,-357.9,12488712,8508133485.0,3.02,3.41
204,2024-12-03,装修建材,12836.62,12864.26,12899.11,12732.18,0.07,9.5,14898441,8576319232.0,1.3,4.07
203,2024-12-02,装修建材,12515.62,12854.76,12861.8,12480.37,2.64,330.17,14562160,9725907804.0,3.05,3.98
202,2024-11-29,装修建材,12322.76,12524.59,12580.26,12318.8,1.36,168.56,11100697,8039860247.0,2.12,3.03
201,2024-11-28,装修建材,12359.12,12356.03,12447.38,12316.19,0.26,31.79,11613864,7510427670.0,1.06,3.17
200,2024-11-27,装修建材,12016.21,12324.24,12325.19,11826.89,2.22,267.97,11216151,7685569743.0,4.13,3.06
199,2024-11-26,装修建材,12003.07,12056.27,12136.81,11982.05,0.45,54.48,10482429,6591893073.0,1.29,2.86
198,2024-11-25,装修建材,11779.82,12001.79,12001.79,11720.07,1.77,208.25,9646351,6670387030.0,2.39,2.63
197,2024-11-22,装修建材,12221.85,11793.54,12262.58,11788.29,-3.63,-444.01,11260183,7734207401.0,3.88,3.08
196,2024-11-21,装修建材,12197.71,12237.55,12257.07,12112.57,0.24,29.23,9919210,7170129257.0,1.18,2.71
195,2024-11-20,装修建材,11943.27,12208.32,12223.27,11929.29,1.93,231.22,10666221,6854838699.0,2.45,2.91
194,2024-11-19,装修建材,11837.48,11977.1,11977.1,11656.75,0.94,111.16,10375699,6869847416.0,2.7,2.83
193,2024-11-18,装修建材,12126.59,11865.94,12206.76,11794.7,-1.76,-212.56,10999665,7704554538.0,3.41,3.0
192,2024-11-15,装修建材,12298.23,12078.5,12401.79,12077.03,-2.11,-259.95,9937157,8021595965.0,2.63,2.71
191,2024-11-14,装修建材,12641.23,12338.45,12692.65,12328.23,-2.27,-286.03,9780931,7646096476.0,2.89,2.67
190,2024-11-13,装修建材,12598.58,12624.48,12706.42,12351.63,-0.17,-21.24,11778561,8386180492.0,2.81,3.22
189,2024-11-12,装修建材,12672.11,12645.72,12876.45,12558.02,-0.04,-5.44,14467890,10791423773.0,2.52,3.95
188,2024-11-11,装修建材,12518.2,12651.16,12651.16,12413.49,0.52,65.44,15114592,11251463239.0,1.89,4.13
187,2024-11-08,装修建材,12818.13,12585.72,12862.28,12514.31,-0.99,-126.25,18040429,13378786931.0,2.74,4.93
186,2024-11-07,装修建材,12276.29,12711.97,12711.97,12257.85,2.84,351.07,18120808,13789014166.0,3.67,4.95
185,2024-11-06,装修建材,12212.63,12360.9,12412.0,11973.52,1.48,179.93,18786446,14431258151.0,3.6,5.13
184,2024-11-05,装修建材,11878.88,12180.97,12180.97,11875.03,2.4,284.92,13009294,10805200082.0,2.57,3.55
183,2024-11-04,装修建材,11766.33,11896.05,11896.05,11663.99,1.04,122.91,12230402,8896686482.0,1.97,3.34
182,2024-11-01,装修建材,12141.27,11773.14,12197.64,11729.15,-3.04,-368.51,16614632,10170540726.0,3.86,4.54
181,2024-10-31,装修建材,11876.41,12141.65,12234.02,11876.41,2.34,277.61,16090000,11425539907.0,3.01,4.39
180,2024-10-30,装修建材,11782.1,11864.04,11990.33,11721.45,0.3,35.3,12288878,9213381694.0,2.27,3.36
179,2024-10-29,装修建材,12207.02,11828.74,12222.56,11823.79,-2.42,-293.32,15264266,10884031637.0,3.29,4.17
178,2024-10-28,装修建材,11793.87,12122.06,12123.26,11793.87,3.47,406.62,13604963,10976793691.0,2.81,3.72
177,2024-10-25,装修建材,11370.29,11715.44,11715.44,11370.29,3.26,369.32,12797269,11193564712.0,3.04,3.49
176,2024-10-24,装修建材,11313.11,11346.12,11379.41,11234.48,-0.06,-6.29,9850052,6755232128.0,1.28,2.69
175,2024-10-23,装修建材,11326.06,11352.41,11491.01,11291.48,0.37,42.25,11230503,10332711267.0,1.76,3.07
174,2024-10-22,装修建材,10987.53,11310.16,11342.03,10987.53,2.93,321.65,11516365,10442526299.0,3.23,3.14
