,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,食品饮料,600300,维维股份,3.29,10.03,0.3,308131.0,101375099.0,0.0,3.29,3.29,3.29,2.99,1.91,16.22,1.61
1,食品饮料,000895,双汇发展,26.36,3.66,0.93,194882.0,509525877.25,4.13,26.48,25.43,25.5,25.43,0.56,18.0,4.58
2,食品饮料,603170,宝立食品,14.68,3.09,0.44,19572.0,28675792.0,4.92,14.94,14.24,14.24,14.24,1.23,25.39,4.46
3,食品饮料,002650,ST加加,4.73,3.05,0.14,29863.0,14026433.0,2.83,4.74,4.61,4.61,4.59,0.26,-60.41,2.7
4,食品饮料,600381,ST春天,4.06,2.53,0.1,95640.0,38835488.0,4.04,4.12,3.96,3.96,3.96,1.63,-19.76,2.09
5,食品饮料,300973,立高食品,40.24,2.31,0.91,33284.0,134651284.87,3.89,41.02,39.49,39.6,39.33,2.92,25.16,3.01
6,食品饮料,688089,嘉必优,20.05,1.78,0.35,27568.0,55656623.0,2.39,20.44,19.97,19.97,19.7,1.64,30.17,2.21
7,食品饮料,600882,妙可蓝多,18.19,1.56,0.28,80611.0,147069811.0,5.53,18.74,17.75,17.91,17.91,1.57,82.14,2.13
8,食品饮料,002732,燕塘乳业,15.28,1.39,0.21,15173.0,23215439.0,1.59,15.38,15.14,15.14,15.07,0.97,22.21,1.65
9,食品饮料,603057,紫燕食品,16.93,1.38,0.23,24516.0,41373748.0,1.68,17.0,16.72,16.79,16.7,3.6,15.07,3.51
10,食品饮料,603020,爱普股份,8.2,1.36,0.11,77021.0,63618443.0,3.96,8.37,8.05,8.06,8.09,2.01,26.5,0.98
11,食品饮料,002991,甘源食品,87.22,1.27,1.09,8374.0,73391420.38,4.23,89.38,85.74,86.13,86.13,1.69,21.99,5.03
12,食品饮料,002286,保龄宝,7.74,1.18,0.09,53848.0,41699634.0,2.35,7.83,7.65,7.65,7.65,1.46,21.24,1.42
13,食品饮料,000848,承德露露,8.78,1.15,0.1,76119.0,67067445.0,2.07,8.88,8.7,8.71,8.68,0.73,16.54,2.9
14,食品饮料,002515,金字火腿,4.41,1.15,0.05,228138.0,102357600.78,5.5,4.62,4.38,4.38,4.36,2.02,134.15,2.06
15,食品饮料,002840,华统股份,11.49,1.14,0.13,115447.0,133121378.12,2.64,11.69,11.39,11.47,11.36,2.32,104.28,3.09
16,食品饮料,002597,金禾实业,24.15,1.13,0.27,38807.0,94133244.0,2.47,24.49,23.9,23.9,23.88,0.68,25.23,1.84
17,食品饮料,603235,天新药业,26.97,1.05,0.28,8419.0,22761411.0,2.66,27.27,26.56,26.56,26.69,0.57,17.91,2.65
18,食品饮料,603886,元祖股份,13.67,0.96,0.13,20822.0,28522149.0,1.62,13.76,13.54,13.54,13.54,0.87,9.71,1.96
19,食品饮料,600962,国投中鲁,12.98,0.93,0.12,31737.0,41585741.0,3.42,13.3,12.86,12.86,12.86,1.21,2932.21,3.89
20,食品饮料,600073,光明肉业,6.58,0.92,0.06,91167.0,60335861.0,2.3,6.67,6.52,6.52,6.52,0.97,12.14,1.19
21,食品饮料,600887,伊利股份,27.83,0.87,0.24,478033.0,1334632188.0,1.67,28.05,27.59,27.59,27.59,0.75,12.23,3.15
22,食品饮料,000911,广农糖业,7.03,0.86,0.06,29691.0,21040197.0,2.15,7.16,7.01,7.08,6.97,0.74,-77.28,40.36
23,食品饮料,605499,东鹏饮料,243.15,0.84,2.02,18265.0,444533891.0,3.08,245.45,238.02,241.48,241.13,0.35,35.03,18.0
24,食品饮料,603102,百合股份,35.2,0.83,0.29,4257.0,15027203.0,1.86,35.55,34.9,35.0,34.91,1.19,14.48,1.42
25,食品饮料,605338,巴比食品,18.27,0.83,0.15,116215.0,215366714.0,7.01,19.18,17.91,18.0,18.12,4.69,16.35,1.99
26,食品饮料,605077,华康股份,14.05,0.79,0.11,16321.0,23079419.0,1.72,14.25,14.01,14.01,13.94,0.55,17.24,1.46
27,食品饮料,301206,三元生物,26.01,0.77,0.2,7891.0,20492344.01,1.47,26.13,25.75,25.8,25.81,0.76,48.72,1.18
28,食品饮料,600737,中粮糖业,9.53,0.74,0.07,172838.0,165166724.0,1.37,9.61,9.48,9.48,9.46,0.81,13.15,1.85
29,食品饮料,000529,广弘控股,5.67,0.71,0.04,40892.0,23384462.79,2.49,5.79,5.65,5.67,5.63,0.72,29.17,1.06
30,食品饮料,600597,光明乳业,8.15,0.62,0.05,82818.0,67698375.0,1.11,8.21,8.12,8.14,8.1,0.6,72.41,1.29
31,食品饮料,603043,广州酒家,15.68,0.58,0.09,30672.0,48306182.0,1.48,15.86,15.63,15.63,15.59,0.54,14.93,2.33
32,食品饮料,002910,庄园牧场,7.28,0.55,0.04,59515.0,44297198.56,4.28,7.59,7.28,7.31,7.24,3.48,-9.02,1.26
33,食品饮料,600305,恒顺醋业,7.51,0.54,0.04,71886.0,54253960.0,1.34,7.59,7.49,7.49,7.47,0.65,51.99,2.51
34,食品饮料,603237,五芳斋,17.82,0.51,0.09,18325.0,32920306.0,2.03,18.09,17.73,17.73,17.73,1.5,12.59,1.97
35,食品饮料,300765,新诺威,28.62,0.49,0.14,40298.0,115896931.0,2.21,28.99,28.36,28.7,28.48,0.32,216.39,10.54
36,食品饮料,605567,春雪食品,8.54,0.47,0.04,38947.0,33693892.0,3.53,8.82,8.52,8.53,8.5,1.95,537.22,1.59
37,食品饮料,002216,三全食品,11.34,0.44,0.05,38671.0,44026833.7,1.95,11.47,11.25,11.32,11.29,0.61,18.97,2.32
38,食品饮料,603317,天味食品,13.61,0.44,0.06,46953.0,64295981.0,2.44,13.84,13.51,13.51,13.55,0.44,23.17,3.17
39,食品饮料,600872,中炬高新,21.12,0.38,0.08,104242.0,222175293.0,2.42,21.56,21.05,21.06,21.04,1.35,21.53,3.38
40,食品饮料,603755,日辰股份,26.73,0.38,0.1,9034.0,24362468.0,2.93,27.38,26.6,26.6,26.63,0.92,36.32,3.67
41,食品饮料,300858,科拓生物,13.6,0.37,0.05,52953.0,72571387.47,4.5,14.06,13.45,13.48,13.55,2.73,37.75,2.03
42,食品饮料,002626,金达威,14.27,0.35,0.05,38590.0,55440145.57,2.04,14.49,14.2,14.2,14.22,0.63,29.57,2.16
43,食品饮料,605388,均瑶健康,5.85,0.34,0.02,42921.0,25493247.0,3.26,6.03,5.84,5.84,5.83,0.71,53.31,1.85
44,食品饮料,600429,三元股份,4.09,0.25,0.01,68473.0,28304204.0,2.7,4.19,4.08,4.09,4.08,0.46,44.74,1.21
45,食品饮料,002330,得利斯,4.17,0.24,0.01,117131.0,49873298.98,4.33,4.35,4.17,4.19,4.16,1.84,299.71,1.12
46,食品饮料,600530,交大昂立,4.51,0.22,0.01,169532.0,77523914.0,4.44,4.7,4.5,4.53,4.5,2.19,389.05,11.59
47,食品饮料,002557,洽洽食品,27.27,0.18,0.05,79147.0,217638831.72,2.39,27.85,27.2,27.39,27.22,1.56,16.56,2.61
48,食品饮料,300791,仙乐健康,25.0,0.12,0.03,13483.0,33841066.21,1.76,25.35,24.91,24.98,24.97,0.69,18.44,2.65
49,食品饮料,001318,阳光乳业,10.92,0.09,0.01,24953.0,27669780.0,2.93,11.23,10.91,10.91,10.91,3.24,27.08,2.24
50,食品饮料,603027,千禾味业,11.62,0.09,0.01,72010.0,83925072.0,2.07,11.77,11.53,11.61,11.61,0.75,25.48,3.4
51,食品饮料,003000,劲仔食品,12.31,0.08,0.01,73547.0,91165928.68,1.54,12.49,12.3,12.35,12.3,2.42,19.39,4.14
52,食品饮料,200019,深粮B,3.39,0.0,0.0,369.0,125166.0,0.88,3.41,3.38,3.39,3.39,0.07,10.81,0.73
53,食品饮料,001219,青岛食品,13.25,0.0,0.0,22689.0,30327074.72,2.42,13.54,13.22,13.27,13.25,1.2,22.37,2.54
54,食品饮料,000972,中基健康,,,,,,,,,,3.01,0.0,-39.99,14.51
55,食品饮料,000523,红棉股份,2.94,0.0,0.0,167529.0,49670674.79,2.38,3.0,2.93,2.95,2.94,0.93,65.71,3.67
