,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,能源金属,446.82,445.24,453.15,445.24,-0.2,-0.9,2053394,3575255273.0,1.77,1.26
239,2025-01-24,能源金属,441.94,446.14,446.86,440.25,0.59,2.62,2170769,3885851440.0,1.49,1.34
238,2025-01-23,能源金属,453.32,443.52,457.98,443.52,-1.4,-6.28,3076368,4231017156.0,3.21,1.89
237,2025-01-22,能源金属,455.06,449.8,455.06,447.91,-1.57,-7.16,1846287,3132463029.0,1.56,1.14
236,2025-01-21,能源金属,463.94,456.96,463.96,453.59,-0.88,-4.05,2163832,3572510991.0,2.25,1.33
235,2025-01-20,能源金属,462.18,461.01,466.37,459.66,-0.16,-0.74,2157046,3873474275.0,1.45,1.33
234,2025-01-17,能源金属,458.39,461.75,468.0,456.92,0.89,4.08,2702897,4642401739.0,2.42,1.66
233,2025-01-16,能源金属,457.15,457.67,463.75,451.94,0.47,2.16,2432045,4562574245.0,2.59,1.5
232,2025-01-15,能源金属,454.02,455.51,460.18,448.94,0.1,0.44,2403043,4942753775.0,2.47,1.48
231,2025-01-14,能源金属,443.03,455.07,456.33,441.09,2.82,12.47,2932696,5465926042.0,3.44,1.8
230,2025-01-13,能源金属,429.32,442.6,447.68,428.91,2.15,9.33,2398039,5002318277.0,4.33,1.48
229,2025-01-10,能源金属,444.77,433.27,448.12,433.2,-2.44,-10.83,1851636,3068008194.0,3.36,1.14
228,2025-01-09,能源金属,439.27,444.1,445.23,439.27,0.5,2.21,1734875,2929291791.0,1.35,1.07
227,2025-01-08,能源金属,447.35,441.89,448.79,432.89,-1.79,-8.06,2218462,3879558208.0,3.53,1.37
226,2025-01-07,能源金属,438.95,449.95,450.2,436.94,2.05,9.02,2237709,4011825304.0,3.01,1.38
225,2025-01-06,能源金属,439.95,440.93,450.01,436.27,1.2,5.24,2765752,5249997798.0,3.15,1.7
224,2025-01-03,能源金属,447.69,435.69,451.77,434.85,-2.65,-11.88,2675038,4434850837.0,3.78,1.65
223,2025-01-02,能源金属,459.15,447.57,461.8,443.02,-2.64,-12.12,2813663,4724705834.0,4.09,1.73
222,2024-12-31,能源金属,475.77,459.69,476.73,458.66,-3.52,-16.76,2616254,4583213170.0,3.79,1.61
221,2024-12-30,能源金属,472.43,476.45,477.14,468.37,0.6,2.86,2533899,3919149457.0,1.85,1.56
220,2024-12-27,能源金属,471.39,473.59,479.0,468.68,0.55,2.57,2473579,4057317760.0,2.19,1.52
219,2024-12-26,能源金属,468.66,471.02,473.84,468.63,0.29,1.35,1686782,3060807260.0,1.11,1.04
218,2024-12-25,能源金属,480.37,469.67,480.45,466.76,-2.53,-12.21,2077388,3934719426.0,2.84,1.28
217,2024-12-24,能源金属,476.52,481.88,483.71,476.44,1.1,5.26,2448065,4652570635.0,1.53,1.51
216,2024-12-23,能源金属,479.93,476.62,487.42,476.35,-0.69,-3.32,2578640,4661616003.0,2.31,1.59
215,2024-12-20,能源金属,479.12,479.94,483.08,475.16,0.22,1.07,2241879,4479630307.0,1.65,1.38
214,2024-12-19,能源金属,474.26,478.87,480.62,470.41,-0.22,-1.06,2406309,4534605386.0,2.13,1.48
213,2024-12-18,能源金属,481.66,479.93,484.9,478.71,-0.25,-1.21,2369012,4372704089.0,1.29,1.46
212,2024-12-17,能源金属,480.3,481.14,488.33,479.83,0.09,0.44,2558734,4807682375.0,1.77,1.57
211,2024-12-16,能源金属,488.56,480.7,489.34,477.95,-1.71,-8.38,3025907,5999044255.0,2.33,1.86
210,2024-12-13,能源金属,500.74,489.08,500.74,489.08,-3.05,-15.37,3330771,6697900479.0,2.31,2.05
209,2024-12-12,能源金属,498.15,504.45,506.0,496.07,0.92,4.62,2718440,5936321935.0,1.99,1.67
208,2024-12-11,能源金属,497.4,499.83,501.41,496.75,0.18,0.91,2301932,4645759008.0,0.93,1.42
207,2024-12-10,能源金属,516.84,498.92,518.24,497.9,-0.26,-1.31,3765429,7891293396.0,4.07,2.32
206,2024-12-09,能源金属,503.39,500.23,505.58,495.48,-0.94,-4.75,2708354,5180239231.0,2.0,1.67
205,2024-12-06,能源金属,501.57,504.98,509.05,491.91,0.61,3.04,3606441,7792636047.0,3.41,2.22
204,2024-12-05,能源金属,499.68,501.94,502.93,497.55,-0.15,-0.73,2366543,4986957323.0,1.07,1.46
203,2024-12-04,能源金属,512.88,502.67,514.8,500.42,-1.43,-7.3,3280712,7276895854.0,2.82,2.02
202,2024-12-03,能源金属,516.37,509.97,517.21,504.98,-1.18,-6.09,2844119,6265505528.0,2.37,1.75
201,2024-12-02,能源金属,509.04,516.06,517.07,504.56,0.9,4.61,3608841,7893613491.0,2.45,2.22
200,2024-11-29,能源金属,503.61,511.45,518.26,499.33,1.6,8.04,3849618,8933713031.0,3.76,2.37
199,2024-11-28,能源金属,508.88,503.41,510.17,502.7,-1.33,-6.8,3061791,6565952033.0,1.46,1.88
198,2024-11-27,能源金属,498.14,510.21,510.23,487.43,1.74,8.73,4122871,8591706439.0,4.55,2.54
197,2024-11-26,能源金属,517.97,501.48,517.97,500.77,-3.66,-19.07,4519958,9428665929.0,3.3,2.78
196,2024-11-25,能源金属,509.51,520.55,528.53,509.51,2.36,12.02,5785442,11945035331.0,3.74,3.56
195,2024-11-22,能源金属,526.52,508.53,536.2,508.29,-4.42,-23.54,5238314,12518387164.0,5.25,3.22
194,2024-11-21,能源金属,530.78,532.07,537.66,526.19,-0.69,-3.68,4740508,11999982936.0,2.14,2.92
193,2024-11-20,能源金属,533.23,535.75,541.55,528.81,0.94,4.97,6810547,19152102861.0,2.4,4.19
192,2024-11-19,能源金属,493.66,530.78,530.82,493.01,8.72,42.55,6288776,14796402812.0,7.74,3.87
191,2024-11-18,能源金属,503.58,488.23,507.15,484.81,-2.99,-15.07,4705292,10190852469.0,4.44,2.9
190,2024-11-15,能源金属,519.88,503.3,523.72,503.2,-4.33,-22.8,5404250,12875665714.0,3.9,3.33
189,2024-11-14,能源金属,553.73,526.1,556.28,525.69,-5.29,-29.36,6795688,17676988272.0,5.51,4.18
188,2024-11-13,能源金属,550.23,555.46,570.8,536.0,0.73,4.05,8835462,23385695137.0,6.31,5.44
187,2024-11-12,能源金属,544.38,551.41,573.91,544.32,3.15,16.85,11101862,30695948375.0,5.54,6.83
