,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,小金属,1865.49,1820.51,1870.93,1820.51,-2.29,-42.73,6408091,9584541111.0,2.71,1.37
239,2025-01-24,小金属,1838.92,1863.24,1866.64,1823.75,0.8,14.74,7688719,11056592665.0,2.32,1.64
238,2025-01-23,小金属,1855.56,1848.5,1895.29,1848.5,0.4,7.45,10370281,14568727974.0,2.54,2.22
237,2025-01-22,小金属,1846.73,1841.05,1859.73,1835.13,-0.67,-12.51,6988682,10030774650.0,1.33,1.49
236,2025-01-21,小金属,1871.21,1853.56,1872.72,1829.36,-0.66,-12.37,7560313,11187744237.0,2.32,1.62
235,2025-01-20,小金属,1875.34,1865.93,1879.84,1853.15,-0.45,-8.44,8684930,12491240022.0,1.42,1.86
234,2025-01-17,小金属,1865.83,1874.37,1885.15,1853.27,0.03,0.61,9686749,14006340771.0,1.7,2.07
233,2025-01-16,小金属,1869.78,1873.76,1899.69,1859.38,0.06,1.2,11916255,16357097866.0,2.15,2.55
232,2025-01-15,小金属,1868.68,1872.56,1893.32,1841.62,-0.15,-2.72,11876597,17540251894.0,2.76,2.54
231,2025-01-14,小金属,1802.99,1875.28,1875.28,1796.58,3.67,66.36,12358466,18017538235.0,4.35,2.64
230,2025-01-13,小金属,1772.05,1808.92,1830.34,1770.31,0.76,13.65,9921382,14530791438.0,3.34,2.12
229,2025-01-10,小金属,1798.38,1795.27,1833.21,1780.66,-0.27,-4.93,11253153,15933688471.0,2.92,2.4
228,2025-01-09,小金属,1761.06,1800.2,1813.54,1761.06,2.02,35.66,9915817,14170568420.0,2.97,2.12
227,2025-01-08,小金属,1782.61,1764.54,1784.84,1718.37,-1.35,-24.1,8760753,12005270811.0,3.72,1.87
226,2025-01-07,小金属,1736.99,1788.64,1788.64,1731.53,2.82,49.09,9298270,13526865832.0,3.28,1.99
225,2025-01-06,小金属,1701.69,1739.55,1764.58,1682.84,1.81,31.0,9124003,12992871204.0,4.78,1.95
224,2025-01-03,小金属,1749.08,1708.55,1778.57,1705.43,-1.92,-33.5,10542482,14263465466.0,4.2,2.25
223,2025-01-02,小金属,1775.49,1742.05,1796.15,1726.82,-2.03,-36.04,6723729,8564145906.0,3.9,1.44
222,2024-12-31,小金属,1834.23,1778.09,1839.81,1778.09,-3.03,-55.5,6488544,8365038716.0,3.37,1.39
221,2024-12-30,小金属,1836.56,1833.59,1842.59,1810.15,-0.58,-10.78,5141507,6722296067.0,1.76,1.1
220,2024-12-27,小金属,1838.95,1844.37,1867.46,1834.45,0.33,6.13,6505457,8516464509.0,1.8,1.39
219,2024-12-26,小金属,1805.1,1838.24,1853.77,1805.1,1.83,32.98,5663974,8072441982.0,2.7,1.21
218,2024-12-25,小金属,1847.95,1805.26,1848.63,1793.47,-2.37,-43.8,5666263,7647860524.0,2.98,1.21
217,2024-12-24,小金属,1834.0,1849.06,1854.44,1824.83,0.89,16.3,5314653,7151914443.0,1.62,1.14
216,2024-12-23,小金属,1894.8,1832.76,1904.13,1828.39,-3.3,-62.55,7028487,9286396159.0,4.0,1.5
215,2024-12-20,小金属,1878.85,1895.31,1907.21,1876.11,0.93,17.44,7117983,10060768608.0,1.66,1.52
214,2024-12-19,小金属,1862.67,1877.87,1883.49,1849.66,-0.06,-1.06,6081377,8620505374.0,1.8,1.3
213,2024-12-18,小金属,1876.13,1878.93,1897.2,1862.01,0.26,4.79,6691813,9154684236.0,1.88,1.43
212,2024-12-17,小金属,1898.24,1874.14,1913.2,1868.88,-1.46,-27.83,7378331,10536074784.0,2.33,1.58
211,2024-12-16,小金属,1917.61,1901.97,1921.18,1891.99,-1.01,-19.46,8308253,11261749505.0,1.52,1.77
210,2024-12-13,小金属,1954.59,1921.43,1954.59,1920.08,-2.19,-42.94,11496222,15315077160.0,1.76,2.46
209,2024-12-12,小金属,1965.55,1964.37,1966.39,1940.74,-0.19,-3.74,8449153,12036295162.0,1.3,1.81
208,2024-12-11,小金属,1950.75,1968.11,1972.78,1948.69,0.55,10.74,9031428,12540486036.0,1.23,1.93
207,2024-12-10,小金属,2005.1,1957.37,2009.35,1953.8,0.01,0.25,12017549,17718722793.0,2.84,2.57
206,2024-12-09,小金属,1960.82,1957.12,1984.1,1945.24,-0.69,-13.56,9380092,13936364525.0,1.97,2.0
205,2024-12-06,小金属,1976.35,1970.68,1985.04,1947.58,-0.57,-11.39,11139020,16601457910.0,1.89,2.38
204,2024-12-05,小金属,1970.09,1982.07,1995.32,1955.33,-0.13,-2.53,13101054,21125560355.0,2.02,2.8
203,2024-12-04,小金属,2012.92,1984.6,2018.59,1970.17,-0.14,-2.85,15306454,24716769203.0,2.44,3.27
202,2024-12-03,小金属,1974.71,1987.45,2009.2,1973.02,0.48,9.56,14685918,24189499851.0,1.83,3.14
201,2024-12-02,小金属,1932.12,1977.89,1977.89,1929.19,1.78,34.56,14722579,22111393261.0,2.51,3.15
200,2024-11-29,小金属,1895.87,1943.33,1955.91,1879.65,2.04,38.93,15233603,22907235654.0,4.0,3.25
