,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,旅游酒店,13863.56,14057.14,14059.76,13829.94,0.98,136.93,4516030,4085883615.0,1.65,2.1
240,2025-01-23,旅游酒店,14034.99,13920.21,14117.61,13920.21,-0.06,-8.22,4544809,4344750022.0,1.42,2.11
239,2025-01-22,旅游酒店,14245.79,13928.43,14245.79,13890.13,-2.53,-362.08,4568322,4362015350.0,2.49,2.12
238,2025-01-21,旅游酒店,14463.85,14290.51,14588.58,14208.72,-1.11,-160.45,6106155,5122282396.0,2.63,2.84
237,2025-01-20,旅游酒店,14422.83,14450.96,14670.17,14336.24,0.44,62.7,6709279,6579717082.0,2.32,3.12
236,2025-01-17,旅游酒店,14337.33,14388.26,14466.35,14227.97,-0.17,-24.99,4991421,4824289481.0,1.65,2.32
235,2025-01-16,旅游酒店,14330.66,14413.25,14625.99,14316.81,0.77,110.29,6979051,6344844657.0,2.16,3.24
234,2025-01-15,旅游酒店,14096.3,14302.96,14473.73,14095.55,1.05,148.5,6029049,6110783610.0,2.67,2.8
233,2025-01-14,旅游酒店,13884.79,14154.46,14154.46,13776.31,4.0,544.42,6242774,6362869629.0,2.78,2.9
232,2025-01-13,旅游酒店,13384.4,13610.04,13658.8,13237.3,0.86,115.64,4243802,4101715710.0,3.12,1.97
231,2025-01-10,旅游酒店,13900.7,13494.4,13916.43,13494.2,-3.01,-418.22,4618688,4387690593.0,3.03,2.14
230,2025-01-09,旅游酒店,13884.92,13912.62,14029.11,13849.79,-0.62,-86.63,4529304,4319390678.0,1.28,2.1
229,2025-01-08,旅游酒店,13867.05,13999.25,14041.48,13663.8,0.53,73.53,5274575,5256663174.0,2.71,2.45
228,2025-01-07,旅游酒店,13740.78,13925.72,13928.02,13697.03,1.67,228.82,4725780,4515897938.0,1.69,2.19
227,2025-01-06,旅游酒店,13802.08,13696.9,13920.39,13554.32,-2.0,-279.04,5860744,5604779961.0,2.62,2.72
226,2025-01-03,旅游酒店,14830.35,13975.94,14830.35,13957.8,-5.58,-825.17,8326152,7753666911.0,5.9,3.87
225,2025-01-02,旅游酒店,14651.53,14801.11,15132.7,14651.53,1.18,172.72,9295317,9766120170.0,3.29,4.32
224,2024-12-31,旅游酒店,14752.54,14628.39,15001.46,14618.01,-0.55,-81.36,5885778,6740259758.0,2.61,2.73
223,2024-12-30,旅游酒店,15078.87,14709.75,15078.87,14645.41,-2.74,-415.07,5573278,6222756289.0,2.87,2.59
222,2024-12-27,旅游酒店,14919.75,15124.82,15278.53,14865.23,1.4,208.48,5934821,6780484327.0,2.77,2.76
221,2024-12-26,旅游酒店,14758.64,14916.34,15001.33,14758.64,1.08,159.84,5508720,5806728415.0,1.64,2.56
220,2024-12-25,旅游酒店,15025.09,14756.5,15029.47,14548.04,-1.91,-288.09,6174452,6447308043.0,3.2,2.87
219,2024-12-24,旅游酒店,14994.55,15044.59,15103.54,14784.12,0.04,6.44,6736494,6629303530.0,2.12,3.13
218,2024-12-23,旅游酒店,15752.75,15038.15,15762.15,15024.71,-4.83,-763.77,7927498,8258959346.0,4.67,3.68
217,2024-12-20,旅游酒店,15885.46,15801.92,16059.86,15741.68,-0.76,-121.11,7559921,8221406072.0,2.0,3.51
216,2024-12-19,旅游酒店,15846.26,15923.03,15985.65,15530.69,-1.03,-166.48,9511026,10197733707.0,2.83,4.42
215,2024-12-18,旅游酒店,16158.59,16089.51,16305.4,16019.55,-1.8,-295.75,7878604,9985033606.0,1.74,3.66
214,2024-12-17,旅游酒店,17125.31,16385.26,17125.31,16357.32,-5.15,-890.16,13405255,13337673767.0,4.45,6.22
213,2024-12-16,旅游酒店,17304.13,17275.42,17689.76,17136.3,0.9,153.53,13837840,19679318525.0,3.23,6.43
212,2024-12-13,旅游酒店,16748.64,17121.89,17518.76,16709.48,1.86,311.91,14300064,19278510723.0,4.81,6.64
211,2024-12-12,旅游酒店,16229.42,16809.98,16849.21,16161.37,3.26,530.57,13114284,17625036323.0,4.23,6.09
210,2024-12-11,旅游酒店,15787.63,16279.41,16280.53,15787.63,2.54,403.35,10428986,12285076295.0,3.1,4.84
209,2024-12-10,旅游酒店,16023.39,15876.06,16194.53,15836.9,1.93,300.71,11519241,15052186242.0,2.3,5.35
208,2024-12-09,旅游酒店,15669.22,15575.35,15788.01,15496.21,-1.09,-171.53,6532721,7821026274.0,1.85,3.03
207,2024-12-06,旅游酒店,15556.59,15746.88,15847.11,15368.06,1.46,226.03,7012463,8982091577.0,3.09,3.26
206,2024-12-05,旅游酒店,15230.21,15520.85,15521.52,15219.11,1.54,236.04,6259983,7502246219.0,1.98,2.91
205,2024-12-04,旅游酒店,15349.52,15284.81,15677.81,15194.33,-1.27,-196.15,6964048,7607473492.0,3.12,3.23
204,2024-12-03,旅游酒店,15593.93,15480.96,15685.54,15417.83,-0.68,-105.39,8861956,9247761503.0,1.72,4.11
203,2024-12-02,旅游酒店,15165.93,15586.35,15644.36,15165.93,2.73,414.6,7912463,10804347345.0,3.15,3.67
202,2024-11-29,旅游酒店,14941.32,15171.75,15230.09,14938.91,1.27,189.97,6605746,7721352923.0,1.94,3.07
201,2024-11-28,旅游酒店,14893.41,14981.78,15154.48,14893.41,0.3,45.06,7548785,8136968395.0,1.75,3.51
200,2024-11-27,旅游酒店,14718.16,14936.72,14944.59,14480.52,0.79,117.23,7617491,8424005935.0,3.13,3.54
199,2024-11-26,旅游酒店,14509.12,14819.49,14837.96,14464.35,1.77,258.32,7226005,7510922205.0,2.57,3.36
198,2024-11-25,旅游酒店,14152.46,14561.17,14643.54,14152.46,3.06,432.9,6353764,7108249156.0,3.48,2.95
197,2024-11-22,旅游酒店,14494.31,14128.27,14674.84,14117.18,-2.94,-428.7,5858497,6139944100.0,3.83,2.72
196,2024-11-21,旅游酒店,14505.52,14556.97,14614.23,14436.85,-0.02,-2.72,3974543,4821946351.0,1.22,1.85
195,2024-11-20,旅游酒店,14335.14,14559.69,14559.69,14301.6,1.19,171.79,4040962,5145709117.0,1.79,1.88
194,2024-11-19,旅游酒店,14208.84,14387.9,14387.9,14061.91,1.43,203.52,3933567,5430657011.0,2.3,1.83
193,2024-11-18,旅游酒店,14454.65,14184.38,14528.16,14120.66,-1.76,-254.32,5153555,6482386971.0,2.82,2.39
192,2024-11-15,旅游酒店,14621.01,14438.7,14885.38,14437.68,-1.65,-241.54,5071101,6564740297.0,3.05,2.35
191,2024-11-14,旅游酒店,14923.99,14680.24,14991.62,14667.85,-2.51,-378.68,5971694,7099580803.0,2.15,2.77
190,2024-11-13,旅游酒店,15578.44,15058.92,15578.44,14824.81,-2.71,-419.04,8933037,11183821266.0,4.87,4.15
189,2024-11-12,旅游酒店,15383.11,15477.96,15635.61,15323.82,0.48,73.81,8678990,11576515234.0,2.02,4.03
188,2024-11-11,旅游酒店,15197.34,15404.15,15406.39,15172.18,-0.12,-18.03,8031057,10854561852.0,1.52,3.73
187,2024-11-08,旅游酒店,15575.96,15422.18,15634.01,15134.92,-0.18,-28.12,11546444,16167614693.0,3.23,5.36
186,2024-11-07,旅游酒店,14670.0,15450.3,15450.3,14587.44,4.97,731.84,11188899,15970296478.0,5.86,5.2
185,2024-11-06,旅游酒店,14488.1,14718.46,14787.61,14386.09,1.56,226.65,8649932,11713218100.0,2.77,4.02
184,2024-11-05,旅游酒店,14209.32,14491.81,14499.33,14183.47,1.3,186.59,7837651,10595559849.0,2.21,3.64
183,2024-11-04,旅游酒店,14099.4,14305.22,14305.22,13950.44,1.48,208.05,6915055,9136401085.0,2.52,3.21
182,2024-11-01,旅游酒店,14186.47,14097.17,14379.8,13969.63,-1.13,-161.37,8097784,10072216702.0,2.88,3.76
181,2024-10-31,旅游酒店,14143.8,14258.54,14325.61,13992.4,0.17,24.76,7786823,8814088317.0,2.34,3.62
180,2024-10-30,旅游酒店,14112.75,14233.78,14386.51,14044.44,0.31,44.64,7546109,7870603407.0,2.41,3.5
179,2024-10-29,旅游酒店,14383.62,14189.14,14512.54,14182.44,-0.72,-103.48,8073608,9522099492.0,2.31,3.75
178,2024-10-28,旅游酒店,14064.37,14292.62,14292.62,14058.87,2.0,280.17,6798504,8464481450.0,1.67,3.16
177,2024-10-25,旅游酒店,13845.94,14012.45,14053.93,13812.73,1.16,161.03,6779683,8297728753.0,1.74,3.15
176,2024-10-24,旅游酒店,13854.61,13851.42,13981.93,13803.67,-0.36,-49.44,4828932,5779410207.0,1.28,2.24
175,2024-10-23,旅游酒店,13952.72,13900.86,14081.52,13826.47,-0.16,-22.15,5490162,7977999418.0,1.83,2.55
