,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,教育,603.65,620.7,623.09,601.34,2.33,14.16,8177548,6165535830.0,3.59,7.05
240,2025-01-23,教育,601.45,606.54,621.07,600.18,1.7,10.16,9657146,6278070338.0,3.5,8.33
239,2025-01-22,教育,602.03,596.38,604.45,595.03,-2.39,-14.61,4291592,2486393805.0,1.54,3.7
238,2025-01-21,教育,621.15,610.99,623.1,604.3,-2.66,-16.71,5748357,3387184585.0,3.0,4.96
237,2025-01-20,教育,645.61,627.7,646.38,625.24,1.34,8.33,7556079,4310046244.0,3.41,6.51
236,2025-01-17,教育,622.44,619.37,626.78,615.47,-0.86,-5.35,7488500,3850894160.0,1.81,6.46
235,2025-01-16,教育,621.99,624.72,637.99,619.31,0.56,3.48,7940455,4518771426.0,3.01,6.85
234,2025-01-15,教育,617.19,621.24,630.08,617.19,0.67,4.12,7110044,4291466786.0,2.09,6.13
233,2025-01-14,教育,590.69,617.12,617.12,590.69,5.15,30.2,6477830,3611461911.0,4.5,5.58
232,2025-01-13,教育,579.23,586.92,590.05,567.88,-0.25,-1.47,3724957,2114407916.0,3.77,3.21
231,2025-01-10,教育,609.34,588.39,615.98,588.39,-3.7,-22.63,5283427,3152562471.0,4.52,4.55
230,2025-01-09,教育,603.05,611.02,615.73,602.11,0.84,5.09,5573478,3285019345.0,2.25,4.8
229,2025-01-08,教育,604.99,605.93,610.71,585.17,-0.27,-1.61,6719224,3573039296.0,4.2,5.79
228,2025-01-07,教育,588.29,607.54,607.85,588.29,3.78,22.11,6533520,3292794993.0,3.34,5.63
227,2025-01-06,教育,592.18,585.43,595.74,574.7,-1.5,-8.93,6075130,3176058281.0,3.54,5.24
226,2025-01-03,教育,633.82,594.36,635.06,593.68,-6.05,-38.3,7478804,4376570733.0,6.54,6.45
225,2025-01-02,教育,639.92,632.66,654.63,627.19,-0.62,-3.97,7049765,4497406510.0,4.31,6.08
224,2024-12-31,教育,660.45,636.63,661.53,636.63,-3.28,-21.61,6682586,4314759604.0,3.78,5.76
223,2024-12-30,教育,657.2,658.24,662.06,636.57,-0.26,-1.72,6373573,4296932863.0,3.86,5.49
222,2024-12-27,教育,654.74,659.96,674.22,652.7,0.57,3.72,7221430,4561221087.0,3.28,6.23
221,2024-12-26,教育,648.08,656.24,663.11,647.08,1.61,10.4,7050168,4444737806.0,2.48,6.08
220,2024-12-25,教育,659.84,645.84,661.84,634.04,-3.23,-21.56,9601207,5596771144.0,4.17,8.28
219,2024-12-24,教育,665.78,667.4,675.72,657.6,-0.47,-3.17,9506655,6315336238.0,2.7,8.2
218,2024-12-23,教育,716.51,670.57,717.36,668.86,-8.42,-61.68,9937858,6766247009.0,6.62,8.57
217,2024-12-20,教育,729.51,732.25,740.67,727.24,-1.01,-7.49,11315011,8403322451.0,1.82,9.75
216,2024-12-19,教育,727.02,739.74,744.42,717.77,0.0,0.01,13048952,9233331751.0,3.6,11.25
215,2024-12-18,教育,719.29,739.73,752.05,717.8,1.65,12.02,16183455,10110101643.0,4.71,13.95
214,2024-12-17,教育,784.75,727.71,784.75,724.89,-6.96,-54.45,19207126,12596536955.0,7.65,16.56
213,2024-12-16,教育,762.63,782.16,792.92,761.19,6.06,44.67,15000205,10625581094.0,4.3,12.93
212,2024-12-13,教育,741.77,737.49,749.38,733.91,-1.61,-12.03,11882342,6917883856.0,2.06,10.24
211,2024-12-12,教育,736.62,749.52,752.27,729.32,1.59,11.75,15805514,8910749274.0,3.11,13.63
210,2024-12-11,教育,729.16,737.77,737.86,726.99,0.24,1.77,13732991,8031979024.0,1.48,11.84
209,2024-12-10,教育,759.18,736.0,759.18,734.12,-0.34,-2.52,20976587,12422413625.0,3.39,18.08
208,2024-12-09,教育,733.6,738.52,749.65,722.74,0.81,5.92,26031427,14438534369.0,3.67,22.44
207,2024-12-06,教育,719.79,732.6,745.83,719.79,3.05,21.67,9772999,7725516260.0,3.66,8.43
206,2024-12-05,教育,682.17,710.93,712.71,682.17,3.66,25.09,15350086,8142286685.0,4.45,13.23
205,2024-12-04,教育,705.06,685.84,705.4,682.77,-3.41,-24.19,9661623,6177105442.0,3.19,8.33
204,2024-12-03,教育,700.83,710.03,713.72,697.52,1.02,7.16,11765145,7841271684.0,2.3,10.14
203,2024-12-02,教育,682.64,702.87,707.25,681.8,2.72,18.58,13592962,7976373468.0,3.72,11.72
202,2024-11-29,教育,672.97,684.29,687.25,664.34,1.45,9.77,7966474,5662863405.0,3.4,6.87
201,2024-11-28,教育,681.11,674.52,691.27,672.7,-1.26,-8.58,7586262,5392744063.0,2.72,6.54
200,2024-11-27,教育,657.06,683.1,683.57,638.11,3.07,20.35,8327563,5704862668.0,6.86,7.18
199,2024-11-26,教育,668.15,662.75,681.08,660.58,-1.71,-11.54,8322023,5314038540.0,3.04,7.17
198,2024-11-25,教育,653.25,674.29,674.31,652.19,3.29,21.5,11179708,6746955101.0,3.39,9.64
197,2024-11-22,教育,673.87,652.79,693.49,651.68,-3.27,-22.1,9375702,7178817521.0,6.2,8.08
196,2024-11-21,教育,671.3,674.89,678.1,662.98,-0.25,-1.67,8084839,6153058502.0,2.23,6.97
195,2024-11-20,教育,651.52,676.56,678.4,649.7,3.55,23.19,10120805,7681193164.0,4.39,8.73
194,2024-11-19,教育,640.57,653.37,653.37,628.26,1.04,6.7,11716349,7662493351.0,3.88,10.1
193,2024-11-18,教育,709.91,646.67,711.2,643.61,-9.3,-66.32,14693954,10972427416.0,9.48,12.67
192,2024-11-15,教育,696.01,712.99,738.9,696.01,2.5,17.38,14298688,12656893183.0,6.17,12.33
191,2024-11-14,教育,704.0,695.61,734.56,695.27,-2.03,-14.38,10767551,8751039862.0,5.53,9.28
190,2024-11-13,教育,694.59,709.99,710.52,691.26,1.59,11.11,9757939,6972451593.0,2.76,8.41
