,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,商业百货,16367.9,16430.67,16463.86,16193.92,0.11,18.22,28935632,15756197607.0,1.64,3.24
240,2025-01-23,商业百货,16657.97,16412.45,16819.73,16380.62,-0.56,-92.06,33401222,18390269891.0,2.66,3.74
239,2025-01-22,商业百货,16827.45,16504.51,16827.45,16432.03,-2.55,-431.33,32444925,18325469755.0,2.33,3.63
238,2025-01-21,商业百货,16867.07,16935.84,17042.69,16779.16,0.88,147.8,30274347,19374719051.0,1.57,3.39
237,2025-01-20,商业百货,16629.64,16788.04,17031.67,16444.27,1.39,230.32,28038836,17431751901.0,3.55,3.14
236,2025-01-17,商业百货,16814.61,16557.72,16824.27,16537.39,-2.27,-384.08,29216220,18608248004.0,1.69,3.27
235,2025-01-16,商业百货,16499.7,16941.8,17062.95,16499.7,2.61,430.62,37702078,23104642611.0,3.41,4.22
234,2025-01-15,商业百货,16430.16,16511.18,16756.0,16273.09,0.29,47.21,34555268,20565026896.0,2.93,3.87
233,2025-01-14,商业百货,15732.42,16463.97,16507.52,15732.42,5.02,786.33,35820532,20964416218.0,4.94,4.01
232,2025-01-13,商业百货,15407.59,15677.64,15821.93,15198.69,-0.23,-35.44,29092253,16033533808.0,3.97,3.25
231,2025-01-10,商业百货,16526.04,15713.08,16543.4,15713.08,-5.11,-845.85,35131462,20107318186.0,5.01,3.93
230,2025-01-09,商业百货,16521.29,16558.93,16770.07,16404.61,-0.96,-160.31,39857103,22947485518.0,2.19,4.46
229,2025-01-08,商业百货,16236.46,16719.24,16763.9,16120.2,1.96,321.18,42324022,25243323039.0,3.93,4.73
228,2025-01-07,商业百货,16014.21,16398.06,16405.83,15925.29,0.43,70.79,35526250,20788258552.0,2.94,3.97
227,2025-01-06,商业百货,16740.73,16327.27,16814.59,16243.46,-5.44,-939.81,44994387,26396552383.0,3.31,5.03
226,2025-01-03,商业百货,18318.39,17267.08,18332.36,17262.6,-6.13,-1126.91,58958919,37857196441.0,5.82,6.6
225,2025-01-02,商业百货,17581.99,18393.99,18713.47,17581.99,4.02,710.2,55673326,38641672489.0,6.4,6.23
224,2024-12-31,商业百货,17781.93,17683.79,18271.51,17668.05,-0.82,-146.45,42463047,31430493142.0,3.38,4.75
223,2024-12-30,商业百货,17706.58,17830.24,17830.24,17390.56,0.49,87.66,36031094,25684533248.0,2.48,4.03
222,2024-12-27,商业百货,17439.17,17742.58,18014.72,17329.8,1.06,185.85,43405820,29920795309.0,3.9,4.86
221,2024-12-26,商业百货,16931.16,17556.73,17610.01,16925.87,3.27,556.74,41249223,26289109431.0,4.02,4.61
220,2024-12-25,商业百货,16817.88,16999.99,17181.95,16149.83,0.51,86.93,43740301,27707210035.0,6.1,4.89
219,2024-12-24,商业百货,16719.75,16913.06,16958.9,16518.93,0.54,91.06,38015704,23371020406.0,2.62,4.25
218,2024-12-23,商业百货,17512.56,16822.0,17540.97,16767.15,-4.66,-821.68,41788259,27409265719.0,4.39,4.67
217,2024-12-20,商业百货,17673.23,17643.68,17945.03,17571.88,-0.29,-52.08,32450017,22636246101.0,2.11,3.63
216,2024-12-19,商业百货,17983.65,17695.76,18129.06,17592.34,-3.14,-573.48,44883665,30413625686.0,2.94,5.02
215,2024-12-18,商业百货,17934.34,18269.24,18277.67,17880.84,-0.39,-71.09,51724920,33541886128.0,2.16,5.79
214,2024-12-17,商业百货,19507.47,18340.33,19507.47,18336.23,-6.52,-1278.76,52412467,35862094026.0,5.97,5.86
213,2024-12-16,商业百货,19131.55,19619.09,19978.97,19131.55,4.2,791.37,64962874,47187678217.0,4.5,7.27
212,2024-12-13,商业百货,19089.53,18827.72,19274.1,18820.0,-1.05,-199.43,78738371,53029428110.0,2.39,8.81
211,2024-12-12,商业百货,18135.14,19027.15,19060.05,18039.73,6.16,1103.89,66753753,45741205482.0,5.69,7.47
210,2024-12-11,商业百货,17046.04,17923.26,17923.26,17028.25,5.64,956.85,54952045,34789422611.0,5.28,6.15
209,2024-12-10,商业百货,17194.86,16966.41,17279.6,16920.12,2.54,419.51,38994107,23144809132.0,2.17,4.36
208,2024-12-09,商业百货,16815.23,16546.9,16894.28,16410.64,-1.45,-243.24,37886844,20280432909.0,2.88,4.24
207,2024-12-06,商业百货,16593.43,16790.14,16870.47,16387.66,1.08,179.5,49790050,26793189176.0,2.91,5.57
