,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
17,工程建设,600853,龙建股份,3.71,0.82,0.03,170975,63947469.0,2.72,3.79,3.69,3.72,3.68,1.69,12.04,1.25
18,工程建设,600170,上海建工,2.49,0.81,0.02,1088435,273452772.0,2.83,2.54,2.47,2.48,2.47,1.22,12.28,0.72
19,工程建设,601669,中国电建,5.08,0.79,0.04,717735,365433062.0,1.39,5.12,5.05,5.06,5.04,0.55,7.45,0.64
20,工程建设,601800,中国交建,9.42,0.64,0.06,310420,291948594.0,1.28,9.46,9.34,9.37,9.36,0.26,7.07,0.54
21,工程建设,002060,广东建工,3.48,0.58,0.02,150576,52804119.84,2.6,3.55,3.46,3.46,3.46,0.96,15.21,1.0
22,工程建设,601789,宁波建工,4.19,0.48,0.02,250471,105782549.0,1.44,4.25,4.19,4.2,4.17,2.3,15.55,1.04
23,工程建设,601186,中国铁建,8.54,0.47,0.04,333864,286155197.0,1.41,8.63,8.51,8.52,8.5,0.29,5.54,0.45
24,工程建设,601868,中国能建,2.25,0.45,0.01,1736207,391313250.0,1.34,2.27,2.24,2.24,2.24,0.54,19.52,0.91
25,工程建设,603176,汇通集团,4.69,0.43,0.02,29909,14139917.0,4.5,4.78,4.57,4.67,4.67,0.64,24.2,1.98
26,工程建设,600133,东湖高新,9.52,0.42,0.04,271492,259709440.0,4.22,9.77,9.37,9.41,9.48,2.55,34.84,1.19
27,工程建设,601390,中国中铁,5.92,0.34,0.02,537266,318585438.0,1.02,5.96,5.9,5.9,5.9,0.26,5.34,0.49
28,工程建设,601618,中国中冶,3.1,0.32,0.01,607015,189184475.0,1.62,3.15,3.1,3.1,3.09,0.34,7.05,0.63
29,工程建设,601117,中国化学,7.44,0.27,0.02,385418,288229261.0,1.75,7.55,7.42,7.46,7.42,0.64,8.88,0.75
30,工程建设,002061,浙江交科,3.85,0.26,0.01,247929,96282599.2,1.82,3.92,3.85,3.85,3.84,0.95,8.95,0.68
31,工程建设,002135,东南网架,4.17,0.24,0.01,84114,35498558.32,2.4,4.27,4.17,4.19,4.16,0.81,21.36,0.73
32,工程建设,002051,中工国际,7.72,0.13,0.01,70082,54504581.28,1.95,7.86,7.71,7.73,7.71,0.57,26.49,0.84
33,工程建设,600769,祥龙电业,9.29,0.11,0.01,67381,63718306.0,5.17,9.7,9.22,9.37,9.28,1.8,226.36,34.26
34,工程建设,002941,新疆交建,10.73,0.0,0.0,59416,64249483.0,2.42,10.93,10.67,10.8,10.73,0.92,28.65,2.1
35,工程建设,002761,浙江建投,8.2,0.0,0.0,144241,119504805.21,2.56,8.39,8.18,8.31,8.2,1.33,47.75,1.36
36,工程建设,002586,*ST围海,2.23,0.0,0.0,32225,7171302.0,4.04,2.29,2.2,2.2,2.23,0.36,-23.04,0.85
37,工程建设,002431,棕榈股份,1.93,0.0,0.0,179467,35177671.0,3.63,2.0,1.93,1.94,1.93,0.99,-4.47,1.32
38,工程建设,000010,美丽生态,2.77,0.0,0.0,236718,67332932.0,9.39,3.02,2.76,2.79,2.77,4.5,-40.19,14.56
39,工程建设,600846,同济科技,8.05,-0.12,-0.01,36691,29814381.0,2.61,8.21,8.0,8.12,8.06,0.59,12.3,1.26
40,工程建设,301098,金埔园林,7.9,-0.13,-0.01,37551,30090353.05,3.03,8.12,7.88,7.91,7.91,2.51,68.67,1.09
41,工程建设,002307,北新路桥,3.43,-0.29,-0.01,98424,34115044.4,2.03,3.5,3.43,3.48,3.44,0.9,649.86,1.26
42,工程建设,600512,腾达建设,2.27,-0.44,-0.01,187102,43000259.0,2.63,2.33,2.27,2.29,2.28,1.18,17.43,0.57
43,工程建设,603815,交建股份,6.35,-0.47,-0.03,45942,29188406.0,1.72,6.42,6.31,6.38,6.38,0.74,29.34,1.69
44,工程建设,601068,中铝国际,4.18,-0.48,-0.02,99381,42084037.0,2.86,4.3,4.18,4.22,4.2,0.39,37.26,5.08
45,工程建设,601611,中国核建,8.15,-0.61,-0.05,126010,103151636.0,2.07,8.29,8.12,8.28,8.2,0.42,12.65,1.22
46,工程建设,603098,森特股份,9.21,-0.75,-0.07,42258,39409214.0,3.34,9.5,9.19,9.32,9.28,0.78,50.4,1.8
47,工程建设,600491,龙元建设,3.66,-0.81,-0.03,94816,35128849.0,2.44,3.75,3.66,3.69,3.69,0.62,-13.27,0.54
48,工程建设,301058,中粮科工,9.96,-0.9,-0.09,65969,66573882.36,2.99,10.26,9.96,10.13,10.05,1.29,33.15,2.52
49,工程建设,603163,圣晖集成,26.76,-0.96,-0.26,6262,16838403.0,1.85,27.2,26.7,27.02,27.02,1.79,27.09,2.5
50,工程建设,002062,宏润建设,5.12,-0.97,-0.05,100166,51628873.8,2.13,5.22,5.11,5.19,5.17,1.01,19.03,1.29
51,工程建设,300517,海波重科,8.82,-1.12,-0.1,29260,26224669.0,3.48,9.09,8.78,9.03,8.92,2.36,74.83,1.7
52,工程建设,002628,成都路桥,4.03,-1.47,-0.06,144616,59288543.35,4.16,4.2,4.03,4.12,4.09,1.92,-110.51,1.03
53,工程建设,605598,上海港湾,20.82,-1.61,-0.34,20228,42854362.0,3.4,21.54,20.82,21.36,21.16,0.83,35.25,2.76
54,工程建设,600667,太极实业,6.77,-1.74,-0.12,249256,169928937.0,2.47,6.93,6.76,6.89,6.89,1.18,20.84,1.72
55,工程建设,601133,柏诚股份,10.96,-2.06,-0.23,41188,45693061.0,3.13,11.31,10.96,11.26,11.19,2.79,27.31,2.05
56,工程建设,300982,苏文电能,16.92,-2.08,-0.36,26031,44640304.48,2.95,17.43,16.92,17.26,17.28,1.34,48.66,1.14
57,工程建设,001267,汇绿生态,9.55,-2.15,-0.21,279183,269140792.0,5.53,9.89,9.35,9.71,9.76,3.6,212.64,4.89
58,工程建设,300712,永福股份,23.89,-2.29,-0.56,17825,43023054.0,3.76,24.72,23.8,24.52,24.45,0.96,100.03,3.46
59,工程建设,002775,文科股份,3.37,-2.32,-0.08,90627,30927196.94,4.06,3.5,3.36,3.44,3.45,2.07,251.03,9.23
60,工程建设,830964,润农节水,6.48,-2.41,-0.16,49274,32957444.33,5.42,6.84,6.48,6.68,6.64,3.22,61.21,1.87
61,工程建设,002542,中化岩土,3.22,-2.42,-0.08,340082,111101992.0,4.55,3.37,3.22,3.33,3.3,2.12,-22.63,2.89
62,工程建设,301024,霍普股份,20.9,-2.79,-0.6,13160,28303433.12,8.88,22.8,20.89,22.57,21.5,7.56,-16.96,2.84
63,工程建设,603843,正平股份,3.37,-2.88,-0.1,109691,37351635.0,3.75,3.48,3.35,3.45,3.47,1.57,-20.56,2.65
64,工程建设,002663,普邦股份,1.79,-3.24,-0.06,299949,54295295.81,4.86,1.87,1.78,1.83,1.85,2.15,-103.33,1.07
65,工程建设,000628,高新发展,54.15,-3.3,-1.85,118464,649219766.0,4.27,56.2,53.81,56.01,56.0,6.17,118.78,8.79
66,工程建设,603007,ST花王,10.19,-3.5,-0.37,115875,118022408.0,6.72,10.74,10.03,10.04,10.56,2.32,-76.08,10.46
67,工程建设,300536,*ST农尚,5.58,-5.1,-0.3,102166,59392077.2,9.52,6.08,5.52,5.83,5.88,3.48,-23.35,2.98
68,工程建设,836149,旭杰科技,10.85,-7.26,-0.85,31206,34976932.17,7.86,11.75,10.83,11.48,11.7,6.38,156.66,4.32
