,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,汽车零部件,300652,雷迪克,32.54,10.53,3.1,75422.0,241177768.59,14.37,33.33,29.1,29.55,29.44,8.19,26.93,2.45
1,汽车零部件,603809,豪能股份,14.85,6.0,0.84,605766.0,882559248.0,9.06,15.27,14.0,14.5,14.01,9.45,29.34,3.37
2,汽车零部件,002592,ST八菱,5.02,5.02,0.24,60214.0,30156258.0,2.93,5.02,4.88,4.88,4.78,2.29,20.86,1.58
3,汽车零部件,605018,长华集团,12.68,4.79,0.58,392112.0,494467814.0,15.37,13.31,11.45,11.48,12.1,8.34,49.81,2.21
4,汽车零部件,603922,金鸿顺,23.34,4.66,1.04,42204.0,97996031.0,6.73,23.77,22.27,22.31,22.3,2.36,-201.49,4.12
5,汽车零部件,600626,申达股份,3.62,4.02,0.14,373011.0,134769442.0,8.05,3.7,3.42,3.43,3.48,4.38,-67.37,1.52
6,汽车零部件,603358,华达科技,33.17,2.57,0.83,50792.0,169332725.0,5.81,34.44,32.56,32.56,32.34,1.16,54.57,4.37
7,汽车零部件,001260,坤泰股份,17.19,2.5,0.42,18809.0,32385067.0,4.29,17.47,16.75,16.75,16.77,5.92,36.11,2.48
8,汽车零部件,603926,铁流股份,9.59,1.59,0.15,34642.0,33316052.0,2.75,9.71,9.45,9.55,9.44,1.51,21.74,1.36
9,汽车零部件,002725,跃岭股份,11.68,1.3,0.15,87106.0,102345473.0,3.21,11.98,11.61,11.75,11.53,4.11,-352.0,3.12
10,汽车零部件,301186,超达装备,43.24,1.26,0.54,23219.0,101195449.08,3.58,44.0,42.47,42.85,42.7,3.16,33.42,2.41
11,汽车零部件,600741,华域汽车,16.8,1.2,0.2,95620.0,160438318.0,1.45,16.89,16.65,16.78,16.6,0.3,8.88,0.88
12,汽车零部件,603655,朗博科技,24.34,1.12,0.27,17135.0,41691492.0,4.45,24.68,23.61,24.2,24.07,1.62,100.48,4.79
13,汽车零部件,300912,凯龙高科,11.86,1.02,0.12,23355.0,27616129.0,2.9,11.96,11.62,11.94,11.74,2.72,-8.8,1.99
14,汽车零部件,300998,宁波方正,14.95,1.01,0.15,23963.0,36139494.06,5.0,15.48,14.74,14.79,14.8,2.23,-92.16,1.61
15,汽车零部件,002048,宁波华翔,12.59,0.8,0.1,48664.0,61265702.0,1.2,12.65,12.5,12.52,12.49,0.69,10.72,0.9
16,汽车零部件,605088,冠盛股份,26.75,0.72,0.19,33832.0,89984594.0,2.79,26.9,26.16,26.57,26.56,1.91,16.56,2.14
