,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,美容护理,603983,丸美生物,32.99,3.74,1.19,18214,59332770.0,3.96,33.18,31.92,32.0,31.8,0.45,41.55,3.92
1,美容护理,000615,ST美谷,3.58,3.47,0.12,104733,36916047.0,3.47,3.58,3.46,3.48,3.46,1.37,-24.77,22.05
2,美容护理,603059,倍加洁,21.58,3.3,0.69,10216,21734782.0,3.83,21.68,20.88,20.99,20.89,1.02,38.94,1.94
3,美容护理,300849,锦盛新材,13.86,1.91,0.26,64388,89378978.0,4.71,14.17,13.53,13.7,13.6,5.3,1784.02,3.34
4,美容护理,001206,依依股份,21.6,1.03,0.22,61720,133735441.76,2.34,21.95,21.45,21.54,21.38,5.8,19.85,2.26
5,美容护理,300888,稳健医疗,40.51,0.72,0.29,25380,103093019.02,2.34,41.1,40.16,40.8,40.22,1.45,32.0,2.08
6,美容护理,001328,登康口腔,35.41,0.71,0.25,13092,46394760.54,3.3,36.0,34.84,35.16,35.16,3.04,38.77,4.32
7,美容护理,300886,华业香料,19.58,0.67,0.13,14094,27770160.0,2.11,19.89,19.48,19.53,19.45,3.24,61.45,2.61
8,美容护理,600249,两面针,5.19,0.58,0.03,94016,49285418.0,2.71,5.31,5.17,5.2,5.16,1.71,25.48,1.3
9,美容护理,300132,青松股份,4.97,0.4,0.02,91091,46058258.42,3.43,5.14,4.97,5.02,4.95,1.79,60.33,2.01
10,美容护理,300658,延江股份,5.42,0.37,0.02,49788,27257423.0,2.96,5.56,5.4,5.4,5.4,2.21,40.72,1.32
11,美容护理,300856,科思股份,24.82,0.28,0.07,30022,75256249.78,2.18,25.34,24.8,24.87,24.75,0.92,12.3,3.21
12,美容护理,605009,豪悦护理,39.01,-0.08,-0.03,6087,23889755.0,2.02,39.61,38.82,39.17,39.04,0.39,15.42,1.9
13,美容护理,300955,嘉亨家化,14.79,-0.6,-0.09,17157,25649179.0,3.02,15.18,14.73,14.73,14.88,2.92,504.38,1.55
14,美容护理,603630,拉芳家化,12.11,-0.66,-0.08,24836,30525956.0,3.53,12.53,12.1,12.24,12.19,1.1,37.44,1.4
15,美容护理,603238,诺邦股份,12.65,-0.78,-0.1,33630,43093073.0,2.35,12.95,12.65,12.75,12.75,1.89,24.28,1.63
16,美容护理,300896,爱美客,170.02,-0.92,-1.58,18178,311495539.88,2.03,173.48,170.0,171.56,171.6,0.87,24.34,6.89
17,美容护理,300740,水羊股份,11.59,-0.94,-0.11,54752,64252109.05,3.25,11.95,11.57,11.74,11.7,1.53,35.78,2.26
18,美容护理,003006,百亚股份,23.42,-1.1,-0.26,20159,47598788.0,2.91,24.04,23.35,23.74,23.68,0.47,35.26,6.95
19,美容护理,002243,力合科创,7.94,-1.37,-0.11,192954,156887863.7,4.6,8.3,7.93,8.22,8.05,1.6,53.22,1.34
20,美容护理,301371,敷尔佳,35.2,-1.37,-0.49,7516,26716456.0,2.77,36.19,35.2,35.81,35.69,1.28,20.56,2.55
21,美容护理,603193,润本股份,25.0,-1.65,-0.42,14811,37542218.0,4.13,25.95,24.9,25.6,25.42,1.43,29.08,4.96
22,美容护理,301009,可靠股份,10.47,-1.69,-0.18,56033,59945128.0,3.94,10.89,10.47,10.67,10.65,4.29,96.72,2.12
23,美容护理,300957,贝泰妮,39.36,-1.75,-0.7,33027,132343966.5,3.15,40.62,39.36,40.2,40.06,0.78,30.15,2.82
24,美容护理,688363,华熙生物,48.35,-1.81,-0.89,18202,89285129.0,3.27,49.96,48.35,49.4,49.24,0.38,48.25,3.32
25,美容护理,603605,珀莱雅,83.6,-2.31,-1.98,31914,270196615.0,3.34,86.46,83.6,85.5,85.58,0.81,24.86,6.91
26,美容护理,002094,青岛金王,5.16,-2.46,-0.13,248065,130472817.4,4.73,5.41,5.16,5.32,5.29,3.59,41.25,2.38
27,美容护理,600315,上海家化,15.58,-2.69,-0.43,102039,158173380.0,2.69,15.73,15.3,15.36,16.01,1.52,48.28,1.35
