,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,造纸印刷,600793,宜宾纸业,20.9,10.0,1.9,176940,365447216.0,7.42,20.9,19.49,19.49,19.0,10.0,-21.39,8.21
1,造纸印刷,603499,翔港科技,30.48,8.86,2.48,66617,198772172.0,8.46,30.67,28.3,29.0,28.0,3.08,148.11,8.34
2,造纸印刷,603429,集友股份,6.52,6.19,0.38,130222,85135277.0,9.45,6.75,6.17,6.27,6.14,2.48,-47.55,2.68
3,造纸印刷,002831,裕同科技,27.76,3.74,1.0,71769,198325216.59,4.78,27.98,26.7,26.7,26.76,1.38,17.39,2.3
4,造纸印刷,002078,太阳纸业,13.97,2.65,0.36,230359,321253729.47,3.38,14.07,13.61,13.61,13.61,0.83,11.91,1.41
5,造纸印刷,600235,民丰特纸,5.83,2.46,0.14,66779,39085334.0,3.69,5.93,5.72,5.73,5.69,1.9,25.19,1.37
6,造纸印刷,002012,凯恩股份,4.96,2.27,0.11,153289,76852520.6,6.8,5.19,4.86,4.91,4.85,3.29,95.03,1.51
7,造纸印刷,002521,齐峰新材,9.27,2.21,0.2,61210,57601970.8,6.06,9.63,9.08,9.08,9.07,1.52,36.58,1.29
8,造纸印刷,603733,仙鹤股份,21.75,1.87,0.4,65617,142190285.0,2.86,21.96,21.35,21.35,21.35,0.93,14.1,2.01
9,造纸印刷,605377,华旺科技,12.58,1.86,0.23,35161,44042795.0,2.43,12.62,12.32,12.34,12.35,0.76,10.73,1.5
10,造纸印刷,600356,恒丰纸业,7.73,1.84,0.14,50743,39364968.0,2.64,7.81,7.61,7.61,7.59,1.7,15.74,0.9
11,造纸印刷,605007,五洲特纸,12.87,1.82,0.23,22918,29365264.0,3.01,12.98,12.6,12.64,12.64,0.57,14.08,1.84
12,造纸印刷,833394,民士达,23.1,1.81,0.41,26428,61288080.41,3.79,23.64,22.78,22.88,22.69,5.51,35.82,4.93
13,造纸印刷,600308,华泰股份,3.45,1.17,0.04,85360,29565810.0,2.64,3.5,3.41,3.43,3.41,0.56,23.42,0.56
14,造纸印刷,002235,安妮股份,5.21,1.17,0.06,411046,219187940.5,5.63,5.49,5.2,5.3,5.15,7.43,91.74,4.04
15,造纸印刷,605500,森林包装,7.13,0.99,0.07,21994,15728350.0,2.27,7.19,7.03,7.03,7.06,0.53,16.36,1.17
