,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,房地产开发,000668,荣丰控股,6.11,10.09,0.56,156260,89923901.12,14.77,6.11,5.29,5.29,5.55,10.64,-19.6,0.84
1,房地产开发,000042,中洲控股,4.87,9.93,0.44,252061,120474259.12,8.8,4.87,4.48,4.5,4.43,3.8,-4.68,0.62
2,房地产开发,600376,首开股份,2.35,3.52,0.08,347672,80871904.0,6.61,2.41,2.26,2.27,2.27,1.35,-1.06,0.44
3,房地产开发,000809,*ST和展,3.08,3.36,0.1,49878,15307319.56,5.03,3.13,2.98,2.98,2.98,0.6,-24.29,0.93
4,房地产开发,600007,中国国贸,24.96,2.8,0.68,31101,77610969.0,4.0,25.2,24.23,24.28,24.28,0.31,18.51,2.67
5,房地产开发,200056,皇庭B,1.18,1.72,0.02,249,28992.6,2.59,1.19,1.16,1.16,1.16,0.01,-3.69,1.76
6,房地产开发,600648,外高桥,11.64,1.66,0.19,40549,47123969.0,2.36,11.69,11.42,11.49,11.45,0.43,22.67,1.06
7,房地产开发,600708,光明地产,3.6,1.41,0.05,254077,92124109.0,5.92,3.76,3.55,3.55,3.55,1.14,-16.02,0.77
8,房地产开发,600185,格力地产,5.99,1.18,0.07,271803,164172789.0,2.36,6.13,5.99,6.03,5.92,1.44,-9.19,2.44
9,房地产开发,000886,海南高速,6.28,1.13,0.07,213446,134365145.0,3.38,6.39,6.18,6.21,6.21,2.18,116.47,2.05
10,房地产开发,600663,陆家嘴,9.04,1.01,0.09,75871,68890972.0,2.46,9.18,8.96,8.96,8.95,0.24,32.37,1.85
11,房地产开发,000402,金 融 街,3.02,1.0,0.03,365864,111397554.75,3.01,3.09,3.0,3.01,2.99,1.22,-2.59,0.27
12,房地产开发,601512,中新集团,7.26,0.83,0.06,23044,16783092.0,1.53,7.32,7.21,7.23,7.2,0.15,12.14,0.75
13,房地产开发,000031,大悦城,2.65,0.76,0.02,254740,68770772.0,4.18,2.76,2.65,2.67,2.63,0.64,-14.52,0.86
14,房地产开发,000090,天健集团,3.99,0.76,0.03,194242,78145355.77,3.03,4.08,3.96,3.96,3.96,1.04,17.02,0.67
15,房地产开发,600716,凤凰股份,3.27,0.62,0.02,84322,27870290.0,3.38,3.36,3.25,3.25,3.25,0.9,-80.18,0.58
16,房地产开发,900902,市北B股,0.176,0.57,0.001,5319,93886.0,2.29,0.179,0.175,0.175,0.175,0.11,-17.73,0.37
17,房地产开发,600639,浦东金桥,10.88,0.55,0.06,37069,40519689.0,2.13,11.03,10.8,10.84,10.82,0.44,23.45,0.87
18,房地产开发,002016,世荣兆业,5.49,0.55,0.03,60664,33814548.0,4.03,5.69,5.47,5.49,5.46,0.75,139.23,0.93
19,房地产开发,600064,南京高科,7.42,0.54,0.04,122188,91143073.0,2.03,7.52,7.37,7.41,7.38,0.71,5.24,0.68
20,房地产开发,600234,*ST科新,5.73,0.53,0.03,23878,13804326.0,6.32,5.99,5.63,5.65,5.7,0.91,98.31,3.42
21,房地产开发,600791,京能置业,3.99,0.5,0.02,58797,23796929.0,3.78,4.12,3.97,3.99,3.97,1.3,-13.28,2.64
22,房地产开发,000718,苏宁环球,2.23,0.45,0.01,335953,75644001.86,3.6,2.3,2.22,2.23,2.22,1.47,14.34,0.7
23,房地产开发,000897,津滨发展,2.25,0.45,0.01,259910,59042718.0,3.13,2.31,2.24,2.25,2.24,1.61,7.35,1.18
