,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,房地产服务,1016.26,1014.6,1019.08,1002.57,0.14,1.4,3754463,1733802487.0,1.63,2.21
240,2025-01-23,房地产服务,1023.49,1013.2,1040.86,1013.2,0.0,0.01,4268011,2065158936.0,2.73,2.51
239,2025-01-22,房地产服务,1039.35,1013.19,1040.32,1009.57,-3.37,-35.34,4643969,2099077722.0,2.93,2.73
238,2025-01-21,房地产服务,1058.75,1048.53,1079.3,1045.87,-0.45,-4.75,6655073,3056995450.0,3.17,3.91
237,2025-01-20,房地产服务,1041.46,1053.28,1064.85,1021.06,0.86,8.98,4664663,2106095764.0,4.19,2.74
236,2025-01-17,房地产服务,1043.43,1044.3,1058.07,1031.61,-0.92,-9.73,4853122,2335171579.0,2.51,2.85
235,2025-01-16,房地产服务,1053.86,1054.03,1078.12,1046.47,0.51,5.37,4534832,2003966902.0,3.02,2.67
234,2025-01-15,房地产服务,1055.97,1048.66,1062.09,1036.18,-0.63,-6.68,4540586,1966833322.0,2.46,2.67
233,2025-01-14,房地产服务,1013.75,1055.34,1055.34,1013.75,4.24,42.97,4547357,2035205631.0,4.11,2.67
232,2025-01-13,房地产服务,993.67,1012.37,1015.39,977.26,0.79,7.93,3524632,1545096221.0,3.8,2.07
231,2025-01-10,房地产服务,1042.33,1004.44,1046.44,1004.26,-3.55,-36.98,4030472,1787922919.0,4.05,2.37
230,2025-01-09,房地产服务,1026.7,1041.42,1047.8,1021.87,0.73,7.56,3956672,1706254795.0,2.51,2.33
229,2025-01-08,房地产服务,1032.65,1033.86,1038.69,1004.38,0.17,1.78,4446673,1934386985.0,3.32,2.61
228,2025-01-07,房地产服务,1007.98,1032.08,1032.89,1006.94,2.0,20.26,4195071,1823845406.0,2.56,2.47
227,2025-01-06,房地产服务,1023.1,1011.82,1027.08,987.94,-1.87,-19.25,4505465,1942446043.0,3.8,2.65
226,2025-01-03,房地产服务,1089.41,1031.07,1093.09,1029.83,-5.06,-54.98,6369213,2966230905.0,5.82,3.74
225,2025-01-02,房地产服务,1082.75,1086.05,1114.79,1076.97,0.04,0.48,5400101,2546275220.0,3.48,3.17
224,2024-12-31,房地产服务,1106.72,1085.57,1115.52,1085.33,-1.69,-18.7,4838528,2491702133.0,2.73,2.84
223,2024-12-30,房地产服务,1107.86,1104.27,1111.35,1085.72,-0.65,-7.24,5056489,2313474671.0,2.31,2.97
222,2024-12-27,房地产服务,1088.59,1111.51,1126.96,1085.93,1.92,20.89,5486093,2503272169.0,3.76,3.22
221,2024-12-26,房地产服务,1079.9,1090.62,1096.2,1076.62,0.71,7.66,4496264,2014704008.0,1.81,2.64
220,2024-12-25,房地产服务,1102.77,1082.96,1104.14,1059.68,-2.19,-24.29,5317660,2253123052.0,4.02,3.13
219,2024-12-24,房地产服务,1107.83,1107.25,1117.01,1089.44,-0.33,-3.7,5860569,2434447708.0,2.48,3.44
218,2024-12-23,房地产服务,1170.43,1110.95,1170.52,1108.43,-5.58,-65.66,7885956,3384283046.0,5.28,4.63
217,2024-12-20,房地产服务,1168.61,1176.61,1187.92,1167.26,0.57,6.68,6693779,2991140287.0,1.77,3.93
216,2024-12-19,房地产服务,1152.15,1169.93,1178.75,1149.52,0.32,3.72,6786700,3089667871.0,2.51,3.99
215,2024-12-18,房地产服务,1156.37,1166.21,1169.01,1138.1,0.34,3.98,7069291,3208286296.0,2.66,4.15
214,2024-12-17,房地产服务,1232.1,1162.23,1233.95,1160.87,-5.84,-72.07,8839033,3918711925.0,5.92,5.19
213,2024-12-16,房地产服务,1241.47,1234.3,1248.68,1226.63,0.18,2.16,9806772,4752396110.0,1.79,5.76
212,2024-12-13,房地产服务,1245.28,1232.14,1249.85,1222.62,-2.01,-25.29,11548588,5431507984.0,2.17,6.79
211,2024-12-12,房地产服务,1232.08,1257.43,1262.18,1216.75,1.92,23.67,12966612,6098185551.0,3.68,7.62
210,2024-12-11,房地产服务,1192.3,1233.76,1236.77,1192.3,2.16,26.06,13077534,5844729854.0,3.68,7.69
209,2024-12-10,房地产服务,1260.96,1207.7,1261.63,1206.23,0.06,0.75,17852279,8553504590.0,4.59,10.49
208,2024-12-09,房地产服务,1223.22,1206.95,1229.41,1189.99,-1.94,-23.89,8886658,4292807326.0,3.2,5.22
207,2024-12-06,房地产服务,1212.31,1230.84,1235.02,1207.84,2.13,25.66,12319045,5919762114.0,2.26,7.24
206,2024-12-05,房地产服务,1179.41,1205.18,1205.18,1172.72,2.38,28.07,6995213,3437567470.0,2.76,4.11
205,2024-12-04,房地产服务,1193.21,1177.11,1203.0,1171.95,-1.49,-17.81,7780090,3941239272.0,2.6,4.57
204,2024-12-03,房地产服务,1177.31,1194.92,1199.9,1172.01,1.71,20.12,10669419,5255742984.0,2.37,6.27
203,2024-12-02,房地产服务,1138.7,1174.8,1174.8,1133.82,3.08,35.08,8158505,3867556772.0,3.6,4.79
202,2024-11-29,房地产服务,1125.07,1139.72,1146.78,1116.42,0.75,8.52,6797746,3398178909.0,2.68,3.99
201,2024-11-28,房地产服务,1113.21,1131.2,1146.38,1112.39,1.77,19.65,7775519,3727910164.0,3.06,4.57
200,2024-11-27,房地产服务,1101.01,1111.55,1111.55,1071.43,0.4,4.44,5481766,2613598134.0,3.62,3.22
199,2024-11-26,房地产服务,1090.48,1107.11,1117.64,1090.48,1.25,13.67,5465782,2659146327.0,2.48,3.21
198,2024-11-25,房地产服务,1081.36,1093.44,1093.45,1070.24,1.13,12.18,5435143,2456480782.0,2.15,3.19
197,2024-11-22,房地产服务,1116.17,1081.26,1130.32,1080.53,-3.61,-40.53,6649341,3105680172.0,4.44,3.91
196,2024-11-21,房地产服务,1116.9,1121.79,1125.28,1106.05,-0.12,-1.37,5939191,2880729454.0,1.71,3.49
195,2024-11-20,房地产服务,1097.92,1123.16,1123.16,1093.61,1.38,15.33,6964207,3293533847.0,2.67,4.09
194,2024-11-19,房地产服务,1093.93,1107.83,1108.06,1066.12,1.22,13.33,9052033,3904100174.0,3.83,5.32
193,2024-11-18,房地产服务,1101.9,1094.5,1118.42,1087.35,0.3,3.27,8516584,3762704146.0,2.85,5.01
192,2024-11-15,房地产服务,1130.84,1091.23,1139.73,1090.47,-4.52,-51.65,9976994,4558740955.0,4.31,5.86
191,2024-11-14,房地产服务,1204.3,1142.88,1211.73,1142.77,-3.13,-36.94,10890110,5580959071.0,5.84,6.4
190,2024-11-13,房地产服务,1177.21,1179.82,1201.0,1158.73,-0.88,-10.44,11635676,5699221220.0,3.55,6.84
189,2024-11-12,房地产服务,1183.26,1190.26,1205.74,1175.18,-0.39,-4.65,12911936,6401953556.0,2.56,7.59
188,2024-11-11,房地产服务,1194.19,1194.91,1216.15,1174.81,0.3,3.61,11846460,5691933537.0,3.47,6.96
187,2024-11-08,房地产服务,1244.53,1191.3,1246.63,1186.54,-2.95,-36.19,16370199,8066523503.0,4.9,9.62
186,2024-11-07,房地产服务,1157.18,1227.49,1228.29,1155.08,4.14,48.75,15349628,8124875377.0,6.21,9.02
185,2024-11-06,房地产服务,1161.92,1178.74,1194.0,1136.54,2.66,30.56,17047073,8072433632.0,5.0,10.02
184,2024-11-05,房地产服务,1091.43,1148.18,1151.72,1091.43,4.95,54.2,12458030,5671986169.0,5.51,7.32
183,2024-11-04,房地产服务,1103.67,1093.98,1104.16,1067.6,-1.36,-15.12,12646688,5240144087.0,3.3,7.43
182,2024-11-01,房地产服务,1126.23,1109.1,1147.98,1086.38,-0.79,-8.8,16529945,7252589185.0,5.51,9.71
181,2024-10-31,房地产服务,1084.17,1117.9,1140.29,1080.98,3.18,34.49,15174716,7074913594.0,5.47,8.92
180,2024-10-30,房地产服务,1065.63,1083.41,1097.57,1065.63,1.15,12.27,9678396,4535834276.0,2.98,5.69
179,2024-10-29,房地产服务,1114.47,1071.14,1122.38,1070.41,-3.31,-36.66,13144111,6200852977.0,4.69,7.72
178,2024-10-28,房地产服务,1066.99,1107.8,1108.6,1066.79,5.2,54.79,12850909,6030755616.0,3.97,7.55
177,2024-10-25,房地产服务,1030.43,1053.01,1062.81,1030.43,3.25,33.17,10249798,4861168068.0,3.18,6.02
176,2024-10-24,房地产服务,1006.3,1019.84,1024.87,1001.39,0.62,6.26,7837807,3586985734.0,2.32,4.61
175,2024-10-23,房地产服务,1003.33,1013.58,1026.37,997.42,0.67,6.72,9081147,3849152529.0,2.88,5.34
174,2024-10-22,房地产服务,992.68,1006.86,1009.06,992.04,1.12,11.19,8027215,3894571329.0,1.71,4.72
173,2024-10-21,房地产服务,993.8,995.67,1003.1,982.79,-0.4,-3.99,9833864,4343871733.0,2.03,5.78
172,2024-10-18,房地产服务,974.62,999.66,1014.77,957.11,1.06,10.45,12353811,5368858106.0,5.83,7.26
171,2024-10-17,房地产服务,1040.83,989.21,1040.83,987.36,-4.51,-46.77,14787694,6455853375.0,5.16,8.69
170,2024-10-16,房地产服务,996.71,1035.98,1036.23,996.71,4.77,47.16,15750778,6960420788.0,4.0,9.26
169,2024-10-15,房地产服务,990.4,988.82,1021.19,979.57,-1.32,-13.18,12691589,4981988879.0,4.15,7.46
168,2024-10-14,房地产服务,989.61,1002.0,1008.45,974.07,4.01,38.62,13694325,5646483196.0,3.57,8.05
167,2024-10-11,房地产服务,965.41,963.38,987.77,950.16,-0.65,-6.3,12123065,4800217241.0,3.88,7.12
166,2024-10-10,房地产服务,969.4,969.68,999.98,948.66,-1.91,-18.87,12955465,4954908393.0,5.19,7.61
165,2024-10-09,房地产服务,1044.54,988.55,1044.54,987.57,-9.46,-103.24,11585382,5350125944.0,5.22,6.81
164,2024-10-08,房地产服务,1156.67,1091.79,1156.94,1032.96,3.53,37.24,25232746,11109353262.0,11.76,14.83
163,2024-09-30,房地产服务,1037.98,1054.55,1057.25,1001.74,9.46,91.14,16386282,7010237800.0,5.76,9.63
162,2024-09-27,房地产服务,937.52,963.41,964.74,928.0,6.15,55.83,17148670,6399902360.0,4.05,10.08
161,2024-09-26,房地产服务,838.4,907.58,907.69,837.31,7.27,61.49,18365573,5960064472.0,8.32,10.79
160,2024-09-25,房地产服务,831.86,846.09,870.53,831.86,2.24,18.55,14622211,4783486606.0,4.67,8.59
159,2024-09-24,房地产服务,821.89,827.54,833.61,809.6,2.63,21.24,11602468,3992581273.0,2.98,6.82
158,2024-09-23,房地产服务,798.49,806.3,814.91,793.22,-0.32,-2.6,7578628,2740197929.0,2.68,4.45
157,2024-09-20,房地产服务,786.77,808.9,813.39,784.8,1.82,14.44,10596087,3587804033.0,3.6,6.23
156,2024-09-19,房地产服务,773.14,794.46,802.06,772.17,3.01,23.2,10754656,3551171918.0,3.88,6.32
155,2024-09-18,房地产服务,752.89,771.26,780.24,741.2,2.77,20.79,9229724,2888917940.0,5.2,5.42
154,2024-09-13,房地产服务,748.02,750.47,759.99,747.2,1.12,8.32,4989809,1505305440.0,1.72,2.93
153,2024-09-12,房地产服务,741.34,742.15,752.54,740.42,0.03,0.23,3375339,974301901.0,1.63,1.98
152,2024-09-11,房地产服务,741.25,741.92,744.91,735.99,-0.32,-2.4,3791393,1067475148.0,1.2,2.23
151,2024-09-10,房地产服务,748.13,744.32,753.28,734.16,-0.19,-1.4,3636260,1025506458.0,2.56,2.14
150,2024-09-09,房地产服务,741.68,745.72,749.91,729.79,0.03,0.25,3098648,925604156.0,2.7,1.82
149,2024-09-06,房地产服务,752.85,745.47,761.87,744.21,-1.47,-11.11,4255596,1320815778.0,2.33,2.5
148,2024-09-05,房地产服务,743.14,756.58,760.52,743.14,2.86,21.01,6085598,1863695257.0,2.36,3.58
147,2024-09-04,房地产服务,739.6,735.57,751.93,734.43,-0.98,-7.27,3830178,1155627341.0,2.36,2.25
146,2024-09-03,房地产服务,738.36,742.84,750.18,733.16,0.52,3.84,4241981,1357698982.0,2.3,2.49
145,2024-09-02,房地产服务,749.98,739.0,757.41,737.31,-1.81,-13.6,5612996,1721227335.0,2.67,3.3
144,2024-08-30,房地产服务,721.79,752.6,768.62,721.18,4.31,31.13,8269259,2560264528.0,6.58,4.86
143,2024-08-29,房地产服务,713.12,721.47,723.75,710.18,0.84,6.04,3490599,912701528.0,1.9,2.05
142,2024-08-28,房地产服务,713.88,715.43,724.6,706.69,-0.13,-0.95,3962390,895848828.0,2.5,2.33
141,2024-08-27,房地产服务,736.35,716.38,736.35,715.22,-2.75,-20.27,4249273,1161717886.0,2.87,2.5
140,2024-08-26,房地产服务,719.15,736.65,741.22,718.35,2.06,14.9,3945169,1128749193.0,3.17,2.32
139,2024-08-23,房地产服务,732.21,721.75,732.76,718.08,-1.8,-13.26,4020557,1268372161.0,2.0,2.36
138,2024-08-22,房地产服务,749.87,735.01,759.94,733.62,-1.8,-13.48,4613309,1440797539.0,3.52,2.71
137,2024-08-21,房地产服务,741.38,748.49,752.25,737.06,0.78,5.78,4818123,1408992710.0,2.05,2.83
136,2024-08-20,房地产服务,758.99,742.71,761.15,740.29,-2.11,-15.98,4282521,1297982613.0,2.75,2.52
135,2024-08-19,房地产服务,761.74,758.69,768.58,753.51,-0.92,-7.08,5151956,1649726227.0,1.97,3.03
134,2024-08-16,房地产服务,779.68,765.77,784.99,765.46,-2.37,-18.57,5641254,1936768285.0,2.49,3.32
133,2024-08-15,房地产服务,769.31,784.34,788.2,760.03,1.72,13.25,6948270,2313077782.0,3.65,4.08
132,2024-08-14,房地产服务,774.2,771.09,784.8,770.67,-0.52,-4.0,4698746,1519438036.0,1.82,2.76
131,2024-08-13,房地产服务,773.71,775.09,779.51,763.5,-0.45,-3.48,6394709,1963786432.0,2.06,3.76
130,2024-08-12,房地产服务,804.45,778.57,807.36,776.14,-3.96,-32.13,9791684,3027033002.0,3.85,5.75
129,2024-08-09,房地产服务,789.72,810.7,832.54,787.41,1.78,14.18,12062058,4031676395.0,5.67,7.09
128,2024-08-08,房地产服务,785.59,796.52,812.65,781.93,2.1,16.4,10604287,3516832037.0,3.94,6.23
127,2024-08-07,房地产服务,788.55,780.12,788.55,774.15,-1.24,-9.83,7632871,2488793121.0,1.82,4.49
126,2024-08-06,房地产服务,771.5,789.95,791.44,767.45,3.38,25.82,8786920,2921663279.0,3.14,5.16
125,2024-08-05,房地产服务,770.27,764.13,792.12,763.75,-2.26,-17.65,7921190,2480369407.0,3.63,4.66
124,2024-08-02,房地产服务,787.32,781.78,799.43,781.78,-1.0,-7.88,7578562,2434862092.0,2.24,4.45
123,2024-08-01,房地产服务,791.63,789.66,799.2,784.28,-0.3,-2.37,7173084,2249086235.0,1.88,4.22
122,2024-07-31,房地产服务,772.07,792.03,794.48,768.51,2.89,22.26,9268936,3115346487.0,3.37,5.45
121,2024-07-30,房地产服务,744.65,769.77,772.84,744.06,3.05,22.77,7824079,2556375712.0,3.85,4.6
120,2024-07-29,房地产服务,749.87,747.0,751.29,737.02,-0.12,-0.87,3613879,1204246234.0,1.91,2.12
119,2024-07-26,房地产服务,736.92,747.87,752.51,736.67,1.49,11.01,4117498,1326459785.0,2.15,2.42
118,2024-07-25,房地产服务,729.74,736.86,745.52,727.66,0.75,5.45,4057172,1283776198.0,2.44,2.38
117,2024-07-24,房地产服务,744.3,731.41,746.49,730.36,-2.05,-15.34,5158095,1561635483.0,2.16,3.03
116,2024-07-23,房地产服务,753.22,746.75,764.38,746.28,-0.87,-6.57,5055156,1595626980.0,2.4,2.97
115,2024-07-22,房地产服务,750.8,753.32,757.53,741.01,0.39,2.91,4220490,1412261011.0,2.2,2.48
114,2024-07-19,房地产服务,759.18,750.41,759.18,741.45,-1.7,-12.95,5797911,1871966878.0,2.32,3.41
113,2024-07-18,房地产服务,760.19,763.36,764.63,745.02,-0.4,-3.1,6382879,2117843231.0,2.56,3.75
112,2024-07-17,房地产服务,755.63,766.46,779.4,755.0,1.29,9.73,8107301,2688497065.0,3.22,4.76
111,2024-07-16,房地产服务,755.69,756.73,764.04,749.58,-0.03,-0.23,5278884,1697579778.0,1.91,3.1
110,2024-07-15,房地产服务,767.41,756.96,767.41,754.3,-2.74,-21.35,5860882,1888049193.0,1.68,3.44
109,2024-07-12,房地产服务,757.56,778.31,797.44,757.56,2.86,21.65,9228716,3042492183.0,5.27,5.42
108,2024-07-11,房地产服务,742.42,756.66,757.56,737.13,3.39,24.84,4934400,1574321929.0,2.79,2.9
107,2024-07-10,房地产服务,742.17,731.82,745.34,726.77,-2.36,-17.67,4517154,1295625336.0,2.48,2.65
106,2024-07-09,房地产服务,746.49,749.49,752.67,726.82,0.0,0.0,5044101,1529641615.0,3.45,2.96
105,2024-07-08,房地产服务,771.64,749.49,772.22,744.18,-3.08,-23.83,5075696,1535670496.0,3.63,2.98
104,2024-07-05,房地产服务,770.41,773.32,777.1,756.92,0.14,1.08,4928537,1580139867.0,2.61,2.9
103,2024-07-04,房地产服务,801.95,772.24,802.18,769.49,-4.68,-37.9,6986956,2307653725.0,4.04,4.11
102,2024-07-03,房地产服务,799.0,810.14,822.3,794.17,1.47,11.72,8577410,2848304026.0,3.52,5.04
101,2024-07-02,房地产服务,793.31,798.42,813.76,789.99,0.71,5.61,8904986,2966074834.0,3.0,5.23
100,2024-07-01,房地产服务,759.44,792.81,796.56,759.17,4.05,30.84,6614139,2550540099.0,4.91,3.89
99,2024-06-28,房地产服务,765.52,761.97,783.38,759.75,-1.23,-9.46,5656875,1940110347.0,3.06,3.32
98,2024-06-27,房地产服务,775.26,771.43,790.33,771.21,-0.28,-2.19,6979851,2332797653.0,2.47,4.1
97,2024-06-26,房地产服务,759.09,773.62,774.25,752.35,1.35,10.28,5412529,1646786499.0,2.87,3.18
96,2024-06-25,房地产服务,741.89,763.34,773.53,737.72,2.87,21.28,6927874,2216380252.0,4.83,4.07
95,2024-06-24,房地产服务,767.0,742.06,767.0,739.3,-4.02,-31.09,4810202,1438726516.0,3.58,2.83
94,2024-06-21,房地产服务,781.14,773.15,787.28,772.7,-0.64,-4.96,3573200,1258065481.0,1.87,2.1
93,2024-06-20,房地产服务,803.88,778.11,804.06,778.11,-3.19,-25.62,5068534,1801124645.0,3.23,2.98
92,2024-06-19,房地产服务,806.59,803.73,813.0,801.82,-0.26,-2.11,3756622,1549075684.0,1.39,2.21
91,2024-06-18,房地产服务,803.84,805.84,812.23,802.51,0.18,1.47,3920950,1629637974.0,1.21,2.3
90,2024-06-17,房地产服务,814.67,804.37,815.86,803.05,-2.42,-19.92,4920230,2008797490.0,1.55,2.89
89,2024-06-14,房地产服务,809.67,824.29,833.8,803.84,1.01,8.27,7058693,2825237502.0,3.67,4.15
88,2024-06-13,房地产服务,835.65,816.02,839.3,811.61,-1.56,-12.92,5761224,2309916239.0,3.34,3.39
87,2024-06-12,房地产服务,817.03,828.94,832.54,811.03,1.19,9.71,5044658,1807322621.0,2.63,2.96
86,2024-06-11,房地产服务,823.54,819.23,829.21,804.57,-0.84,-6.91,5543410,2188176581.0,2.98,3.26
85,2024-06-07,房地产服务,795.97,826.14,830.01,795.97,5.02,39.52,6824928,2582618642.0,4.33,4.01
84,2024-06-06,房地产服务,820.07,786.62,827.35,777.07,-4.19,-34.36,7298493,2358554096.0,6.12,4.29
83,2024-06-05,房地产服务,849.46,820.98,849.46,820.36,-4.04,-34.56,6534388,2552747736.0,3.4,3.84
82,2024-06-04,房地产服务,850.73,855.54,864.92,832.67,0.33,2.81,8465001,3416087248.0,3.78,4.97
81,2024-06-03,房地产服务,877.76,852.73,877.76,844.29,-3.34,-29.51,7866395,2584560911.0,3.79,4.62
80,2024-05-31,房地产服务,893.24,882.24,896.86,879.15,-1.09,-9.71,7222153,2696387085.0,1.99,4.24
79,2024-05-30,房地产服务,909.29,891.95,912.12,889.83,-3.09,-28.42,9361097,3642438349.0,2.42,5.5
78,2024-05-29,房地产服务,904.63,920.37,943.8,904.63,1.38,12.54,12174697,4624853525.0,4.31,7.16
77,2024-05-28,房地产服务,946.35,907.83,951.69,904.35,-3.1,-29.01,10566883,4358750576.0,5.05,6.21
76,2024-05-27,房地产服务,931.99,936.84,936.84,910.69,0.41,3.86,9628224,3980682265.0,2.8,5.66
75,2024-05-24,房地产服务,963.33,932.98,963.33,931.82,-4.22,-41.13,10427986,4370248536.0,3.23,6.13
74,2024-05-23,房地产服务,978.11,974.11,989.73,959.05,-3.14,-31.55,16292072,6900357919.0,3.05,9.57
73,2024-05-22,房地产服务,982.46,1005.66,1038.97,982.46,2.32,22.81,19387525,8418272311.0,5.75,11.39
72,2024-05-21,房地产服务,963.97,982.85,994.97,963.97,0.53,5.16,18395712,7417601744.0,3.17,10.81
71,2024-05-20,房地产服务,968.0,977.69,1001.72,960.14,-0.92,-9.06,17002423,6660511148.0,4.21,9.99
70,2024-05-17,房地产服务,940.19,986.75,988.22,924.07,7.05,64.95,16967229,6580210995.0,6.96,9.97
69,2024-05-16,房地产服务,864.86,921.8,929.87,863.88,6.52,56.41,12663272,4718696655.0,7.63,7.44
68,2024-05-15,房地产服务,838.1,865.39,880.84,836.96,2.4,20.25,9164004,3392287326.0,5.19,5.39
67,2024-05-14,房地产服务,845.15,845.14,859.25,839.38,-0.6,-5.09,6229920,2403854129.0,2.34,3.66
66,2024-05-13,房地产服务,856.63,850.23,860.49,843.58,-1.82,-15.79,7490514,2766543395.0,1.95,4.4
65,2024-05-10,房地产服务,836.43,866.02,875.87,831.47,3.84,31.99,9468418,3495813812.0,5.32,5.56
64,2024-05-09,房地产服务,820.58,834.03,841.75,820.53,2.36,19.22,5072773,1946018046.0,2.6,2.98
63,2024-05-08,房地产服务,833.96,814.81,834.58,812.26,-3.29,-27.74,5479532,2053275442.0,2.65,3.22
62,2024-05-07,房地产服务,821.33,842.55,847.52,816.97,1.76,14.55,7868346,2940484604.0,3.69,4.62
61,2024-05-06,房地产服务,833.24,828.0,854.48,826.75,1.41,11.53,10261522,3193924447.0,3.4,6.03
60,2024-04-30,房地产服务,832.68,816.47,836.41,810.95,-1.37,-11.33,7858868,2754518701.0,3.08,4.62
59,2024-04-29,房地产服务,773.22,827.8,828.04,773.11,7.73,59.41,6174652,2733999123.0,7.15,3.63
58,2024-04-26,房地产服务,745.28,768.39,770.54,737.97,2.98,22.25,3658425,1381259272.0,4.37,2.15
57,2024-04-25,房地产服务,736.18,746.14,749.21,733.81,1.26,9.32,2322239,925134824.0,2.09,1.36
56,2024-04-24,房地产服务,722.9,736.82,736.94,722.36,1.78,12.91,2422812,778070526.0,2.01,1.42
55,2024-04-23,房地产服务,725.93,723.91,734.98,720.85,-0.47,-3.39,2115729,752389908.0,1.94,1.24
54,2024-04-22,房地产服务,729.11,727.3,738.9,722.29,0.29,2.11,2131259,757901044.0,2.29,1.25
53,2024-04-19,房地产服务,733.46,725.19,740.37,721.01,-1.77,-13.07,2335540,768464741.0,2.62,1.37
52,2024-04-18,房地产服务,749.4,738.26,750.31,732.66,-1.39,-10.37,2629408,903603907.0,2.36,1.55
51,2024-04-17,房地产服务,716.32,748.63,751.06,716.32,4.9,34.95,3244143,1066363096.0,4.87,1.91
50,2024-04-16,房地产服务,749.76,713.68,749.76,712.75,-5.49,-41.42,3611502,1169943073.0,4.9,2.12
49,2024-04-15,房地产服务,787.12,755.1,793.88,746.32,-5.18,-41.24,4192979,1326564619.0,5.97,2.46
48,2024-04-12,房地产服务,809.43,796.34,816.02,794.59,-1.83,-14.88,2345304,859212174.0,2.64,1.38
47,2024-04-11,房地产服务,802.37,811.22,817.78,798.03,0.49,3.94,2263708,793251861.0,2.45,1.33
46,2024-04-10,房地产服务,830.61,807.28,831.46,800.15,-3.0,-24.96,3077439,974461832.0,3.76,1.81
45,2024-04-09,房地产服务,824.03,832.24,834.02,818.23,1.05,8.67,2611677,955060243.0,1.92,1.53
44,2024-04-08,房地产服务,846.79,823.57,846.79,823.57,-3.03,-25.71,3976078,1282346557.0,2.73,2.34
43,2024-04-03,房地产服务,851.28,849.28,853.91,840.58,-0.57,-4.84,4253851,1430813225.0,1.56,2.5
42,2024-04-02,房地产服务,849.71,854.12,864.93,845.59,0.35,2.94,6121365,1805991015.0,2.27,3.6
41,2024-04-01,房地产服务,832.3,851.18,851.18,832.3,2.21,18.42,3429035,1357582039.0,2.27,2.02
