,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,食品饮料,24451.99,24519.69,24564.35,24312.76,0.02,5.24,13474456,14509938939.0,1.03,1.79
240,2025-01-23,食品饮料,24781.96,24514.45,24955.76,24514.45,-0.34,-83.77,15223651,16563866581.0,1.79,2.02
239,2025-01-22,食品饮料,25065.73,24598.22,25065.73,24551.03,-2.21,-555.73,14043553,16282355205.0,2.05,1.86
238,2025-01-21,食品饮料,25179.16,25153.95,25210.26,24717.89,0.33,83.49,15936905,18201333533.0,1.96,2.11
237,2025-01-20,食品饮料,25150.22,25070.46,25386.86,24939.93,0.14,36.0,14809293,16994386026.0,1.79,1.96
236,2025-01-17,食品饮料,24868.76,25034.46,25211.61,24672.57,0.1,23.92,14665557,17017262355.0,2.16,1.94
235,2025-01-16,食品饮料,24829.64,25010.54,25191.18,24622.37,0.86,212.38,17455869,19344042714.0,2.29,2.31
234,2025-01-15,食品饮料,24719.79,24798.16,24968.47,24701.59,0.44,107.42,15253842,16267701340.0,1.08,2.02
233,2025-01-14,食品饮料,23834.49,24690.74,24690.74,23834.49,3.95,937.74,16377197,18205289127.0,3.6,2.17
232,2025-01-13,食品饮料,23472.67,23753.0,23854.29,23182.07,0.45,106.51,13992497,14595098218.0,2.84,1.86
231,2025-01-10,食品饮料,24350.19,23646.49,24448.88,23646.49,-3.02,-737.51,14884259,14749075277.0,3.29,1.97
230,2025-01-09,食品饮料,24184.98,24384.0,24543.21,24073.19,0.18,44.66,15642863,15694805131.0,1.93,2.07
229,2025-01-08,食品饮料,24033.53,24339.34,24446.45,23691.2,0.61,148.61,18829139,18513930418.0,3.12,2.5
228,2025-01-07,食品饮料,23908.69,24190.73,24191.86,23627.55,0.9,215.28,16393157,15597503860.0,2.35,2.17
227,2025-01-06,食品饮料,24237.99,23975.45,24459.98,23694.33,-2.2,-540.06,17223004,17600022767.0,3.12,2.28
226,2025-01-03,食品饮料,25729.56,24515.51,25830.01,24478.67,-4.59,-1178.89,27501489,25649671417.0,5.26,3.65
225,2025-01-02,食品饮料,25284.08,25694.4,26324.1,25284.08,1.64,415.8,25210957,26345956261.0,4.11,3.34
224,2024-12-31,食品饮料,25515.06,25278.6,25829.62,25262.98,-0.87,-221.67,17907720,19489924030.0,2.22,2.37
223,2024-12-30,食品饮料,25888.73,25500.27,25888.73,25464.05,-2.02,-526.31,16105143,16898264509.0,1.63,2.14
222,2024-12-27,食品饮料,25911.25,26026.58,26231.07,25717.79,0.32,83.04,15999892,17570372056.0,1.98,2.12
221,2024-12-26,食品饮料,25746.28,25943.54,26073.6,25746.28,0.51,131.14,14723354,16924700479.0,1.27,1.95
220,2024-12-25,食品饮料,26069.15,25812.4,26089.8,25298.37,-1.25,-327.11,16430819,17891614216.0,3.03,2.18
219,2024-12-24,食品饮料,25698.21,26139.51,26139.51,25527.32,1.76,451.83,16478952,18217718871.0,2.38,2.18
218,2024-12-23,食品饮料,26784.01,25687.68,26794.97,25645.2,-4.23,-1134.63,20320457,20991827736.0,4.29,2.69
217,2024-12-20,食品饮料,26380.4,26822.31,27156.73,26380.4,1.98,521.29,18772791,21158044015.0,2.95,2.49
216,2024-12-19,食品饮料,26293.22,26301.02,26363.46,25809.0,-1.01,-267.65,17751923,18751030545.0,2.09,2.35
215,2024-12-18,食品饮料,26792.64,26568.67,26908.41,26451.02,-1.29,-347.04,17009360,18279191921.0,1.7,2.26
214,2024-12-17,食品饮料,27978.4,26915.71,27988.93,26872.53,-4.52,-1274.61,23757301,24140022142.0,3.96,3.15
213,2024-12-16,食品饮料,28468.57,28190.32,28807.54,28018.77,-1.62,-463.03,31440769,34422767825.0,2.75,4.17
212,2024-12-13,食品饮料,29219.68,28653.35,29219.68,28653.35,-2.92,-861.46,42581995,47753448876.0,1.92,5.65
211,2024-12-12,食品饮料,28246.33,29514.81,29695.83,28016.07,4.29,1213.22,46903895,52799882064.0,5.94,6.22
210,2024-12-11,食品饮料,27301.05,28301.59,28415.93,27282.29,2.94,807.15,38471496,42035658106.0,4.12,5.1
