,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,珠宝首饰,341.85,345.61,346.03,339.51,1.1,3.75,1144580,880246229.0,1.91,0.82
240,2025-01-23,珠宝首饰,345.57,341.87,348.04,341.8,-0.17,-0.59,1220622,969470451.0,1.82,0.87
239,2025-01-22,珠宝首饰,345.32,342.46,345.32,340.85,-0.82,-2.82,1039046,922108514.0,1.29,0.74
238,2025-01-21,珠宝首饰,349.61,345.28,349.88,342.78,-1.0,-3.5,1053930,811774750.0,2.04,0.76
237,2025-01-20,珠宝首饰,347.95,348.78,350.28,345.37,0.85,2.93,1213697,984407904.0,1.42,0.87
236,2025-01-17,珠宝首饰,348.61,345.85,348.78,344.36,-0.85,-2.95,1155405,921629486.0,1.27,0.83
235,2025-01-16,珠宝首饰,349.09,348.8,354.19,346.47,0.48,1.67,1552335,1243077715.0,2.22,1.11
234,2025-01-15,珠宝首饰,348.12,347.13,349.35,345.6,-0.26,-0.91,1430762,1209026000.0,1.08,1.03
233,2025-01-14,珠宝首饰,338.99,348.04,348.04,338.19,3.38,11.38,1721408,1392678286.0,2.93,1.23
232,2025-01-13,珠宝首饰,333.84,336.66,337.27,330.44,-0.15,-0.52,1549859,1222279881.0,2.03,1.11
231,2025-01-10,珠宝首饰,347.2,337.18,347.54,337.11,-2.99,-10.4,1793119,1434629895.0,3.0,1.29
230,2025-01-09,珠宝首饰,349.82,347.58,351.37,346.75,-1.15,-4.04,1393245,1182307379.0,1.31,1.0
229,2025-01-08,珠宝首饰,349.33,351.62,354.5,344.51,0.18,0.64,2103993,1780988985.0,2.85,1.51
228,2025-01-07,珠宝首饰,346.49,350.98,351.09,344.45,1.3,4.51,1869198,1488849107.0,1.92,1.34
227,2025-01-06,珠宝首饰,347.97,346.47,351.61,340.44,-1.02,-3.57,2162939,1621005961.0,3.19,1.55
226,2025-01-03,珠宝首饰,365.28,350.04,365.72,348.77,-4.16,-15.2,3235520,2488354823.0,4.64,2.32
225,2025-01-02,珠宝首饰,358.47,365.24,371.53,358.47,1.75,6.27,3514955,2896887538.0,3.64,2.52
224,2024-12-31,珠宝首饰,359.24,358.97,366.55,358.51,-0.02,-0.07,2559427,2084408995.0,2.24,1.83
223,2024-12-30,珠宝首饰,364.03,359.04,364.03,356.81,-1.83,-6.68,1330685,1234913645.0,1.97,0.95
222,2024-12-27,珠宝首饰,361.91,365.72,367.41,360.94,1.21,4.36,1615411,1591750025.0,1.79,1.16
221,2024-12-26,珠宝首饰,358.3,361.36,363.32,358.3,0.68,2.45,1589621,1168134328.0,1.4,1.14
220,2024-12-25,珠宝首饰,363.39,358.91,363.87,353.72,-1.36,-4.96,1858465,1442434956.0,2.79,1.33
219,2024-12-24,珠宝首饰,361.82,363.87,363.89,358.28,0.3,1.09,1962581,1605403262.0,1.55,1.41
218,2024-12-23,珠宝首饰,377.74,362.78,377.89,361.65,-4.1,-15.5,2677283,2131850190.0,4.29,1.92
217,2024-12-20,珠宝首饰,375.66,378.28,381.98,375.57,0.63,2.35,1810332,1412816966.0,1.71,1.3
216,2024-12-19,珠宝首饰,374.9,375.93,376.47,370.98,-0.53,-1.99,1679109,1266575697.0,1.45,1.2
215,2024-12-18,珠宝首饰,376.62,377.92,379.91,372.41,0.3,1.12,1935776,1423996098.0,1.99,1.39
214,2024-12-17,珠宝首饰,389.47,376.8,389.58,375.72,-3.37,-13.14,2868724,2195959741.0,3.55,2.06
213,2024-12-16,珠宝首饰,389.84,389.94,393.49,387.99,-0.11,-0.41,2782923,2284779314.0,1.41,1.99
