,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,公用事业,7733.67,7716.47,7743.35,7668.56,-0.68,-52.52,2740507,1492110135.0,0.96,0.92
240,2025-01-23,公用事业,7886.37,7768.99,7912.08,7765.46,-0.51,-40.02,3572403,1991851951.0,1.88,1.19
239,2025-01-22,公用事业,7808.95,7809.01,7852.76,7773.33,-0.23,-17.69,2224428,1459208791.0,1.01,0.74
238,2025-01-21,公用事业,7922.26,7826.7,7935.29,7797.71,-0.99,-78.54,1988381,1172398563.0,1.74,0.66
237,2025-01-20,公用事业,7856.81,7905.24,7929.86,7806.03,1.19,92.67,2275963,1427464400.0,1.59,0.76
236,2025-01-17,公用事业,7785.85,7812.57,7835.77,7747.44,0.09,6.79,1989911,1179047113.0,1.13,0.66
235,2025-01-16,公用事业,7746.91,7805.78,7834.28,7722.67,0.95,73.45,2546663,1525876393.0,1.44,0.85
234,2025-01-15,公用事业,7747.8,7732.33,7769.68,7692.65,-0.3,-23.32,2389774,1563313973.0,0.99,0.8
233,2025-01-14,公用事业,7526.3,7755.65,7757.17,7523.45,3.2,240.28,3056296,1884500239.0,3.11,1.02
232,2025-01-13,公用事业,7432.04,7515.37,7517.88,7359.22,0.35,26.35,2316166,1387163273.0,2.12,0.77
231,2025-01-10,公用事业,7620.25,7489.02,7647.3,7489.02,-1.79,-136.72,2269264,1362385112.0,2.08,0.76
230,2025-01-09,公用事业,7621.06,7625.74,7663.57,7589.33,-0.5,-38.24,2113995,1249512265.0,0.97,0.71
229,2025-01-08,公用事业,7650.15,7663.98,7704.08,7509.84,-0.22,-17.19,2998251,1739251440.0,2.53,1.0
228,2025-01-07,公用事业,7637.31,7681.17,7683.96,7545.37,0.6,45.59,2582568,1518742558.0,1.82,0.86
227,2025-01-06,公用事业,7621.02,7635.58,7691.01,7475.17,-0.06,-4.8,2793156,1620888363.0,2.82,0.93
226,2025-01-03,公用事业,7914.53,7640.38,7939.7,7627.38,-3.19,-251.36,3384370,1999259151.0,3.96,1.13
225,2025-01-02,公用事业,8065.43,7891.74,8138.78,7836.73,-2.35,-189.92,3811341,2341614309.0,3.74,1.27
224,2024-12-31,公用事业,8246.24,8081.66,8285.6,8074.65,-1.23,-100.68,3688743,2393345698.0,2.58,1.23
223,2024-12-30,公用事业,8207.28,8182.34,8216.02,8148.87,-0.4,-32.82,2520652,1569895431.0,0.82,0.84
222,2024-12-27,公用事业,8091.26,8215.16,8233.13,8079.15,1.57,127.36,3123007,1993133903.0,1.9,1.04
221,2024-12-26,公用事业,8050.66,8087.8,8153.04,8050.66,0.16,12.87,2755992,1739336154.0,1.27,0.92
220,2024-12-25,公用事业,8199.57,8074.93,8206.39,7989.54,-1.83,-150.65,3162458,1994071337.0,2.64,1.06
219,2024-12-24,公用事业,8133.14,8225.58,8227.36,8103.7,1.06,85.98,3811627,2370810712.0,1.52,1.27
218,2024-12-23,公用事业,8323.03,8139.6,8326.21,8124.65,-2.39,-199.32,4263035,2657401094.0,2.42,1.42
217,2024-12-20,公用事业,8303.18,8338.92,8370.48,8303.18,0.14,12.07,3379313,2076113731.0,0.81,1.13
216,2024-12-19,公用事业,8376.31,8326.85,8430.83,8271.7,-1.43,-120.67,4128051,2586941335.0,1.88,1.38
215,2024-12-18,公用事业,8349.66,8447.52,8525.25,8349.66,1.55,129.3,4008783,2838635986.0,2.11,1.34
214,2024-12-17,公用事业,8559.87,8318.22,8582.47,8302.46,-2.99,-256.22,4962884,3164754517.0,3.27,1.66
213,2024-12-16,公用事业,8505.22,8574.44,8637.88,8505.22,0.9,76.58,4700179,2885440320.0,1.56,1.57
212,2024-12-13,公用事业,8677.82,8497.86,8681.24,8496.36,-2.22,-193.28,4797358,3076060783.0,2.13,1.6
211,2024-12-12,公用事业,8638.6,8691.14,8695.65,8597.38,0.72,61.85,4784797,3073374196.0,1.14,1.6
210,2024-12-11,公用事业,8530.89,8629.29,8633.08,8527.45,0.86,73.76,5063444,3180284155.0,1.23,1.69
209,2024-12-10,公用事业,8784.43,8555.53,8796.69,8539.52,-0.65,-55.94,5520214,3943595307.0,2.99,1.84
208,2024-12-09,公用事业,8636.2,8611.47,8673.82,8526.38,-0.04,-3.58,5074585,3640508937.0,1.71,1.69
207,2024-12-06,公用事业,8407.42,8615.05,8621.45,8407.42,2.46,206.99,5484512,3717584454.0,2.55,1.83
206,2024-12-05,公用事业,8352.32,8408.06,8411.44,8342.17,0.33,27.76,3219407,2063863183.0,0.83,1.08
205,2024-12-04,公用事业,8478.45,8380.3,8500.84,8343.93,-1.64,-139.54,4069234,2588784992.0,1.84,1.36
204,2024-12-03,公用事业,8484.08,8519.84,8528.03,8428.9,0.57,48.18,4531438,2932848496.0,1.17,1.51
203,2024-12-02,公用事业,8359.44,8471.66,8473.14,8337.0,1.46,122.02,5003235,3170645671.0,1.63,1.67
202,2024-11-29,公用事业,8378.81,8349.64,8412.01,8300.8,-0.6,-50.79,5349608,3543518299.0,1.32,1.79
201,2024-11-28,公用事业,8318.33,8400.43,8474.01,8310.05,0.7,58.14,4953296,3541564355.0,1.97,1.65
200,2024-11-27,公用事业,8247.08,8342.29,8342.29,8066.26,0.5,41.54,4362933,2940685568.0,3.33,1.46
199,2024-11-26,公用事业,8365.78,8300.75,8383.79,8273.3,-1.73,-146.3,3115349,2168955641.0,1.31,1.04
198,2024-11-25,公用事业,8308.61,8447.05,8449.25,8214.17,1.34,111.93,4572486,3403249564.0,2.82,1.53
197,2024-11-22,公用事业,8463.53,8335.12,8570.63,8322.74,-1.63,-138.26,5426678,4002005301.0,2.93,1.81
196,2024-11-21,公用事业,8471.89,8473.38,8511.1,8377.99,0.28,23.27,4535443,3279879863.0,1.58,1.51
195,2024-11-20,公用事业,8356.79,8450.11,8451.52,8320.13,1.35,112.33,3465765,2318377403.0,1.58,1.16
194,2024-11-19,公用事业,8169.9,8337.78,8344.44,8137.69,1.87,152.98,4130930,2775525916.0,2.53,1.38
193,2024-11-18,公用事业,8216.52,8184.8,8328.91,8132.0,0.33,26.8,5888903,3747367367.0,2.41,1.97
192,2024-11-15,公用事业,8260.16,8158.0,8388.33,8141.87,-1.2,-98.89,4901703,3086570212.0,2.98,1.64
191,2024-11-14,公用事业,8382.69,8256.89,8445.86,8247.78,-1.64,-137.31,4321734,2837423906.0,2.36,1.44
