,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,石油行业,5145.17,5152.75,5220.34,5145.17,0.31,16.08,7922705,4978756495.0,1.46,0.27
239,2025-01-24,石油行业,5163.52,5136.68,5163.52,5077.73,-0.15,-7.49,8936206,5535768965.0,1.67,0.31
238,2025-01-23,石油行业,5186.9,5144.17,5228.57,5143.87,0.27,13.97,6557653,4977976125.0,1.65,0.23
237,2025-01-22,石油行业,5178.95,5130.2,5178.95,5116.08,-1.06,-55.0,6654280,4977897904.0,1.21,0.23
236,2025-01-21,石油行业,5250.79,5185.2,5261.31,5146.7,-1.17,-61.57,7402138,5569827180.0,2.18,0.25
235,2025-01-20,石油行业,5253.18,5246.77,5263.67,5205.57,0.16,8.59,8147424,6657020139.0,1.11,0.28
234,2025-01-17,石油行业,5243.02,5238.18,5251.24,5186.15,-0.12,-6.49,7260981,5127129278.0,1.24,0.25
233,2025-01-16,石油行业,5218.58,5244.67,5286.63,5195.56,1.27,65.94,8105103,6106564220.0,1.76,0.28
232,2025-01-15,石油行业,5197.96,5178.73,5220.14,5157.91,-0.34,-17.47,7155680,5001326482.0,1.2,0.25
231,2025-01-14,石油行业,5038.02,5196.2,5196.2,5038.02,3.13,157.64,8037844,5605115987.0,3.14,0.28
230,2025-01-13,石油行业,5014.07,5038.56,5059.98,4979.01,0.67,33.5,7564540,5704791172.0,1.62,0.26
229,2025-01-10,石油行业,5130.18,5005.06,5166.05,5005.06,-2.38,-121.93,6146940,4553639280.0,3.14,0.21
228,2025-01-09,石油行业,5170.24,5126.99,5179.61,5112.05,-1.18,-61.32,6179526,4829987346.0,1.3,0.21
227,2025-01-08,石油行业,5188.47,5188.31,5220.61,5074.7,-0.32,-16.89,8069602,6488733717.0,2.8,0.28
226,2025-01-07,石油行业,5095.89,5205.2,5205.37,5053.68,2.07,105.81,6026423,4550519989.0,2.97,0.21
225,2025-01-06,石油行业,5141.03,5099.39,5184.13,5038.6,-1.32,-68.24,7558518,5665085484.0,2.82,0.26
224,2025-01-03,石油行业,5317.98,5167.63,5333.75,5152.2,-2.55,-135.0,8445389,6504280381.0,3.42,0.29
223,2025-01-02,石油行业,5362.8,5302.63,5435.66,5271.84,-1.49,-80.43,8875562,6827648312.0,3.04,0.3
222,2024-12-31,石油行业,5460.24,5383.06,5510.43,5371.06,-1.03,-56.14,8432469,6718673677.0,2.56,0.29
221,2024-12-30,石油行业,5472.67,5439.2,5481.55,5424.06,-0.81,-44.49,7589806,6444572041.0,1.05,0.26
220,2024-12-27,石油行业,5355.31,5483.69,5502.53,5354.37,2.48,132.94,8265911,5638532027.0,2.77,0.28
219,2024-12-26,石油行业,5331.72,5350.75,5377.95,5317.53,0.05,2.72,6287790,5575634850.0,1.13,0.22
218,2024-12-25,石油行业,5426.92,5348.03,5435.68,5312.12,-1.85,-100.99,7929188,7167708645.0,2.27,0.27
217,2024-12-24,石油行业,5387.07,5449.02,5449.69,5364.73,1.19,64.27,8026531,7410472636.0,1.58,0.28
216,2024-12-23,石油行业,5513.13,5384.75,5513.71,5366.37,-2.31,-127.05,9425801,8324217180.0,2.67,0.32
215,2024-12-20,石油行业,5481.4,5511.8,5534.0,5481.4,0.05,2.8,6165370,4753338290.0,0.95,0.21
214,2024-12-19,石油行业,5582.07,5509.0,5600.85,5499.67,-2.0,-112.63,7102502,5601999078.0,1.8,0.24
213,2024-12-18,石油行业,5615.14,5621.63,5672.77,5592.74,0.4,22.52,7298710,6330018340.0,1.43,0.25
212,2024-12-17,石油行业,5735.51,5599.11,5758.97,5569.04,-2.96,-170.56,7867040,6782837748.0,3.29,0.27
211,2024-12-16,石油行业,5703.16,5769.67,5809.73,5703.16,1.38,78.79,9022075,8161059499.0,1.87,0.31
210,2024-12-13,石油行业,5825.78,5690.88,5825.78,5678.88,-2.43,-141.61,10455537,7912934512.0,2.52,0.36
209,2024-12-12,石油行业,5756.84,5832.49,5833.7,5737.65,1.28,73.76,7340725,5791633424.0,1.67,0.25
208,2024-12-11,石油行业,5674.33,5758.73,5759.97,5666.33,1.13,64.52,7361513,5845262194.0,1.64,0.25
207,2024-12-10,石油行业,5829.39,5694.21,5837.39,5677.27,-0.54,-30.87,9552372,7546413827.0,2.8,0.33
206,2024-12-09,石油行业,5686.13,5725.08,5740.77,5667.75,0.59,33.38,9326595,7189022861.0,1.28,0.32
205,2024-12-06,石油行业,5662.37,5691.7,5710.69,5620.88,0.45,25.57,7979340,6816566610.0,1.59,0.27
204,2024-12-05,石油行业,5605.4,5666.13,5668.16,5567.82,1.25,70.18,6569631,5678678101.0,1.79,0.23
203,2024-12-04,石油行业,5548.46,5595.95,5653.1,5529.69,0.63,35.19,12015372,9975223702.0,2.22,0.41
202,2024-12-03,石油行业,5563.69,5560.76,5565.63,5485.38,0.14,8.05,7749821,6160057200.0,1.45,0.27
201,2024-12-02,石油行业,5460.03,5552.71,5556.35,5450.25,1.9,103.49,8694372,5974131744.0,1.95,0.3
200,2024-11-29,石油行业,5441.97,5449.22,5498.81,5397.45,-0.23,-12.38,7227080,5251646319.0,1.86,0.25
199,2024-11-28,石油行业,5444.28,5461.6,5511.92,5437.07,0.03,1.71,6925697,4674544454.0,1.37,0.24
198,2024-11-27,石油行业,5440.94,5459.89,5461.09,5297.67,-0.2,-11.02,7912080,5404081007.0,2.99,0.27
197,2024-11-26,石油行业,5512.12,5470.91,5518.73,5449.24,-1.48,-82.06,7539073,5614602801.0,1.25,0.26
196,2024-11-25,石油行业,5497.15,5552.97,5554.65,5449.91,1.62,88.27,9673541,7449888933.0,1.92,0.33
195,2024-11-22,石油行业,5609.71,5464.7,5645.92,5455.12,-2.21,-123.33,8872596,6388514658.0,3.41,0.3
194,2024-11-21,石油行业,5612.04,5588.03,5638.57,5550.55,-0.12,-6.57,6944223,5310007086.0,1.57,0.24
193,2024-11-20,石油行业,5415.8,5594.6,5596.97,5410.22,3.01,163.34,7711425,5543225783.0,3.44,0.26
192,2024-11-19,石油行业,5364.82,5431.26,5433.48,5293.97,1.21,65.05,9022103,6521069038.0,2.6,0.31
191,2024-11-18,石油行业,5428.97,5366.21,5499.95,5345.15,-0.91,-49.07,12095938,8796435139.0,2.86,0.42
190,2024-11-15,石油行业,5481.14,5415.28,5541.5,5408.92,-1.32,-72.64,12252617,8544753161.0,2.42,0.42
189,2024-11-14,石油行业,5581.46,5487.92,5589.55,5478.33,-1.47,-82.08,9442340,7155410104.0,2.0,0.32
188,2024-11-13,石油行业,5457.03,5570.0,5571.95,5422.35,1.75,95.72,8764601,7436194102.0,2.73,0.3
187,2024-11-12,石油行业,5534.07,5474.28,5566.41,5439.94,-1.11,-61.24,9284046,7486473194.0,2.28,0.32
186,2024-11-11,石油行业,5506.72,5535.52,5540.29,5425.62,0.19,10.76,10510596,8321276011.0,2.08,0.36
185,2024-11-08,石油行业,5554.83,5524.76,5567.66,5488.09,0.37,20.13,10763962,8273745248.0,1.45,0.37
184,2024-11-07,石油行业,5362.92,5504.63,5505.71,5351.86,2.14,115.25,11022720,8312409846.0,2.85,0.38
183,2024-11-06,石油行业,5362.71,5389.38,5402.74,5324.39,0.93,49.84,11493233,8402966055.0,1.47,0.39
182,2024-11-05,石油行业,5220.38,5339.54,5343.58,5220.19,2.58,134.16,9649649,7496010538.0,2.37,0.33
181,2024-11-04,石油行业,5124.41,5205.38,5206.58,5101.34,1.78,91.2,8370010,6687735280.0,2.06,0.29
180,2024-11-01,石油行业,5156.25,5114.18,5222.3,5086.26,-0.94,-48.31,10816173,8509490613.0,2.64,0.37
179,2024-10-31,石油行业,5154.54,5162.49,5188.96,5141.28,-0.15,-7.58,8373583,6017479444.0,0.92,0.29
178,2024-10-30,石油行业,5133.97,5170.07,5199.47,5114.69,0.45,23.05,8913635,6961794207.0,1.65,0.31
177,2024-10-29,石油行业,5253.67,5147.02,5253.67,5143.15,-2.17,-114.3,10267263,7321480366.0,2.1,0.35
176,2024-10-28,石油行业,5110.65,5261.32,5261.65,5099.2,2.91,148.71,10580614,7875770762.0,3.18,0.36
175,2024-10-25,石油行业,5040.79,5112.61,5122.4,5040.79,1.4,70.43,7399808,5595528420.0,1.62,0.25
174,2024-10-24,石油行业,5045.87,5042.18,5070.86,5023.38,-0.24,-12.08,7605073,5072625551.0,0.94,0.26
173,2024-10-23,石油行业,4999.02,5054.26,5089.5,4991.08,1.24,61.93,9435702,6550338914.0,1.97,0.32
172,2024-10-22,石油行业,4916.37,4992.33,4994.54,4910.41,1.82,89.13,8868701,6255440039.0,1.72,0.3
171,2024-10-21,石油行业,4839.11,4903.2,4930.02,4836.12,1.66,80.05,10366064,8187908096.0,1.95,0.36
170,2024-10-18,石油行业,4728.27,4823.15,4866.32,4715.08,1.86,88.14,9403487,7269276869.0,3.19,0.32
169,2024-10-17,石油行业,4790.84,4735.01,4835.23,4733.94,-0.95,-45.25,8373367,6567069190.0,2.12,0.29
168,2024-10-16,石油行业,4712.16,4780.26,4800.34,4709.52,0.29,13.72,6930250,5336584253.0,1.91,0.24
167,2024-10-15,石油行业,4839.9,4766.54,4877.02,4763.96,-2.22,-108.15,8295510,6763183813.0,2.32,0.28
166,2024-10-14,石油行业,4815.0,4874.69,4888.0,4771.53,1.64,78.73,8385572,6693224258.0,2.43,0.29
165,2024-10-11,石油行业,4904.7,4795.96,4942.21,4758.24,-1.95,-95.18,9816819,8240154946.0,3.76,0.34
164,2024-10-10,石油行业,4836.89,4891.14,4993.48,4780.69,1.19,57.52,13215754,11041948266.0,4.4,0.45
163,2024-10-09,石油行业,5139.6,4833.62,5139.6,4833.3,-7.89,-414.25,16087957,12634204271.0,5.84,0.55
162,2024-10-08,石油行业,5504.4,5247.87,5504.4,5009.85,4.55,228.15,25543894,20702478097.0,9.85,0.88
161,2024-09-30,石油行业,4784.11,5019.72,5050.65,4738.7,7.85,365.32,20774337,16562467676.0,6.7,0.71
160,2024-09-27,石油行业,4575.24,4654.4,4663.11,4543.36,2.31,104.94,8740484,6512304680.0,2.63,0.3
159,2024-09-26,石油行业,4444.38,4549.46,4549.46,4439.84,2.05,91.31,9058904,7721779196.0,2.46,0.31
158,2024-09-25,石油行业,4460.59,4458.15,4541.83,4444.9,1.18,52.08,8153818,6415893020.0,2.2,0.28
157,2024-09-24,石油行业,4279.88,4406.07,4406.07,4279.27,3.33,141.84,6616370,4943631408.0,2.97,0.23
156,2024-09-23,石油行业,4241.77,4264.23,4277.71,4224.58,0.67,28.32,3619211,2752432115.0,1.25,0.12
155,2024-09-20,石油行业,4265.84,4235.91,4267.01,4220.6,-0.54,-23.13,4510738,3598831742.0,1.09,0.15
154,2024-09-19,石油行业,4185.87,4259.04,4261.08,4164.39,2.17,90.4,4617705,3544157842.0,2.32,0.16
153,2024-09-18,石油行业,4198.46,4168.64,4204.38,4115.28,-0.76,-31.77,4215548,3051836405.0,2.12,0.14
152,2024-09-13,石油行业,4233.2,4200.41,4249.26,4197.37,-0.47,-20.01,4228315,3554648039.0,1.23,0.15
151,2024-09-12,石油行业,4234.34,4220.42,4254.78,4214.05,0.13,5.65,4041986,3299616030.0,0.97,0.14
150,2024-09-11,石油行业,4235.93,4214.77,4235.93,4195.27,-1.09,-46.42,6293946,5152688917.0,0.95,0.22
