,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,消费电子,1404.07,1449.62,1451.15,1404.07,2.92,41.09,26685947,52508398344.0,3.34,3.42
240,2025-01-23,消费电子,1448.96,1408.53,1463.24,1408.53,-1.71,-24.55,27613667,52352256339.0,3.82,3.54
239,2025-01-22,消费电子,1436.27,1433.08,1447.06,1426.75,-0.81,-11.74,26674753,54095229950.0,1.41,3.42
238,2025-01-21,消费电子,1431.36,1444.82,1446.01,1416.17,1.46,20.82,26853803,53723840259.0,2.1,3.44
237,2025-01-20,消费电子,1412.92,1424.0,1434.08,1406.74,1.98,27.59,25499811,47109757041.0,1.96,3.27
236,2025-01-17,消费电子,1380.71,1396.41,1406.26,1375.61,0.67,9.24,19614800,35285784787.0,2.21,2.52
235,2025-01-16,消费电子,1391.28,1387.17,1412.02,1370.37,0.62,8.5,22831588,40468237336.0,3.02,2.93
234,2025-01-15,消费电子,1397.78,1378.67,1400.51,1374.39,-1.34,-18.69,23159854,40741542305.0,1.87,2.97
233,2025-01-14,消费电子,1320.8,1397.36,1397.36,1316.61,6.38,83.81,29664326,51712603776.0,6.15,3.8
232,2025-01-13,消费电子,1303.66,1313.55,1328.48,1280.94,-1.08,-14.28,19656853,31036150730.0,3.58,2.52
231,2025-01-10,消费电子,1369.72,1327.83,1385.84,1327.83,-3.55,-48.92,24809968,41715516767.0,4.21,3.18
230,2025-01-09,消费电子,1357.28,1376.75,1394.98,1356.49,0.75,10.19,24061438,39780606286.0,2.82,3.09
229,2025-01-08,消费电子,1365.46,1366.56,1379.43,1317.14,-0.75,-10.34,26002567,43868670471.0,4.52,3.33
228,2025-01-07,消费电子,1320.23,1376.9,1376.92,1320.23,4.07,53.89,24754988,42927475298.0,4.28,3.17
227,2025-01-06,消费电子,1333.27,1323.01,1346.93,1299.22,-1.69,-22.8,22195447,36418820876.0,3.55,2.85
226,2025-01-03,消费电子,1395.24,1345.81,1404.55,1343.41,-2.81,-38.91,26935245,47931038307.0,4.42,3.45
225,2025-01-02,消费电子,1414.97,1384.72,1433.43,1369.06,-2.69,-38.35,23255637,45516698722.0,4.52,2.98
224,2024-12-31,消费电子,1484.19,1423.07,1487.43,1423.07,-4.29,-63.72,24591850,47331923703.0,4.33,3.15
223,2024-12-30,消费电子,1491.76,1486.79,1505.38,1460.81,-0.63,-9.45,25028322,48686715898.0,2.98,3.21
222,2024-12-27,消费电子,1499.62,1496.24,1520.85,1486.8,-0.35,-5.25,28207574,57424541965.0,2.27,3.62
221,2024-12-26,消费电子,1445.62,1501.49,1505.41,1442.46,3.22,46.81,27787661,55843393157.0,4.33,3.56
220,2024-12-25,消费电子,1463.47,1454.68,1471.46,1427.89,-1.1,-16.17,25995226,47675480375.0,2.96,3.33
219,2024-12-24,消费电子,1455.72,1470.85,1478.52,1433.79,1.52,22.02,25811059,45453093093.0,3.09,3.31
218,2024-12-23,消费电子,1511.71,1448.83,1523.4,1447.32,-4.23,-64.01,29920615,52481860493.0,5.03,3.84
217,2024-12-20,消费电子,1477.65,1512.84,1532.36,1475.69,1.8,26.68,33025407,58554240197.0,3.81,4.24
216,2024-12-19,消费电子,1442.6,1486.16,1490.36,1440.84,1.84,26.87,30016283,53672195195.0,3.39,3.85
215,2024-12-18,消费电子,1432.83,1459.29,1473.08,1404.14,2.07,29.63,26392944,43612582271.0,4.82,3.38
214,2024-12-17,消费电子,1474.43,1429.66,1480.49,1425.55,-3.17,-46.83,25203238,43022986968.0,3.72,3.23
213,2024-12-16,消费电子,1505.09,1476.49,1508.97,1467.28,-2.31,-34.84,28960106,47753460226.0,2.76,3.71
212,2024-12-13,消费电子,1523.82,1511.33,1538.8,1510.59,-1.59,-24.44,38331973,63430319187.0,1.84,4.92
211,2024-12-12,消费电子,1538.38,1535.77,1548.18,1511.81,-0.07,-1.02,38505951,60846449894.0,2.37,4.94
210,2024-12-11,消费电子,1484.94,1536.79,1538.4,1483.01,2.97,44.32,42369183,69265809587.0,3.71,5.43
209,2024-12-10,消费电子,1518.84,1492.47,1520.92,1489.75,1.38,20.28,31187575,59642859142.0,2.12,4.0
208,2024-12-09,消费电子,1469.39,1472.19,1485.71,1457.22,-0.08,-1.11,22676873,40513070979.0,1.93,2.91
207,2024-12-06,消费电子,1463.31,1473.3,1481.08,1454.15,0.84,12.21,31394518,52546783929.0,1.84,4.03
206,2024-12-05,消费电子,1429.8,1461.09,1461.94,1429.15,1.88,27.02,22097172,39464107547.0,2.29,2.83
205,2024-12-04,消费电子,1456.08,1434.07,1459.42,1426.79,-1.93,-28.29,26704573,43508608738.0,2.23,3.42
204,2024-12-03,消费电子,1464.92,1462.36,1467.5,1446.09,-0.46,-6.82,26801768,45156800192.0,1.46,3.44
203,2024-12-02,消费电子,1443.07,1469.18,1475.43,1443.07,1.78,25.7,30236922,57398399213.0,2.24,3.88
202,2024-11-29,消费电子,1416.82,1443.48,1456.91,1405.08,1.05,15.05,29322418,52272485463.0,3.63,3.76
201,2024-11-28,消费电子,1440.2,1428.43,1457.54,1426.01,-0.31,-4.38,24465882,45882170509.0,2.2,3.14
200,2024-11-27,消费电子,1384.73,1432.81,1433.01,1351.97,2.69,37.54,28760411,52811254785.0,5.81,3.69
199,2024-11-26,消费电子,1413.84,1395.27,1434.1,1394.07,-1.57,-22.24,21989096,39020757733.0,2.82,2.82
198,2024-11-25,消费电子,1414.27,1417.51,1420.57,1377.03,0.37,5.2,27192126,52659670893.0,3.08,3.49
197,2024-11-22,消费电子,1453.25,1412.31,1482.92,1411.66,-3.29,-48.06,31638522,59777952471.0,4.88,4.06
196,2024-11-21,消费电子,1456.49,1460.37,1469.91,1438.31,-0.11,-1.56,28169651,55913194505.0,2.16,3.61
195,2024-11-20,消费电子,1427.89,1461.93,1463.99,1424.48,1.99,28.49,28692160,54070966048.0,2.76,3.68
194,2024-11-19,消费电子,1381.05,1433.44,1433.44,1378.47,3.55,49.1,27892485,51652532325.0,3.97,3.58
