,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,风电设备,996.12,976.92,1000.53,976.92,-2.01,-20.04,3096277,4213672296.0,2.37,1.41
239,2025-01-24,风电设备,984.67,996.96,998.69,982.94,1.09,10.77,3199876,4409543018.0,1.6,1.45
238,2025-01-23,风电设备,1003.85,986.19,1009.07,986.19,-1.15,-11.46,3978996,5551315090.0,2.29,1.81
237,2025-01-22,风电设备,1001.41,997.65,1007.23,991.91,-0.28,-2.78,3743347,5749769672.0,1.53,1.7
236,2025-01-21,风电设备,1007.68,1000.43,1010.77,991.73,-0.16,-1.65,3705021,5957464065.0,1.9,1.68
235,2025-01-20,风电设备,993.18,1002.08,1005.42,992.7,0.84,8.36,3501017,4055154195.0,1.28,1.59
234,2025-01-17,风电设备,988.37,993.72,1013.06,988.08,0.83,8.21,4579208,6205277209.0,2.53,2.08
233,2025-01-16,风电设备,986.1,985.51,1001.5,973.24,0.29,2.81,3539598,4829179750.0,2.88,1.61
232,2025-01-15,风电设备,995.89,982.7,996.06,979.08,-1.29,-12.84,3539726,4792632461.0,1.71,1.61
231,2025-01-14,风电设备,957.07,995.54,995.54,954.76,4.56,43.44,4456953,6098533676.0,4.28,2.02
230,2025-01-13,风电设备,938.13,952.1,965.35,932.94,0.6,5.69,3745490,5494353651.0,3.42,1.7
229,2025-01-10,风电设备,967.23,946.41,973.68,946.41,-2.11,-20.42,4465490,7047542962.0,2.82,2.03
228,2025-01-09,风电设备,958.9,966.83,978.96,957.28,0.63,6.1,4472606,6602223437.0,2.26,2.03
227,2025-01-08,风电设备,966.33,960.73,970.84,936.32,-0.7,-6.74,4488724,5057700258.0,3.57,2.04
226,2025-01-07,风电设备,949.44,967.47,967.58,944.74,2.24,21.16,3979745,4642079659.0,2.41,1.81
225,2025-01-06,风电设备,944.07,946.31,959.33,927.4,0.19,1.82,4072553,4275420452.0,3.38,1.85
224,2025-01-03,风电设备,966.92,944.49,983.55,942.12,-1.91,-18.4,5334586,5635652877.0,4.3,2.42
223,2025-01-02,风电设备,997.69,962.89,998.84,954.86,-3.39,-33.79,4633919,4959719764.0,4.41,2.1
222,2024-12-31,风电设备,1013.05,996.68,1017.58,996.06,-1.6,-16.23,4189217,4604516890.0,2.12,1.9
221,2024-12-30,风电设备,1017.48,1012.91,1023.03,1002.54,-0.61,-6.22,3241318,3947931079.0,2.01,1.47
220,2024-12-27,风电设备,1016.97,1019.13,1030.91,1014.35,0.22,2.23,4009630,4772936770.0,1.63,1.82
219,2024-12-26,风电设备,1016.78,1016.9,1025.15,1014.78,-0.23,-2.38,3407351,4419171361.0,1.02,1.55
218,2024-12-25,风电设备,1043.73,1019.28,1044.15,1007.72,-2.35,-24.55,4037345,4924526581.0,3.49,1.83
217,2024-12-24,风电设备,1031.38,1043.83,1053.59,1031.38,1.68,17.27,4728790,6154325286.0,2.16,2.15
216,2024-12-23,风电设备,1054.98,1026.56,1055.72,1021.76,-2.89,-30.58,4842517,5634877872.0,3.21,2.2
215,2024-12-20,风电设备,1055.73,1057.14,1063.52,1049.27,0.8,8.38,3272934,4112822435.0,1.36,1.49
214,2024-12-19,风电设备,1045.15,1048.76,1051.96,1035.36,-0.69,-7.3,3500212,4131216610.0,1.57,1.59
213,2024-12-18,风电设备,1055.7,1056.06,1064.96,1045.16,0.31,3.29,3735860,4259373717.0,1.88,1.7
212,2024-12-17,风电设备,1083.71,1052.77,1084.66,1049.67,-2.96,-32.11,4195385,4670575046.0,3.23,1.9
211,2024-12-16,风电设备,1104.48,1084.88,1111.69,1079.1,-1.64,-18.05,4485523,5287506185.0,2.95,2.04
210,2024-12-13,风电设备,1120.59,1102.93,1122.55,1102.03,-1.84,-20.71,4647663,5187563788.0,1.83,2.11
209,2024-12-12,风电设备,1118.08,1123.64,1127.37,1112.22,0.41,4.62,4768685,5480386755.0,1.35,2.17
208,2024-12-11,风电设备,1109.91,1119.02,1120.44,1107.22,0.75,8.37,5255358,5706782922.0,1.19,2.39
207,2024-12-10,风电设备,1144.45,1110.65,1145.46,1108.01,-0.06,-0.71,6266255,7368928891.0,3.37,2.85
206,2024-12-09,风电设备,1104.68,1111.36,1119.16,1099.9,0.46,5.12,4733555,4862808563.0,1.74,2.15
205,2024-12-06,风电设备,1104.36,1106.24,1110.99,1083.42,0.32,3.56,5667516,5200614285.0,2.5,2.57
204,2024-12-05,风电设备,1098.59,1102.68,1106.12,1089.7,0.27,2.98,4081886,4459389372.0,1.49,1.85
203,2024-12-04,风电设备,1121.76,1099.7,1122.41,1093.13,-2.57,-29.04,5180237,6007601217.0,2.59,2.35
202,2024-12-03,风电设备,1132.03,1128.74,1151.65,1120.4,-0.31,-3.55,6476338,7512394832.0,2.76,2.94
201,2024-12-02,风电设备,1103.36,1132.29,1132.29,1103.36,2.57,28.33,6786471,8189120130.0,2.62,3.08
200,2024-11-29,风电设备,1084.26,1103.96,1110.84,1083.8,1.62,17.56,5209012,6905935688.0,2.49,2.37
199,2024-11-28,风电设备,1083.91,1086.4,1107.15,1083.14,0.26,2.81,5482029,7192067439.0,2.22,2.49
198,2024-11-27,风电设备,1032.7,1083.59,1083.59,1021.07,4.48,46.48,6247034,7642361330.0,6.03,2.84
197,2024-11-26,风电设备,1052.84,1037.11,1060.36,1034.23,-1.72,-18.13,3505903,4074581567.0,2.48,1.59
196,2024-11-25,风电设备,1034.64,1055.24,1058.93,1033.97,2.46,25.29,5301894,6537070526.0,2.42,2.41
195,2024-11-22,风电设备,1079.4,1029.95,1080.13,1029.28,-4.66,-50.29,4726194,5772268304.0,4.71,2.15
194,2024-11-21,风电设备,1076.01,1080.24,1092.03,1068.13,0.58,6.23,4042951,5235803687.0,2.23,1.84
193,2024-11-20,风电设备,1059.42,1074.01,1076.07,1057.69,1.26,13.41,4596727,5401069388.0,1.73,2.09
192,2024-11-19,风电设备,1031.81,1060.6,1060.6,1027.58,3.0,30.85,4484769,5273456218.0,3.21,2.04
191,2024-11-18,风电设备,1041.19,1029.75,1057.22,1021.35,-0.7,-7.31,5735748,6721328928.0,3.46,2.6
190,2024-11-15,风电设备,1069.21,1037.06,1074.85,1036.88,-3.34,-35.85,5628428,6414402382.0,3.54,2.56
189,2024-11-14,风电设备,1107.54,1072.91,1112.87,1071.52,-3.26,-36.12,5657700,7051897849.0,3.73,2.57
188,2024-11-13,风电设备,1100.09,1109.03,1114.7,1086.01,0.4,4.37,5983662,7172456705.0,2.6,2.72
187,2024-11-12,风电设备,1126.73,1104.66,1132.03,1092.42,-1.87,-21.02,7743571,9329697615.0,3.52,3.52
186,2024-11-11,风电设备,1103.75,1125.68,1125.7,1098.39,1.71,18.94,7937941,9460225649.0,2.47,3.6
185,2024-11-08,风电设备,1118.0,1106.74,1129.58,1102.74,-0.39,-4.35,9869488,10245252034.0,2.42,4.48
184,2024-11-07,风电设备,1094.89,1111.09,1115.38,1083.54,0.22,2.43,11506451,11188375972.0,2.87,5.22
183,2024-11-06,风电设备,1094.6,1108.66,1136.3,1094.6,1.87,20.35,10711869,12869129747.0,3.83,4.86
182,2024-11-05,风电设备,1064.55,1088.31,1089.41,1058.2,3.05,32.24,9362167,10349619567.0,2.96,4.25
181,2024-11-04,风电设备,1028.81,1056.07,1060.43,1028.81,2.73,28.04,7502033,8167008100.0,3.08,3.41
180,2024-11-01,风电设备,1054.53,1028.03,1056.57,1012.64,-2.66,-28.14,11090622,10324539285.0,4.16,5.04
179,2024-10-31,风电设备,1044.6,1056.17,1064.1,1040.66,3.04,31.15,10169449,11118424401.0,2.29,4.62
178,2024-10-30,风电设备,1020.44,1025.02,1044.45,1013.63,0.1,1.06,6655992,8292029654.0,3.01,3.02
177,2024-10-29,风电设备,1054.32,1023.96,1065.5,1023.68,-2.61,-27.49,8481005,10120120131.0,3.98,3.85
176,2024-10-28,风电设备,1048.75,1051.45,1051.65,1039.35,1.3,13.46,9409470,11552622243.0,1.18,4.27
175,2024-10-25,风电设备,993.31,1037.99,1042.84,993.31,4.17,41.55,9701859,11186684147.0,4.97,4.4
174,2024-10-24,风电设备,1013.79,996.44,1014.91,992.07,-3.8,-39.41,10013877,10865230187.0,2.2,4.55
173,2024-10-23,风电设备,992.51,1035.85,1059.89,992.51,5.32,52.32,18542052,20379677863.0,6.85,8.42
172,2024-10-22,风电设备,933.6,983.53,987.46,925.98,5.35,49.99,13129570,12739463109.0,6.59,5.96
171,2024-10-21,风电设备,909.62,933.54,948.64,906.37,3.84,34.49,10098394,8524284430.0,4.7,4.58
170,2024-10-18,风电设备,869.56,899.05,916.15,869.38,3.12,27.22,5502865,5971762137.0,5.36,2.5
169,2024-10-17,风电设备,885.35,871.83,893.77,871.37,-1.24,-10.92,3622478,3799296322.0,2.54,1.64
168,2024-10-16,风电设备,872.15,882.75,890.2,871.09,-0.49,-4.31,4013741,4190514108.0,2.15,1.82
167,2024-10-15,风电设备,899.4,887.06,909.09,886.48,-2.07,-18.75,4346235,4868366730.0,2.5,1.97
166,2024-10-14,风电设备,893.48,905.81,906.07,874.01,1.94,17.21,4829979,5203865814.0,3.61,2.19
165,2024-10-11,风电设备,943.06,888.6,943.06,876.08,-7.06,-67.47,6398681,7160369335.0,7.01,2.91
164,2024-10-10,风电设备,913.46,956.07,986.54,913.46,5.25,47.66,8808284,10247390638.0,8.04,4.0
163,2024-10-09,风电设备,987.63,908.41,987.63,907.81,-10.78,-109.78,9742714,10341331755.0,7.84,4.42
162,2024-10-08,风电设备,1067.99,1018.19,1067.99,958.36,9.27,86.42,13744086,15530622794.0,11.77,6.24
161,2024-09-30,风电设备,867.71,931.77,939.09,853.21,12.13,100.82,10694133,10949234700.0,10.34,4.86
160,2024-09-27,风电设备,794.9,830.95,838.29,794.58,6.18,48.4,5369297,5381419338.0,5.59,2.44
159,2024-09-26,风电设备,759.92,782.55,782.66,754.23,2.85,21.7,3718268,3484925021.0,3.74,1.69
158,2024-09-25,风电设备,758.67,760.85,777.85,758.6,1.42,10.66,4306026,4059722250.0,2.57,1.96
157,2024-09-24,风电设备,721.77,750.19,750.26,721.32,4.5,32.32,3851149,3586887832.0,4.03,1.75
156,2024-09-23,风电设备,725.75,717.87,729.66,717.14,-1.27,-9.21,1824635,1822724151.0,1.72,0.83
155,2024-09-20,风电设备,740.78,727.08,740.79,722.4,-1.96,-14.54,2110265,2114256254.0,2.48,0.96
154,2024-09-19,风电设备,738.91,741.62,749.51,730.13,0.92,6.79,2445273,2354950559.0,2.64,1.11
153,2024-09-18,风电设备,737.22,734.83,739.08,724.94,-0.58,-4.27,1974695,1937626665.0,1.91,0.9
152,2024-09-13,风电设备,755.18,739.1,758.41,738.77,-1.78,-13.37,2573790,2674421493.0,2.61,1.17
151,2024-09-12,风电设备,750.6,752.47,765.66,750.5,0.22,1.62,2135990,2194824700.0,2.02,0.97
150,2024-09-11,风电设备,743.75,750.85,754.96,741.45,0.6,4.5,1708013,1833435797.0,1.81,0.78
149,2024-09-10,风电设备,741.39,746.35,748.82,733.3,0.96,7.07,1930268,1981111963.0,2.1,0.88
148,2024-09-09,风电设备,740.76,739.28,748.49,736.89,-0.81,-6.06,1877535,1873462273.0,1.56,0.85
147,2024-09-06,风电设备,763.18,745.34,763.3,745.05,-2.29,-17.44,2285509,2342047121.0,2.39,1.04
146,2024-09-05,风电设备,760.14,762.78,769.8,759.4,0.23,1.73,2241314,2364676513.0,1.37,1.02
145,2024-09-04,风电设备,756.28,761.05,768.58,753.15,0.22,1.67,2822985,2965987473.0,2.03,1.28
144,2024-09-03,风电设备,751.44,759.38,762.26,750.17,1.37,10.27,2362635,2381544356.0,1.61,1.07
143,2024-09-02,风电设备,761.84,749.11,765.87,748.94,-1.96,-14.98,2598256,2576580996.0,2.22,1.18
142,2024-08-30,风电设备,751.47,764.09,774.88,746.15,1.21,9.13,3590250,3594401827.0,3.81,1.63
141,2024-08-29,风电设备,739.78,754.96,760.87,737.69,2.39,17.63,3021590,2999715151.0,3.14,1.37
140,2024-08-28,风电设备,723.34,737.33,740.83,720.1,1.6,11.62,2527724,2328830556.0,2.86,1.15
139,2024-08-27,风电设备,736.33,725.71,736.35,724.29,-1.87,-13.81,2897501,2564079914.0,1.63,1.32
138,2024-08-26,风电设备,729.0,739.52,747.3,729.0,1.89,13.69,3102681,2841796093.0,2.52,1.41
137,2024-08-23,风电设备,732.47,725.83,735.89,724.04,-1.61,-11.87,1870545,1823009905.0,1.61,0.85
136,2024-08-22,风电设备,755.93,737.7,762.12,737.7,-0.86,-6.43,2266108,2258464820.0,3.28,1.03
135,2024-08-21,风电设备,740.09,744.13,745.82,738.05,0.1,0.74,1657771,1579668433.0,1.05,0.75
134,2024-08-20,风电设备,757.89,743.39,760.76,738.78,-1.64,-12.36,1934609,1763953288.0,2.91,0.88
133,2024-08-19,风电设备,762.87,755.75,767.29,754.98,-1.2,-9.21,1645826,1593912025.0,1.61,0.75
132,2024-08-16,风电设备,777.67,764.96,779.84,764.48,-1.68,-13.09,1805162,1830082586.0,1.97,0.82
131,2024-08-15,风电设备,775.37,778.05,785.59,766.37,0.15,1.2,2100513,2029846070.0,2.47,0.95
130,2024-08-14,风电设备,792.84,776.85,794.77,776.85,-2.12,-16.86,1919670,1959342947.0,2.26,0.87
129,2024-08-13,风电设备,781.9,793.71,794.71,776.26,1.0,7.89,2096543,2052775844.0,2.35,0.95
128,2024-08-12,风电设备,801.41,785.82,807.14,783.44,-0.06,-0.51,2476977,2497032455.0,3.01,1.12
127,2024-08-09,风电设备,799.4,786.33,805.4,786.33,-1.48,-11.78,1709808,1809596076.0,2.39,0.78
126,2024-08-08,风电设备,806.61,798.11,806.61,789.48,-1.67,-13.58,2093003,2345221129.0,2.11,0.95
125,2024-08-07,风电设备,816.87,811.69,819.62,809.51,-0.86,-7.01,2078436,2491928076.0,1.23,0.94
124,2024-08-06,风电设备,802.32,818.7,826.21,802.32,3.42,27.08,2964371,3467905230.0,3.02,1.35
123,2024-08-05,风电设备,813.12,791.62,822.65,791.43,-3.37,-27.64,3149160,3318155199.0,3.81,1.43
122,2024-08-02,风电设备,827.39,819.26,836.58,818.11,-1.7,-14.15,3307622,3665534289.0,2.22,1.5
121,2024-08-01,风电设备,838.76,833.41,845.18,831.19,-0.7,-5.86,3246532,3623079567.0,1.67,1.47
120,2024-07-31,风电设备,817.09,839.27,840.11,810.92,2.24,18.41,4449236,4701000653.0,3.56,2.02
119,2024-07-30,风电设备,822.18,820.86,832.0,815.59,-0.77,-6.35,3904061,4216765065.0,1.98,1.77
118,2024-07-29,风电设备,842.92,827.21,843.19,822.32,-2.67,-22.7,5586634,5759682125.0,2.46,2.54
117,2024-07-26,风电设备,824.45,849.91,870.47,820.23,2.43,20.13,7737998,8221788301.0,6.05,3.51
116,2024-07-25,风电设备,796.15,829.78,833.85,796.12,3.06,24.6,6266715,6792741437.0,4.69,2.85
115,2024-07-24,风电设备,774.72,805.18,819.78,772.77,2.86,22.39,5674777,5669194009.0,6.01,2.58
114,2024-07-23,风电设备,781.96,782.79,793.68,774.56,-0.51,-4.0,4436768,4262261080.0,2.43,2.01
113,2024-07-22,风电设备,754.67,786.79,792.98,754.67,4.58,34.45,3695338,4049095734.0,5.09,1.68
112,2024-07-19,风电设备,744.21,752.34,756.83,741.65,0.76,5.71,1578104,1686618219.0,2.03,0.72
111,2024-07-18,风电设备,741.55,746.63,748.15,729.2,0.29,2.16,1798037,1805325183.0,2.55,0.82
110,2024-07-17,风电设备,752.8,744.47,754.39,742.24,-0.97,-7.31,1418351,1429829999.0,1.62,0.64
109,2024-07-16,风电设备,753.06,751.78,754.19,743.88,-0.25,-1.87,1333780,1393178866.0,1.37,0.61
108,2024-07-15,风电设备,766.12,753.65,766.12,749.57,-2.06,-15.89,1498439,1541431308.0,2.15,0.68
107,2024-07-12,风电设备,771.01,769.54,774.57,766.34,-0.15,-1.17,1882550,2018256528.0,1.07,0.85
106,2024-07-11,风电设备,755.01,770.71,772.48,755.01,3.66,27.18,2623385,2698078321.0,2.35,1.19
105,2024-07-10,风电设备,754.05,743.53,755.55,742.43,-2.03,-15.38,2216039,2416831007.0,1.73,1.01
104,2024-07-09,风电设备,744.69,758.91,761.1,732.48,1.85,13.8,2192723,2240175592.0,3.84,1.0
103,2024-07-08,风电设备,763.25,745.11,763.25,743.35,-2.61,-19.97,1894006,1738426419.0,2.6,0.86
102,2024-07-05,风电设备,759.45,765.08,768.19,749.85,0.42,3.21,2000488,1694478181.0,2.41,0.91
101,2024-07-04,风电设备,780.16,761.87,783.68,759.63,-2.14,-16.7,2046240,2160405843.0,3.09,0.93
100,2024-07-03,风电设备,794.15,778.57,794.15,777.9,-2.02,-16.04,1776949,1932294097.0,2.05,0.81
99,2024-07-02,风电设备,801.94,794.61,802.12,791.25,-1.12,-8.98,1999914,2191820440.0,1.35,0.91
98,2024-07-01,风电设备,794.23,803.59,805.16,786.84,1.01,8.04,2126646,2527106963.0,2.3,0.97
97,2024-06-28,风电设备,785.61,795.55,807.73,784.81,1.16,9.12,2116141,2497245672.0,2.91,0.96
96,2024-06-27,风电设备,800.85,786.43,804.69,786.27,-2.36,-19.0,2066220,2176876093.0,2.29,0.94
95,2024-06-26,风电设备,781.89,805.43,806.11,774.18,2.86,22.42,2289118,2463960642.0,4.08,1.04
94,2024-06-25,风电设备,776.38,783.01,795.28,776.38,1.17,9.07,2019109,2216655927.0,2.44,0.92
93,2024-06-24,风电设备,798.34,773.94,798.34,773.68,-3.98,-32.07,2359831,2417978800.0,3.06,1.07
92,2024-06-21,风电设备,808.19,806.01,812.89,802.73,-0.33,-2.67,1755444,2010400737.0,1.26,0.8
91,2024-06-20,风电设备,835.14,808.68,836.03,808.63,-3.36,-28.15,2482465,2844851224.0,3.27,1.13
90,2024-06-19,风电设备,851.73,836.83,851.73,836.83,-1.72,-14.62,2422849,3007128304.0,1.75,1.1
89,2024-06-18,风电设备,842.59,851.45,851.45,839.67,1.17,9.86,2393956,2781790379.0,1.4,1.09
88,2024-06-17,风电设备,843.94,841.59,853.04,841.0,-0.69,-5.86,3235043,3388526059.0,1.42,1.47
87,2024-06-14,风电设备,842.4,847.45,848.44,834.63,0.38,3.23,3584327,3521736599.0,1.64,1.63
86,2024-06-13,风电设备,842.8,844.22,850.06,838.54,0.32,2.73,2294936,2408360914.0,1.37,1.04
85,2024-06-12,风电设备,835.03,841.49,843.35,833.09,0.72,6.02,2091947,2174961403.0,1.23,0.95
