,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,化学制品,002549,凯美特气,6.44,10.09,0.59,112212.0,70637208.41,9.91,6.44,5.86,5.86,5.85,1.62,-100.91,2.23
1,化学制品,301220,亚香股份,47.77,6.87,3.07,60880.0,286136447.9,10.2,48.8,44.24,46.0,44.7,12.92,64.13,2.39
2,化学制品,600165,*ST宁科,2.77,4.92,0.13,181584.0,49896787.0,4.17,2.77,2.66,2.74,2.64,2.65,-2.97,-4.53
3,化学制品,603079,圣达生物,14.25,4.32,0.59,100157.0,141851403.0,9.37,14.88,13.6,13.64,13.66,5.85,84.39,1.95
4,化学制品,000691,亚太实业,2.86,3.62,0.1,215991.0,61490902.0,4.71,2.89,2.76,2.76,2.76,6.68,-32.98,47.97
5,化学制品,603980,吉华集团,4.33,3.34,0.14,272988.0,119905687.0,5.73,4.56,4.32,4.49,4.19,4.03,17.15,0.76
6,化学制品,603110,东方材料,14.58,3.11,0.44,81955.0,117089029.0,7.21,14.74,13.72,14.06,14.14,4.07,173.3,4.18
7,化学制品,603281,江瀚新材,24.43,2.65,0.63,20910.0,50902628.0,4.12,24.62,23.64,23.86,23.8,0.83,14.96,1.9
8,化学制品,605566,福莱蒽特,18.64,2.53,0.46,14895.0,27751914.0,4.29,18.98,18.2,18.21,18.18,2.39,54.05,1.24
9,化学制品,603227,雪峰科技,8.79,2.33,0.2,61534.0,53970281.0,2.44,8.83,8.62,8.64,8.59,0.63,11.74,1.94
10,化学制品,002440,闰土股份,6.9,2.22,0.15,83879.0,58231344.5,3.7,7.02,6.77,6.77,6.75,0.89,38.54,0.83
11,化学制品,002809,红墙股份,8.36,2.2,0.18,32794.0,27563707.5,3.91,8.51,8.19,8.19,8.18,2.38,33.01,1.1
12,化学制品,002226,江南化工,5.79,2.12,0.12,285588.0,165521859.39,3.0,5.85,5.68,5.69,5.67,1.08,15.34,1.65
13,化学制品,600873,梅花生物,10.03,2.03,0.2,198817.0,198847401.0,2.85,10.12,9.84,9.84,9.83,0.7,10.76,2.01
14,化学制品,605166,聚合顺,11.83,1.81,0.21,59605.0,70921360.0,3.79,12.06,11.62,11.62,11.62,1.89,11.98,2.04
15,化学制品,002096,易普力,10.3,1.68,0.17,108588.0,112389261.76,4.15,10.56,10.14,10.16,10.13,2.22,18.28,1.75
16,化学制品,000985,大庆华科,18.64,1.64,0.3,13989.0,26091518.0,2.62,18.86,18.38,18.47,18.34,1.08,58.22,3.94
17,化学制品,600866,星湖科技,6.32,1.61,0.1,234926.0,150223060.0,4.02,6.5,6.25,6.26,6.22,2.12,11.63,1.38
18,化学制品,002986,宇新股份,11.91,1.28,0.15,30538.0,36511888.3,3.15,12.12,11.75,11.76,11.76,1.01,13.05,1.14
19,化学制品,002562,兄弟科技,4.21,1.2,0.05,225304.0,95536962.46,3.13,4.29,4.16,4.16,4.16,3.21,103.22,1.41
20,化学制品,000565,渝三峡Ａ,5.31,1.14,0.06,57329.0,30851862.17,4.0,5.5,5.29,5.3,5.25,1.32,114.86,1.84
21,化学制品,603968,醋化股份,9.24,1.09,0.1,17593.0,16444470.0,2.84,9.44,9.18,9.18,9.14,0.86,-15.31,1.03
22,化学制品,688065,凯赛生物,44.17,1.08,0.47,30406.0,134045470.0,2.04,44.38,43.49,43.62,43.7,0.52,55.99,2.26
23,化学制品,002360,同德化工,4.86,1.04,0.05,75701.0,36994300.0,2.49,4.94,4.82,4.9,4.81,2.31,37.26,0.92
24,化学制品,001218,丽臣实业,16.33,0.99,0.16,9909.0,16218293.8,1.98,16.49,16.17,16.17,16.17,1.33,21.0,0.98
25,化学制品,001333,光华股份,17.76,0.97,0.17,10202.0,18112594.0,1.02,17.81,17.63,17.63,17.59,2.32,17.8,1.39
26,化学制品,301300,远翔新材,27.2,0.97,0.26,10948.0,29905962.0,2.26,27.59,26.98,26.98,26.94,3.56,39.52,2.25
27,化学制品,603916,苏博特,7.43,0.95,0.07,35234.0,26365764.0,2.45,7.54,7.36,7.36,7.36,0.84,30.67,0.78
28,化学制品,002476,宝莫股份,4.34,0.93,0.04,199023.0,87246644.81,2.56,4.43,4.32,4.32,4.3,3.25,85.25,2.97
29,化学制品,600299,安迪苏,11.73,0.86,0.1,114792.0,134569695.0,2.58,11.84,11.54,11.58,11.63,0.43,23.52,1.99
30,化学制品,600309,万华化学,68.53,0.81,0.55,160294.0,1100951276.0,1.49,69.0,67.99,68.0,67.98,0.51,14.55,2.31
31,化学制品,900921,丹科B股,0.131,0.77,0.001,4137.0,54126.0,3.85,0.133,0.128,0.128,0.13,0.21,-3.52,2.75
32,化学制品,603823,百合花,9.44,0.75,0.07,47003.0,44696070.0,2.88,9.64,9.37,9.37,9.37,1.14,20.5,1.69
33,化学制品,605366,宏柏新材,5.46,0.74,0.04,62143.0,34351983.0,2.95,5.61,5.45,5.45,5.42,0.98,-184.92,1.67
34,化学制品,002054,德美化工,6.0,0.67,0.04,50993.0,30960053.0,3.02,6.17,5.99,5.99,5.96,1.33,41.06,1.18
35,化学制品,603379,三美股份,43.2,0.65,0.28,30781.0,132907109.0,2.75,43.66,42.48,43.08,42.92,0.5,35.27,4.24
36,化学制品,603977,国泰集团,10.86,0.65,0.07,105249.0,114909392.0,2.87,11.08,10.77,10.85,10.79,1.69,23.16,2.07
37,化学制品,600230,沧州大化,10.9,0.65,0.07,38995.0,42617284.0,1.85,11.04,10.84,10.9,10.83,0.94,159.36,1.13
38,化学制品,603725,天安新材,6.55,0.61,0.04,33674.0,22233566.0,2.46,6.67,6.51,6.51,6.51,1.17,18.65,2.7
39,化学制品,600370,三房巷,1.64,0.61,0.01,200783.0,33538230.0,5.52,1.72,1.63,1.64,1.63,0.52,-15.62,1.15
40,化学制品,688116,天奈科技,39.14,0.59,0.23,71378.0,282035427.0,3.26,40.17,38.9,38.93,38.91,2.07,55.42,4.93
41,化学制品,002909,集泰股份,5.27,0.57,0.03,66387.0,35437264.16,2.86,5.41,5.26,5.3,5.24,1.74,106.82,2.16
42,化学制品,003002,壶化股份,22.95,0.57,0.13,20350.0,46979045.0,3.68,23.59,22.75,22.96,22.82,1.11,33.24,3.44
43,化学制品,603867,新化股份,23.47,0.56,0.13,15802.0,37385318.0,2.7,23.96,23.33,23.33,23.34,0.84,18.32,2.01
44,化学制品,600273,嘉化能源,7.91,0.51,0.04,126101.0,100268733.0,1.91,8.02,7.87,7.88,7.87,0.91,10.44,1.11
45,化学制品,688269,凯立新材,24.11,0.46,0.11,5888.0,14245998.0,2.0,24.39,23.91,24.12,24.0,0.45,36.91,3.28
46,化学制品,002408,齐翔腾达,4.84,0.41,0.02,143282.0,70165034.88,2.28,4.95,4.84,4.84,4.82,0.53,52.52,1.21
