,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
31,电池,688005,容百科技,31.55,-1.38,-0.44,47756,151457021.0,3.44,32.5,31.4,32.1,31.99,1.51,98.2,1.8
32,电池,300750,宁德时代,257.0,-1.39,-3.62,171026,4460049868.79,2.29,262.97,257.0,260.63,260.62,0.44,23.58,4.88
33,电池,688345,博力威,17.66,-1.51,-0.27,5059,9022492.0,4.13,18.28,17.54,17.84,17.93,0.51,-59.15,1.57
34,电池,002805,丰元股份,10.96,-1.53,-0.17,35393,39243424.6,3.32,11.32,10.95,11.22,11.13,1.27,-17.79,1.59
35,电池,688638,誉辰智能,27.51,-1.54,-0.43,1949,5433864.0,3.22,28.4,27.5,27.7,27.94,0.76,-16.89,1.47
36,电池,002850,科达利,109.4,-1.59,-1.77,33999,376869912.22,4.04,113.5,109.01,111.2,111.17,1.76,21.91,2.7
37,电池,688707,振华新材,9.98,-1.67,-0.17,35824,36349643.0,3.74,10.36,9.98,10.18,10.15,0.7,-11.5,1.1
38,电池,002812,恩捷股份,28.9,-1.7,-0.5,72841,212728505.0,3.33,29.88,28.9,29.5,29.4,0.89,47.47,1.1
39,电池,835185,贝特瑞,18.44,-1.76,-0.33,29347,55431274.23,3.52,19.09,18.43,18.84,18.77,0.26,23.22,1.73
40,电池,600847,万里股份,8.07,-1.82,-0.15,20833,17077969.0,5.96,8.43,7.94,7.94,8.22,1.36,-37.17,1.94
41,电池,300919,中伟股份,33.75,-1.83,-0.63,42295,144296561.87,2.97,34.75,33.73,34.43,34.38,0.46,17.92,1.58
42,电池,301150,中一科技,20.28,-1.84,-0.38,9968,20383494.97,3.29,20.84,20.16,20.67,20.66,1.08,-40.23,1.04
43,电池,300890,翔丰华,27.11,-1.85,-0.51,22798,62928180.0,3.44,28.06,27.11,27.67,27.62,2.13,42.9,1.59
44,电池,300648,星云股份,21.2,-1.99,-0.43,16693,35944063.33,3.74,21.97,21.16,21.9,21.63,1.57,-49.65,3.84
45,电池,300073,当升科技,36.9,-1.99,-0.75,81241,303333026.2,3.27,38.13,36.9,38.0,37.65,1.61,30.19,1.42
46,电池,688339,亿华通-U,21.5,-2.05,-0.45,19741,43000989.0,3.46,22.26,21.5,22.0,21.95,1.24,-14.47,1.78
47,电池,300769,德方纳米,32.11,-2.07,-0.68,59343,194691033.0,4.45,33.56,32.1,33.24,32.79,2.36,-8.21,1.48
48,电池,300450,先导智能,19.44,-2.21,-0.44,170545,336327800.82,3.52,20.12,19.42,19.9,19.88,1.09,37.53,2.55
49,电池,300207,欣旺达,21.43,-2.24,-0.49,164520,357085729.99,3.47,22.19,21.43,22.0,21.92,0.96,24.47,1.68
50,电池,300037,新宙邦,33.32,-2.26,-0.77,77248,259414182.6,3.17,34.33,33.25,34.13,34.09,1.41,26.86,2.71
51,电池,301152,天力锂能,27.66,-2.36,-0.67,15996,44967409.0,3.99,28.79,27.66,28.44,28.33,2.23,-14.43,1.88
52,电池,600110,诺德股份,3.71,-2.37,-0.09,164556,61711387.0,3.95,3.85,3.7,3.74,3.8,0.95,-22.2,1.11
53,电池,688148,芳源股份,4.65,-2.52,-0.12,43874,20771260.0,4.19,4.84,4.64,4.77,4.77,0.86,-14.99,3.36
54,电池,300457,赢合科技,18.32,-2.55,-0.48,130370,243002435.56,4.52,19.17,18.32,18.94,18.8,2.05,17.99,1.81
55,电池,688063,派能科技,37.76,-2.55,-0.99,29891,115064697.0,4.7,39.58,37.76,38.75,38.75,1.22,185.94,1.01
56,电池,688779,五矿新能,4.79,-2.84,-0.14,169946,82477129.0,3.04,4.93,4.78,4.88,4.93,0.88,-40.19,1.31
57,电池,301487,盟固利,18.24,-3.03,-0.57,77694,144510691.08,4.47,19.08,18.24,18.87,18.81,2.85,696.2,4.27
58,电池,603906,龙蟠科技,9.79,-3.17,-0.32,95410,94692036.0,4.15,10.19,9.77,10.1,10.11,1.69,-16.13,2.2
59,电池,300438,鹏辉能源,25.14,-3.2,-0.83,100075,256164232.47,4.66,26.35,25.14,26.0,25.97,2.48,156.86,2.34
60,电池,688388,嘉元科技,14.76,-3.4,-0.52,44503,66566225.0,4.19,15.39,14.75,15.27,15.28,1.04,-32.77,0.92
61,电池,002580,圣阳股份,8.63,-3.79,-0.34,226105,199021102.61,5.02,9.08,8.63,8.99,8.97,5.0,17.67,1.82
62,电池,688778,厦钨新能,42.93,-3.81,-1.7,26585,116759216.0,4.82,45.06,42.91,44.75,44.63,0.63,36.32,2.07
63,电池,301121,紫建电子,48.08,-3.82,-1.91,20672,101345487.0,5.06,50.56,48.03,50.17,49.99,5.73,47.31,2.04
64,电池,873152,天宏锂电,14.83,-3.89,-0.6,22265,33923039.93,7.32,15.95,14.82,15.76,15.43,3.97,293.39,5.9
65,电池,831627,力王股份,19.2,-4.0,-0.8,12087,23861966.02,6.45,20.49,19.2,20.49,20.0,2.58,71.25,4.18
66,电池,835237,力佳科技,24.35,-4.36,-1.11,13101,32522046.72,5.3,25.66,24.31,25.26,25.46,2.01,24.43,3.39
67,电池,836239,长虹能源,30.89,-4.75,-1.54,15806,50565157.42,6.78,33.09,30.89,32.46,32.43,3.18,21.1,4.69
68,电池,605378,野马电池,20.11,-4.78,-1.01,59346,121645983.0,5.26,21.21,20.1,21.13,21.12,3.18,24.09,3.0
69,电池,301511,德福科技,13.31,-6.0,-0.85,334913,474761678.41,12.15,15.02,13.3,14.28,14.16,8.96,-30.83,2.08
70,电池,002245,蔚蓝锂芯,12.24,-6.35,-0.83,1049392,1311806829.46,5.66,12.98,12.24,12.82,13.07,9.65,37.52,2.09
71,电池,688184,帕瓦股份,13.06,-7.57,-1.07,15119,20142015.0,7.22,13.99,12.97,13.97,14.13,1.5,-3.89,0.83
72,电池,301325,曼恩斯特,51.75,-7.92,-4.45,58807,314633338.85,7.53,55.9,51.67,55.9,56.2,10.16,87.05,2.54
73,电池,002733,雄韬股份,16.25,-9.97,-1.8,332496,556119830.65,10.14,18.08,16.25,18.0,18.05,9.01,39.44,2.31
74,电池,300068,南都电源,13.98,-14.13,-2.3,918200,1320633885.31,7.37,15.17,13.97,14.67,16.28,10.74,38.13,2.31
