,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
37,化学制药,000623,吉林敖东,16.63,0.79,0.13,127427,212284435.6,1.76,16.8,16.51,16.65,16.5,1.07,11.99,0.69
38,化学制药,688566,吉贝尔,22.25,0.72,0.16,9893,21879382.0,1.58,22.28,21.93,22.09,22.09,0.5,19.06,1.97
39,化学制药,002675,东诚药业,12.68,0.71,0.09,48666,61918790.25,1.83,12.81,12.58,12.58,12.59,0.65,46.99,2.34
40,化学制药,600420,国药现代,11.72,0.69,0.08,112208,132144868.0,2.15,11.9,11.65,11.65,11.64,0.84,12.35,1.2
41,化学制药,000739,普洛药业,15.15,0.66,0.1,59997,91167089.73,1.86,15.34,15.06,15.06,15.05,0.51,15.28,2.69
42,化学制药,603222,济民健康,6.5,0.62,0.04,48719,31888548.0,2.63,6.65,6.48,6.5,6.46,0.93,90.09,2.17
43,化学制药,600267,海正药业,8.57,0.59,0.05,134337,115830828.0,2.7,8.71,8.48,8.52,8.52,1.12,14.95,1.24
44,化学制药,300401,花园生物,13.8,0.58,0.08,73031,101316159.8,2.48,14.03,13.69,13.8,13.72,1.37,23.29,2.6
45,化学制药,688658,悦康药业,14.69,0.55,0.08,59677,88071053.0,1.51,14.89,14.67,14.68,14.61,1.33,23.64,1.8
46,化学制药,300558,贝达药业,56.68,0.53,0.3,31300,179462493.05,2.32,57.99,56.68,56.8,56.38,0.75,42.74,4.21
47,化学制药,002393,力生制药,17.1,0.53,0.09,17951,30907550.88,1.82,17.34,17.03,17.03,17.01,0.7,19.54,0.89
48,化学制药,600513,联环药业,9.53,0.53,0.05,87295,83652040.0,2.0,9.67,9.48,9.51,9.48,3.06,22.01,1.94
49,化学制药,600062,华润双鹤,19.35,0.52,0.1,73948,143961162.0,2.34,19.68,19.23,19.23,19.25,0.72,10.79,1.97
50,化学制药,300016,北陆药业,6.1,0.49,0.03,73085,45156279.28,2.8,6.26,6.09,6.17,6.07,1.49,92.26,1.92
51,化学制药,688189,南新制药,6.2,0.49,0.03,36394,22735167.0,2.76,6.33,6.16,6.2,6.17,1.33,-17.76,1.38
52,化学制药,300194,福安药业,4.34,0.46,0.02,176958,77208472.75,2.31,4.4,4.3,4.32,4.32,1.83,12.84,1.17
53,化学制药,600380,健康元,10.89,0.46,0.05,108256,118328624.0,1.75,11.03,10.84,10.84,10.84,0.58,13.77,1.41
54,化学制药,300723,一品红,15.84,0.44,0.07,31283,50021506.94,2.41,16.18,15.8,15.84,15.77,0.74,-21.77,3.28
55,化学制药,300702,天宇股份,17.32,0.41,0.07,24492,42602882.63,2.78,17.58,17.1,17.15,17.25,1.16,53.11,1.7
56,化学制药,300267,尔康制药,2.5,0.4,0.01,217932,54901232.0,2.81,2.55,2.48,2.5,2.49,1.53,-151.86,1.09
57,化学制药,900904,神奇B股,0.554,0.36,0.002,428,23739.0,1.63,0.561,0.552,0.561,0.552,0.08,26.2,0.88
58,化学制药,301277,新天地,13.87,0.36,0.05,25419,35556346.2,2.46,14.17,13.83,13.83,13.82,3.52,20.54,2.57
59,化学制药,000788,北大医药,5.87,0.34,0.02,106009,62520191.72,1.37,5.94,5.86,5.93,5.85,1.78,20.13,2.32
60,化学制药,300452,山河药辅,11.78,0.34,0.04,15685,18598931.1,1.36,11.94,11.78,11.79,11.74,0.84,16.92,3.16
61,化学制药,688221,前沿生物-U,9.7,0.31,0.03,30981,30573417.0,4.03,10.0,9.61,9.63,9.67,0.83,-14.09,3.16
62,化学制药,002370,亚太药业,3.28,0.31,0.01,217291,71389473.15,1.53,3.31,3.26,3.29,3.27,2.98,-518.08,2.96
63,化学制药,603168,莎普爱思,6.58,0.3,0.02,43180,28605388.0,2.13,6.69,6.55,6.59,6.56,1.34,-60.32,1.47
64,化学制药,002872,ST天圣,3.59,0.28,0.01,29894,10798708.0,1.96,3.64,3.57,3.58,3.58,1.39,-23.55,0.56
65,化学制药,603229,奥翔药业,8.45,0.24,0.02,114869,98200238.0,2.61,8.65,8.43,8.56,8.43,1.38,22.98,3.06
66,化学制药,603707,健友股份,13.51,0.22,0.03,109830,150342217.0,3.26,13.95,13.51,13.78,13.48,0.68,27.02,3.51
67,化学制药,000597,东北制药,4.99,0.2,0.01,132752,66738217.56,2.21,5.09,4.98,4.99,4.98,0.94,25.72,1.38
68,化学制药,300966,共同药业,15.4,0.13,0.02,11699,18222313.0,3.38,15.76,15.24,15.39,15.38,1.56,-94.02,2.11
69,化学制药,600200,江苏吴中,8.88,0.11,0.01,67438,59945186.0,2.25,8.98,8.78,8.9,8.87,0.95,105.21,3.52
70,化学制药,002001,新 和 成,22.51,0.09,0.02,196691,443950712.3,1.65,22.78,22.41,22.49,22.49,0.65,13.01,2.58
71,化学制药,605177,东亚药业,17.83,0.06,0.01,7698,13789485.0,2.86,18.24,17.73,17.96,17.82,0.68,33.97,1.07
72,化学制药,688091,上海谊众,35.66,0.03,0.01,14164,50846592.0,4.57,36.8,35.17,35.9,35.65,0.69,159.37,5.04
73,化学制药,600276,恒瑞医药,44.65,0.02,0.01,193068,864900093.0,1.34,45.18,44.58,44.8,44.64,0.3,46.24,6.51
74,化学制药,836547,无锡晶海,15.59,0.0,0.0,7745,12143965.49,2.76,15.91,15.48,15.87,15.59,2.18,23.8,1.86
75,化学制药,603538,美诺华,12.53,0.0,0.0,21412,27153527.0,2.15,12.8,12.53,12.61,12.53,1.0,32.48,1.3
76,化学制药,600664,哈药股份,3.71,0.0,0.0,640662,239241657.0,1.89,3.77,3.7,3.71,3.71,2.54,13.79,1.79
77,化学制药,002102,能特科技,2.48,0.0,0.0,186286,46618714.94,2.02,2.53,2.48,2.48,2.48,0.8,40.74,1.55
78,化学制药,000931,中 关 村,4.52,0.0,0.0,79351,36423240.4,3.1,4.66,4.52,4.55,4.52,1.06,49.45,2.15
79,化学制药,002422,科伦药业,28.13,-0.04,-0.01,118590,335376246.7,2.2,28.66,28.04,28.16,28.14,0.91,13.67,2.0
80,化学制药,600196,复星医药,23.8,-0.04,-0.01,84919,202847582.0,1.09,24.02,23.76,23.85,23.81,0.4,23.72,1.34
81,化学制药,688192,迪哲医药-U,41.59,-0.05,-0.02,10323,42926630.0,3.39,42.29,40.88,41.99,41.61,0.55,-23.33,38.81
82,化学制药,688131,皓元医药,38.26,-0.05,-0.02,22395,86030960.0,3.55,39.26,37.9,38.8,38.28,1.09,42.23,2.97
83,化学制药,002294,信立泰,29.84,-0.07,-0.02,35725,106574227.68,1.74,30.08,29.56,29.56,29.86,0.32,48.95,3.87
84,化学制药,830946,森萱医药,8.84,-0.11,-0.01,16512,14658609.73,1.92,8.97,8.8,8.85,8.85,0.39,30.98,3.25
85,化学制药,301258,富士莱,23.3,-0.17,-0.04,10749,25311521.46,2.66,23.87,23.25,23.36,23.34,3.18,115.71,1.13
86,化学制药,000953,河化股份,5.32,-0.19,-0.01,74360,39933407.3,3.38,5.45,5.27,5.34,5.33,2.03,18.42,13.46
87,化学制药,000766,通化金马,14.81,-0.27,-0.04,73071,108548449.82,2.29,15.09,14.75,14.89,14.85,0.76,448.73,6.11
88,化学制药,300006,莱美药业,3.52,-0.28,-0.01,166148,58821505.0,2.83,3.59,3.49,3.59,3.53,1.57,-105.52,1.81
89,化学制药,605116,奥锐特,20.09,-0.3,-0.06,8946,18041612.0,2.08,20.42,20.0,20.16,20.15,0.23,21.57,3.74
90,化学制药,000813,德展健康,3.0,-0.33,-0.01,333673,101341777.0,2.99,3.09,3.0,3.05,3.01,1.54,602.15,1.25
91,化学制药,900917,海欣Ｂ股,0.286,-0.35,-0.001,2233,63912.0,1.74,0.289,0.284,0.288,0.287,0.05,13.08,0.55
92,化学制药,603669,灵康药业,5.44,-0.37,-0.02,79100,43065208.0,3.11,5.53,5.36,5.48,5.46,1.1,-62.76,4.93
93,化学制药,301507,民生健康,12.25,-0.41,-0.05,25485,31454843.5,1.63,12.45,12.25,12.33,12.3,2.31,38.01,2.87
94,化学制药,688266,泽璟制药-U,65.8,-0.41,-0.27,9109,60183832.0,2.27,66.9,65.4,66.36,66.07,0.34,-133.43,13.36
95,化学制药,300584,海辰药业,19.44,-0.41,-0.08,12393,24436517.0,2.36,19.9,19.44,19.73,19.52,1.51,62.23,2.31
96,化学制药,300086,康芝药业,4.5,-0.44,-0.02,108745,49556114.5,3.32,4.64,4.49,4.58,4.52,2.47,-12.52,1.62
97,化学制药,600789,鲁抗医药,8.9,-0.45,-0.04,561279,503507201.0,2.46,9.1,8.88,9.06,8.94,6.25,17.28,2.06
98,化学制药,600521,华海药业,15.51,-0.45,-0.07,135962,211711604.0,1.6,15.71,15.46,15.52,15.58,0.93,16.54,2.66
99,化学制药,301246,宏源药业,13.08,-0.46,-0.06,20742,27414727.78,1.9,13.33,13.08,13.2,13.14,1.29,108.57,1.2
100,化学制药,688553,汇宇制药-W,14.45,-0.48,-0.07,30659,44593507.0,2.07,14.7,14.4,14.41,14.52,0.99,20.19,1.58
101,化学制药,300705,九典制药,15.53,-0.51,-0.08,184451,289776886.7,2.95,15.99,15.53,15.81,15.61,5.03,12.85,3.2
102,化学制药,300158,振东制药,3.78,-0.53,-0.02,238584,91859385.4,4.21,3.94,3.78,3.86,3.8,2.38,71.03,0.74
103,化学制药,000756,新华制药,14.9,-0.53,-0.08,81436,121860483.9,1.67,15.1,14.85,14.97,14.98,1.79,22.4,2.09
104,化学制药,430478,峆一药业,16.3,-0.55,-0.09,5813,9545480.55,2.56,16.67,16.25,16.66,16.39,1.72,18.38,1.95
105,化学制药,301075,多瑞医药,18.06,-0.61,-0.11,7357,13441100.0,3.91,18.59,17.88,18.5,18.17,0.92,-63.45,2.0
106,化学制药,603456,九洲药业,13.02,-0.61,-0.08,67556,88591155.0,1.76,13.24,13.01,13.12,13.1,0.75,13.86,1.36
107,化学制药,301089,拓新药业,26.74,-0.63,-0.17,11416,30971231.0,2.53,27.42,26.74,26.98,26.91,1.25,-956.32,2.16
108,化学制药,000566,海南海药,4.3,-0.69,-0.03,128674,56156308.56,3.7,4.45,4.29,4.32,4.33,1.1,-14.17,3.16
109,化学制药,300725,药石科技,31.24,-0.7,-0.22,24644,77875797.44,2.8,32.08,31.2,31.48,31.46,1.46,35.51,2.25
110,化学制药,600079,人福医药,21.73,-0.73,-0.16,138032,300070538.0,3.24,22.05,21.34,21.43,21.89,0.89,16.73,1.98
111,化学制药,301281,科源制药,28.08,-0.74,-0.21,12289,34848642.0,3.11,28.82,27.94,28.51,28.29,1.78,57.47,2.27
112,化学制药,600851,海欣股份,6.35,-0.78,-0.05,170791,109861832.0,3.44,6.56,6.34,6.4,6.4,2.31,41.45,1.75
113,化学制药,002399,海普瑞,10.11,-0.79,-0.08,34930,35432073.06,2.26,10.23,10.0,10.0,10.19,0.28,14.26,1.22
114,化学制药,002437,誉衡药业,2.49,-0.8,-0.02,475653,119582989.67,2.39,2.55,2.49,2.51,2.51,2.17,23.2,2.98
115,化学制药,688505,复旦张江,7.4,-0.8,-0.06,20693,15474239.0,2.28,7.57,7.4,7.5,7.46,0.29,66.53,3.26
116,化学制药,688513,苑东生物,30.57,-0.81,-0.25,9987,30844017.0,2.37,31.16,30.43,30.88,30.82,0.57,18.65,2.02
117,化学制药,300583,赛托生物,19.24,-0.82,-0.16,29759,58056840.0,3.51,19.83,19.15,19.58,19.4,1.6,186.02,1.88
118,化学制药,832566,梓橦宫,9.29,-0.85,-0.08,16613,15600718.33,2.99,9.56,9.28,9.42,9.37,1.49,17.85,1.81
119,化学制药,688356,键凯科技,49.7,-0.86,-0.43,2658,13376005.0,2.97,51.19,49.7,50.41,50.13,0.44,69.23,2.38
120,化学制药,000915,华特达因,28.22,-0.88,-0.25,49381,139980797.47,2.92,28.88,28.05,28.47,28.47,2.11,13.57,2.39
121,化学制药,688670,金迪克,11.52,-0.95,-0.11,6356,7458906.0,3.53,11.93,11.52,11.79,11.63,0.52,-19.91,1.08
122,化学制药,300573,兴齐眼药,69.8,-1.06,-0.75,33423,235262151.76,2.81,71.68,69.7,70.88,70.55,2.48,31.55,7.41
123,化学制药,603520,司太立,8.21,-1.08,-0.09,50600,41858969.0,2.53,8.39,8.18,8.3,8.3,1.15,300.75,1.35
124,化学制药,430017,星昊医药,13.86,-1.14,-0.16,9729,13608956.41,2.28,14.18,13.86,14.06,14.02,0.8,16.14,1.11
125,化学制药,002082,万邦德,6.16,-1.28,-0.08,52201,32603837.0,4.17,6.39,6.13,6.24,6.24,0.85,62.34,1.43
126,化学制药,300363,博腾股份,15.76,-1.31,-0.21,49641,79310508.62,2.94,16.23,15.76,15.97,15.97,0.99,-31.23,1.62
127,化学制药,301130,西点药业,27.01,-1.5,-0.41,7404,20237431.0,3.5,27.86,26.9,27.36,27.42,1.28,48.05,2.43
128,化学制药,688321,微芯生物,16.97,-1.51,-0.26,31136,53246131.0,2.9,17.4,16.9,17.25,17.23,0.76,-101.6,4.55
129,化学制药,000908,*ST景峰,4.21,-1.64,-0.07,127984,54555526.6,3.74,4.37,4.21,4.26,4.28,1.62,-56.9,-31.07
130,化学制药,300199,翰宇药业,11.28,-1.74,-0.2,145555,166257011.8,3.92,11.69,11.24,11.65,11.48,2.06,-214.68,14.09
131,化学制药,000952,广济药业,5.54,-1.77,-0.1,58324,32778379.12,4.08,5.74,5.51,5.61,5.64,1.7,-9.17,1.62
132,化学制药,688690,纳微科技,17.18,-1.83,-0.32,16150,28149852.0,3.14,17.73,17.18,17.57,17.5,0.4,123.87,4.05
133,化学制药,300942,易瑞生物,8.15,-1.93,-0.16,35433,29397115.0,3.49,8.44,8.15,8.3,8.31,0.88,629.48,4.15
134,化学制药,603207,小方制药,26.37,-2.04,-0.55,30381,81167967.0,3.05,27.15,26.33,27.0,26.92,7.75,19.57,3.54
135,化学制药,301211,亨迪药业,17.12,-2.23,-0.39,34901,60842150.2,4.34,17.88,17.12,17.78,17.51,4.85,49.53,2.15
136,化学制药,300434,金石亚药,8.18,-2.27,-0.19,70607,58807750.28,4.3,8.54,8.18,8.35,8.37,2.06,42.4,1.36
137,化学制药,300255,常山药业,18.32,-2.29,-0.43,163397,303082297.1,6.29,19.25,18.07,19.09,18.75,1.78,1732.2,9.26
138,化学制药,002793,罗欣药业,3.55,-2.47,-0.09,136647,48421652.85,4.67,3.6,3.43,3.48,3.64,1.26,-10.91,1.83
139,化学制药,002755,奥赛康,13.79,-3.36,-0.48,47504,66093843.2,4.84,14.44,13.75,14.27,14.27,0.51,75.58,4.28
140,化学制药,300233,金城医药,12.73,-3.71,-0.49,152902,199780892.5,6.58,13.58,12.71,13.5,13.22,4.13,24.26,1.32
141,化学制药,300630,*ST普利,2.29,-4.18,-0.1,425192,102661580.26,9.21,2.51,2.29,2.4,2.39,12.57,-7.9,0.38
142,化学制药,873167,新赣江,15.39,-4.29,-0.69,20056,31874858.49,6.65,16.46,15.39,16.05,16.08,4.8,40.35,2.31
143,化学制药,300436,广生堂,33.03,-4.4,-1.52,38995,130576491.0,6.22,34.75,32.6,34.15,34.55,2.85,-55.85,11.8
144,化学制药,002923,润都股份,10.12,-4.89,-0.52,128674,133224867.67,8.36,10.9,10.01,10.7,10.64,4.99,68.36,2.95
145,化学制药,300110,华仁药业,3.09,-8.04,-0.27,447702,140883376.1,3.57,3.21,3.09,3.2,3.36,3.79,28.68,1.32
