,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,包装材料,897.75,893.43,908.38,893.32,-0.58,-5.22,4006712,2275102703.0,1.68,1.91
239,2025-01-24,包装材料,894.91,898.65,902.86,892.92,0.47,4.16,5217128,3038268979.0,1.11,2.49
238,2025-01-23,包装材料,905.32,894.49,915.74,894.49,-0.67,-5.99,4736686,2630847892.0,2.36,2.26
237,2025-01-22,包装材料,914.85,900.48,914.85,898.3,-1.69,-15.48,5108324,2853003608.0,1.81,2.44
236,2025-01-21,包装材料,930.23,915.96,930.23,907.17,-0.72,-6.61,4518268,2854197664.0,2.5,2.16
235,2025-01-20,包装材料,909.32,922.57,925.93,904.76,2.04,18.47,4755362,2826764910.0,2.34,2.27
234,2025-01-17,包装材料,905.32,904.1,908.98,895.05,0.05,0.46,3977517,2082158656.0,1.54,1.9
233,2025-01-16,包装材料,899.04,903.64,911.12,894.14,1.06,9.5,3870505,2216559821.0,1.9,1.85
232,2025-01-15,包装材料,900.37,894.14,905.1,892.14,-0.59,-5.29,4196191,2439971123.0,1.44,2.0
231,2025-01-14,包装材料,865.12,899.43,899.43,865.12,4.85,41.59,4376997,2600265572.0,4.0,2.09
230,2025-01-13,包装材料,846.24,857.84,861.31,835.92,0.41,3.49,3606850,1960266873.0,2.97,1.72
229,2025-01-10,包装材料,889.11,854.35,889.11,854.14,-3.77,-33.51,3687255,2001369890.0,3.94,1.76
228,2025-01-09,包装材料,883.38,887.86,893.74,880.97,-0.13,-1.18,3332853,1963822090.0,1.44,1.59
227,2025-01-08,包装材料,888.61,889.04,892.62,864.09,0.05,0.44,3938477,2314616132.0,3.21,1.88
226,2025-01-07,包装材料,874.82,888.6,889.1,868.66,1.88,16.4,3282073,1875568426.0,2.34,1.57
225,2025-01-06,包装材料,872.84,872.2,882.52,849.29,-0.49,-4.28,3787150,1916766384.0,3.79,1.81
224,2025-01-03,包装材料,916.28,876.48,919.49,873.93,-4.1,-37.51,4870783,2471905499.0,4.98,2.32
223,2025-01-02,包装材料,922.54,913.99,937.54,906.46,-1.15,-10.64,4080660,2275124588.0,3.36,1.95
222,2024-12-31,包装材料,941.61,924.63,946.03,920.86,-1.71,-16.04,3790807,2228288901.0,2.68,1.81
221,2024-12-30,包装材料,950.78,940.67,951.24,930.56,-1.44,-13.73,4148711,2460075876.0,2.17,1.98
220,2024-12-27,包装材料,943.44,954.4,959.16,939.18,1.32,12.47,4485245,2744479171.0,2.12,2.14
219,2024-12-26,包装材料,928.43,941.93,948.08,928.22,1.64,15.21,4105314,2382292348.0,2.14,1.96
218,2024-12-25,包装材料,944.88,926.72,944.88,915.5,-1.56,-14.71,4999851,2923958386.0,3.12,2.39
217,2024-12-24,包装材料,940.99,941.43,947.83,927.17,0.9,8.39,3741801,1999449090.0,2.21,1.79
216,2024-12-23,包装材料,985.77,933.04,986.79,932.41,-5.51,-54.46,5713991,2997008840.0,5.51,2.73
215,2024-12-20,包装材料,980.24,987.5,995.47,980.24,0.48,4.68,4531429,2583263989.0,1.55,2.16
214,2024-12-19,包装材料,980.49,982.82,985.44,961.84,-0.41,-4.08,5307264,2938454294.0,2.39,2.53
213,2024-12-18,包装材料,993.17,986.9,999.52,977.1,-0.66,-6.51,5627587,3227173919.0,2.26,2.69
212,2024-12-17,包装材料,1035.86,993.41,1035.86,991.98,-4.24,-43.99,7991561,4646799101.0,4.23,3.81
211,2024-12-16,包装材料,1056.62,1037.4,1058.34,1033.61,-1.46,-15.41,8569325,5224036307.0,2.35,4.09
210,2024-12-13,包装材料,1058.8,1052.81,1067.56,1051.91,-0.52,-5.47,8715635,5048622830.0,1.48,4.16
209,2024-12-12,包装材料,1057.27,1058.28,1059.27,1044.7,0.9,9.46,8547949,5362383905.0,1.39,4.08
208,2024-12-11,包装材料,1020.53,1048.82,1048.82,1020.53,2.43,24.93,7281383,4307027278.0,2.76,3.48
207,2024-12-10,包装材料,1051.82,1023.89,1053.6,1021.73,-0.22,-2.25,7184395,4491988588.0,3.11,3.43
206,2024-12-09,包装材料,1032.6,1026.14,1036.18,1015.0,-0.81,-8.4,7170598,4444655792.0,2.05,3.42
205,2024-12-06,包装材料,1021.41,1034.54,1039.12,1014.31,1.35,13.77,8613409,5538563947.0,2.43,4.11
204,2024-12-05,包装材料,1007.06,1020.77,1021.15,1002.36,0.98,9.94,7070248,4384509768.0,1.86,3.37
203,2024-12-04,包装材料,1031.07,1010.83,1031.51,1007.02,-2.34,-24.2,8517426,5007847113.0,2.37,4.06
202,2024-12-03,包装材料,1025.97,1035.03,1036.38,1017.0,0.75,7.66,7491558,4810290199.0,1.89,3.58
201,2024-12-02,包装材料,1008.27,1027.37,1027.37,1007.69,1.86,18.78,6812617,4269640916.0,1.95,3.25
200,2024-11-29,包装材料,990.55,1008.59,1012.29,989.01,1.75,17.34,6384910,3952445748.0,2.35,3.05
199,2024-11-28,包装材料,984.14,991.25,1001.81,984.14,1.02,10.0,5783651,3412393738.0,1.8,2.76
198,2024-11-27,包装材料,966.42,981.25,981.31,941.86,1.46,14.16,5480424,3064120435.0,4.08,2.62
197,2024-11-26,包装材料,985.01,967.09,988.27,966.1,-2.04,-20.15,6114735,3373246087.0,2.25,2.92
196,2024-11-25,包装材料,975.01,987.24,987.36,964.78,0.61,5.97,7920407,4527480076.0,2.3,3.78
195,2024-11-22,包装材料,1008.99,981.27,1017.07,980.64,-2.95,-29.85,10670337,6486852897.0,3.6,5.09
194,2024-11-21,包装材料,993.13,1011.12,1012.3,991.57,1.54,15.32,7093094,4362789556.0,2.08,3.39
193,2024-11-20,包装材料,973.3,995.8,997.79,972.18,2.82,27.33,7607122,4647983452.0,2.64,3.63
192,2024-11-19,包装材料,949.79,968.47,968.47,940.68,1.92,18.28,5769762,3492418520.0,2.92,2.75
191,2024-11-18,包装材料,974.98,950.19,982.32,944.03,-2.29,-22.25,7798166,4430764766.0,3.94,3.72
190,2024-11-15,包装材料,975.95,972.44,995.78,972.21,-0.97,-9.56,9285810,5697218770.0,2.4,4.43
189,2024-11-14,包装材料,1005.43,982.0,1010.15,981.31,-2.49,-25.07,8936206,5915755242.0,2.86,4.26
188,2024-11-13,包装材料,997.82,1007.07,1011.59,980.12,0.87,8.65,9679692,6659485556.0,3.15,4.62
187,2024-11-12,包装材料,1008.91,998.42,1014.95,991.0,-0.83,-8.34,10768078,6652251038.0,2.38,5.14
186,2024-11-11,包装材料,989.23,1006.76,1006.76,983.21,1.08,10.8,9452628,6605315052.0,2.36,4.51
185,2024-11-08,包装材料,998.13,995.96,1003.41,987.25,1.28,12.62,8905477,5020547849.0,1.64,4.25
184,2024-11-07,包装材料,956.22,983.34,983.34,954.03,2.47,23.73,7611343,4461583483.0,3.05,3.63
183,2024-11-06,包装材料,944.49,959.61,966.2,942.17,1.95,18.38,8598523,5261942762.0,2.55,4.1
182,2024-11-05,包装材料,918.83,941.23,941.88,918.83,2.27,20.93,7451363,4357443495.0,2.5,3.56
181,2024-11-04,包装材料,900.66,920.3,920.3,895.98,1.55,14.01,5865689,3560500559.0,2.68,2.8
180,2024-11-01,包装材料,932.4,906.29,939.83,901.76,-2.74,-25.54,8340391,5264790535.0,4.09,3.98
179,2024-10-31,包装材料,907.25,931.83,935.43,907.08,3.01,27.2,6896966,3929226421.0,3.13,3.29
178,2024-10-30,包装材料,901.05,904.63,913.56,894.36,0.0,-0.01,5860014,3246282728.0,2.12,2.8
177,2024-10-29,包装材料,927.85,904.64,929.2,897.01,-1.62,-14.86,6876264,3662889683.0,3.5,3.28
176,2024-10-28,包装材料,890.34,919.5,919.53,890.34,3.84,34.02,7482568,3929770052.0,3.3,3.57
175,2024-10-25,包装材料,867.25,885.48,891.75,867.25,2.21,19.15,6536325,3406326309.0,2.83,3.12
174,2024-10-24,包装材料,861.0,866.33,866.33,856.24,0.41,3.55,4757626,2463706134.0,1.17,2.27
173,2024-10-23,包装材料,853.06,862.78,870.72,849.7,1.36,11.57,6560083,3131582277.0,2.47,3.13
