,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,纺织服装,10120.86,10108.35,10267.9,10076.16,-0.06,-6.11,11937974,8692465602.0,1.9,2.03
239,2025-01-24,纺织服装,10009.53,10114.47,10130.91,9926.36,1.05,105.28,11175054,8557496092.0,2.04,1.9
238,2025-01-23,纺织服装,10093.66,10009.19,10191.74,10009.19,-0.06,-5.85,11858123,8320903303.0,1.82,2.02
237,2025-01-22,纺织服装,10121.51,10015.04,10122.36,9988.64,-1.5,-152.85,10755653,6881683301.0,1.32,1.83
236,2025-01-21,纺织服装,10345.84,10167.89,10355.35,10107.84,-1.49,-153.41,11702631,8024483991.0,2.4,1.99
235,2025-01-20,纺织服装,10139.47,10321.3,10324.22,10070.38,2.33,234.97,13184228,9415777985.0,2.52,2.24
234,2025-01-17,纺织服装,10234.26,10086.33,10234.26,10061.24,-1.45,-148.48,13201174,8504357603.0,1.69,2.25
233,2025-01-16,纺织服装,10148.32,10234.81,10348.8,10148.32,1.25,126.2,16996431,10769238742.0,1.98,2.89
232,2025-01-15,纺织服装,10084.53,10108.61,10175.93,10061.58,0.84,84.19,15585783,9856317303.0,1.14,2.65
231,2025-01-14,纺织服装,9649.22,10024.42,10024.42,9649.22,4.55,436.61,15005351,9378843625.0,3.91,2.55
230,2025-01-13,纺织服装,9497.47,9587.81,9622.44,9371.73,-0.23,-22.41,11522591,6946617069.0,2.61,1.96
229,2025-01-10,纺织服装,9926.06,9610.22,9934.94,9609.79,-3.41,-339.27,12435618,7664281573.0,3.27,2.11
228,2025-01-09,纺织服装,9966.42,9949.49,10027.2,9912.71,-0.78,-78.15,14768485,8211916126.0,1.14,2.51
227,2025-01-08,纺织服装,9977.71,10027.64,10084.33,9784.92,0.07,7.07,18174878,10228693884.0,2.99,3.09
226,2025-01-07,纺织服装,9816.82,10020.57,10020.77,9749.35,2.04,200.4,14587351,8576998234.0,2.76,2.48
225,2025-01-06,纺织服装,9842.82,9820.17,9997.76,9532.19,-0.73,-71.93,18152146,10211458120.0,4.71,3.09
224,2025-01-03,纺织服装,10338.08,9892.1,10371.02,9875.76,-4.12,-424.63,18388214,11728543300.0,4.8,3.13
223,2025-01-02,纺织服装,10273.55,10316.73,10618.17,10242.86,0.33,34.25,18221354,12785402950.0,3.65,3.1
222,2024-12-31,纺织服装,10358.7,10282.48,10475.05,10244.51,-0.35,-36.36,13448932,10250657603.0,2.23,2.29
221,2024-12-30,纺织服装,10428.04,10318.84,10435.34,10232.2,-1.42,-148.27,12189315,8282438703.0,1.94,2.07
220,2024-12-27,纺织服装,10390.47,10467.11,10534.81,10323.81,0.97,100.68,11693049,7611724489.0,2.04,1.99
219,2024-12-26,纺织服装,10293.34,10366.43,10477.26,10290.58,0.74,76.19,10603886,7259871439.0,1.81,1.8
218,2024-12-25,纺织服装,10530.69,10290.24,10531.0,10109.28,-2.65,-279.58,15068864,9582306232.0,3.99,2.56
217,2024-12-24,纺织服装,10534.59,10569.82,10574.3,10381.48,0.43,44.98,16436380,10780586863.0,1.83,2.8
216,2024-12-23,纺织服装,11053.44,10524.84,11061.81,10505.81,-5.16,-572.06,19204699,13129529639.0,5.01,3.27
215,2024-12-20,纺织服装,10901.29,11096.9,11139.83,10901.29,1.79,195.5,15892973,12310931534.0,2.19,2.7
214,2024-12-19,纺织服装,10805.54,10901.4,10916.82,10694.1,-0.09,-9.36,16008542,11857540678.0,2.04,2.72
213,2024-12-18,纺织服装,10896.42,10910.76,11049.09,10761.94,-0.51,-55.41,19563112,13554922648.0,2.62,3.33
212,2024-12-17,纺织服装,11618.29,10966.17,11618.49,10945.11,-5.72,-665.3,23518825,17573284704.0,5.79,4.0
211,2024-12-16,纺织服装,11538.67,11631.47,11767.92,11538.67,1.15,131.83,27338945,21012188166.0,1.99,4.65
210,2024-12-13,纺织服装,11463.89,11499.64,11598.49,11417.38,0.12,13.47,26569302,19364452426.0,1.58,4.52
