,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,有色金属,15842.87,15734.37,15963.33,15729.24,-0.53,-83.1,22593926,17689398496.0,1.48,1.59
239,2025-01-24,有色金属,15609.5,15817.47,15828.53,15595.98,1.28,200.61,23678121,18347919972.0,1.49,1.67
238,2025-01-23,有色金属,15782.72,15616.86,15943.47,15616.86,-0.25,-38.83,23811467,19167896634.0,2.09,1.68
237,2025-01-22,有色金属,15678.35,15655.69,15726.85,15584.32,-0.38,-60.02,19650803,14904921848.0,0.91,1.38
236,2025-01-21,有色金属,15816.81,15715.71,15826.14,15593.58,-0.41,-65.4,22444034,16206899000.0,1.47,1.58
235,2025-01-20,有色金属,15823.09,15781.11,15859.03,15692.51,0.3,46.42,23407188,18156199876.0,1.06,1.65
234,2025-01-17,有色金属,15716.16,15734.69,15786.11,15558.98,-0.06,-9.0,22687063,17671458223.0,1.44,1.6
233,2025-01-16,有色金属,15485.29,15743.69,15786.63,15485.29,2.23,343.34,31166215,25081025758.0,1.96,2.19
232,2025-01-15,有色金属,15539.56,15400.35,15592.09,15310.65,-1.1,-171.17,23503044,19934346733.0,1.81,1.66
231,2025-01-14,有色金属,15135.16,15571.52,15578.09,15078.74,3.04,458.91,27731996,21955166008.0,3.3,1.95
230,2025-01-13,有色金属,14705.65,15112.61,15193.58,14665.68,1.65,244.84,24643206,20333885941.0,3.55,1.74
229,2025-01-10,有色金属,15140.96,14867.77,15359.49,14867.77,-1.86,-281.78,23461532,18179565306.0,3.25,1.65
228,2025-01-09,有色金属,15001.79,15149.55,15217.05,14959.58,0.47,71.56,22013222,16896473156.0,1.71,1.55
227,2025-01-08,有色金属,15244.24,15077.99,15244.24,14743.36,-1.26,-192.16,31015214,21609684250.0,3.28,2.18
226,2025-01-07,有色金属,14928.31,15270.15,15270.15,14861.09,2.46,366.76,26102918,19593973303.0,2.74,1.84
225,2025-01-06,有色金属,14766.48,14903.39,15130.12,14523.08,0.74,108.82,25786978,20156643791.0,4.1,1.82
224,2025-01-03,有色金属,15119.35,14794.57,15396.55,14773.83,-1.99,-300.93,30969236,23835576131.0,4.13,2.18
223,2025-01-02,有色金属,15267.81,15095.5,15521.58,14980.43,-1.3,-198.2,28964212,20055657346.0,3.54,2.04
222,2024-12-31,有色金属,15759.59,15293.7,15782.11,15279.63,-2.98,-469.39,23743163,17742974346.0,3.19,1.67
221,2024-12-30,有色金属,15835.16,15763.09,15843.91,15629.18,-0.63,-100.41,24566674,18312832820.0,1.35,1.73
220,2024-12-27,有色金属,15861.26,15863.5,16069.65,15814.54,0.46,72.13,28411574,19545387723.0,1.62,2.0
219,2024-12-26,有色金属,15636.98,15791.37,15892.11,15636.98,0.99,155.32,17993064,13136288470.0,1.63,1.27
218,2024-12-25,有色金属,15893.39,15636.05,15902.23,15479.17,-1.78,-284.16,24327893,15235217825.0,2.66,1.71
217,2024-12-24,有色金属,15773.68,15920.21,15921.95,15672.96,0.94,148.31,25164375,16447694313.0,1.58,1.77
216,2024-12-23,有色金属,16269.75,15771.9,16309.84,15754.48,-2.89,-470.15,31699152,21274709586.0,3.42,2.23
215,2024-12-20,有色金属,16188.41,16242.05,16361.7,16173.59,0.43,69.6,29235098,19808131640.0,1.16,2.06
214,2024-12-19,有色金属,16037.79,16172.45,16196.56,15907.98,0.15,23.42,23814204,16180102057.0,1.79,1.68
213,2024-12-18,有色金属,16197.0,16149.03,16307.08,16079.38,-0.03,-4.22,18441679,14080416111.0,1.41,1.3
212,2024-12-17,有色金属,16528.11,16153.25,16546.42,16132.41,-2.32,-383.47,24912545,17715335679.0,2.5,1.75
211,2024-12-16,有色金属,16611.15,16536.72,16672.15,16459.18,-0.49,-81.21,24824612,18544069662.0,1.28,1.75
210,2024-12-13,有色金属,16898.96,16617.93,16899.41,16612.97,-2.3,-391.64,35290213,26727625688.0,1.68,2.49
209,2024-12-12,有色金属,16912.91,17009.57,17027.4,16790.5,0.48,81.0,32165667,23210427850.0,1.4,2.27
